object_name,method,reconstruction_seed,trial_seed,placement_success,regrasp_success,conditional_regrasp_success,sequential_success,placement_margin_m,placement_tilt_deg,placement_tilt_limit_deg,predicted_grasp_width_m,actual_grasp_width_m,contact_error_m,antipodal_margin,failure_reason
007_tuna_fish_can,gt,0,8,True,True,True,True,0.042520377523467545,6.338324132515143,68.71348615547555,0.08386399991120061,0.08380897439268072,0.0001296900215661492,0.998064932323299,success
007_tuna_fish_can,gt,0,9,True,True,True,True,0.04252037752346755,0.8342992223775622,68.71348615547555,0.08386399991120061,0.08363034387416429,0.0015552520097214834,0.9987603596944145,success
008_pudding_box,gt,0,0,True,True,True,True,0.04002115662055697,5.356529987558396,64.50729837391755,0.08911399512192526,0.08903041780526733,0.004130041441150581,0.9981553307626748,success
008_pudding_box,gt,0,1,True,True,True,True,0.04002115662055697,6.5550519185488065,64.50729837391755,0.08911399512192526,0.0891481180912212,0.001742213619543311,0.9971054796969598,success
008_pudding_box,gt,0,2,True,True,True,True,0.04002115662055697,3.097800656689588,64.50729837391755,0.08911399512192526,0.08905694664939359,0.0029427592321078972,0.9895305643055262,success
008_pudding_box,gt,0,3,True,True,True,True,0.04002115662055696,1.1591849953711442,64.50729837391755,0.08911399512192526,0.0892624272332227,0.0008727841851882438,0.9916960425690517,success
008_pudding_box,gt,0,4,True,True,True,True,0.04002115662055697,3.7266023903895995,64.50729837391755,0.08911399512192526,0.08910128377524903,0.00154583933975812,0.9961540666413395,success
008_pudding_box,gt,0,5,True,True,True,True,0.04002115662055696,3.708587241231295,64.50729837391755,0.08911399512192526,0.089215312234451,0.0005805885517996676,0.9950392990378952,success
008_pudding_box,gt,0,6,True,True,True,True,0.04002115662055697,5.005588511142475,64.50729837391756,0.08911399512192526,0.08905279324306428,0.0006177811962740781,0.990665757262853,success
008_pudding_box,gt,0,7,True,True,True,True,0.04002115662055698,0.8247031988536317,64.50729837391756,0.08911399512192526,0.08923625578377972,0.001051461503870362,0.9624708704478661,success
008_pudding_box,gt,0,8,True,True,True,True,0.040021156620556955,6.338324132515143,64.50729837391755,0.08911399512192526,0.08941975341567424,0.00027117946559244294,0.9922649618083703,success
008_pudding_box,gt,0,9,True,True,True,True,0.040021156620556955,0.8342992223775622,64.50729837391755,0.08911399512192526,0.09016329402264574,0.0015873406620606732,0.984063127326224,success
009_gelatin_box,gt,0,0,True,True,True,True,0.035677021133053585,5.356529987558396,68.26688816358087,0.07028940445596268,0.0701639262451198,0.0034131757928909027,0.9907487170452438,success
009_gelatin_box,gt,0,1,True,True,True,True,0.03567702113305358,6.5550519185488065,68.26688816358087,0.07028940445596268,0.07030158531663867,0.0012543458023853836,0.9988525691341466,success
009_gelatin_box,gt,0,2,True,True,True,True,0.03567702113305359,3.097800656689588,68.26688816358089,0.07028940445596268,0.07025579136964542,0.0022058467271796585,0.9993749296015009,success
009_gelatin_box,gt,0,3,True,True,True,True,0.03567702113305358,1.1591849953711442,68.26688816358087,0.07028940445596268,0.07041184154836369,0.001053784893322677,0.9982532973288509,success
009_gelatin_box,gt,0,4,True,True,True,True,0.03567702113305358,3.7266023903895995,68.26688816358087,0.07028940445596268,0.07019867593411758,0.0011423430445300778,0.9810906714383256,success
009_gelatin_box,gt,0,5,True,True,True,True,0.03567702113305359,3.708587241231295,68.26688816358089,0.07028940445596268,0.07027139704549662,0.00036912006780472317,0.9989162750610596,success
009_gelatin_box,gt,0,6,True,True,True,True,0.03567702113305358,5.005588511142475,68.26688816358087,0.07028940445596268,0.06990453238570388,0.0015733266429632194,0.9644121088747512,success
009_gelatin_box,gt,0,7,True,True,True,True,0.03567702113305358,0.8247031988536317,68.26688816358087,0.07028940445596268,0.06964844697984614,0.002467616856802149,0.8047312438297324,success
009_gelatin_box,gt,0,8,True,True,True,True,0.03567702113305359,6.338324132515143,68.26688816358089,0.07028940445596268,0.07038077509794775,0.00011664465059765082,0.9979114480171709,success
009_gelatin_box,gt,0,9,True,True,True,True,0.03567702113305358,0.8342992223775622,68.26688816358087,0.07028940445596268,0.07083214693454569,0.0028429540334809723,0.9913622539732416,success
