frame_id,mesh_mesh_accuracy_mean,mesh_mesh_chamfer_l1,mesh_mesh_chamfer_l2,mesh_mesh_completeness_mean,mesh_mesh_fscore@0.002000,mesh_mesh_fscore@0.005000,mesh_mesh_fscore@0.010000,mesh_mesh_precision@0.002000,mesh_mesh_precision@0.005000,mesh_mesh_precision@0.010000,mesh_mesh_recall@0.002000,mesh_mesh_recall@0.005000,mesh_mesh_recall@0.010000,pcd_pcd_accuracy_mean,pcd_pcd_chamfer_l1,pcd_pcd_chamfer_l2,pcd_pcd_completeness_mean,pcd_pcd_fscore@0.002000,pcd_pcd_fscore@0.005000,pcd_pcd_fscore@0.010000,pcd_pcd_normal_mean_abs_cos,pcd_pcd_normal_mean_angle_deg,pcd_pcd_precision@0.002000,pcd_pcd_precision@0.005000,pcd_pcd_precision@0.010000,pcd_pcd_recall@0.002000,pcd_pcd_recall@0.005000,pcd_pcd_recall@0.010000,time_s
70,0.003200704124418469,0.008318909431000894,7.039843679906942e-05,0.005118205306582425,0.3749542171833017,0.7331635547151973,0.8835644768308809,0.43135,0.81375,0.9553,0.3316,0.6671,0.82185,0.0034004357043093325,0.011407045441029003,0.00014568751399053023,0.00800660973671967,0.162040546522981,0.690282215543794,0.8546458141674333,0.7345244298235574,37.96032950713825,0.20460358056265984,0.8439897698209718,1.0,0.13413654618473897,0.5839357429718876,0.7461847389558233,14.0
75,0.0033099435171084694,0.00854714968324242,7.79291716286608e-05,0.00523720616613395,0.3848714543579164,0.7358416689180062,0.8832485789058983,0.4215,0.79775,0.95605,0.3541,0.68285,0.82075,0.003256381338329317,0.01040780444396372,0.00012098229456065782,0.007151423105634402,0.2000905387052965,0.7252771459140646,0.8708662476903686,0.7275552524650797,38.75121795109733,0.229253112033195,0.8506224066390041,0.9989626556016598,0.17751004016064256,0.6321285140562249,0.7718875502008032,15.0
80,0.0028421818955892235,0.007083530382691697,5.257470620771183e-05,0.004241348487102474,0.41557897696679635,0.8045581999938101,0.9269420040866806,0.44885,0.85875,0.98185,0.3869,0.7568,0.87785,0.0033924828096649436,0.009993118854125021,0.00010374009186189542,0.006600636044460077,0.16329940445073138,0.7367119069726614,0.8835772794413859,0.7101888512109673,39.98629993895325,0.18895966029723993,0.8397027600849257,0.9978768577494692,0.14377510040160643,0.6562248995983936,0.7927710843373494,16.0
85,0.002724278834282887,0.006815016495804975,4.8640479268991717e-05,0.0040907376615220885,0.43225648609916884,0.808452063648395,0.9371558583976578,0.4772,0.868,0.9836,0.39505,0.75655,0.8949,0.0033147192295102565,0.009820329490674585,0.0001013962334108436,0.006505610261164329,0.16939211118312233,0.7472029065369273,0.883298175264938,0.7324870242913769,38.021510631270374,0.194206008583691,0.8551502145922747,0.9946351931330472,0.1502008032128514,0.6634538152610442,0.7943775100401607,17.0
90,0.0027038922562041294,0.0066238364333218525,4.4871808075119796e-05,0.003919944177117723,0.43415173773865323,0.8138290343308242,0.9447827293856637,0.47475,0.86835,0.98745,0.39995,0.76575,0.90565,0.0033420307891456583,0.009701225440879554,9.848602745914572e-05,0.0063591946517338955,0.1691537150823566,0.7547070093149236,0.8892720642222683,0.7437390446151576,37.15622645764582,0.19097586568730326,0.8562434417628542,0.9947534102833159,0.15180722891566265,0.6746987951807228,0.8040160642570281,18.0
95,0.0025892786256333116,0.006234409754662976,3.842549128461442e-05,0.0036451311290296644,0.4432451473719601,0.8331065737945054,0.9572170801053812,0.48215,0.88775,0.99245,0.41015,0.7848,0.9244,0.00333511749959273,0.009428522926670626,9.086147111910889e-05,0.006093405427077896,0.17479256765323228,0.7608215013088119,0.897046518894255,0.7496314154014863,36.694540322022306,0.19401444788441694,0.8565531475748194,0.9958720330237358,0.15903614457831325,0.6843373493975904,0.8160642570281125,19.0
100,0.0026380831299382818,0.0063125828699877855,3.975868534476229e-05,0.003674499740049504,0.4432007963658796,0.8298276389306098,0.9547027223515259,0.47965,0.87715,0.99085,0.4119,0.78735,0.9211,0.003338463521908207,0.00942898044260355,9.089323467436775e-05,0.006090516920695343,0.17430638477207275,0.7621621910145346,0.8970568244074208,0.7519359525806797,36.468065525767116,0.19282051282051282,0.8574358974358974,0.9958974358974358,0.15903614457831325,0.6859437751004016,0.8160642570281125,20.0
105,0.002677307997793332,0.00640277106323987,4.076533591206877e-05,0.003725463065446537,0.4274176111595467,0.8309666926723879,0.9509430885132297,0.46425,0.8758,0.98965,0.396,0.7905,0.91515,0.0035015713649743205,0.008969921704980309,7.268663762800563e-05,0.005468350340005989,0.15303778780561497,0.7728943066212447,0.9115426336732013,0.7359496652196087,37.88601889254776,0.16462841015992474,0.8400752587017873,0.9905926622765757,0.1429718875502008,0.7156626506024096,0.8441767068273093,21.0
110,0.002707545128859941,0.006414112063507244,4.09336279581788e-05,0.0037065669346473037,0.43019724149895905,0.8304194575436278,0.9504157171749008,0.46245,0.87215,0.98845,0.40215,0.7925,0.9152,0.003522025634371672,0.008919647401434453,7.182391694542393e-05,0.0053976217670627805,0.16265593293636274,0.7661650482018492,0.912512417805951,0.723582759341647,38.92928894955664,0.17207207207207206,0.8297297297297297,0.9873873873873874,0.15421686746987953,0.7116465863453815,0.8481927710843373,22.0
115,0.002775957718810702,0.006139238505229712,3.55737147647452e-05,0.00336328078641901,0.427015785476427,0.8411412042538023,0.9620262933721172,0.44765,0.86125,0.9861,0.4082,0.82195,0.9391,0.0036667483664828276,0.008309512795412184,5.6242735404105635e-05,0.004642764428929356,0.16483217492394073,0.7863670706589801,0.936727835190403,0.7209837295626612,39.181359432439514,0.1658206429780034,0.8223350253807107,0.9780033840947546,0.163855421686747,0.7534136546184739,0.8987951807228916,23.0
120,0.002771605988538979,0.006031181541673415,3.408753518753279e-05,0.0032595755531344365,0.42764158739422237,0.8501175734062252,0.9646847012798591,0.4461,0.8703,0.98095,0.41065,0.83085,0.94895,0.0036772938031604647,0.008264947134683861,5.485938784247766e-05,0.004587653331523396,0.15901826314302764,0.783113125501019,0.9403095252955469,0.7220242318478811,39.05732151193299,0.16063919259882253,0.8124474348191758,0.977291841883936,0.157429718875502,0.7558232931726908,0.9060240963855422,24.0
125,0.002712295245072997,0.005861159953397961,3.273481026343796e-05,0.0031488647083249637,0.4417672789961564,0.8574029556650247,0.9650298016160779,0.45765,0.87295,0.98145,0.42695,0.8424,0.94915,0.0036894650091992293,0.008195331118161132,5.3745238363634957e-05,0.004505866108961903,0.16111307464060562,0.7905397262200082,0.943059677211249,0.7250366998418155,38.84917630175746,0.16240725474031328,0.8136850783182193,0.9785655399835119,0.1598393574297189,0.7686746987951807,0.9100401606425703,25.0
130,0.002690844170588594,0.00582643554193569,3.219137503874248e-05,0.003135591371347097,0.44431748538669064,0.8574247391735151,0.9643768499079906,0.45945,0.87695,0.9784,0.43015,0.83875,0.95075,0.0038018331118209376,0.007950312572444222,4.714738244012555e-05,0.004148479460623284,0.16178484561358952,0.7811584699453552,0.955368641179546,0.7316056146403933,38.37222954732257,0.15826771653543306,0.7889763779527559,0.9732283464566929,0.16546184738955824,0.7734939759036145,0.9381526104417671,26.0
135,0.00270513812255083,0.005852407912163226,3.1989666899699386e-05,0.003147269789612396,0.4383064615384616,0.8592008375501656,0.9658639892350688,0.4527,0.8793,0.9812,0.4248,0.84,0.951,0.0037778890172027227,0.007704194533431737,4.311250263158166e-05,0.003926305516229015,0.16431288876847178,0.7962964115070674,0.9650990821626443,0.7339414694979428,38.193081975994616,0.15805705474171164,0.7910562837316885,0.9745566692367,0.1710843373493976,0.8016064257028113,0.9558232931726908,27.0
140,0.0027397646689093706,0.005732111942380058,2.9941646857607317e-05,0.0029923472734706877,0.43979333371220736,0.8672823183560538,0.9709510311269021,0.44675,0.87855,0.9795,0.43305,0.8563,0.96255,0.0038611472672779395,0.007655967700596287,4.1940728429507754e-05,0.003794820433318348,0.15808378325005681,0.8006802886690111,0.9671993657108026,0.7317289793461573,38.35725661757501,0.14937454010301693,0.7807211184694628,0.9705665930831494,0.1678714859437751,0.8216867469879519,0.963855421686747,28.0
145,0.002760756279376497,0.005774698353531331,3.074660373350837e-05,0.0030139420741548337,0.44056301128949904,0.8611760949699591,0.9696442894709704,0.4477,0.87265,0.97705,0.43365,0.85,0.96235,0.003872854867799804,0.007589587328764044,4.141575553403401e-05,0.00371673246096424,0.17144458475087443,0.8019381163492316,0.9684054833047252,0.7362877047019749,38.06221406619016,0.1617862371888726,0.7752562225475842,0.972181551976574,0.1823293172690763,0.8305220883534137,0.9646586345381526,29.0
150,0.0027318890241799913,0.005694083376580063,2.9592227263087212e-05,0.0029621943524000714,0.4455609390777516,0.8663925302942873,0.973345253749743,0.45195,0.87615,0.9807,0.43935,0.85685,0.9661,0.0039628873928592365,0.0075149889396683555,3.931242605632423e-05,0.003552101546809119,0.16035292989354563,0.8077483567342548,0.9715969619053867,0.7429383523172477,37.51810113720952,0.14676966292134833,0.7696629213483146,0.9705056179775281,0.17670682730923695,0.8497991967871485,0.9726907630522088,30.0
155,0.0035248473717082026,0.0065406505509442645,4.157557993454606e-05,0.003015803179236062,0.41491116393837263,0.8157036095888314,0.9493582955981467,0.40115,0.7899,0.93445,0.42965,0.84325,0.96475,0.004589002527256453,0.008029092618660453,5.1262191357650894e-05,0.003440090091404,0.2104765031248645,0.7729462044637405,0.9449417521554914,0.7344969104517746,38.6051373436796,0.18881578947368421,0.7105263157894737,0.9144736842105263,0.23775100401606425,0.8473895582329317,0.9775100401606426,31.0
160,0.0035049405079408914,0.006555440612893131,4.144164002913933e-05,0.0030505001049522394,0.41656654074473826,0.8123314056447148,0.949994632426459,0.4047,0.78735,0.938,0.42915,0.83895,0.9623,0.004621690003138192,0.00806366539359886,5.186958853326647e-05,0.003441975390460668,0.21620974414174518,0.7685867228045277,0.9431499596079247,0.7408787564573203,38.12787384653235,0.19399085564990204,0.705421293272371,0.9118223383409536,0.24417670682730924,0.8441767068273093,0.976706827309237,32.0
165,0.0035727054917796793,0.006584966892190774,4.180195743534611e-05,0.0030122614004110945,0.41593510593601823,0.8080497420211945,0.9486195484363885,0.40085,0.779,0.9319,0.4322,0.83935,0.96595,0.00459575279123858,0.008003963865840614,5.048035793526287e-05,0.0034082110746020333,0.21441471607647286,0.7676850626904257,0.9449713068710272,0.7372921274310597,38.39793099269818,0.19111969111969113,0.7033462033462033,0.9131274131274131,0.24417670682730924,0.8449799196787149,0.9791164658634538,33.0
170,0.0035431019498368414,0.006745130205290083,4.4103147172391964e-05,0.0032020282554532415,0.4219162173372045,0.7939162600346293,0.9451523905225301,0.42,0.78125,0.9301,0.42385,0.807,0.9607,0.004650332907417701,0.008086110051644791,5.144325051646116e-05,0.0034357771442270904,0.21571897961446657,0.7574352160802674,0.942174249101634,0.7431131192505421,38.033698004439806,0.19171974522292995,0.6917197452229299,0.9121019108280255,0.2465863453815261,0.8369477911646587,0.97429718875502,34.0
175,0.00384053796918071,0.007335840983115378,5.1594267989224285e-05,0.003495303013934668,0.4050324879674195,0.7504046418700676,0.9363952486453302,0.39825,0.7341,0.9236,0.41205,0.76745,0.94955,0.004930942400626055,0.008371902614933853,5.5022865364481613e-05,0.0034409602143077975,0.2174052923670876,0.7238776361332012,0.9365864809902321,0.7503950881503748,37.487908306837504,0.18923933209647495,0.6468769325912183,0.8942486085343229,0.25542168674698795,0.8216867469879519,0.983132530120482,35.0
180,0.003801819754682218,0.0072545628312952375,5.145554595248309e-05,0.0034527430766130196,0.4187758746051612,0.7568040447362344,0.9364171071600191,0.40235,0.73065,0.9309,0.4366,0.7849,0.942,0.0050867698758146895,0.008619578023627814,5.72179968713159e-05,0.0035328081478131243,0.17236723384377137,0.709632440569529,0.9328165242519115,0.7598261556522493,36.791634077934305,0.14674220963172804,0.6181303116147309,0.8974504249291785,0.20883534136546184,0.8329317269076305,0.9710843373493976,36.0
185,0.0038567439480143777,0.007320670561813937,5.191711293737389e-05,0.003463926613799559,0.4146439102178361,0.747246360933899,0.9350646428189499,0.39715,0.71815,0.92935,0.43375,0.7788,0.94085,0.005120368844265607,0.008715305949936004,5.85011307385381e-05,0.003594937105670397,0.1674401434447843,0.7013563317874516,0.9303391969289843,0.7621627949622338,36.560897985887586,0.143583945732052,0.6082532504239684,0.8976823063877897,0.20080321285140562,0.8281124497991967,0.9654618473895582,37.0
190,0.003832265747775706,0.007295891552945575,5.186038958723453e-05,0.003463625805169869,0.4232154181646726,0.7427847430856606,0.9360748718085674,0.404,0.7148,0.93125,0.44435,0.77305,0.94095,0.005119158386968424,0.008734281928532624,5.883882947458103e-05,0.0036151235415641998,0.17587598750598302,0.6995838856013857,0.9314924044575167,0.7650472184253306,36.246940152812776,0.14829322887520985,0.6099608282036934,0.8998321208729715,0.21606425702811244,0.8200803212851405,0.9654618473895582,38.0
195,0.0038700686614110405,0.007390996996859631,5.304377568679084e-05,0.0035209283354485903,0.4150957028667588,0.7299077280968834,0.935572742090637,0.39685,0.7056,0.93055,0.4351,0.75595,0.94065,0.005187297237466747,0.008847866605877198,5.998972283858949e-05,0.0036605693684104517,0.17389698726937913,0.6930392085384526,0.9306643458079488,0.7723090568906564,35.780668453435425,0.14661443760492446,0.6026860660324567,0.8975937325125909,0.21365461847389558,0.8152610441767069,0.9662650602409638,39.0
200,0.004160026233527568,0.007927085638746584,5.779502563180455e-05,0.003767059405219017,0.36784834123222754,0.7033585510435894,0.9304138454511258,0.3465,0.67855,0.92465,0.392,0.73005,0.93625,0.005350311772102289,0.009143455660821852,6.311892241350476e-05,0.0037931438887195625,0.15814669520536384,0.6636763627315304,0.9255744892550164,0.7695720563036151,36.24080095074577,0.13219026548672566,0.5741150442477876,0.8915929203539823,0.19678714859437751,0.7863453815261044,0.9622489959839358,40.0
205,0.003944905208574582,0.007502033889428758,5.1155024422755485e-05,0.0035571286808541757,0.3754026205520452,0.7381981594884459,0.9413806473884064,0.36255,0.71575,0.93205,0.3892,0.7621,0.9509,0.005216091801128017,0.008885822231146895,5.8914620642129634e-05,0.003669730430018877,0.14007120664091643,0.6955974657036048,0.9303064471574526,0.7770641939037078,35.61866921962486,0.11744583808437856,0.6009122006841505,0.8962371721778791,0.17349397590361446,0.8257028112449799,0.9670682730923694,41.0
210,0.004028290284577059,0.007658216677922172,5.358069586694889e-05,0.003629926393345113,0.3739108366161447,0.7274187008887212,0.9361188511456496,0.36055,0.69955,0.93075,0.3883,0.7576,0.94155,0.0052573171429691045,0.008856382160111328,5.87845171583166e-05,0.0035990650171422237,0.15629871344543056,0.6912020178135099,0.9293949972892394,0.7664669022675296,36.50534406791262,0.13143176733780762,0.5894854586129754,0.8931767337807607,0.1927710843373494,0.8353413654618473,0.9686746987951808,42.0
215,0.0040472095642139355,0.007730800584519091,5.4069078776508706e-05,0.0036835910203051555,0.366981907223507,0.7199710164025384,0.9353355445676867,0.3531,0.6947,0.9293,0.382,0.74715,0.94145,0.005329397263320252,0.008964851579252234,6.007997179540019e-05,0.0036354543159319817,0.15389760504324634,0.6821850087059386,0.9271352538143763,0.7655118078127646,36.60536438120267,0.12915742793791574,0.5803769401330376,0.8896895787139689,0.19036144578313252,0.8273092369477911,0.9678714859437751,43.0
220,0.004061945423773673,0.007806503220870339,5.4633309702014485e-05,0.0037445577970966655,0.3592473337036523,0.7098854318381707,0.937310591310378,0.34305,0.6877,0.93365,0.37705,0.73355,0.941,0.005336578788104058,0.009022645072063538,6.131772634387621e-05,0.0036860662839594805,0.15411353651364723,0.6809067379618305,0.9232520364216562,0.7718474147099531,36.27601315517318,0.1287292817679558,0.580110497237569,0.887292817679558,0.19196787148594377,0.8240963855421687,0.9622489959839358,44.0
225,0.004098845576532282,0.007881936443948688,5.52070247425932e-05,0.003783090867416405,0.35945002431062023,0.7030495045988849,0.9372865544649525,0.34685,0.67845,0.93375,0.373,0.7295,0.94085,0.005359748097351702,0.009022572551538141,6.11814984339604e-05,0.0036628244541864383,0.1535898864319557,0.6813599764953769,0.9227094986777836,0.7748105272444696,36.02880611596779,0.1283598464070214,0.5776193088315963,0.884256719692814,0.19116465863453816,0.8305220883534137,0.9646586345381526,45.0
230,0.00419920550792867,0.008118060124214156,5.800931921989181e-05,0.0039188546162854864,0.34453271461716933,0.6898383476340465,0.9320915888853127,0.3352,0.66875,0.9293,0.3544,0.7123,0.9349,0.005418255890751654,0.009165434194513523,6.283380500311877e-05,0.0037471783037618693,0.146806792004479,0.6715909818379006,0.9201161116641702,0.7790928886933145,35.72822828132717,0.12214983713355049,0.5678610206297503,0.8821932681867535,0.18393574297188756,0.8216867469879519,0.9614457831325302,46.0
235,0.004304918897954302,0.008327165477222998,5.99329771395594e-05,0.0040222465792686965,0.3354160389997023,0.6733936668026252,0.9280749185141287,0.32315,0.65055,0.9278,0.34865,0.6979,0.92835,0.005512473574686656,0.009300312754376162,6.466876729855568e-05,0.003787839179689506,0.15025389104388145,0.6581261327279861,0.9176982973365827,0.7787807345880007,35.86451975315128,0.12479827864443249,0.5551371705217859,0.8784292630446476,0.18875502008032127,0.8080321285140563,0.9606425702811245,47.0
240,0.00449221024520422,0.0086159290570282,6.429609195513625e-05,0.004123718811823979,0.3302335675430644,0.6597616795914507,0.9170021755132085,0.31605,0.63375,0.91245,0.34575,0.688,0.9216,0.005654924031202156,0.009566602303345238,6.83573537719503e-05,0.003911678272143083,0.1475683033461537,0.639006018739898,0.907685130407342,0.776760537908385,35.99573383396148,0.12214983713355049,0.5385450597176982,0.8648208469055375,0.18634538152610441,0.7855421686746988,0.9550200803212852,48.0
245,0.004783624810950696,0.00914082223700411,6.98861510369725e-05,0.004357197426053415,0.3013513250227029,0.6319297943718672,0.906981181269465,0.2817,0.60265,0.89785,0.32395,0.6642,0.9163,0.005782477988544165,0.010054914641302298,7.525977838165623e-05,0.0042724366527581315,0.15698759023440667,0.5885957515158816,0.8977077751617006,0.7673699861825231,36.664657587054926,0.1305785123966942,0.503030303030303,0.8606060606060606,0.19678714859437751,0.7092369477911646,0.9381526104417671,49.0
250,0.00468496395156887,0.00907398599593318,7.004831146773452e-05,0.0043890220443643085,0.3132469391000159,0.6366789145523706,0.9075363193124535,0.295,0.6143,0.90165,0.3339,0.66075,0.9135,0.005770252273999884,0.01005611602995502,7.459428570889189e-05,0.004285863755955135,0.12095165886314065,0.614577745397204,0.9003398104215542,0.7832122639911681,35.34647670550789,0.10123734533183353,0.5236220472440944,0.8661417322834646,0.1502008032128514,0.7437751004016064,0.9373493975903614,50.0
255,0.004645983397416412,0.009057412904525563,6.956438464592661e-05,0.00441142950710915,0.3190556763096169,0.6304497168428973,0.9100179940111536,0.30485,0.60845,0.9075,0.33465,0.6541,0.91255,0.0057732814612710135,0.010075444087537185,7.471369544778329e-05,0.004302162626266172,0.12520599903708934,0.6073100639053458,0.9001922931651785,0.7838383799833855,35.32090803845558,0.10464465584778959,0.5198656966983771,0.8679350867375489,0.15582329317269075,0.7301204819277108,0.9349397590361446,51.0
260,0.004695018552051436,0.009109287736903494,7.031100915642942e-05,0.0044142691848520575,0.31364817553064633,0.6290434541053217,0.9076576512063458,0.29835,0.60575,0.9015,0.3306,0.6542,0.9139,0.005774753119989376,0.010059790070776068,7.457477270437945e-05,0.004285036950786692,0.1282274540407818,0.6094986807387862,0.9010091450711029,0.7831724234962042,35.31244970269335,0.10778781038374718,0.5214446952595937,0.8673814898419865,0.15823293172690764,0.7333333333333333,0.9373493975903614,52.0
265,0.0046461354458685105,0.009062370570747609,6.958221317554895e-05,0.0044162351248790985,0.3184244435736677,0.6324199202400695,0.9095349486009565,0.30545,0.61165,0.90585,0.33255,0.65465,0.91325,0.005769955616451013,0.010076567327908847,7.470480935798557e-05,0.0043066117114578355,0.12474456914709674,0.6105122535470794,0.9025200022315738,0.781883066587786,35.487178920871436,0.10472972972972973,0.5225225225225225,0.8688063063063063,0.15421686746987953,0.734136546184739,0.9389558232931727,53.0
270,0.004680271092942018,0.009095215596676826,7.003013095795868e-05,0.004414944503734807,0.3152812870582655,0.6297792538851886,0.9092019797079931,0.29895,0.60785,0.90465,0.3335,0.65335,0.9138,0.0057743293251569456,0.010088249435161227,7.469840741873497e-05,0.0043139201100042815,0.123627490849939,0.6052706256404502,0.9019490688462791,0.7822705921938286,35.43013496020758,0.1038961038961039,0.5189158667419537,0.8684359119141728,0.15261044176706828,0.7261044176706827,0.9381526104417671,54.0
275,0.004687607276747233,0.009100156175242437,7.02725488025294e-05,0.004412548898495204,0.3142965651277169,0.6305952816371768,0.9081529495967187,0.29875,0.6067,0.9037,0.33155,0.65645,0.91265,0.005752598030372482,0.010045809271704344,7.445238701167032e-05,0.004293211241331862,0.12765551087783203,0.6113847347840363,0.9020111202323488,0.7826268264686127,35.40370453424705,0.10698198198198199,0.5242117117117117,0.8699324324324325,0.15823293172690764,0.7333333333333333,0.9365461847389558,55.0
