frame_id,mesh_mesh_accuracy_mean,mesh_mesh_chamfer_l1,mesh_mesh_chamfer_l2,mesh_mesh_completeness_mean,mesh_mesh_fscore@0.002000,mesh_mesh_fscore@0.005000,mesh_mesh_fscore@0.010000,mesh_mesh_precision@0.002000,mesh_mesh_precision@0.005000,mesh_mesh_precision@0.010000,mesh_mesh_recall@0.002000,mesh_mesh_recall@0.005000,mesh_mesh_recall@0.010000,pcd_pcd_accuracy_mean,pcd_pcd_chamfer_l1,pcd_pcd_chamfer_l2,pcd_pcd_completeness_mean,pcd_pcd_fscore@0.002000,pcd_pcd_fscore@0.005000,pcd_pcd_fscore@0.010000,pcd_pcd_normal_mean_abs_cos,pcd_pcd_normal_mean_angle_deg,pcd_pcd_precision@0.002000,pcd_pcd_precision@0.005000,pcd_pcd_precision@0.010000,pcd_pcd_recall@0.002000,pcd_pcd_recall@0.005000,pcd_pcd_recall@0.010000,time_s
100,0.0034646596055476833,0.008351570436006034,9.827990695270765e-05,0.004886910830458351,0.5394874907783106,0.7675127772733169,0.8526654966654965,0.58055,0.822,0.8964,0.50385,0.7198,0.813,0.002669439319680422,0.008142722120688398,7.231104420159793e-05,0.0054732828010079755,0.3809516078350991,0.7744866328345714,0.892314113009274,0.8282955201947424,28.487221273030748,0.4178430265386787,0.919819311123659,0.9977413890457368,0.3500459981600736,0.6688132474701012,0.8070377184912604,20.0
105,0.0034008980090969487,0.008272031260127204,9.742562949900343e-05,0.004871133251030255,0.5370187939326674,0.7733297169507881,0.8551077095852051,0.5846,0.83245,0.89785,0.4966,0.72205,0.81625,0.002707041434426916,0.008152012204116819,7.196767843500976e-05,0.005444970769689903,0.37698500472698804,0.772659285584093,0.8943419847399976,0.8290441989580662,28.550395685987343,0.41354224958030217,0.9138220481253497,0.9972020145495244,0.3463661453541858,0.6692732290708372,0.8107175712971482,21.0
110,0.003299918565425088,0.00811230605982402,9.232603964701841e-05,0.004812387494398933,0.5252046164033677,0.7754973545821844,0.8602856182445159,0.5706,0.83655,0.9086,0.4865,0.72275,0.81685,0.0027089337486180883,0.008170933141704674,7.224278968187618e-05,0.005461999393086586,0.37557860411919197,0.7718003051251997,0.8937581687699695,0.8328316603152657,28.299359601094967,0.4085714285714286,0.9148571428571428,0.9971428571428571,0.34751609935602573,0.6674333026678932,0.8097976080956761,22.0
115,0.0033411249688522523,0.008126628085146982,9.109836948972559e-05,0.004785503116294729,0.5123261175215746,0.7751182526700664,0.8632144404957961,0.55705,0.83775,0.9075,0.47425,0.7212,0.82305,0.0027363505089978294,0.007978971338353544,6.76678366052824e-05,0.005242620829355714,0.37036098307713483,0.7849438624424651,0.9011895781030785,0.8225372001040294,29.249735967512006,0.39945652173913043,0.9146739130434782,0.9972826086956522,0.3452161913523459,0.687442502299908,0.8219871205151794,23.0
120,0.00327455980325214,0.008176838344949134,9.163094100696105e-05,0.004902278541696995,0.496338759186122,0.7810138345577712,0.8639302870330304,0.5433,0.84915,0.91495,0.45685,0.723,0.8183,0.0027943445561474365,0.008232999144106717,7.134671828217959e-05,0.0054386545879592805,0.33811637228531194,0.7732924899547968,0.8984951527902492,0.8387550341835727,27.764302088538468,0.3898096992019644,0.8993247391037447,0.998158379373849,0.2985280588776449,0.6782428702851886,0.8169273229070837,24.0
125,0.003431219760572249,0.008438000620053319,9.213501680042022e-05,0.00500678085948107,0.471158264115235,0.7653977417261519,0.86078092949182,0.52125,0.8332,0.9107,0.42985,0.7078,0.81605,0.0029054660265038766,0.008363982077716135,7.068150722979531e-05,0.0054585160512122585,0.3017379373427853,0.7601369483898494,0.8994512166464284,0.8407255466321418,27.524155520495437,0.3592105263157895,0.8835526315789474,0.9953947368421052,0.2601195952161914,0.6669733210671573,0.8203771849126035,25.0
130,0.0034797960942574107,0.008542498268661986,9.376238317614704e-05,0.005062702174404575,0.4700949530640228,0.7620823945498402,0.8592432785173585,0.51735,0.82805,0.9105,0.43075,0.70585,0.81345,0.0029202215027113844,0.008379264831958081,7.079522965028187e-05,0.005459043329246697,0.3038582135810181,0.7591209338715263,0.8994598353701038,0.835862363449279,28.054339880566076,0.3608382449246889,0.8808120497707924,0.9954158480681073,0.26241950321987123,0.6669733210671573,0.8203771849126035,26.0
135,0.003522505749213092,0.008772038787488844,0.00010336949366878473,0.005249533038275751,0.48292351064924377,0.7572053168794513,0.8532487665313988,0.5243,0.8204,0.90765,0.4476,0.70305,0.805,0.003005144959564359,0.008536248887217757,7.51539824013419e-05,0.005531103927653399,0.3366771203093124,0.7545867100891154,0.884123585353856,0.8181691536104827,29.59830882548235,0.36358511837655016,0.8675310033821871,0.9909808342728298,0.3134774609015639,0.6676632934682613,0.7980680772769089,27.0
140,0.0035233963423178275,0.008772929054317119,0.00010329645322830094,0.005249532711999291,0.48349538145389154,0.7565017577868314,0.8535137895812054,0.52565,0.81875,0.90825,0.4476,0.70305,0.805,0.003005144959564359,0.008536248887217757,7.51539824013419e-05,0.005531103927653399,0.3366771203093124,0.7545867100891154,0.884123585353856,0.8181691536104827,29.59830882548235,0.36358511837655016,0.8675310033821871,0.9909808342728298,0.3134774609015639,0.6676632934682613,0.7980680772769089,28.0
145,0.003580777817508953,0.008854632065699723,0.00010221728935496809,0.00527385424819077,0.4662715130212494,0.7542705673057916,0.8534995185433749,0.5079,0.8178,0.90975,0.43095,0.6999,0.8038,0.003048846598036436,0.008585444719659606,7.579427013674128e-05,0.005536598121623169,0.335048237937441,0.752535308014109,0.8816866500151866,0.8210139614688465,29.41368713512609,0.36072031513787284,0.8621271806415307,0.9859313449634215,0.31278748850046,0.6676632934682613,0.797378104875805,29.0
150,0.0035518685839029595,0.00882571766663123,0.00010104274604231286,0.00527384908272827,0.46618721568209665,0.7538449528581789,0.8534775138605195,0.5077,0.8168,0.9097,0.43095,0.6999,0.8038,0.003048846598036436,0.008585444719659606,7.579427013674128e-05,0.005536598121623169,0.335048237937441,0.752535308014109,0.8816866500151866,0.8210139614688465,29.41368713512609,0.36072031513787284,0.8621271806415307,0.9859313449634215,0.31278748850046,0.6676632934682613,0.797378104875805,30.0
155,0.003559121635569393,0.008832973209385581,0.00010154840716308817,0.005273851573816188,0.4659341079899792,0.7539301206407805,0.8533894822856477,0.5071,0.817,0.9095,0.43095,0.6999,0.8038,0.003048846598036436,0.008585444719659606,7.579427013674128e-05,0.005536598121623169,0.335048237937441,0.752535308014109,0.8816866500151866,0.8210139614688465,29.41368713512609,0.36072031513787284,0.8621271806415307,0.9859313449634215,0.31278748850046,0.6676632934682613,0.797378104875805,31.0
160,0.0036590365999192007,0.008932886323769738,0.00010361683527473258,0.005273849723850537,0.465786312253386,0.7513438197041399,0.8499845684803002,0.50675,0.81095,0.9018,0.43095,0.6999,0.8038,0.003048846598036436,0.008585444719659606,7.579427013674128e-05,0.005536598121623169,0.335048237937441,0.752535308014109,0.8816866500151866,0.8210139614688465,29.41368713512609,0.36072031513787284,0.8621271806415307,0.9859313449634215,0.31278748850046,0.6676632934682613,0.797378104875805,32.0
165,0.003663927060514254,0.009000974672363294,0.00010410852999867768,0.0053370476118490395,0.45858893644687654,0.7450142423433642,0.850577181011509,0.4976,0.80635,0.9051,0.42525,0.69235,0.80225,0.003072247316247856,0.008600749456599412,7.596586915845218e-05,0.005528502140351556,0.3359627572118032,0.7509056787442867,0.8817461571159415,0.8254207557831745,29.03312603455173,0.35801781737193766,0.856347438752784,0.9860801781737194,0.31646734130634774,0.6685832566697332,0.797378104875805,33.0
170,0.0037101219718584425,0.009047167261097753,0.00010498456182612669,0.005337045289239311,0.45805737304687505,0.7425505341773,0.849648731857499,0.49635,0.8006,0.903,0.42525,0.69235,0.80225,0.003072247316247856,0.008600749456599412,7.596586915845218e-05,0.005528502140351556,0.3359627572118032,0.7509056787442867,0.8817461571159415,0.8254207557831745,29.03312603455173,0.35801781737193766,0.856347438752784,0.9860801781737194,0.31646734130634774,0.6685832566697332,0.797378104875805,34.0
175,0.0034970142269799254,0.008660479344908087,9.935927095759979e-05,0.005163465117928162,0.4987419001642363,0.7550554838709677,0.8538322927000058,0.54475,0.8176,0.9077,0.4599,0.7014,0.806,0.0030160906111175137,0.008611861211589158,7.623707935101767e-05,0.0055957706004716445,0.3213073568386709,0.7522498290862183,0.8838550268808775,0.8457291911719573,27.113830212497433,0.36267823930564164,0.8648481091134532,0.9857408555486671,0.28840846366145356,0.6655933762649494,0.8010579576816927,35.0
180,0.0035337427994687532,0.008697209996101723,0.00010005149243494077,0.005163467196632969,0.4963393463136293,0.7540732115777674,0.8519695817490495,0.53905,0.8153,0.9035,0.4599,0.7014,0.806,0.0030160906111175137,0.008611861211589158,7.623707935101767e-05,0.0055957706004716445,0.3213073568386709,0.7522498290862183,0.8838550268808775,0.8457291911719573,27.113830212497433,0.36267823930564164,0.8648481091134532,0.9857408555486671,0.28840846366145356,0.6655933762649494,0.8010579576816927,36.0
185,0.003504343851566007,0.00866780633137101,9.95848720750898e-05,0.0051634624798050045,0.5007233009708738,0.7546074244869726,0.8524361170383794,0.5495,0.81655,0.90455,0.4599,0.7014,0.806,0.0030160906111175137,0.008611861211589158,7.623707935101767e-05,0.0055957706004716445,0.3213073568386709,0.7522498290862183,0.8838550268808775,0.8457291911719573,27.113830212497433,0.36267823930564164,0.8648481091134532,0.9857408555486671,0.28840846366145356,0.6655933762649494,0.8010579576816927,37.0
190,0.0035343945076637285,0.008697862714605516,9.998278843296415e-05,0.0051634682069417875,0.4972065734265735,0.753302396197769,0.8523028796959509,0.5411,0.8135,0.90425,0.4599,0.7014,0.806,0.0030160906111175137,0.008611861211589158,7.623707935101767e-05,0.0055957706004716445,0.3213073568386709,0.7522498290862183,0.8838550268808775,0.8457291911719573,27.113830212497433,0.36267823930564164,0.8648481091134532,0.9857408555486671,0.28840846366145356,0.6655933762649494,0.8010579576816927,38.0
195,0.003353857413543924,0.00782713546153092,8.037262113499158e-05,0.004473278047986995,0.4829145713107997,0.7824944927536233,0.8825231143414689,0.5185,0.8281,0.9198,0.4519,0.74165,0.84815,0.0030633049311400433,0.007877006700645083,6.279328243991429e-05,0.00481370176950504,0.34743024076306156,0.7865311178557328,0.9127664627590052,0.8224825171527547,29.389005073970427,0.35477178423236516,0.8547717842323651,0.9885892116182573,0.3403863845446182,0.7283808647654094,0.8477460901563938,39.0
200,0.003198882082131216,0.00715011409044604,6.506193014893791e-05,0.003951232008314824,0.5033462795997226,0.8040723491432828,0.9032585900768848,0.5303,0.8381,0.92895,0.479,0.7727,0.87895,0.0030455129024884063,0.007225155913119583,5.047726910785543e-05,0.004179643010631177,0.3816195340064484,0.8140166386347081,0.9272162820902546,0.8325622704252725,28.611018005963373,0.3631863186318632,0.8604860486048604,0.9864986498649865,0.40202391904323825,0.7723091076356946,0.874655013799448,40.0
205,0.003215781354413586,0.007058755608117097,6.19037226813343e-05,0.003842974253703511,0.49132822126363873,0.8121926281164499,0.9082379353986685,0.5179,0.8422,0.928,0.46735,0.78425,0.8893,0.003072901668993091,0.007154497118240516,4.859796386233624e-05,0.004081595449247424,0.3689442881938934,0.8169825475385585,0.9330992751691553,0.8398209992480321,27.952770123349023,0.3559401309635173,0.8517305893358279,0.9864359214218896,0.3829346826126955,0.7849586016559338,0.8852345906163753,41.0
210,0.0029227588805349996,0.006554140640508304,5.2413153603588454e-05,0.0036313817599733043,0.5053880358726718,0.8242283343428225,0.9196502078408999,0.5389,0.8579,0.94215,0.4758,0.7931,0.8982,0.00307461187808399,0.007245133735985107,5.001876486193336e-05,0.004170521857901117,0.3623664041793844,0.8130942026642065,0.9311720022072896,0.8342630020868812,28.364673636128625,0.36180904522613067,0.8522613065326633,0.9884422110552764,0.3629254829806808,0.7773689052437902,0.8801747930082797,42.0
215,0.0029902217448311325,0.006621598047134039,5.364059457298932e-05,0.0036313763023029066,0.5012381558661162,0.8231653545217443,0.9179317925683953,0.52955,0.8556,0.93855,0.4758,0.7931,0.8982,0.00307461187808399,0.007245133735985107,5.001876486193336e-05,0.004170521857901117,0.3623664041793844,0.8130942026642065,0.9311720022072896,0.8342630020868812,28.364673636128625,0.36180904522613067,0.8522613065326633,0.9884422110552764,0.3629254829806808,0.7773689052437902,0.8801747930082797,43.0
220,0.003020520905757785,0.006719352768476626,5.5135608400605516e-05,0.0036988318627188405,0.4994062892768079,0.8169988022854349,0.9146257341893185,0.53165,0.8499,0.9365,0.47085,0.78655,0.89375,0.00307523731568405,0.00725582365217322,4.998918485913507e-05,0.00418058633648917,0.36146637001892107,0.811356334838157,0.9312773861297368,0.8280905081758677,28.819497560225543,0.36092882382635033,0.8525996971226654,0.9883897021706209,0.3620055197792088,0.7739190432382704,0.8804047838086476,44.0
225,0.0029573153442786007,0.006656147865153846,5.451146760608407e-05,0.0036988325208752457,0.5026254394216962,0.8198526222871579,0.916291751874574,0.539,0.8561,0.94,0.47085,0.78655,0.89375,0.00307523731568405,0.00725582365217322,4.998918485913507e-05,0.00418058633648917,0.36146637001892107,0.811356334838157,0.9312773861297368,0.8280905081758677,28.819497560225543,0.36092882382635033,0.8525996971226654,0.9883897021706209,0.3620055197792088,0.7739190432382704,0.8804047838086476,45.0
230,0.0029730709063047313,0.006644616870381352,5.4497358686454036e-05,0.0036715459640766206,0.5066591217545241,0.822057320257469,0.9158286727595144,0.53815,0.85665,0.93875,0.47865,0.79015,0.894,0.0030692520254651102,0.00724645601418788,4.992812935427413e-05,0.00417720398872277,0.3632587287376903,0.8116246827550728,0.931298114225538,0.8305703369029671,28.576451366364573,0.36199095022624433,0.853192559074912,0.9884364002011061,0.36453541858325667,0.7739190432382704,0.8804047838086476,46.0
235,0.003042793501578315,0.00674452249895137,5.5390245204801826e-05,0.003701728997373055,0.4968087549516121,0.815045728812521,0.9148231762938687,0.52825,0.84725,0.93785,0.4689,0.7852,0.8929,0.0030869450209058727,0.007247489468800576,4.946855258756061e-05,0.004160544447894703,0.36262223627399465,0.8108243750889702,0.9314874196614452,0.8284286009807684,28.813141651518777,0.3611805902951476,0.8514257128564282,0.9879939969984992,0.3640754369825207,0.7739190432382704,0.8810947562097516,47.0
240,0.0030633158159877765,0.006712562963907434,5.4236008851728026e-05,0.0036492471479196574,0.49526908944480796,0.815917008384846,0.9197199434844039,0.5231,0.846,0.9388,0.47025,0.7879,0.9014,0.0030762685103324374,0.0070463294699592265,4.624528211638962e-05,0.00397006095962679,0.37692298655944206,0.8177146879066578,0.9352201562417298,0.8428089501012413,27.591467762433098,0.3622589531680441,0.8516988062442608,0.9857667584940312,0.39282428702851885,0.7863385464581417,0.889604415823367,48.0
245,0.0031158226004494812,0.00676506438187122,5.496050363575677e-05,0.003649241781421738,0.493039331242412,0.813678079921429,0.9189033886320369,0.51815,0.8412,0.9371,0.47025,0.7879,0.9014,0.0030762685103324374,0.0070463294699592265,4.624528211638962e-05,0.00397006095962679,0.37692298655944206,0.8177146879066578,0.9352201562417298,0.8428089501012413,27.591467762433098,0.3622589531680441,0.8516988062442608,0.9857667584940312,0.39282428702851885,0.7863385464581417,0.889604415823367,49.0
250,0.003038200161067737,0.006528379431875399,5.142075647760748e-05,0.0034901792708076627,0.5132139774494557,0.8215164330667963,0.9229853340193345,0.5391,0.84725,0.9381,0.4897,0.7973,0.90835,0.003064515091204394,0.006928708125174815,4.4613982536817316e-05,0.003864193033970421,0.39088968114624717,0.8222601554154918,0.9387054153734508,0.8411527622697176,27.76933137836743,0.36986919260261614,0.8529544429409112,0.986468200270636,0.4144434222631095,0.7936982520699172,0.8953541858325667,50.0
255,0.002843225238975826,0.006178198723710835,4.532246940542211e-05,0.0033349734847350093,0.5183441162320792,0.8373569149094813,0.9323393292764658,0.5457,0.8652,0.9474,0.4936,0.81125,0.91775,0.003064788851990122,0.006808892613148774,4.2018900884673504e-05,0.0037441037611586525,0.3883286581918711,0.8264865321772428,0.9429315228849441,0.8414148827482011,27.691283804841927,0.36602764155149353,0.8533214444939813,0.9866250557289344,0.4135234590616375,0.8012879484820608,0.9029438822447102,51.0
260,0.002887732665717429,0.0062227072536813685,4.603031119358702e-05,0.00333497458796394,0.5186371652483293,0.8356437559780009,0.9308357186971349,0.54635,0.86155,0.9443,0.4936,0.81125,0.91775,0.003064788851990122,0.006808892613148774,4.2018900884673504e-05,0.0037441037611586525,0.3883286581918711,0.8264865321772428,0.9429315228849441,0.8414148827482011,27.691283804841927,0.36602764155149353,0.8533214444939813,0.9866250557289344,0.4135234590616375,0.8012879484820608,0.9029438822447102,52.0
265,0.002870642616752159,0.006205616836580701,4.571396725082787e-05,0.0033349742198285426,0.5177116870604104,0.8373569149094813,0.9311756811166286,0.5443,0.8652,0.945,0.4936,0.81125,0.91775,0.003064788851990122,0.006808892613148774,4.2018900884673504e-05,0.0037441037611586525,0.3883286581918711,0.8264865321772428,0.9429315228849441,0.8414148827482011,27.691283804841927,0.36602764155149353,0.8533214444939813,0.9866250557289344,0.4135234590616375,0.8012879484820608,0.9029438822447102,53.0
270,0.0028869865628817115,0.006221957619057961,4.597075612801695e-05,0.0033349710561762494,0.517485405822248,0.8363252202478723,0.9305441188320932,0.5438,0.863,0.9437,0.4936,0.81125,0.91775,0.003064788851990122,0.006808892613148774,4.2018900884673504e-05,0.0037441037611586525,0.3883286581918711,0.8264865321772428,0.9429315228849441,0.8414148827482011,27.691283804841927,0.36602764155149353,0.8533214444939813,0.9866250557289344,0.4135234590616375,0.8012879484820608,0.9029438822447102,54.0
275,0.002865281866115866,0.006200254940163619,4.5580923159380313e-05,0.003334973074047754,0.5180958652226234,0.8376378164038044,0.9311271307008832,0.54515,0.8658,0.9449,0.4936,0.81125,0.91775,0.003064788851990122,0.006808892613148774,4.2018900884673504e-05,0.0037441037611586525,0.3883286581918711,0.8264865321772428,0.9429315228849441,0.8414148827482011,27.691283804841927,0.36602764155149353,0.8533214444939813,0.9866250557289344,0.4135234590616375,0.8012879484820608,0.9029438822447102,55.0
