planner,object,initial_pose_seed,planner_seed,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s,gain_consistency_max_abs_error,coverage_recall_max_abs_error,visibility_monotonic_min_delta
er_gpis,green_Pepper,8,0,0.9969333333333333,0.9984643119449824,2.125417002959068,0.14457063556768393,0.08623988223730125,0.8286100000000001,0.8911153745276502,0.4634153581641879,0.12233774621846218,0.023847738704230577,0.09268307163283758,0.09704354384247349,0.8,1.0,0.004360472209635913,0.8,0.0,0.6624134527351795,0.5,0.08802321759867482,0.003756544800125994,0.09177976239880081,0.0,0.0,0.02208846846461296
er_gpis,green_Pepper,13,0,1.0,1.0,2.046569549873654,0.13821346364210255,0.07969210126060193,0.8279033333333334,0.8904762947090917,0.4715620631300126,0.11595913241672921,0.022608008916526003,0.09431241262600251,0.09431241262600251,0.8,1.0,0.0,1.0,0.0,0.524351431963836,0.5,0.09721112000115681,0.003671133000170812,0.10088225300132762,0.0,0.0,0.019523479602556865
er_gpis,green_Pepper,4,0,0.9887333333333334,0.9943347524387383,2.2201149983112827,0.14386307910064952,0.08696087098015026,0.8727933333333333,0.9202176582982513,0.3753594727812324,0.1210265973642465,0.02357644454397436,0.07507189455624648,0.07729465219026106,0.22679491924311224,1.0,0.0022227576340145827,0.6,0.0,0.6577735179674982,0.5,0.08543348480015993,0.003662446199450642,0.08909593099961058,0.0,0.0,0.020614186647901503
er_gpis,green_Pepper,1,0,0.9910666666666667,0.9955132927074264,2.1291987541894066,0.14152022527354496,0.08626681165224734,0.8658566666666667,0.9168028234039844,0.38058681702700903,0.11851435688285408,0.023084250819754338,0.0761173634054018,0.07900118254569413,0.3,1.0,0.002883819140292321,0.6,0.0,0.6495717340924696,0.25,0.09086525299935602,0.0035127670009387655,0.09437802000029478,0.0,0.0,0.020796025290286374
er_gpis,green_Pepper,12,0,0.9901333333333333,0.9950422082272544,2.1639295427656857,0.150528465237952,0.09033342432178193,0.8713999999999998,0.919017861570947,0.38502506510535295,0.12754897052367387,0.02483789143170574,0.07700501302107059,0.07846606624347367,0.2,1.0,0.0014610532224030859,0.4,0.0,0.6360256566147859,0.5,0.1050223547994392,0.004175725398818031,0.10919808019825723,0.0,0.0,0.022509495149817163
er_gpis,green_Pepper,7,0,0.9776,0.988673139158576,2.250774562486856,0.14475074307404293,0.0872457484735543,0.8589733333333335,0.911488491563356,0.3819482645533373,0.12028069573576006,0.023386999728642312,0.07638965291066746,0.07839876283465112,-0.3,1.0,0.002009109923983665,0.4,0.0,0.6184379649233234,0.75,0.09619006779976189,0.003674306199536659,0.09986437399929855,0.0,0.0,0.02235989158950663
er_gpis,green_Pepper,14,0,0.9880666666666666,0.9939975185272124,2.1873095955133746,0.13990639366654434,0.08858047815224723,0.8747900000000002,0.9217402698223364,0.39113338999071223,0.11605353430436001,0.02258437738512308,0.07822667799814245,0.07902747592948463,0.6,1.0,0.0008007979313421787,0.6,0.0,0.5961670648317692,0.5,0.10106918519886676,0.004200532997492701,0.10526971819635947,0.0,0.0,0.018009330382082175
er_gpis,green_Pepper,2,0,0.9982,0.9990991892703432,2.0653111723244786,0.14441834001740067,0.08517656313114023,0.84795,0.9051467167847791,0.42532752842744226,0.12276505075173,0.023946954233873472,0.08506550568548846,0.08821877749067686,0.7,1.0,0.003153271805188407,0.8,0.0,0.6154551241702906,0.25,0.08694149700168055,0.003907665199949406,0.09084916220162995,0.0,0.0,0.022383875528290367
er_gpis,green_Pepper,6,0,0.9801666666666666,0.9899840080801279,2.2520706787002043,0.14059858845715106,0.08656442341454924,0.8716566666666667,0.9186439319273344,0.4243612492945673,0.11847040718939056,0.023099311922133575,0.08487224985891346,0.0877044316724503,-0.2,1.0,0.002832181813536838,0.4,0.0,0.5076202720874341,0.5,0.08850385440455284,0.0039824539999244735,0.09248630840447732,0.0,0.0,0.017774762821971143
er_gpis,green_Pepper,3,0,0.9747,0.9871879272800932,2.3017140711435706,0.14278420347279477,0.0888172938565481,0.8590533333333333,0.9125472023627926,0.37334941509342345,0.1184528147333447,0.023036684962432104,0.07466988301868469,0.07707795703718472,-0.2,1.0,0.0024080740185000284,0.4,0.0,0.7041508711947813,0.75,0.08869000479462556,0.00436827760131564,0.0930582823959412,0.0,0.0,0.020341039977809894
