planner,object,initial_pose_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
actnerf,Thin_Irregular,6,0.3333333333333333,0.20104166666666665,55.6591169592358,91.18200184716848
actnerf,Thin_Irregular,7,0.2825520833333333,0.1807291666666667,49.14396514693076,82.57399126935569
actnerf,Thin_Irregular,8,0.3072916666666667,0.210546875,55.73643763889808,91.73581768161917
actnerf,Thin_Irregular,9,0.3072916666666667,0.19257812500000002,56.933734276299866,94.35077210679323
actnerf,Thin_Irregular,10,0.28125,0.19140625,47.31739227274003,76.71775257101969
actnerf,Thin_Irregular,11,0.24479166666666666,0.1703125,41.80095773065913,81.70144283644184
actnerf,Thin_Irregular,12,0.234375,0.18033854166666666,40.340580906370555,77.55896291361654
actnerf,Thin_Irregular,13,0.3307291666666667,0.2118489583333333,53.84018748813577,86.15048864149884
actnerf,Thin_Irregular,14,0.2734375,0.17721354166666667,46.032539852667526,71.5207571683623
actnerf,green_Pepper,0,0.3046875,0.19361979166666665,60.68600424070669,93.31830914346041
actnerf,green_Pepper,1,0.2708333333333333,0.17981770833333333,52.5410496619244,82.13412818084878
actnerf,green_Pepper,2,0.3268229166666667,0.2100260416666667,58.9639593011489,95.22544278343635
actnerf,green_Pepper,3,0.22786458333333334,0.18190104166666668,38.758818995955814,68.18937757151792
actnerf,green_Pepper,4,0.296875,0.203515625,60.38773237294506,89.83251591383953
actnerf,green_Pepper,5,0.3190104166666667,0.2100260416666667,56.450243122147526,90.27740083675724
actnerf,green_Pepper,6,0.3463541666666667,0.21302083333333335,54.884064750449035,93.15755532580228
actnerf,green_Pepper,7,0.3203125,0.20299479166666667,65.68136971114178,93.3888249553333
actnerf,green_Pepper,8,0.30859375,0.21119791666666665,52.99904781139657,78.41136850532655
actnerf,green_Pepper,9,0.3033854166666667,0.21640625,57.17163460463817,90.51095802222055
actnerf,green_Pepper,10,0.21354166666666666,0.16510416666666666,28.15670519786236,66.06457071431716
actnerf,green_Pepper,11,0.25,0.16328125000000002,43.72074266237041,75.97286766766088
actnerf,green_Pepper,12,0.3033854166666667,0.19791666666666666,54.76145744432435,90.1553136403088
actnerf,green_Pepper,13,0.296875,0.185546875,49.58796616195847,86.13550414741677
actnerf,green_Pepper,14,0.31640625,0.19713541666666667,58.013585303473036,86.30701426607278
er_gpis,Bowl,0,0.328125,0.223828125,63.5505648586129,96.29477390171205
er_gpis,Bowl,1,0.3046875,0.180859375,66.6811760116552,100.79807912810578
er_gpis,Bowl,2,0.328125,0.21328125,60.93571989303856,95.56986607780506
er_gpis,Bowl,3,0.140625,0.13359375,21.296141449206115,35.493451207640554
er_gpis,Bowl,4,0.32421875,0.19609375,66.68117601124294,100.79807912796836
er_gpis,Bowl,5,0.34375,0.209375,66.68117601124294,100.79807912783095
er_gpis,Bowl,6,0.33984375,0.219921875,54.75203536358818,79.64979156700844
er_gpis,Bowl,7,0.328125,0.223828125,54.75203536400043,88.64818577478354
er_gpis,Bowl,8,0.359375,0.220703125,55.25695597495144,93.33741394616513
er_gpis,Bowl,9,0.3203125,0.181640625,54.75203536400043,99.56632483054047
er_gpis,Bowl,10,0.390625,0.2328125,73.3570589910039,102.91637152735031
er_gpis,Bowl,11,0.31640625,0.203515625,65.12590358842537,94.8826056956705
er_gpis,Bowl,12,0.33203125,0.1859375,62.59020562417071,98.82265718448296
er_gpis,Bowl,13,0.203125,0.152734375,42.59210608850683,94.30938048321052
er_gpis,Bowl,14,0.33984375,0.20546875,67.37051334544506,96.05874543129046
er_gpis,Corner,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
er_gpis,Corner,1,0.34375,0.200390625,69.96800000020639,95.24110069651123
