planner,paired_scenes,representation_update_s,representation_update_s_ci95,representation_update_s_n,candidate_scoring_s,candidate_scoring_s_ci95,candidate_scoring_s_n,planning_time_s,planning_time_s_ci95,planning_time_s_n
actnerf,120,2.0085457628638523,0.016191162315525993,120,0.22952190156838093,0.0015851322842755822,120,2.2380676644322333,0.01773973670950546,120
fixed,120,0.0,0.0,120,0.0,0.0,120,0.0,0.0,120
pb_nbv,120,0.3347979869651681,0.023714052021652884,120,0.05625101522833574,0.0008810715415357321,120,0.39104900219350386,0.023963898906305084,120
ray_gpis,120,0.26133908315019655,0.02415645380842577,120,7.247065003563574e-05,1.2980679391538184e-06,120,0.2614115538002322,0.024156087918231428,120
