planner,object,initial_pose_seed,planner_seed,f@5_auc,recall@5_auc,surface_coverage_auc,final_f@5,final_recall@5,final_chamfer_m,score_gain_correlation,oracle_regret,oracle_action_accuracy,planning_time_s
pb_nbv,Corner,8,0,0.7963737819859977,0.6915666666666667,0.6915666666666667,0.9945875295339912,0.9892333333333333,0.0025390957508611067,0.1,0.06738939758446558,0.6,0.38476081239787163
pb_nbv,Corner,13,0,0.721410912211397,0.5704133333333333,0.5704133333333333,0.8250039166536113,0.7021333333333334,0.005483439627366256,-0.6,0.12860720900936634,0.0,0.39464300000108776
pb_nbv,Corner,4,0,0.9021773173147046,0.8332200000000001,0.8332200000000001,0.9997666122095156,0.9995333333333334,0.0025602951158694575,0.125,0.036999464350562936,0.6,0.41558226580236807
pb_nbv,Corner,1,0,0.7244434138920457,0.57325,0.57325,0.9144790403994717,0.8424333333333334,0.0037835378443766632,-0.5,0.12253770604427854,0.2,0.36902802720142064
pb_nbv,Corner,12,0,0.8359880914036077,0.7309133333333333,0.7309133333333333,0.9172997455654401,0.8472333333333333,0.003960457009427036,-0.125,0.04038260103213383,0.0,0.3902966184003162
pb_nbv,Corner,7,0,0.7657111937211991,0.62371,0.62371,0.8465974625144175,0.734,0.004326988586560038,-0.3,0.12484546238070493,0.0,0.3199465933997999
pb_nbv,Corner,14,0,0.7972730476634342,0.6989666666666666,0.6989666666666666,1.0,1.0,0.002446500106618496,0.0,0.05202312713765993,0.4,0.3878347657955601
pb_nbv,Corner,2,0,0.6924268777741815,0.5417066666666667,0.5417066666666667,0.8692259851868605,0.7687,0.004383358371046903,-0.5,0.1491731737515648,0.2,0.3360943590014358
pb_nbv,Corner,6,0,0.7259672117162713,0.5700733333333333,0.5700733333333333,0.7419537458327218,0.5897666666666667,0.006473050610849103,-0.9,0.13914248599534504,0.0,0.35983969700173474
pb_nbv,Corner,3,0,0.7703845277145711,0.6334766666666667,0.6334766666666667,0.8317302075625997,0.7119333333333333,0.005730251270430169,-0.4,0.10130065757297665,0.0,0.34586428859911394
pb_nbv,Corner,9,0,0.7335155005286674,0.5813133333333332,0.5813133333333332,0.7887841411470214,0.6512333333333333,0.006673478438683225,-0.9,0.1185153183943882,0.0,0.36677003399818203
pb_nbv,Corner,10,0,0.7444544214700088,0.59927,0.59927,0.877623554940327,0.7819333333333334,0.004548965097767009,-0.2,0.11780228820951506,0.2,0.3323443077984848
pb_nbv,Corner,5,0,0.7852330990104626,0.6795800000000001,0.6795800000000001,0.9886390452752588,0.9775333333333334,0.002710673344983856,-0.3,0.05549707494261373,0.4,0.36674861760111527
pb_nbv,Corner,11,0,0.7631020478426315,0.6257566666666666,0.6257566666666666,0.8587297662298138,0.7524333333333333,0.005008884536603472,-0.6,0.11648287777438242,0.2,0.3396717336043366
pb_nbv,Corner,0,0,0.627227283662873,0.4580633333333333,0.4580633333333333,0.6687965921192758,0.5024,0.010682799699029442,-0.7,0.1983370150795833,0.0,0.3461019360023784
pb_nbv,L_Shaped,8,0,0.8793393677908071,0.80144,0.80144,0.9499658738909014,0.9047,0.002737786631193881,0.125,0.01558442608602868,0.4,0.37543960960465483
pb_nbv,L_Shaped,13,0,0.8190905304575737,0.7096300000000001,0.7096300000000001,0.98287845397525,0.9663333333333334,0.0023086084739680902,0.25,0.04569346120884103,0.4,0.3695908100009547
pb_nbv,L_Shaped,4,0,0.7864601432054121,0.6538233333333333,0.6538233333333333,0.8778754441743033,0.7823333333333333,0.004376173243064698,-0.25,0.0949238765159566,0.0,0.3451118344004499
pb_nbv,L_Shaped,1,0,0.7008833206509727,0.54024,0.54024,0.7291904943448977,0.5738,0.008660582503816424,-0.9,0.16067750367685174,0.0,0.3330448439985048
pb_nbv,L_Shaped,12,0,0.8964890116621879,0.8307133333333333,0.8307133333333333,0.9938288167426885,0.9877333333333334,0.0021692771262657555,-0.25,0.011313531211688788,0.4,0.35343030260119124
pb_nbv,L_Shaped,7,0,0.570466689350099,0.39930666666666664,0.39930666666666664,0.5959657415640942,0.42446666666666666,0.01366164025732694,-0.8,0.2501001639869016,0.0,0.30296146039909216
pb_nbv,L_Shaped,14,0,0.908740925518478,0.84285,0.84285,0.998882084994911,0.9977666666666667,0.002106874691041671,0.0,0.03036915653883885,0.4,0.39967304859892466
pb_nbv,L_Shaped,2,0,0.7898629296349278,0.6675833333333333,0.6675833333333333,0.9087536147536511,0.8327666666666667,0.003767202242727171,-0.25,0.04577146516888355,0.4,0.37512540800089483
pb_nbv,L_Shaped,6,0,0.9257889090314094,0.8841300000000001,0.8841300000000001,0.9999666655555185,0.9999333333333333,0.0020550639875939426,0.42679491924311225,6.666888896300626e-06,0.8,0.4213859049981693
pb_nbv,L_Shaped,3,0,0.8665834308913263,0.7910633333333333,0.7910633333333333,1.0,1.0,0.0019671269784682075,0.7165063509461097,0.030038203179181867,0.8,0.38660588640341303
pb_nbv,L_Shaped,9,0,0.8046147918892768,0.6862433333333333,0.6862433333333333,0.9014811695563815,0.8206333333333333,0.003912657614571331,-0.2,0.07170740948994606,0.4,0.39854452179861255
pb_nbv,L_Shaped,10,0,0.5935365600183342,0.4240366666666667,0.4240366666666667,0.7425864995703837,0.5905666666666667,0.008306742035096433,-0.7,0.2044576176501319,0.0,0.277067101598368
pb_nbv,L_Shaped,5,0,0.7331796569065807,0.59119,0.59119,0.8878385141522549,0.7983,0.0040003553530307615,-0.375,0.09988189304844028,0.2,0.3932608994000475
pb_nbv,L_Shaped,11,0,0.6533848701523313,0.4854033333333333,0.4854033333333333,0.6690623544286951,0.5027,0.011351384530328464,-1.0,0.20473891056201293,0.0,0.34864063959976194
pb_nbv,L_Shaped,0,0,0.8670781785312744,0.7844800000000001,0.7844800000000001,0.9845138359989846,0.9695,0.002293544280768447,0.2,0.027396735330072565,0.6,0.3931087180011673
pb_nbv,Cylinder,8,0,0.7910386043945092,0.6862133333333332,0.6862133333333332,0.9814971991172976,0.9636666666666667,0.0022690671546137546,-0.125,0.06318246240066719,0.4,0.3666917331982404
pb_nbv,Cylinder,13,0,0.7244748694417924,0.5900166666666667,0.5900166666666667,0.9622967831200276,0.9273333333333333,0.0026388187933622173,-0.1,0.10445811782102317,0.4,0.3351328339995234
pb_nbv,Cylinder,4,0,0.86085622152359,0.7717366666666665,0.7717366666666665,0.9640883977900552,0.9306666666666666,0.002596663369971284,-0.1,0.032698491058605984,0.2,0.3532708933998947
pb_nbv,Cylinder,1,0,0.7065372055773257,0.5489133333333334,0.5489133333333334,0.7673343605546996,0.6225,0.007181367926829962,-0.7,0.13634240957680638,0.0,0.36836365459894294
pb_nbv,Cylinder,12,0,0.7143085493044448,0.5691533333333334,0.5691533333333334,0.9171043369971303,0.8469,0.003321094244543714,-0.3,0.12916708460397056,0.2,0.34803210299869536
pb_nbv,Cylinder,7,0,0.6945307593472075,0.53657,0.53657,0.870354332191136,0.7704666666666666,0.00441257220071755,-0.4,0.13498420552761825,0.0,0.3597193305977271
pb_nbv,Cylinder,14,0,0.7357206603084506,0.5923766666666668,0.5923766666666668,0.953737771810208,0.9115666666666666,0.0026748781132032115,-0.1,0.10454805731772385,0.2,0.34811542819807073
pb_nbv,Cylinder,2,0,0.6679127590653,0.5025666666666666,0.5025666666666666,0.7462649142236245,0.5952333333333333,0.008157473880401373,-0.8,0.1709755095916007,0.0,0.34118917619780403
pb_nbv,Cylinder,6,0,0.7294044545081484,0.5778166666666668,0.5778166666666668,0.7825910520442325,0.6428333333333334,0.006819945178185963,-0.7,0.10967756420469119,0.0,0.37444916899985403
pb_nbv,Cylinder,3,0,0.7425895281540249,0.6117766666666667,0.6117766666666667,0.9637305699481865,0.93,0.0025558110228996616,0.0,0.10718944932493131,0.2,0.3491104530025041
pb_nbv,Cylinder,9,0,0.7296655783817204,0.5791833333333334,0.5791833333333334,0.8057562548516152,0.6747,0.006140982198326829,-0.7,0.11452596529793632,0.0,0.39229938640201
pb_nbv,Cylinder,10,0,0.6582159113341877,0.49097999999999997,0.49097999999999997,0.6803906043811031,0.5156,0.010739050327447515,-0.9,0.18269292331116102,0.0,0.3522696433981764
pb_nbv,Cylinder,5,0,0.6433504720316235,0.47598,0.47598,0.7188247352237787,0.5610666666666667,0.009257718807160338,-0.6,0.15271467844348816,0.0,0.391691988799721
pb_nbv,Cylinder,11,0,0.8960940010776397,0.82348,0.82348,0.9585683786645375,0.9204333333333333,0.002658657554299884,-0.125,0.044338758814626456,0.2,0.3532660418000887
pb_nbv,Cylinder,0,0,0.5540363839222081,0.38350333333333336,0.38350333333333336,0.5806543183592364,0.4091,0.012413707561606374,-0.9,0.2620243326747104,0.0,0.32770824839826673
pb_nbv,Cross,8,0,0.6338001404895648,0.4659,0.4659,0.6652132321861582,0.4983666666666667,0.008461661073529948,-0.7,0.16309986534050597,0.0,0.3301917658012826
pb_nbv,Cross,13,0,0.6981856157003324,0.5398999999999999,0.5398999999999999,0.7413467589679044,0.589,0.007698271087038113,-0.8,0.1260839910142271,0.0,0.35770134560152655
pb_nbv,Cross,4,0,0.6900241035215859,0.5278666666666666,0.5278666666666666,0.7312328187777543,0.5763333333333334,0.007888012851872753,-0.3,0.1265366530662853,0.0,0.3899225209999713
pb_nbv,Cross,1,0,0.7272020356118596,0.5854733333333333,0.5854733333333333,0.8539119804400978,0.7450666666666667,0.004568217169908199,-0.4,0.12590350263324265,0.2,0.33005181920016186
pb_nbv,Cross,12,0,0.7227842211353498,0.5768933333333333,0.5768933333333333,0.9187435800400066,0.8497,0.0033471729771093624,-0.4,0.11964482239722599,0.2,0.3645050533988979
pb_nbv,Cross,7,0,0.711584651169239,0.5590766666666667,0.5590766666666667,0.8352454720167725,0.7171,0.004828713238784238,-0.7,0.12137867963928026,0.0,0.32942689819901716
pb_nbv,Cross,14,0,0.9236032360422206,0.8773533333333333,0.8773533333333333,0.9939469139321585,0.9879666666666667,0.0022117538995093966,0.0,0.0015507958600123883,0.6,0.3694172774004983
pb_nbv,Cross,2,0,0.9041689754335038,0.8411200000000001,0.8411200000000001,0.9716342445796554,0.9448333333333333,0.002459182259889824,-0.125,0.01055098505281984,0.4,0.34906571439787515
pb_nbv,Cross,6,0,0.7297697269933094,0.5955999999999999,0.5955999999999999,0.9662301860785665,0.9346666666666666,0.002672833560194453,-0.1,0.10789602363526159,0.2,0.35493347860319774
pb_nbv,Cross,3,0,0.6657145695761396,0.5037,0.5037,0.7841698919937587,0.6449666666666667,0.006559026066281984,-0.8,0.16560020866758435,0.0,0.35632149960292736
pb_nbv,Cross,9,0,0.8538310159382382,0.7666566666666667,0.7666566666666667,0.9963366286947357,0.9927,0.0021696531616824796,0.0,0.028212555972596597,0.4,0.3779950504002045
pb_nbv,Cross,10,0,0.6470951456151501,0.4804500000000001,0.4804500000000001,0.7245440244887548,0.5680666666666667,0.009081409871213161,-0.6,0.18320356877188684,0.0,0.3258644299989101
pb_nbv,Cross,5,0,0.84187890401808,0.7389133333333334,0.7389133333333334,0.940734071288597,0.8881,0.002874642507537289,-0.5,0.05271560155265516,0.4,0.3702766223985236
pb_nbv,Cross,11,0,0.7205685369771736,0.5729333333333333,0.5729333333333333,0.8720744430867563,0.7731666666666667,0.004359949159183617,-0.375,0.1349487750421109,0.2,0.3885720247970312
pb_nbv,Cross,0,0,0.5879851141380354,0.4166833333333333,0.4166833333333333,0.6072423398328691,0.436,0.011970430769519872,-0.9,0.23521295773069612,0.0,0.3588366940006381
pb_nbv,Bowl,8,0,0.6575654358718594,0.4899833333333333,0.4899833333333333,0.6655101087609261,0.4987,0.006284167891947912,-0.9,0.16124218341016358,0.0,0.33743744300154505
pb_nbv,Bowl,13,0,0.762064443136859,0.6182066666666668,0.6182066666666668,0.8092639266506578,0.6796333333333333,0.004538690787631123,-0.6,0.07391912216002619,0.0,0.32943637420248706
pb_nbv,Bowl,4,0,0.6802609067283407,0.5169066666666666,0.5169066666666666,0.7226976625367225,0.5658,0.005257766274623379,-0.5,0.13406839307974575,0.0,0.40082814380002674
pb_nbv,Bowl,1,0,0.6591160315412548,0.4978166666666667,0.4978166666666667,0.8348609600745689,0.7165333333333334,0.004159367308535776,-0.75,0.13029712756724274,0.0,0.3630870744033018
pb_nbv,Bowl,12,0,0.8465185661814048,0.7483066666666666,0.7483066666666666,0.9574464388107939,0.9183666666666667,0.002725237284235393,0.375,0.04346355535183342,0.4,0.349271927002701
pb_nbv,Bowl,7,0,0.7307544016450057,0.5815633333333333,0.5815633333333333,0.7873888439773645,0.6493333333333333,0.004739034549563965,-0.6,0.10690593916878777,0.0,0.38218184459692567
pb_nbv,Bowl,14,0,0.8628072659160931,0.7723433333333334,0.7723433333333334,0.9627273355922827,0.9281333333333334,0.0026269016501699266,-0.3,0.032994145847691024,0.0,0.3376751014002366
pb_nbv,Bowl,2,0,0.805474201110942,0.6804699999999999,0.6804699999999999,0.8579042543066526,0.7511666666666666,0.0039217969423218195,-0.75,0.054061854819381215,0.0,0.32026921240030787
pb_nbv,Bowl,6,0,0.4928501014495124,0.32721999999999996,0.32721999999999996,0.5119047619047619,0.344,0.012603646870716204,-0.7,0.25270012400566055,0.0,0.32515455679968
pb_nbv,Bowl,3,0,0.48352978049804607,0.3207733333333333,0.3207733333333333,0.5476023335189175,0.37703333333333333,0.00964707017105657,-0.6,0.2581140211691479,0.0,0.3301313431962626
pb_nbv,Bowl,9,0,0.6345992859221095,0.46515000000000006,0.46515000000000006,0.68449901337426,0.5203333333333333,0.0056915923150348685,-0.8,0.1551836527902759,0.0,0.34375626200198894
pb_nbv,Bowl,10,0,0.43380478281964246,0.27713,0.27713,0.45137311583729095,0.29146666666666665,0.016613999409777622,-0.6,0.3013377202207986,0.0,0.29862443880119827
pb_nbv,Bowl,5,0,0.7353542398178781,0.5913133333333334,0.5913133333333334,0.8400641831152009,0.7242333333333333,0.004013072340437933,-0.6,0.10499775246326648,0.2,0.35026742120098786
pb_nbv,Bowl,11,0,0.5644308704308372,0.39332666666666666,0.39332666666666666,0.5800496982605609,0.4085,0.010055813237808025,-0.9,0.22603568523198928,0.0,0.341898497598595
pb_nbv,Bowl,0,0,0.8500107031340726,0.77051,0.77051,0.9871195367760015,0.9745666666666667,0.0024448655754024085,-0.1,0.02444718646977797,0.4,0.32798105940164535
pb_nbv,Cube,8,0,0.8872888265210432,0.8155133333333333,0.8155133333333333,0.9800601764495894,0.9609,0.0023614357504406344,-0.16666666666666666,0.03307848438399872,0.2,0.34077079739945476
pb_nbv,Cube,13,0,0.6186195137836333,0.44933666666666666,0.44933666666666666,0.7362567926197396,0.5826,0.008688358489814477,-0.9,0.20212710100592818,0.0,0.3191139800008386
pb_nbv,Cube,4,0,0.8204869659145076,0.6995266666666667,0.6995266666666667,0.9263474339703672,0.8628,0.0035257583278507022,-0.2,0.05853889371068917,0.2,0.34507088199752617
pb_nbv,Cube,1,0,0.9464948103779667,0.9127366666666668,0.9127366666666668,1.0,1.0,0.0020459805634178273,0.788675134594813,0.00033723434447987535,0.4,0.3141446631983854
pb_nbv,Cube,12,0,0.893569947096038,0.8272433333333333,0.8272433333333333,1.0,1.0,0.0020183544815489387,0.3333333333333333,0.02425457767705259,0.6,0.38477937459829264
