planner,object,initial_pose_seed,planner_seeds,f@5_auc,recall@5_auc,surface_coverage_auc,final_f@5,final_recall@5,final_chamfer_m,score_gain_correlation,oracle_regret,oracle_action_accuracy,planning_time_s
actnerf,Cube,9,3,0.9341993037223112,0.8884955555555555,0.8884955555555555,0.9986243097811217,0.9972555555555557,0.0021271558983474662,0.2333333333333333,0.015946574060714046,0.4666666666666666,2.1526317124652756
actnerf,Cube,2,3,0.8882516830646262,0.8248888888888889,0.8248888888888889,0.9879873763698269,0.9764,0.002132814845110872,0.3910683602522959,0.0026252549342948035,0.6666666666666666,2.1697758356007397
actnerf,Cube,7,3,0.9339714954127283,0.8942966666666669,0.8942966666666669,1.0,1.0,0.0020599060176187275,0.9166666666666666,0.0,0.6666666666666666,2.1608973376016363
actnerf,Thin_Irregular,14,3,0.7813255263819819,0.6586966666666667,0.6586966666666667,0.9054886764052137,0.8322444444444445,0.0035631991038833286,-0.13333333333333333,0.05703474455102516,0.26666666666666666,2.365330799198515
actnerf,Thin_Irregular,6,3,0.8519337644825757,0.7678411111111112,0.7678411111111112,0.9869188790206401,0.9745111111111111,0.002308711939099492,0.16666666666666666,0.029378877941229713,0.4666666666666666,2.3549136046669443
actnerf,Thin_Irregular,8,3,0.9082935098435554,0.85197,0.85197,0.9940133987444733,0.9881888888888888,0.002233379830729396,0.2333333333333333,0.017720818933838714,0.4000000000000001,2.355449557732694
actnerf,Thin_Irregular,12,3,0.8761184660396163,0.7929311111111111,0.7929311111111111,0.9556819633837251,0.9157888888888888,0.0029139194063554767,-0.16666666666666666,0.03830152845436234,0.26666666666666666,2.3605089121342946
actnerf,Thin_Irregular,1,3,0.860979442271352,0.7728611111111112,0.7728611111111112,0.9671913953398484,0.9395666666666668,0.0027599072238048334,0.16666666666666666,0.04298125966223484,0.4000000000000001,2.3800148680689746
actnerf,Thin_Irregular,5,3,0.8292857737532103,0.7286588888888889,0.7286588888888889,0.9177644776080527,0.8622111111111112,0.004050555997939171,0.09999999999999999,0.045545033978670706,0.3333333333333333,2.364903534265856
actnerf,Thin_Irregular,4,3,0.916203286480559,0.8687633333333333,0.8687633333333333,0.9987918510192034,0.997588888888889,0.0021204426579106363,0.2089316397477041,0.016603635462715954,0.6,2.3563531329341156
actnerf,Thin_Irregular,11,3,0.8049503330499639,0.6874677777777779,0.6874677777777779,0.9055647845832112,0.8345333333333333,0.004369573738390292,-0.06666666666666665,0.07366840727524716,0.13333333333333333,2.3601980817998993
actnerf,Thin_Irregular,10,3,0.8539565020474881,0.7634777777777778,0.7634777777777778,0.943593588189469,0.8987444444444445,0.003121735842988226,0.0,0.038800797537291376,0.26666666666666666,2.357298182400215
actnerf,Thin_Irregular,3,3,0.8207566452060563,0.7165977777777778,0.7165977777777778,0.933799877474787,0.8804333333333334,0.003313511958353836,-0.03333333333333333,0.04947001366223484,0.3333333333333333,2.3627077469301487
actnerf,Thin_Irregular,0,3,0.8959899038473454,0.8334033333333334,0.8334033333333334,0.9762391430392471,0.9548555555555556,0.00240599372468644,0.03333333333333335,0.016641860024764494,0.4666666666666666,2.36189383220141
actnerf,Thin_Irregular,13,3,0.8294175155931994,0.7205122222222222,0.7205122222222222,0.9461550133484766,0.9011777777777779,0.0030778166339250675,0.06666666666666667,0.05900178937991706,0.26666666666666666,2.3617136681345676
