j_pos_0,j_pos_1,j_pos_2,j_pos_3,j_pos_4,j_pos_5,j_pos_6,j_pos_7,j_pos_8,j_pos_9,j_pos_10,j_pos_11,j_pos_12,j_pos_13,j_pos_14,j_pos_15,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,tactile_0,tactile_1,tactile_2,tactile_3,tactile_4,tactile_5,tactile_6,tactile_7,tactile_8,tactile_9,tactile_10,tactile_11,tactile_12,tactile_13,tactile_14,tactile_15
0.73023343,-0.9310676,0.6427966,0.30532074,1.4772823,-0.47240752,1.2579229,0.20100999,0.9265832,0.75937927,0.6289907,0.16112655,2.0325832,-0.35429096,0.53695184,-0.36042696,0.86294025,0.7837207,-0.052683935,0.50946206,0.15347692,-1.0,0.10095249,-0.8868185,-0.30360794,0.8735871,-0.40057772,-0.18453693,0.14318693,1.0,0.25691,-0.56673926,-0.9579889,-0.049545802,1.0,-0.26145667,0.99840355,1.0,-0.314,-1.047,-0.506,-0.10910954,2.0792348,-0.47,-1.2,1.2452509,0.22342163,0.9287739,-0.02059564,1.9149507,2.23,0.14802366,-0.44924393,0.4114613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8590878,-0.9065241,0.82534033,0.4878645,1.4159229,-0.4831454,1.3177476,0.39275765,0.984874,0.920447,0.44491297,-0.01528126,2.1844473,-0.53836864,0.35594207,-0.36042696,0.7880368,0.12877922,-0.5268846,-0.187728,0.1476835,-1.0,-0.3647809,-0.558431,0.05784069,0.7302442,-0.2056904,-0.18506134,0.46236247,1.0,0.23283908,0.26881307,-0.159212,0.782734,0.9801557,-0.13598357,0.68352157,1.0,-0.314,-1.047,-0.506,0.054260485,2.0121894,-0.47,-1.2,1.4437023,0.27072492,0.81720096,-0.20595081,1.8929833,2.23,0.09120865,-0.27814817,0.5639693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8452822,-0.6933007,1.0477674,0.63205856,1.2287772,-0.4816114,1.4389327,0.58143735,0.9020394,0.94959295,0.56609756,-0.21009688,2.1599035,-0.71631044,0.18260223,-0.36042696,0.8283505,0.09675865,-0.72239053,-0.18210502,0.06201891,-1.0,-0.6808944,-0.70907897,-0.33377647,0.6896802,-0.63823056,-0.37570727,0.27350354,1.0,-0.39724013,-0.33906507,0.6776193,1.0,0.5602241,0.64721644,0.69125295,1.0,-0.314,-1.047,-0.506,0.20377356,1.9658698,-0.47,-1.1281364,1.6433926,0.31743982,0.83789647,-0.26849577,2.0138273,2.23,0.058088277,-0.13456556,0.75447094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6320587,-0.52763075,1.1750877,0.5384857,1.0431653,-0.48007756,1.3699033,0.75784504,0.67501026,0.82687426,0.48019457,-0.38036874,2.0325832,-0.8835143,0.052213967,-0.358893,0.24498215,1.0,-1.0,0.72633106,0.012259223,-1.0,-0.6217027,-1.0,0.38968706,1.0,0.087231204,-0.93314224,-0.9702706,0.7105907,-0.20191893,-1.0,1.0,1.0,-0.03660123,0.90920156,0.44779566,1.0,-0.314,-1.047,-0.506,0.34402502,1.854489,-0.47,-1.0700032,1.8433306,0.2632244,0.7877852,-0.17258567,2.042,2.23,0.15501884,0.004751429,0.9525713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4372431,-0.349689,1.2211072,0.36821383,1.0109518,-0.4831454,1.1858253,0.9342531,0.52621394,0.66887426,0.26390338,-0.358893,1.8423694,-0.9678832,0.26083547,-0.36042696,-0.25161478,1.0,-1.0,1.0,1.0,-1.0,-0.58632785,-1.0,0.045581207,0.25054175,-0.57726324,-1.0,-1.0,-0.3030767,0.63044965,-1.0,1.0,1.0,-0.22734486,1.0,-1.0,-0.20474118,-0.314,-1.047,-0.45466933,0.5320753,1.8461698,-0.47,-1.2,1.88,0.22007427,0.6177629,0.0065963566,2.042,2.23,0.3198772,0.104262136,1.1521914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23782569,-0.17788315,1.2932045,0.30838865,1.0677092,-0.4831454,0.9971459,1.0554372,0.32372868,0.4663887,0.081359684,-0.358893,1.6920391,-0.9755532,0.4464469,-0.36042696,0.41312423,0.89739513,-1.0,1.0,1.0,-1.0,-0.7393561,-1.0,-0.87595075,-0.89686465,-1.0,-1.0,-1.0,-0.74432075,0.80895853,-0.5902128,0.610581,1.0,-0.17042588,1.0,-1.0,-1.0,-0.314,-1.047,-0.43711022,0.609772,1.7521439,-0.47,-1.2,1.8622441,0.31231618,0.42375845,0.20243277,2.042,2.1975794,0.5128489,-0.03583572,1.1593568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.056815952,0.030738115,1.1505439,0.37128186,1.1796898,-0.41258216,0.83761215,1.1444083,0.14578679,0.2899809,0.07675779,-0.358893,1.5110295,-0.9724853,0.523146,-0.36042696,0.5117888,0.28165993,-1.0,0.20694499,1.0,-1.0,-0.73977745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.31069455,0.5320756,-0.24870342,1.0,0.37195313,1.0,-1.0,-1.0,-0.314,-1.047,-0.506,0.481813,1.5733386,-0.47,-1.2,1.7396016,0.46019793,0.2905235,0.339293,2.042,2.1638272,0.71144325,-0.22385529,1.0007899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26083547,0.2669711,0.96186477,0.42957324,1.2747967,-0.24998017,0.61825275,0.9495927,-0.061300665,0.0736897,0.26697117,-0.16714534,1.6092046,-0.7899415,0.60598093,-0.36196098,-0.018180214,-0.49070463,-1.0,-0.22287698,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.23171188,-1.0,-1.0,-1.0,-0.2794021,1.0,-1.0,1.0,0.3420421,0.49154848,-1.0,-1.0,-0.314,-1.047,-0.506,0.2962212,1.3775775,-0.47,-1.2,1.5550731,0.44006315,0.3490086,0.3268725,2.042,2.2165892,0.91116214,-0.4214592,0.8090765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42803937,0.02306819,1.0186217,0.61365074,1.3162137,-0.12112588,0.7547771,0.76858294,0.12584502,-0.111922026,0.47252464,0.0061945617,1.7626027,-0.62120354,0.40042764,-0.36349493,-0.48778686,-0.19475295,-0.8513379,-0.31339163,1.0,-1.0,-1.0,-1.0,-1.0,-0.9764949,0.80768615,-1.0,-1.0,-1.0,-0.26342258,1.0,-1.0,1.0,0.41064948,-0.83944505,-1.0,-1.0,-0.314,-1.047,-0.506,0.099102825,1.3013514,-0.47,-1.2,1.3581674,0.39133185,0.5207056,0.1643884,2.042,2.23,1.0297537,-0.506,0.6107338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3605441,-0.14260173,1.241049,0.45104885,1.4604084,-0.05976677,0.9526608,0.5568936,0.31759268,-0.3021357,0.6796122,0.22555369,1.9957675,-0.4018445,0.19640803,-0.36349493,-0.23532733,0.6788444,-0.81525046,0.20004754,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.94514465,-0.3913692,1.0,-1.0,1.0,0.6882668,-1.0,-1.0,-1.0,-0.314,-1.047,-0.506,-0.09656003,1.415336,-0.47,-1.2,1.1587863,0.339438,0.715045,-0.028108418,2.042,2.23,0.9191608,-0.506,0.41106528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.283845,-0.34201908,1.3576314,0.2516315,1.5938647,-0.2745239,1.1459424,0.36054397,0.1580587,-0.070504665,0.88209754,0.42343736,2.1982532,-0.23464054,0.4571848,-0.17634922,0.23378673,1.0,-1.0,0.85530674,0.8125696,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.3461745,-0.27675185,1.0,0.8654791,1.0,0.32141095,-1.0,-1.0,-0.5785321,-0.314,-1.047,-0.506,-0.29569262,1.598133,-0.47,-1.2,0.9676869,0.26644015,0.9139129,-0.22660778,2.042,2.23,0.7370422,-0.506,0.21113157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13198096,-0.4708736,1.1045249,0.06601974,1.6935732,-0.4340579,1.3054764,0.20100999,0.28077704,0.093631506,1.0646412,0.6228547,2.208991,-0.067436695,0.6289907,-0.3650289,-0.049056493,0.6956915,-1.0,0.9974709,0.42149875,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.7245641,0.027988344,0.54461503,0.4714283,1.0,0.09800486,-1.0,-0.65687126,0.19781521,-0.314,-1.047,-0.506,-0.366,1.7946924,-0.47,-1.2,0.8740791,0.20756029,1.047,-0.12783101,2.042,2.23,0.5406185,-0.506,0.07857968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.283845,-0.6702909,0.937321,-0.004543364,1.5831268,-0.507689,1.2978065,0.0046606064,0.40656358,0.2991848,1.250253,0.5983111,2.2013211,-0.039824963,0.8360782,-0.36809695,-0.89054376,0.4455006,-1.0,0.8394482,0.087602,-1.0,-1.0,-1.0,-1.0,0.22555123,0.7360516,-1.0,-1.0,1.0,0.10459462,-0.15688159,-0.11321113,-0.8241069,-0.5432117,-0.6059863,0.076483846,-0.5996864,-0.314,-1.047,-0.506,-0.366,1.9940042,-0.47,-1.2,0.9712878,0.20026244,1.047,-0.032647125,2.042,2.23,0.34133375,-0.506,0.08371973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42803937,-0.8497667,0.7425054,0.055281848,1.3883111,-0.47087353,1.1720197,-0.07817447,0.65506846,0.48939848,1.0078838,0.38048577,2.055593,-0.24998021,0.7271655,-0.36349493,0.13159588,0.54096407,-0.2854584,0.8966921,0.77014077,-1.0,-0.70479894,-1.0,-1.0,0.2343839,-0.1316732,-0.53532815,-0.70915574,1.0,0.22918919,-0.5575345,-0.4384165,-0.7854803,0.70532024,-0.47530466,0.9333927,-0.016138092,-0.314,-1.047,-0.506,-0.366,2.094,-0.47,-1.2,1.1507295,0.21553801,1.047,-0.03172413,1.950143,2.1492863,0.20451899,-0.506,-0.011202082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6458645,-1.0369124,0.5614956,0.19487399,1.3821752,-0.47547555,1.1306026,-0.019883156,0.8744277,0.6673403,0.8406802,0.20254391,1.9390105,-0.41411614,0.5415537,-0.36349493,0.8894971,0.8349953,0.31638414,0.9397473,0.38489047,-1.0,0.685104,-0.6049705,-0.55895996,0.6336204,-0.76068527,-0.3792063,0.1744681,1.0,0.3815485,-0.74312705,-0.6298461,-0.006100394,1.0,-0.29471087,1.0,0.92432165,-0.314,-1.047,-0.506,-0.32927954,2.094,-0.47,-1.2,1.3466179,0.2552634,0.957858,-0.10168618,1.8060946,2.23,0.10110729,-0.3600136,-0.03276854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6964859,-1.0246406,0.7010878,0.3344664,1.3898451,-0.47087353,1.1060588,0.18720412,0.997146,0.82687426,0.63512665,-0.006077379,2.1123505,-0.5644464,0.46945667,-0.36349493,1.0,0.80227107,0.044417486,0.8285596,-0.07060846,-1.0,0.7313037,-0.22272289,0.2171912,1.0,-0.62717354,-0.39571953,0.49932247,1.0,0.3386685,-0.23750587,-0.21898279,0.548204,1.0,-0.2587893,0.67713135,1.0,-0.23493679,-1.047,-0.506,-0.22055618,1.9743822,-0.47,-1.2,1.5457956,0.32425624,0.82112926,-0.21645397,1.7763089,2.23,0.03327121,-0.17081632,0.11080963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6995537,-1.0169706,0.7010878,0.5124082,1.3422915,-0.46166965,1.1306026,0.2685051,1.0446995,0.92504907,0.5415537,-0.196291,2.216661,-0.8221552,0.44184494,-0.36349493,1.0,0.6688921,-0.027256086,1.0,-0.57898474,-1.0,-0.026231198,-0.39878836,0.09387575,1.0,-0.47855866,-0.5718999,0.41663006,1.0,0.011884123,-0.34309962,0.4258253,1.0,0.6520969,0.38549876,0.032445516,1.0,-0.10211554,-1.047,-0.49713612,-0.038811505,1.8501108,-0.47,-1.1206641,1.7456311,0.39224178,0.7557826,-0.27444476,1.8580644,2.23,-0.0217023,-0.024635836,0.29952526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7931267,-0.8175532,0.925049,0.6366605,1.102991,-0.47087353,1.3346217,0.57223356,0.8621557,0.934253,0.5400198,-0.37269887,2.0954766,-0.9740192,0.24856353,-0.36349493,1.0,0.91214764,-0.17874162,1.0,-1.0,-1.0,-0.5811596,-0.96565586,0.14443026,0.6907735,-0.124930516,-1.0,0.21102998,1.0,-0.51362824,-1.0,1.0,1.0,0.4608391,1.0,-0.11436084,1.0,-0.07974829,-1.047,-0.48034322,0.15753745,1.7486871,-0.47,-1.0381361,1.88,0.40774035,0.68781734,-0.21791087,2.0344155,2.23,0.028982803,0.009791542,0.49726838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63052475,-0.6779609,1.084583,0.41269946,0.9649327,-0.47240752,1.1551459,0.76704895,0.6811462,0.72869945,0.31145668,-0.36042696,2.0172434,-1.0200386,0.32833058,-0.36349493,0.6951358,1.0,-0.62975883,0.90286595,-0.19474557,-1.0,-0.7065213,-1.0,0.4971949,0.52475035,0.08206825,-1.0,-0.61054593,1.0,-0.52588236,-1.0,1.0,1.0,0.5090675,1.0,-0.48036954,1.0,-0.16826037,-1.047,-0.4538758,0.307331,1.7084135,-0.47,-0.98786575,1.88,0.32865953,0.5142243,-0.046604097,2.042,2.23,0.19911984,-0.0016207173,0.69681704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43877703,-0.44326186,1.1336706,0.34827232,1.0385635,-0.46166965,0.984874,0.94652474,0.47712672,0.5891073,0.116641104,-0.36042696,1.7779425,-1.0307765,0.4771266,-0.36349493,0.48768225,0.969681,-1.0,0.5418194,1.0,-1.0,-0.53401554,-1.0,-0.30332333,0.06969796,-0.70125353,-1.0,-1.0,-0.26460668,-0.1466268,-1.0,1.0,1.0,0.55964756,1.0,-0.9253194,-0.31361416,-0.29900616,-1.047,-0.36903113,0.42124978,1.7134897,-0.47,-1.075499,1.88,0.22870219,0.3195057,0.14765726,2.042,2.23,0.39314723,-0.0807623,0.8967268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26083547,-0.28372788,1.1306026,0.44184488,1.241049,-0.34815502,0.78699064,1.1398064,0.277709,0.36054397,-0.021417052,-0.36042696,1.5754569,-1.0323105,0.58603936,-0.36349493,0.31197622,0.0633816,-1.0,0.35444337,1.0,-1.0,-1.0,-1.0,-1.0,-0.88243026,-0.46577263,-1.0,-1.0,-1.0,0.27004138,0.116275474,0.19198906,1.0,0.6136124,1.0,-1.0,-1.0,-0.314,-1.047,-0.40059394,0.4551852,1.6023043,-0.47,-1.2,1.8776627,0.18525043,0.12056197,0.34650955,2.042,2.23,0.59195274,-0.24464172,0.88653046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22555381,-0.06897068,0.98333997,0.50473833,1.417457,-0.15487361,0.5845052,1.150544,0.07062179,0.17186451,0.075223744,-0.34201914,1.7472628,-0.87737846,0.6627384,-0.36196098,0.25859562,-0.8269439,-0.443233,-0.02861543,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.042523265,-1.0,-1.0,-1.0,0.2739047,1.0,-0.55881375,1.0,1.0,1.0,-1.0,-1.0,-0.314,-1.047,-0.506,0.32078344,1.5055437,-0.47,-1.2,1.7171952,0.2197667,0.099377304,0.41699827,2.042,2.23,0.79171383,-0.43741763,0.7244912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39735967,0.033806086,0.8974374,0.5568935,1.5953987,0.0015926957,0.7102915,0.95572865,0.061417907,-0.032155037,0.31452465,-0.102718145,1.9083308,-0.6933007,0.4265054,-0.36349493,0.26109782,-0.5011563,0.20962141,-0.38230962,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.14740458,1.0,-0.6021294,1.0,1.0,0.2834466,-1.0,-0.70867133,-0.314,-1.047,-0.506,0.13390309,1.4929953,-0.47,-1.2,1.5251017,0.2704947,0.25514036,0.3416858,2.042,2.23,0.9916661,-0.506,0.53208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43877703,-0.18248504,1.0416315,0.32986444,1.6552236,-0.026019067,0.8437481,0.73483527,0.15192276,-0.2239027,0.46485472,0.078291595,2.0908747,-0.49848503,0.23168969,-0.36349493,0.32062295,0.26631346,-0.22649704,-0.1463718,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.24284586,1.0,-0.1368728,1.0,1.0,-1.0,-1.0,-1.0,-0.314,-1.047,-0.506,-0.063472986,1.6504856,-0.47,-1.2,1.3266829,0.30422503,0.446293,0.2302826,2.042,2.23,1.047,-0.506,0.38021433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41269952,-0.357359,1.2318451,0.13044688,1.6951072,-0.20856285,1.087651,0.5568936,0.2270878,-0.021417141,0.6719423,0.28844684,2.218195,-0.3036697,0.3881557,-0.27912602,0.4195458,0.53339595,-1.0,0.63051003,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.41675267,1.0,0.44358703,1.0,0.91147196,-1.0,-1.0,-1.0,-0.314,-1.047,-0.506,-0.26294822,1.8419837,-0.47,-1.2,1.1269991,0.27211577,0.6445235,0.18610232,2.042,2.23,0.9040684,-0.506,0.18984053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27157313,-0.51075697,0.95266086,-0.058232874,1.5386411,-0.39110658,1.2364469,0.35440814,0.4249714,0.12584496,0.90050536,0.49246645,2.216661,-0.11038804,0.5737675,-0.3650289,0.23009458,0.50360674,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.15353492,0.118326575,0.9539776,-0.7179097,1.0,0.2936834,-1.0,-0.87929946,-0.7085695,-0.314,-1.047,-0.506,-0.366,2.0402832,-0.47,-1.2,0.9270624,0.19901349,0.8441696,0.24824019,2.042,2.23,0.71548206,-0.506,-0.008234248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2746411,-0.6564852,0.81153435,-0.06897077,1.5217674,-0.50615495,1.247185,0.16726255,0.50320446,0.28691292,1.0554373,0.6581363,2.216661,0.061417818,0.7056897,-0.358893,-1.0,0.22697406,-1.0,1.0,0.56456053,-1.0,-1.0,-1.0,-1.0,0.48262036,0.4395368,-0.76829314,-1.0,1.0,0.13168254,0.2747032,-0.8800333,-0.54892004,-0.6835631,-0.7328016,-0.18075773,-0.78905356,-0.314,-1.047,-0.506,-0.366,2.094,-0.47,-1.2,0.8625094,0.20332529,1.0367353,0.14580221,2.042,2.23,0.5177648,-0.506,-0.16122033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47099066,-0.8344268,0.6182528,0.13198084,1.4910877,-0.4678056,1.1075926,0.039942026,0.66427237,0.434175,0.9158452,0.4080975,2.1092825,-0.15027171,0.7379034,-0.358893,-0.24164376,0.3711355,-0.8528562,0.7568739,0.78705674,-1.0,-0.6699701,-1.0,-1.0,0.41047,-0.20624115,-0.74155176,-0.5611672,1.0,0.27814034,-0.008246107,-0.66756713,-0.6867464,0.5189257,-0.81683475,0.76397353,-0.15317461,-0.314,-1.047,-0.506,-0.32877654,2.094,-0.47,-1.2,1.0095989,0.22525686,1.047,-0.015490711,1.9941728,2.1374562,0.3609731,-0.506,-0.31806612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63512665,-1.0062327,0.47099072,0.25776738,1.4834181,-0.4678056,1.1336706,0.10283518,0.7731849,0.61211693,0.7164276,0.23168963,1.9543504,-0.30673766,0.53695184,-0.36349493,0.7812106,0.7562043,0.022405043,0.7469254,0.6140702,-1.0,0.64582735,-0.6717471,-0.34825575,0.60680556,-0.6227995,-0.55811393,0.2462731,1.0,0.58760655,-0.23632006,-0.43569174,-0.05218319,1.0,-0.6874468,1.0,0.84108436,-0.314,-1.047,-0.506,-0.25565663,2.083053,-0.47,-1.2,1.1990167,0.27414563,1.047,-0.15456004,1.874728,2.2019756,0.19892117,-0.3967759,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7379035,-0.96021336,0.63512665,0.42036933,1.4159229,-0.47240752,1.1505439,0.2899809,0.9158453,0.8621557,0.54768974,0.049145877,2.044855,-0.38190264,0.40196157,-0.36042696,1.0,0.71368825,-0.087858275,0.8108385,0.1111762,-1.0,0.7368165,-0.22348395,0.13221453,1.0,-0.51803607,-0.4522084,0.5937786,1.0,0.5699047,-0.05756618,-0.079218335,0.4479067,0.9676391,-0.56273705,0.8889184,1.0,-0.24010664,-1.047,-0.506,-0.14394376,1.9812158,-0.47,-1.1865537,1.3969003,0.37794045,1.0122236,-0.25208458,1.8424897,2.23,0.0565193,-0.21493109,-0.24260192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9035733,-0.8390288,0.8053985,0.63052464,1.244117,-0.4816114,1.2763307,0.47252452,0.98947597,0.94652474,0.4295733,-0.14106782,2.1890492,-0.5153589,0.205612,-0.358893,1.0,0.14401962,-0.50434,0.6190906,-0.57413155,-1.0,0.034682233,-0.19281971,-0.17977788,1.0,-0.9405327,-0.69590116,0.9037609,1.0,-0.040777177,0.08934297,0.77569145,1.0,0.5502045,-0.012089893,0.6428256,1.0,-0.10743733,-1.047,-0.5039898,0.038398817,1.8779626,-0.47,-1.0888599,1.596477,0.48988417,0.99605775,-0.28426442,1.9077071,2.23,-0.061999008,-0.03633517,-0.057922304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8360783,-0.6794948,0.98640805,0.6581363,1.090719,-0.47854355,1.4159229,0.67194235,0.8851656,0.94959295,0.53541785,-0.3266793,2.1215544,-0.6702909,0.04147601,-0.358893,1.0,1.0,-0.759882,1.0,-0.8840903,-1.0,-0.2900621,-0.53583384,0.09280215,1.0,-0.6754762,-1.0,0.17812824,1.0,-1.0,-1.0,1.0,1.0,0.23208441,0.9516317,0.06806514,1.0,-0.07535431,-1.047,-0.506,0.23486733,1.7068267,-0.47,-0.9247194,1.7963924,0.50574857,1.0071194,-0.16658974,2.042,2.23,-0.08763705,0.10223611,0.13901363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6105828,-0.49388313,1.0155537,0.44798088,0.98180604,-0.47394153,1.2180393,0.8483499,0.6842142,0.8100004,0.29458284,-0.36349493,1.9620203,-0.8911843,0.1687966,-0.35735896,0.8564448,1.0,-0.93007326,1.0,-0.7449645,-1.0,-0.67249525,-1.0,0.8128748,1.0,0.29475182,-1.0,-1.0,1.0,-0.68632376,-1.0,0.864295,1.0,-0.051471516,1.0,-0.97490805,1.0,-0.11534764,-1.047,-0.49682412,0.43416107,1.5645233,-0.47,-0.86339074,1.88,0.34892142,0.84933174,0.016945198,2.042,2.23,0.059496418,0.14084078,0.33840084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44184506,-0.29753375,1.0324275,0.37128186,1.0784471,-0.4678056,1.0339615,1.0186216,0.50780636,0.64126253,0.10743719,-0.36042696,1.7902144,-0.9372036,0.2991848,-0.36042696,0.8197605,1.0,-1.0,1.0,0.7047967,-1.0,-0.8254826,-1.0,-0.06518699,0.42231834,-0.17116769,-1.0,-1.0,0.66011894,0.061160237,-1.0,0.58966285,1.0,0.31662166,1.0,-1.0,0.2609907,-0.23094556,-1.047,-0.36492896,0.63401985,1.583223,-0.47,-1.011125,1.88,0.20774418,0.6577742,0.19193938,2.042,2.23,0.24892312,-0.0074235797,0.5382783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22095191,-0.1042521,1.0170877,0.50320435,1.2272432,-0.3788347,0.8621557,1.1490098,0.29765093,0.44337893,-0.045960873,-0.36042696,1.6015346,-0.96174735,0.46792275,-0.36042696,0.70119923,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.74466085,-0.44841182,-1.0,-1.0,-0.6822895,0.1584684,-0.57927126,0.32509178,1.0,0.68445194,1.0,-1.0,-0.79713297,-0.314,-1.047,-0.34897986,0.74156255,1.559576,-0.47,-1.2,1.88,0.18929437,0.4594627,0.3212843,2.042,2.23,0.44680846,-0.19707645,0.6200123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1764665,0.12584496,0.87135965,0.5967772,1.3806412,-0.24844617,0.7133595,1.153612,0.10897115,0.2500975,0.0384081,-0.36042696,1.7610685,-0.94640756,0.5507577,-0.36042696,0.5104105,0.18569522,-0.2559541,0.5687956,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09369518,-1.0,-1.0,-1.0,0.046783596,0.66475177,-0.29756936,1.0,1.0,1.0,-1.0,-1.0,-0.314,-1.047,-0.50579005,0.64392537,1.4831008,-0.47,-1.2,1.7999574,0.21095935,0.327117,0.39916795,2.042,2.23,0.64638555,-0.395007,0.5088178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
