frame_id,mesh_vs_gt_accuracy_mean,mesh_vs_gt_chamfer_l1,mesh_vs_gt_chamfer_l2,mesh_vs_gt_completeness_mean,mesh_vs_gt_fscore@0.002000,mesh_vs_gt_fscore@0.005000,mesh_vs_gt_fscore@0.010000,mesh_vs_gt_precision@0.002000,mesh_vs_gt_precision@0.005000,mesh_vs_gt_precision@0.010000,mesh_vs_gt_recall@0.002000,mesh_vs_gt_recall@0.005000,mesh_vs_gt_recall@0.010000,nksr_vs_gt_accuracy_mean,nksr_vs_gt_chamfer_l1,nksr_vs_gt_chamfer_l2,nksr_vs_gt_completeness_mean,nksr_vs_gt_fscore@0.002000,nksr_vs_gt_fscore@0.005000,nksr_vs_gt_fscore@0.010000,nksr_vs_gt_precision@0.002000,nksr_vs_gt_precision@0.005000,nksr_vs_gt_precision@0.010000,nksr_vs_gt_recall@0.002000,nksr_vs_gt_recall@0.005000,nksr_vs_gt_recall@0.010000,offline_pcd_vs_gt_accuracy_mean,offline_pcd_vs_gt_chamfer_l1,offline_pcd_vs_gt_chamfer_l2,offline_pcd_vs_gt_completeness_mean,offline_pcd_vs_gt_fscore@0.002000,offline_pcd_vs_gt_fscore@0.005000,offline_pcd_vs_gt_fscore@0.010000,offline_pcd_vs_gt_normal_mean_abs_cos,offline_pcd_vs_gt_normal_mean_angle_deg,offline_pcd_vs_gt_precision@0.002000,offline_pcd_vs_gt_precision@0.005000,offline_pcd_vs_gt_precision@0.010000,offline_pcd_vs_gt_recall@0.002000,offline_pcd_vs_gt_recall@0.005000,offline_pcd_vs_gt_recall@0.010000,online_pcd_vs_gt_accuracy_mean,online_pcd_vs_gt_chamfer_l1,online_pcd_vs_gt_chamfer_l2,online_pcd_vs_gt_completeness_mean,online_pcd_vs_gt_fscore@0.002000,online_pcd_vs_gt_fscore@0.005000,online_pcd_vs_gt_fscore@0.010000,online_pcd_vs_gt_normal_mean_abs_cos,online_pcd_vs_gt_normal_mean_angle_deg,online_pcd_vs_gt_precision@0.002000,online_pcd_vs_gt_precision@0.005000,online_pcd_vs_gt_precision@0.010000,online_pcd_vs_gt_recall@0.002000,online_pcd_vs_gt_recall@0.005000,online_pcd_vs_gt_recall@0.010000,time_s
20,0.0015648679613863117,0.04158329834848096,0.0020737989173990404,0.04001843038709465,0.048239794648413194,0.10408569532657123,0.15956565749516885,0.6177,1.0,1.0,0.0251,0.0549,0.0867,0.03408333601435097,0.07841907734961051,0.004037578839546041,0.04433574133525953,0.02025683856502242,0.05198163992869875,0.10520889280211314,0.02905,0.0713,0.1444,0.01555,0.0409,0.08275,0.004213912208406737,0.05361215408869424,0.002770561854296148,0.049398241880287505,0.003224073078989791,0.008069577692100779,0.017699115044247787,nan,nan,0.23076923076923078,0.6923076923076923,1.0,0.0016233766233766235,0.004058441558441558,0.008928571428571428,0.003190000541693904,0.03712926589682009,0.0014857037793334282,0.03393926535512619,0.009554140127388535,0.04273842500989315,0.13191811978771797,nan,nan,0.25,0.8571428571428571,1.0,0.00487012987012987,0.021915584415584416,0.07061688311688312,1.0
40,0.00482716353857164,0.0394298904747106,0.001811491176831512,0.03460272693613896,0.17054241724403388,0.24810571305312462,0.3386922555334915,0.4809,0.65845,0.81885,0.10365,0.15285,0.2135,0.004985752129653503,0.04749685890641313,0.0023775763811365656,0.04251110677675963,0.03978736665969462,0.1062102207750953,0.2049418431939391,0.21715,0.57105,0.8873,0.0219,0.05855,0.11585,0.00349550517181209,0.04198729470313654,0.0020090994887152916,0.038491789531324455,0.043877977434183035,0.1738972919119645,0.254957507082153,nan,nan,0.22151898734177214,0.810126582278481,1.0,0.024350649350649352,0.09740259740259741,0.1461038961038961,0.004189534954181989,0.042035810529340634,0.0019555518519332933,0.03784627557515864,0.033707865168539325,0.15605665906870728,0.2813291317314726,nan,nan,0.125,0.71,0.99,0.01948051948051948,0.08766233766233766,0.16396103896103897,2.0
60,0.0025184675360119344,0.02069823012338036,0.0006787633954991741,0.018179762587368427,0.36316576083794005,0.5432255514269902,0.6293253170765889,0.5986,0.87,0.9587,0.26065,0.3949,0.4684,0.010795878893218213,0.021192560131408723,0.00045389540434196405,0.01039668123819051,0.19785473525342726,0.4435124422925346,0.6206674856015145,0.2123,0.4595,0.6267,0.18525,0.4286,0.61475,0.0031454770482665997,0.02356918556253646,0.000739007083633643,0.02042370851426986,0.12544609280749486,0.474088723770697,0.5829373753768692,nan,nan,0.21550094517958412,0.8903591682419659,0.994328922495274,0.08847402597402597,0.32305194805194803,0.41233766233766234,0.003204560365633651,0.02725406431649086,0.0009268764578321891,0.02404950395085721,0.1351832088224831,0.33659211642337394,0.4907743302531279,nan,nan,0.32664756446991405,0.830945558739255,0.997134670487106,0.08522727272727272,0.21103896103896103,0.325487012987013,3.0
80,0.005198827311380445,0.02290852033911704,0.0006535580310984592,0.017709693027736596,0.2480972511415525,0.45929606536013234,0.5999357970512377,0.35755,0.6391,0.8287,0.18995,0.35845,0.47015,0.004621408320767307,0.026740268985417003,0.0008636445880621108,0.022118860664649697,0.16694067614382993,0.36469330852890675,0.5291238363892807,0.3034,0.61415,0.9018,0.11515,0.25935,0.3744,0.0031779523441168214,0.022045973324258332,0.0006758120956044737,0.018868020980141512,0.13286395639336815,0.5162805150244646,0.6364760899079801,nan,nan,0.22108843537414966,0.8996598639455783,0.9965986394557823,0.09496753246753246,0.362012987012987,0.4675324675324675,0.0027263263009439866,0.015246825859257782,0.0003431909677453482,0.012520499558313795,0.2288766147806637,0.6225541480633748,0.7545250303093333,nan,nan,0.323943661971831,0.928169014084507,0.9985915492957746,0.17694805194805194,0.46834415584415584,0.6063311688311688,4.0
100,0.005388270020637355,0.016513978265143888,0.0003350927466252792,0.011125708244506533,0.33348824853015896,0.5465819087432181,0.6984767472835612,0.4058,0.6557,0.8159,0.28305,0.4686,0.6106,0.0033580412548728632,0.01948307830508976,0.0005161628251155937,0.016125037050216895,0.30832844752818733,0.4893555474817203,0.6367954775436651,0.4599,0.7339,0.96845,0.2319,0.36705,0.47435,0.0028537191073371394,0.014054048980404351,0.00028402236912878823,0.011200329873067212,0.18358471173757412,0.6663980011283953,0.7850098619329389,nan,nan,0.236144578313253,0.9397590361445783,1.0,0.15016233766233766,0.5162337662337663,0.6461038961038961,0.002901429406650979,0.01457983855477738,0.00030938040916528314,0.0116784091481264,0.1546246837222378,0.6493891412175798,0.7749617525138622,nan,nan,0.21181001283697048,0.9178433889602053,0.9987163029525032,0.12175324675324675,0.502435064935065,0.6331168831168831,5.0
120,0.005303041127611468,0.015562329753735572,0.0003069184388906703,0.010259288626124104,0.35701569564920427,0.5720814312099995,0.7183951283196482,0.42345,0.6581,0.80985,0.3086,0.50595,0.6455,0.0040361942874612335,0.018477162251316435,0.00044803441709080903,0.014440967963855201,0.2656795417064491,0.501188979036721,0.6815636764456503,0.36825,0.66345,0.9395,0.2078,0.4027,0.53475,0.003444697119416019,0.013089548044490586,0.00024434774299110555,0.009644850925074567,0.2786344208191311,0.6700915090465462,0.8054770055067718,nan,nan,0.3256059009483667,0.8250790305584826,0.9504741833508957,0.2435064935064935,0.5641233766233766,0.6988636363636364,0.002815803466235896,0.012457256716959778,0.0002458479218131929,0.009641453250723882,0.21688915554222288,0.7348800690927648,0.8382838283828382,nan,nan,0.25720384204909286,0.9423692636072573,1.0,0.1875,0.6022727272727273,0.7215909090909091,6.0
140,0.00441064778994096,0.011051368221192187,0.0001687788455237796,0.006640720431251227,0.466481161570664,0.6905290767903365,0.8048453499876329,0.52175,0.7536,0.8637,0.4218,0.6372,0.7535,0.002382010328792053,0.011532024176573516,0.00020351966680608847,0.009150013847781463,0.423609450633884,0.6619688707599828,0.8048642026950312,0.5761,0.8589,1.0,0.33495,0.5385,0.67345,0.0030650005589327213,0.00937261495198502,0.00010725475016676311,0.006307614393052299,0.1911354593393367,0.7980990984694948,0.8923470829326412,nan,nan,0.19319081551860648,0.9041963578780681,0.9944576405384006,0.1891233766233766,0.7142857142857143,0.8092532467532467,0.0028469572059139745,0.009453955264338685,0.00012154946425697982,0.006606998058424711,0.25157176815586607,0.8044835753762231,0.8900900900900901,nan,nan,0.2620689655172414,0.9275862068965517,1.0,0.2418831168831169,0.7102272727272727,0.801948051948052,7.0
160,0.004301238338226722,0.010487602711827661,0.00015536316771454936,0.006186364373600939,0.48082895754887295,0.7144830535042498,0.8204986347188858,0.52785,0.76575,0.8593,0.4415,0.66965,0.78505,0.0023211179350683037,0.011558050247758942,0.00020152060582777841,0.009236932312690639,0.428526123046875,0.6556444380775015,0.7995519764684695,0.58275,0.8701,0.99965,0.33885,0.526,0.6662,0.0029637062285180838,0.008765151294858747,9.462967211713393e-05,0.005801445066340663,0.3337642861766631,0.7892923375200203,0.8928909650028197,nan,nan,0.3276627218934911,0.8794378698224852,0.9970414201183432,0.3400974025974026,0.7159090909090909,0.8084415584415584,0.0028715225389213546,0.008481292881593367,9.303321692983812e-05,0.005609770342672012,0.2771741477444486,0.8304908254128778,0.9126213592233009,nan,nan,0.27359882005899705,0.918141592920354,1.0,0.28084415584415584,0.7581168831168831,0.8392857142857143,8.0
180,0.0043500605394809514,0.009888532441644893,0.00014375708201523618,0.005538471902163941,0.5188281223083548,0.7185901659261317,0.8360565010760402,0.56595,0.75425,0.85335,0.47895,0.68615,0.81945,0.0026025618403254314,0.011071144171560108,0.0001701220264109089,0.008468582331234676,0.39306410787154766,0.6399156606304494,0.8139362490733877,0.5347,0.81525,1.0,0.31075,0.52665,0.68625,0.0028871984638544615,0.008494405529937923,9.297947893267286e-05,0.005607207066083462,0.28269515882247576,0.8224436681915773,0.9118283697825929,nan,nan,0.2774436090225564,0.912781954887218,0.9992481203007518,0.28814935064935066,0.7483766233766234,0.838474025974026,0.0028142829349779297,0.008075090062440421,8.404482728094012e-05,0.005260807127462492,0.34126248087971384,0.8333690772029099,0.9169582287037134,nan,nan,0.33091962346125997,0.9145546705286025,0.997827661115134,0.3522727272727273,0.765422077922078,0.8482142857142857,9.0
200,0.004137877400706611,0.009158616704150174,0.00012077990594357746,0.0050207393034435634,0.4926970809935751,0.7565666204711939,0.8621428679092147,0.5212,0.7863,0.8794,0.46715,0.729,0.84555,0.0025827727746623296,0.008433659096525544,9.557882074750437e-05,0.0058508863218632145,0.44488937384589555,0.7400320060800318,0.8877058430903579,0.4758,0.86845,0.99935,0.41775,0.6447,0.7985,0.002935713088441646,0.007622366896298209,7.095073599751931e-05,0.004686653807856563,0.3252055028240039,0.8526367333614441,0.9294985802458641,nan,nan,0.29465449804432853,0.9080834419817471,0.9954367666232073,0.3628246753246753,0.8035714285714286,0.8717532467532467,0.0029553844658670625,0.007675863616786419,6.755104585341646e-05,0.004720479150919356,0.30504882874832445,0.8425540277519076,0.9312089187136287,nan,nan,0.2839421088904204,0.8945554789800138,0.9972432804962095,0.32954545454545453,0.7962662337662337,0.8733766233766234,10.0
