object,initial_pose_seed,target_point_count,planner,selected_action,missing_patch_recall@5,selected_f@5_gain,selected_recall@5_gain,chamfer_reduction_mm,score_gain_correlation,oracle_regret_f@5,oracle_action_accuracy
Cylinder,17,90,ray_gpis,minus_x,0.15555555555555556,0.26040045041158033,0.35383333333333333,6.485346704721451,1.0,0.0,1.0
Cylinder,18,394,pose_novelty,minus_x,0.44416243654822335,0.20039004633779312,0.2698666666666666,5.498834885656834,0.5,0.0,1.0
Cylinder,18,394,ray_gpis_novelty_only,minus_y,0.8527918781725888,0.18641964378456322,0.24796666666666667,4.881621338427067,-0.5,0.0139704025532299,0.0
Cylinder,18,394,ray_gpis_uncertainty_only,minus_y,0.8527918781725888,0.18641964378456322,0.24796666666666667,4.881621338427067,0.0,0.0139704025532299,0.0
Cylinder,18,394,ray_gpis_pointwise,minus_y,0.8527918781725888,0.18641964378456322,0.24796666666666667,4.881621338427067,-0.5,0.0139704025532299,0.0
Cylinder,18,394,ray_gpis_hit_only,minus_x,0.44416243654822335,0.20039004633779312,0.2698666666666666,5.498834885656834,0.5,0.0,1.0
Cylinder,18,394,ray_gpis,minus_y,0.8527918781725888,0.18641964378456322,0.24796666666666667,4.881621338427067,-0.5,0.0139704025532299,0.0
Cylinder,19,110,pose_novelty,minus_x,0.21818181818181817,0.1491985025853393,0.17153333333333337,2.0378604531288147,0.5,0.03248189923783229,0.0
Cylinder,19,110,ray_gpis_novelty_only,minus_y,0.9818181818181818,0.18168040182317158,0.21446666666666664,3.961421549320221,1.0,0.0,1.0
Cylinder,19,110,ray_gpis_uncertainty_only,minus_y,0.9818181818181818,0.18168040182317158,0.21446666666666664,3.961421549320221,1.0,0.0,1.0
Cylinder,19,110,ray_gpis_pointwise,minus_y,0.9818181818181818,0.18168040182317158,0.21446666666666664,3.961421549320221,1.0,0.0,1.0
Cylinder,19,110,ray_gpis_hit_only,minus_y,0.9818181818181818,0.18168040182317158,0.21446666666666664,3.961421549320221,1.0,0.0,1.0
Cylinder,19,110,ray_gpis,minus_y,0.9818181818181818,0.18168040182317158,0.21446666666666664,3.961421549320221,1.0,0.0,1.0
Cylinder,20,6,pose_novelty,minus_x,1.0,0.22851632424522395,0.3005333333333334,7.38770654425025,1.0,0.0,1.0
Cylinder,20,6,ray_gpis_novelty_only,minus_x,1.0,0.22851632424522395,0.3005333333333334,7.38770654425025,1.0,0.0,1.0
Cylinder,20,6,ray_gpis_uncertainty_only,minus_x,1.0,0.22851632424522395,0.3005333333333334,7.38770654425025,1.0,0.0,1.0
Cylinder,20,6,ray_gpis_pointwise,minus_x,1.0,0.22851632424522395,0.3005333333333334,7.38770654425025,1.0,0.0,1.0
Cylinder,20,6,ray_gpis_hit_only,minus_y,0.5,0.0760722835211417,0.08810000000000001,3.8502514362335205,0.5,0.15244404072408224,0.0
Cylinder,20,6,ray_gpis,minus_x,1.0,0.22851632424522395,0.3005333333333334,7.38770654425025,1.0,0.0,1.0
Cylinder,21,413,pose_novelty,minus_x,0.09443099273607748,0.16498551321060184,0.23006666666666675,5.611657630652189,1.0,0.0,1.0
Cylinder,21,413,ray_gpis_novelty_only,minus_x,0.09443099273607748,0.16498551321060184,0.23006666666666675,5.611657630652189,0.5,0.0,1.0
Cylinder,21,413,ray_gpis_uncertainty_only,minus_x,0.09443099273607748,0.16498551321060184,0.23006666666666675,5.611657630652189,0.5,0.0,1.0
Cylinder,21,413,ray_gpis_pointwise,minus_x,0.09443099273607748,0.16498551321060184,0.23006666666666675,5.611657630652189,0.5,0.0,1.0
Cylinder,21,413,ray_gpis_hit_only,minus_x,0.09443099273607748,0.16498551321060184,0.23006666666666675,5.611657630652189,1.0,0.0,1.0
Cylinder,21,413,ray_gpis,minus_x,0.09443099273607748,0.16498551321060184,0.23006666666666675,5.611657630652189,0.5,0.0,1.0
Cylinder,22,252,pose_novelty,minus_x,0.17063492063492064,0.07925570975128338,0.0869333333333333,2.000771462917328,-0.5,0.11631749735242225,0.0
Cylinder,22,252,ray_gpis_novelty_only,minus_y,0.7738095238095238,0.19557320710370563,0.23539999999999994,6.350701674818993,0.5,0.0,1.0
Cylinder,22,252,ray_gpis_uncertainty_only,minus_y,0.7738095238095238,0.19557320710370563,0.23539999999999994,6.350701674818993,0.5,0.0,1.0
Cylinder,22,252,ray_gpis_pointwise,minus_y,0.7738095238095238,0.19557320710370563,0.23539999999999994,6.350701674818993,0.5,0.0,1.0
Cylinder,22,252,ray_gpis_hit_only,minus_y,0.7738095238095238,0.19557320710370563,0.23539999999999994,6.350701674818993,0.5,0.0,1.0
Cylinder,22,252,ray_gpis,minus_y,0.7738095238095238,0.19557320710370563,0.23539999999999994,6.350701674818993,0.5,0.0,1.0
