frame_id,mesh_vs_gt_accuracy_mean,mesh_vs_gt_chamfer_l1,mesh_vs_gt_chamfer_l2,mesh_vs_gt_completeness_mean,mesh_vs_gt_fscore@0.002000,mesh_vs_gt_fscore@0.005000,mesh_vs_gt_fscore@0.010000,mesh_vs_gt_precision@0.002000,mesh_vs_gt_precision@0.005000,mesh_vs_gt_precision@0.010000,mesh_vs_gt_recall@0.002000,mesh_vs_gt_recall@0.005000,mesh_vs_gt_recall@0.010000,nksr_vs_gt_accuracy_mean,nksr_vs_gt_chamfer_l1,nksr_vs_gt_chamfer_l2,nksr_vs_gt_completeness_mean,nksr_vs_gt_fscore@0.002000,nksr_vs_gt_fscore@0.005000,nksr_vs_gt_fscore@0.010000,nksr_vs_gt_precision@0.002000,nksr_vs_gt_precision@0.005000,nksr_vs_gt_precision@0.010000,nksr_vs_gt_recall@0.002000,nksr_vs_gt_recall@0.005000,nksr_vs_gt_recall@0.010000,offline_pcd_vs_gt_accuracy_mean,offline_pcd_vs_gt_chamfer_l1,offline_pcd_vs_gt_chamfer_l2,offline_pcd_vs_gt_completeness_mean,offline_pcd_vs_gt_fscore@0.002000,offline_pcd_vs_gt_fscore@0.005000,offline_pcd_vs_gt_fscore@0.010000,offline_pcd_vs_gt_normal_mean_abs_cos,offline_pcd_vs_gt_normal_mean_angle_deg,offline_pcd_vs_gt_precision@0.002000,offline_pcd_vs_gt_precision@0.005000,offline_pcd_vs_gt_precision@0.010000,offline_pcd_vs_gt_recall@0.002000,offline_pcd_vs_gt_recall@0.005000,offline_pcd_vs_gt_recall@0.010000,online_pcd_vs_gt_accuracy_mean,online_pcd_vs_gt_chamfer_l1,online_pcd_vs_gt_chamfer_l2,online_pcd_vs_gt_completeness_mean,online_pcd_vs_gt_fscore@0.002000,online_pcd_vs_gt_fscore@0.005000,online_pcd_vs_gt_fscore@0.010000,online_pcd_vs_gt_normal_mean_abs_cos,online_pcd_vs_gt_normal_mean_angle_deg,online_pcd_vs_gt_precision@0.002000,online_pcd_vs_gt_precision@0.005000,online_pcd_vs_gt_precision@0.010000,online_pcd_vs_gt_recall@0.002000,online_pcd_vs_gt_recall@0.005000,online_pcd_vs_gt_recall@0.010000,time_s
20,0.0025170809134376663,0.03407927494522262,0.0014937875727698733,0.03156219403178496,0.12328836407676544,0.2611878501566803,0.36735415640899394,0.46565,0.90035,0.99325,0.07105,0.15275,0.22535,0.03163843129749245,0.06795244644575608,0.003245124569083298,0.036314015148263636,0.04550755750273823,0.11328845814977975,0.20369739194318598,0.0482,0.1184,0.21405,0.0431,0.1086,0.1943,0.003118329121989706,0.03398391491670532,0.0013038905046996725,0.030865585794715614,0.009649122807017544,0.08740006723082094,0.24024767801857583,nan,nan,0.23404255319148937,0.9787234042553191,1.0,0.0049261083743842365,0.04574243490499648,0.13652357494722026,0.002769262098388576,0.037159971930541755,0.0016051748873976274,0.03439070983215318,0.015176600441501103,0.07582938388625593,0.23368551895587325,nan,nan,0.38461538461538464,1.0,1.0,0.007741027445460943,0.03940886699507389,0.13230119634060522,1.0
40,0.007502143263758228,0.049993795968147306,0.0024952889478004362,0.04249165270438908,0.06965843973839926,0.1292455780476833,0.20139751972942502,0.28135,0.4811,0.6801,0.03975,0.07465,0.1182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0023968939995323937,0.0453405515811404,0.002387156031803881,0.04294365758160801,0.04649580403719664,0.11524752475247525,0.17937219730941703,nan,nan,0.41414141414141414,0.9797979797979798,1.0,0.024630541871921183,0.061224489795918366,0.09852216748768473,0.003003719317636462,0.04305779238216879,0.002134039025529881,0.040054073064532326,0.03201024327784891,0.18158401914487446,0.2670731707317073,nan,nan,0.1773049645390071,0.9929078014184397,1.0,0.017593244194229415,0.09992962702322308,0.15411681914144967,2.0
60,0.0028570382487719754,0.02348708360639808,0.0008567206186036849,0.020630045357626105,0.34347184754362076,0.49307427076520605,0.6038989881654689,0.5605,0.78795,0.9574,0.2476,0.3588,0.44105,0.011957739592778831,0.02780038361287084,0.0009011536399368436,0.015842644020092007,0.2962882313607489,0.49542174721189586,0.5753706313098488,0.3281,0.53095,0.6074,0.2701,0.46435,0.54655,0.0024151365397534173,0.0233650616455762,0.0008212912289026443,0.020949925105822782,0.18027710056725949,0.48193172028238435,0.5944609297725025,nan,nan,0.35918367346938773,0.9938775510204082,1.0,0.1203377902885292,0.31808585503166786,0.42294159042927515,0.0025174746870028518,0.018954180437629985,0.0005332573227155226,0.016436705750627133,0.18780365981019842,0.5769322919162393,0.6700982686008423,nan,nan,0.3235294117647059,0.9836601307189542,1.0,0.13230119634060522,0.40816326530612246,0.5038705137227305,3.0
80,0.004393290273430796,0.021137525518462368,0.0005661557012765188,0.01674423524503157,0.2726097450790578,0.4695850822703779,0.6010501813099645,0.4174,0.70155,0.86245,0.2024,0.3529,0.46125,0.003146100746538106,0.023254283882295786,0.0006965419060635393,0.02010818313575768,0.21214518103900645,0.3822165116502062,0.530075138121547,0.431,0.7909,0.96495,0.1407,0.252,0.3654,0.002663345306385259,0.018262276128475818,0.00047097841141060994,0.015598930822090558,0.16051110113783362,0.5433010392453542,0.6707202993451824,nan,nan,0.27941176470588236,0.9754901960784313,1.0,0.11259676284306826,0.3764954257565095,0.5045742434904996,0.002431823228198953,0.014989835547115742,0.00036339748369193227,0.01255801231891679,0.2662954559322058,0.6876142636876442,0.7616557734204793,nan,nan,0.3690337601862631,0.9813736903376019,1.0,0.2083040112596763,0.5292047853624209,0.6150598170302604,4.0
100,0.004604977075424371,0.01700729964825018,0.00041465082438592023,0.01240232257282581,0.40274557090129776,0.5781656080882661,0.6968439307165805,0.50495,0.6988,0.8327,0.33495,0.49305,0.5991,0.0029902244704888333,0.01697660354178912,0.00044806298485214834,0.013986379071300289,0.3750896604748431,0.5637350563560547,0.7129472215914621,0.51935,0.7646,0.9816,0.29355,0.44645,0.55975,0.0026292942964613684,0.014636690066022634,0.000346081447720879,0.012007395769561266,0.20460619727720705,0.7071155239147454,0.7776344086021506,nan,nan,0.2611464968152866,0.9777070063694268,1.0,0.16819141449683322,0.553835327234342,0.6361717100633357,0.0023851439588749544,0.012125305692960664,0.00023503796375504206,0.00974016173408571,0.30151487497718565,0.7461679989450616,0.8158333333333333,nan,nan,0.38181818181818183,0.9838383838383838,1.0,0.24912033779028853,0.6009852216748769,0.6889514426460239,5.0
120,0.004724115153444243,0.013023631547141845,0.00024757787568118974,0.008299516393697602,0.48306714897085795,0.6600169465477173,0.7608668821627975,0.5519,0.73495,0.82635,0.4295,0.59895,0.705,0.0025378940822785435,0.015976341478509876,0.00040753669320476346,0.013438447396231333,0.3951576591280018,0.5871022709597138,0.7245510717703351,0.5492,0.8323,0.99915,0.3086,0.4535,0.56835,0.002735172101535333,0.01132048417040572,0.00019025904828634418,0.008585312068870386,0.27543572749376233,0.7441100174123166,0.842302703781303,nan,nan,0.3170289855072464,0.9483695652173914,0.9945652173913043,0.24349049964813513,0.6122448979591837,0.7304714989444053,0.0025403720608951066,0.010672038074797333,0.0001757274863845309,0.008131666013902226,0.30335625697995655,0.7858600136115298,0.8512077040182467,nan,nan,0.3541480820695807,0.9723461195361285,0.9973238180196253,0.2653061224489796,0.6593947923997185,0.7424349049964813,6.0
140,0.0042534222538908525,0.01221566201885966,0.00023956254784874106,0.007962239764968808,0.5300355979266937,0.6978899808551373,0.7833589037619743,0.6143,0.7767,0.8496,0.4661,0.6336,0.7267,0.0023775834807257,0.014112826906710693,0.00030299877975069784,0.011735243425984993,0.3828167776298269,0.5629442917673149,0.726814801363535,0.5773,0.8391,0.9979,0.28635,0.42355,0.57155,0.0026026458432662574,0.010443362973947466,0.00016078827923433333,0.007840717130681208,0.2775944626331623,0.7792453641956718,0.8580048692512068,nan,nan,0.30802047781569963,0.9658703071672355,0.9982935153583617,0.2526389866291344,0.6530612244897959,0.7522871217452498,0.002749871310975291,0.010179179813974848,0.00015032169464653693,0.007429308502999557,0.3094751541782582,0.7847655690399689,0.858647270736488,nan,nan,0.3365695792880259,0.9401294498381877,0.9878640776699029,0.28641801548205487,0.673469387755102,0.7593244194229416,7.0
160,0.0047387664523593056,0.01104142392751381,0.00017188363622939898,0.006302657475154504,0.4759034239414532,0.6936741132836411,0.8134762695732268,0.51175,0.7147,0.83935,0.44475,0.67385,0.78915,0.00224491960785382,0.011528230596773329,0.00021805127943470734,0.00928331098891951,0.4543257124729022,0.667195219123506,0.7957452476290832,0.56635,0.8814,0.99995,0.3793,0.53675,0.6608,0.0027271103097621183,0.009088664432012672,0.00011022479456989972,0.006361554122250553,0.3371360350202295,0.7826111764463478,0.8890229055821084,nan,nan,0.368,0.9144,0.9936,0.3110485573539761,0.6840253342716397,0.8043631245601689,0.0026702511297785917,0.007458551808829721,6.712799109116931e-05,0.004788300679051129,0.3345016294656582,0.8640527591682879,0.9230338733742545,nan,nan,0.33402922755741127,0.9519832985386222,0.9923451635351427,0.33497536945812806,0.7909922589725545,0.8627726952850105,8.0
180,0.003707404209450327,0.007092816058579992,8.004830077110178e-05,0.0033854118491296646,0.5978317187239017,0.8127716535433072,0.8856121478972623,0.6215,0.8176,0.8747,0.5759,0.808,0.8968,0.0022997570285360853,0.008208861197321803,0.00010344871105568246,0.005909104168785718,0.510309898625597,0.7722701825235309,0.879018019785332,0.54975,0.89085,1.0,0.47615,0.68155,0.78415,0.002561465857560315,0.0064680752613920185,4.8487520782961784e-05,0.0039066094038317034,0.4182694207211197,0.885709328348333,0.9489644970414202,nan,nan,0.4034653465346535,0.9381188118811881,1.0,0.434201266713582,0.8388458831808585,0.9028852920478536,0.002644807137818233,0.007099102296395475,5.826046656187977e-05,0.004454295158577243,0.32819660708064213,0.8739236511697652,0.9370653099275267,nan,nan,0.325,0.9527027027027027,0.9952702702702703,0.3314567206192822,0.8071780436312456,0.8852920478536243,9.0
200,0.003533924524554993,0.007016751620321974,7.744305670968747e-05,0.0034828270957669807,0.5831031545606301,0.8154010421136517,0.8948428359918429,0.6079,0.8299,0.88635,0.56025,0.8014,0.9035,0.0021670453112528675,0.0076728871539667575,7.808166031292592e-05,0.00550584184271389,0.4805510397071534,0.7445849759615384,0.8963386033165026,0.56585,0.90835,1.0,0.4176,0.63085,0.81215,0.002799213709969241,0.006849475150262078,4.9162632059957766e-05,0.004050261440292836,0.290014327558229,0.8850918460152535,0.9485973986322678,nan,nan,0.2695336159903089,0.9376135675348274,0.9957601453664445,0.3138634764250528,0.8381421534130894,0.9057002111189303,0.002735506298221871,0.007016529671235067,5.547970806794757e-05,0.004281023373013196,0.3145552076893932,0.8776171596493775,0.9413974300055931,nan,nan,0.30465264499681327,0.9413639260675589,0.9961759082217974,0.3251231527093596,0.8219563687543983,0.8923293455313159,10.0
