planner,object,initial_pose_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
ray_gpis,Thin_Irregular,0,0.36328125,0.221484375,69.62580607842239,96.56366639194825
ray_gpis,Thin_Irregular,1,0.3515625,0.221484375,69.4909316756816,99.00864129241828
ray_gpis,Thin_Irregular,2,0.26953125,0.18984375,48.25624796423544,89.05574429223209
ray_gpis,Thin_Irregular,3,0.40234375,0.23828125,67.79533745374181,94.00957867468775
ray_gpis,Thin_Irregular,4,0.37109375,0.223046875,67.85275878971152,87.58211342119363
ray_gpis,Thin_Irregular,5,0.34375,0.208203125,72.36633341374812,95.01420828104135
ray_gpis,Thin_Irregular,6,0.2734375,0.196875,54.452570297147076,98.44769124971921
ray_gpis,Thin_Irregular,7,0.33984375,0.21328125,67.60538300241544,96.95325769545602
ray_gpis,Thin_Irregular,8,0.3984375,0.240625,74.99126023894712,101.3008035798836
ray_gpis,Thin_Irregular,9,0.37890625,0.234765625,65.01863925387691,92.69178099999553
ray_gpis,Thin_Irregular,10,0.390625,0.23984375,73.53898930913196,101.67165448606474
ray_gpis,Thin_Irregular,11,0.3359375,0.21640625,64.76115042400343,100.9531487038792
ray_gpis,Thin_Irregular,12,0.32421875,0.220703125,59.68057864077851,96.59860847539287
ray_gpis,Thin_Irregular,13,0.36328125,0.231640625,74.95898812634425,94.23328191243725
ray_gpis,Thin_Irregular,14,0.3515625,0.22421875,63.69226520958839,97.19028158529689
ray_gpis,green_Pepper,0,0.375,0.22109375,57.96205780138107,87.70819063318235
ray_gpis,green_Pepper,1,0.38671875,0.221484375,78.29370212437354,102.69428071375906
ray_gpis,green_Pepper,2,0.359375,0.224609375,71.23749111772904,98.60868472273432
ray_gpis,green_Pepper,3,0.3828125,0.226171875,71.71030670046909,94.1375760731887
ray_gpis,green_Pepper,4,0.3828125,0.23984375,66.1133630920035,101.20904709516289
ray_gpis,green_Pepper,5,0.37109375,0.216796875,75.02620007359019,101.00546885963091
ray_gpis,green_Pepper,6,0.33203125,0.213671875,50.17850270840037,94.1828269244638
ray_gpis,green_Pepper,7,0.3359375,0.219921875,54.871175211903925,82.84480578012885
ray_gpis,green_Pepper,8,0.37109375,0.225390625,57.0947430947787,95.54296490965834
ray_gpis,green_Pepper,9,0.39453125,0.23203125,76.92651354350059,99.95730149612545
ray_gpis,green_Pepper,10,0.375,0.2203125,78.85908546941141,99.00451362918243
ray_gpis,green_Pepper,11,0.359375,0.209375,65.16153241912272,95.77856659255971
ray_gpis,green_Pepper,12,0.34375,0.225,61.56855028770336,101.20949804484276
ray_gpis,green_Pepper,13,0.40625,0.239453125,79.47001616180239,99.84197145754914
ray_gpis,green_Pepper,14,0.34765625,0.22734375,73.55084752749349,98.44195258377165
