planner,object,initial_pose_seed,planner_seed,step,recall@5,f@5,surface_coverage,visibility_surface_coverage,chamfer_mm
pose_novelty,green_Pepper,8,0,0,0.1232,0.2098652051547919,0.1232,0.025331942046531053,27.431309808904622
pose_novelty,green_Pepper,8,0,1,0.17036666666666667,0.2802180703400399,0.17036666666666667,0.049204259626587823,25.681888199512628
pose_novelty,green_Pepper,8,0,2,0.45393333333333336,0.5982313772728429,0.45393333333333336,0.0748567159139823,11.55512018292161
pose_novelty,green_Pepper,8,0,3,0.5719,0.7013069497496964,0.5719,0.09765750288289189,9.124704548230577
pose_novelty,green_Pepper,8,0,4,0.7227333333333333,0.8105906467940933,0.7227333333333333,0.11856035584280243,6.582110651623627
pose_novelty,green_Pepper,8,0,5,0.7313333333333333,0.7451475407980166,0.7313333333333333,0.1436413738860487,7.737618127698047
pose_novelty,green_Pepper,13,0,0,0.19613333333333333,0.32794560249693455,0.19613333333333333,0.025173419059472523,24.148093393203958
pose_novelty,green_Pepper,13,0,1,0.4181,0.5896622241026727,0.4181,0.04779962264555066,11.537616244510941
pose_novelty,green_Pepper,13,0,2,0.629,0.7722529158993248,0.629,0.07401145593144334,6.939227048501161
pose_novelty,green_Pepper,13,0,3,0.7237666666666667,0.8397501595343531,0.7237666666666667,0.09624593828824986,5.602732092997168
pose_novelty,green_Pepper,13,0,4,0.7295,0.7897522224963703,0.7295,0.11923841426146914,6.948935781196813
pose_novelty,green_Pepper,13,0,5,0.8088333333333333,0.8445379436309396,0.8088333333333333,0.14347010039537653,5.958668790181398
pose_novelty,green_Pepper,4,0,0,0.2825,0.4397179632154854,0.2825,0.025980856380777725,18.096513906880425
pose_novelty,green_Pepper,4,0,1,0.5127666666666667,0.674855446187948,0.5127666666666667,0.05027852854803307,10.233255616106002
pose_novelty,green_Pepper,4,0,2,0.6696666666666666,0.7994000574631392,0.6696666666666666,0.07562440756400743,7.483393831749183
pose_novelty,green_Pepper,4,0,3,0.8034,0.888137237748334,0.8034,0.09980059189536881,5.494463677849725
pose_novelty,green_Pepper,4,0,4,0.8090666666666667,0.8902576648530729,0.8090666666666667,0.11997705906112477,5.4909692652260675
pose_novelty,green_Pepper,4,0,5,0.8576666666666667,0.9180538420048607,0.8576666666666667,0.14172884439057945,5.35130819752982
pose_novelty,green_Pepper,1,0,0,0.047233333333333336,0.0750476085209466,0.047233333333333336,0.026098971174773278,37.12241975982413
pose_novelty,green_Pepper,1,0,1,0.24023333333333333,0.33210874832788256,0.24023333333333333,0.05242875288128939,20.034056279054585
pose_novelty,green_Pepper,1,0,2,0.4799,0.5717372963313235,0.4799,0.07756726287662763,11.393280410820573
pose_novelty,green_Pepper,1,0,3,0.4956,0.5454034778809466,0.4956,0.10309564683957376,12.129393960647604
pose_novelty,green_Pepper,1,0,4,0.6628333333333334,0.6809098691451633,0.6628333333333334,0.12634547135693763,9.594682490778023
pose_novelty,green_Pepper,1,0,5,0.7085666666666667,0.7167470301293842,0.7085666666666667,0.14663970007626828,9.000461237386787
pose_novelty,green_Pepper,12,0,0,0.284,0.44236760124610586,0.284,0.026339008079423288,18.0431265607897
pose_novelty,green_Pepper,12,0,1,0.43066666666666664,0.6020503261882572,0.43066666666666664,0.0531383069543173,13.107161361056134
pose_novelty,green_Pepper,12,0,2,0.6262333333333333,0.7701641830815585,0.6262333333333333,0.07676068487052604,7.942667311532752
pose_novelty,green_Pepper,12,0,3,0.7705333333333333,0.8703968672339785,0.7705333333333333,0.10239926043006234,5.59870608388993
pose_novelty,green_Pepper,12,0,4,0.8837666666666667,0.9382973829030489,0.8837666666666667,0.1258426357444011,4.5051286937216
pose_novelty,green_Pepper,12,0,5,0.9212333333333333,0.9590020299460417,0.9212333333333333,0.1495727176310271,4.203932590984526
pose_novelty,green_Pepper,7,0,0,0.2002,0.330547886148286,0.2002,0.027815744430831364,23.843956984426658
pose_novelty,green_Pepper,7,0,1,0.3995666666666667,0.566322378389723,0.3995666666666667,0.05333937247963441,15.450983244572662
pose_novelty,green_Pepper,7,0,2,0.5900333333333333,0.7372354538176992,0.5900333333333333,0.07864709310092971,9.174572680364172
pose_novelty,green_Pepper,7,0,3,0.6232,0.7633223065792123,0.6232,0.10230330017138257,8.365188816687224
pose_novelty,green_Pepper,7,0,4,0.6744666666666667,0.8016117883478796,0.6744666666666667,0.12577838781758463,7.163793515889493
pose_novelty,green_Pepper,7,0,5,0.857,0.918623539942316,0.857,0.14877800077006822,4.915912343156723
pose_novelty,green_Pepper,14,0,0,0.1735,0.29110026959007645,0.1735,0.02698450674092895,26.666900332173153
pose_novelty,green_Pepper,14,0,1,0.4563,0.6171186223785851,0.4563,0.05449042885864897,11.399698064847257
pose_novelty,green_Pepper,14,0,2,0.6656666666666666,0.7781633013863214,0.6656666666666666,0.07916373472633338,7.152579285156278
pose_novelty,green_Pepper,14,0,3,0.7673666666666666,0.8482384053899993,0.7673666666666666,0.10216931150816957,6.191384347134302
pose_novelty,green_Pepper,14,0,4,0.7999333333333334,0.872205350479119,0.7999333333333334,0.12571494892279325,5.952880157328616
pose_novelty,green_Pepper,14,0,5,0.8321,0.8934874289331627,0.8321,0.14709641277825458,5.589339047610201
pose_novelty,green_Pepper,2,0,0,0.27896666666666664,0.43623758763585185,0.27896666666666664,0.024683568848033317,19.346887895147983
pose_novelty,green_Pepper,2,0,1,0.42696666666666666,0.5963264060922768,0.42696666666666666,0.050478362036489276,12.552693502965429
pose_novelty,green_Pepper,2,0,2,0.5412333333333333,0.6999668293502448,0.5412333333333333,0.07630587767672274,9.83587969847712
pose_novelty,green_Pepper,2,0,3,0.6569666666666667,0.7521654803827282,0.6569666666666667,0.10029152172698587,7.069967696526356
pose_novelty,green_Pepper,2,0,4,0.7417666666666667,0.8149518113460351,0.7417666666666667,0.1243001766569066,6.472307970795372
pose_novelty,green_Pepper,2,0,5,0.7617,0.8335229124284049,0.7617,0.14762838188184288,6.281860583973946
pose_novelty,green_Pepper,6,0,0,0.21223333333333333,0.3501526108834933,0.21223333333333333,0.025102028846483184,24.485043983191776
pose_novelty,green_Pepper,6,0,1,0.41823333333333335,0.5897948151456037,0.41823333333333335,0.050261632984268896,14.75574714185715
pose_novelty,green_Pepper,6,0,2,0.4574,0.58384163471032,0.4574,0.07311044903279046,12.865236422307184
pose_novelty,green_Pepper,6,0,3,0.49573333333333336,0.6235016969454982,0.49573333333333336,0.09778266208773605,11.427051206988121
pose_novelty,green_Pepper,6,0,4,0.5544333333333333,0.67634561951925,0.5544333333333333,0.11899684493123541,9.963709027206468
pose_novelty,green_Pepper,6,0,5,0.5633,0.6911095907787452,0.5633,0.13761340443030223,9.712972048984858
pose_novelty,green_Pepper,3,0,0,0.24373333333333333,0.39193825042881647,0.24373333333333333,0.027600778660634248,21.370667498522376
pose_novelty,green_Pepper,3,0,1,0.5044,0.6705663387396968,0.5044,0.05260098396022216,10.776545326530991
pose_novelty,green_Pepper,3,0,2,0.7305333333333334,0.8433425972765068,0.7305333333333334,0.08081069907821589,6.27869494009038
pose_novelty,green_Pepper,3,0,3,0.8417666666666667,0.9132394805908913,0.8417666666666667,0.10530485615928585,5.008368394759288
pose_novelty,green_Pepper,3,0,4,0.8737333333333334,0.9265798645320121,0.8737333333333334,0.12510429681611276,4.907075021851905
pose_novelty,green_Pepper,3,0,5,0.8822333333333333,0.9323946897847335,0.8822333333333333,0.14897092345472826,4.700043075845243
pose_novelty,green_Pepper,9,0,0,0.27713333333333334,0.4339927963668633,0.27713333333333334,0.0237707732199727,17.987528984616993
pose_novelty,green_Pepper,9,0,1,0.43143333333333334,0.6027990592180332,0.43143333333333334,0.0493906985528289,12.305679890410568
pose_novelty,green_Pepper,9,0,2,0.7227,0.8390317524815696,0.7227,0.07570207613822423,5.660986171317123
pose_novelty,green_Pepper,9,0,3,0.7879333333333334,0.8813900592863269,0.7879333333333334,0.10090141735935852,5.105735763337304
pose_novelty,green_Pepper,9,0,4,0.8515333333333334,0.9181993460851876,0.8515333333333334,0.12302678040234903,4.852038447169649
pose_novelty,green_Pepper,9,0,5,0.8679,0.9278768265083972,0.8679,0.14638641845706404,4.792611570049388
pose_novelty,green_Pepper,10,0,0,0.23023333333333335,0.3742921397024955,0.23023333333333335,0.02421220969372436,21.115692663979278
pose_novelty,green_Pepper,10,0,1,0.4264,0.5978687605159843,0.4264,0.05029826229162668,10.74691426146319
pose_novelty,green_Pepper,10,0,2,0.6165333333333334,0.7627845595513032,0.6165333333333334,0.07301931710859831,6.858138134419508
pose_novelty,green_Pepper,10,0,3,0.7372666666666666,0.8487662611765608,0.7372666666666666,0.09855357029210297,5.459302805033331
