planner,paired_scenes,final_pose_coverage,final_pose_coverage_ci95,pose_coverage_auc,pose_coverage_auc_ci95,mean_incremental_pose_novelty_deg,mean_incremental_pose_novelty_deg_ci95,mean_pairwise_view_distance_deg,mean_pairwise_view_distance_deg_ci95
pose_novelty,120,0.3775716145833333,0.003739706661718653,0.22935872395833332,0.0014868011463830288,71.88010787531613,1.1265915573623997,96.16935001738527,0.8313388813956563
ray_gpis,120,0.3458333333333333,0.008754792779502564,0.21858072916666668,0.003795654468169231,64.9399413666762,2.147087841934278,93.76772257643258,2.324912140950571
