planner,paired_scenes,final_visibility_coverage,final_visibility_coverage_ci95,final_visibility_coverage_n,visibility_coverage_auc,visibility_coverage_auc_ci95,visibility_coverage_auc_n,recall@5_auc,recall@5_auc_ci95,recall@5_auc_n,f@5_auc,f@5_auc_ci95,f@5_auc_n,cumulative_active_gain_f@5,cumulative_active_gain_f@5_ci95,cumulative_active_gain_f@5_n,unseen_surface_discovery_ratio,unseen_surface_discovery_ratio_ci95,unseen_surface_discovery_ratio_n,unique_visibility_gain_per_action,unique_visibility_gain_per_action_ci95,unique_visibility_gain_per_action_n
pose_novelty,120,0.2984001931452859,0.0519820888128802,120,0.2195092650701495,0.047282063642481366,120,0.6015358611111111,0.01228387164743507,120,0.7193137653873735,0.011451123388974123,120,0.5141351040611652,0.014210396582248718,120,0.2726802937197152,0.05244831367469131,120,0.041653710780896566,0.00566727861569349,120
ray_gpis,120,0.2889945551678503,0.0511312201566807,120,0.2140994136173002,0.04678729416152768,120,0.5963974722222223,0.01347084100868612,120,0.7158607136918232,0.012236740328703734,120,0.5131486575108393,0.015691311555464087,120,0.2619386313393024,0.051873746256903615,120,0.03977258318540944,0.005427285846602977,120
