planner,paired_scenes,final_pose_coverage,final_pose_coverage_ci95,pose_coverage_auc,pose_coverage_auc_ci95,mean_incremental_pose_novelty_deg,mean_incremental_pose_novelty_deg_ci95,mean_pairwise_view_distance_deg,mean_pairwise_view_distance_deg_ci95
er_gpis,120,0.34619140625,0.006893997464130915,0.21814778645833333,0.003444846562368551,64.90382094798501,1.5830124879993681,94.17741669347376,1.3688686971288238
pose_novelty,120,0.3775716145833333,0.003739706661718653,0.22935872395833332,0.0014868011463830288,71.88010787531613,1.1265915573623997,96.16935001738527,0.8313388813956563
ray_gpis,120,0.3458333333333333,0.008754792779502564,0.21858072916666668,0.003795654468169231,64.9399413666762,2.147087841934278,93.76772257643258,2.324912140950571
ray_gpis_hit_only,120,0.34970703125,0.006784097709359973,0.2181087239583333,0.003246486857141389,64.21132705887183,1.6539108434427547,94.63784241020178,1.5629476305197691
ray_gpis_novelty_only,120,0.33636067708333334,0.009416616386399809,0.21062825520833334,0.004833964342113702,61.49284842112456,2.2560520839369924,91.76502621263134,2.6180585129816825
ray_gpis_pointwise,120,0.34514973958333334,0.008744876293918733,0.21851888020833335,0.003812399488101234,64.55368559187166,2.133076602845704,93.59190730588902,2.3208872387667827
ray_gpis_uncertainty_only,120,0.3424153645833333,0.00852751473495039,0.21695638020833333,0.003981475753098953,64.36302652071247,2.077063498132352,93.0879587272123,2.3239181878285415
