planner,paired_scenes,selected_gain_f@5_per_action,selected_gain_f@5_per_action_ci95,selected_gain_f@5_per_action_n,oracle_gain_f@5_per_action,oracle_gain_f@5_per_action_ci95,oracle_gain_f@5_per_action_n,score_gain_correlation,score_gain_correlation_ci95,score_gain_correlation_n,correlation_valid_rate,correlation_valid_rate_ci95,correlation_valid_rate_n,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_regret_f@5_n,oracle_action_accuracy,oracle_action_accuracy_ci95,oracle_action_accuracy_n,zero_unique_gain_action_rate,zero_unique_gain_action_rate_ci95,zero_unique_gain_action_rate_n,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,consecutive_score_map_correlation_n,action_repetition_rate,action_repetition_rate_ci95,action_repetition_rate_n
er_gpis,120,0.10074916923289522,0.0029673027703256668,120,0.11513321371906018,0.003555722707239384,120,0.3575,0.05200501295595473,120,1.0,0.0,120,0.014384044486164971,0.002986615302832877,120,0.6083333333333333,0.03751560895191067,120,0.035,0.020041114602481667,120,0.5422553200793879,0.02125388413707783,120,0.5645833333333333,0.04472910930204455,120
pose_novelty,120,0.10282702081223305,0.002842079316449743,120,0.11181785193409892,0.003057283244108166,120,0.5016666666666667,0.045393837939480465,120,1.0,0.0,120,0.008990831121865876,0.0017854843700864003,120,0.6616666666666666,0.036172112177012904,120,0.030000000000000002,0.018352453487738576,120,-0.04549180301677162,0.02329325191417142,120,0.65625,0.03334377900057544,120
ray_gpis,120,0.10262973150216786,0.0031382623110928183,120,0.11452637817021137,0.0032109754089276552,120,0.43083333333333335,0.06531119723033815,120,1.0,0.0,120,0.011896646668043504,0.0030561080585784833,120,0.6349999999999999,0.04489725962203737,120,0.029999999999999995,0.017756434900963566,120,0.4894659157819542,0.03239139155680923,120,0.6333333333333333,0.045636171297765045,120
ray_gpis_hit_only,120,0.10367366144628383,0.0029297590074488142,120,0.11911994602083778,0.0035369414434125116,120,0.47894337567297407,0.05144398578268531,120,1.0,0.0,120,0.01544628457455394,0.0029497280669835125,120,0.6183333333333334,0.040174967005041945,120,0.023333333333333334,0.014058440118380542,120,0.40602738929915483,0.026044468981777254,120,0.5291666666666667,0.0482333821157795,120
ray_gpis_novelty_only,120,0.098990316393027,0.0032955077140237863,120,0.12101101165938043,0.0042293937362604846,120,0.3991596638655463,0.06677500292704247,119,0.8783333333333334,0.03480768076908997,120,0.02202069526635344,0.004236838508532407,120,0.5483333333333333,0.0436413697118548,120,0.030000000000000002,0.017756434900963566,120,0.39352488178307976,0.034653735340203724,119,0.5854166666666667,0.04161338259636089,120
ray_gpis_pointwise,120,0.10273127057145594,0.003120039954949089,120,0.11457194558982979,0.003203850385277047,120,0.42833333333333334,0.06606424482611184,120,1.0,0.0,120,0.011840675018373865,0.003031178989169597,120,0.625,0.04535035724182098,120,0.025,0.016442770626702574,120,0.33015622517042226,0.029344856055781323,120,0.6145833333333334,0.045622353088230656,120
ray_gpis_uncertainty_only,120,0.10231700552713943,0.0031865452488513525,120,0.1149095684381846,0.0033245463745636933,120,0.4442641406610783,0.06380069963440134,120,0.9916666666666667,0.007180674864054766,120,0.01259256291104516,0.0032319643629649124,120,0.62,0.043121497300207055,120,0.03166666666666667,0.0185541215053853,120,0.5818768648236082,0.029260671935803492,120,0.59375,0.04456592110042619,120
