planner,paired_scenes,final_recall@5,final_recall@5_ci95,final_recall@5_n,final_f@5,final_f@5_ci95,final_f@5_n,final_chamfer_mm,final_chamfer_mm_ci95,final_chamfer_mm_n
er_gpis,120,0.8019566666666667,0.013902654499267865,120,0.8690143433407419,0.011112671424731439,120,5.715580604721176,0.19139381276863962,120
pose_novelty,120,0.8173538888888887,0.013544436427555843,120,0.8794036012374311,0.01101407058862842,120,5.572495757084348,0.1913791678434919,120
ray_gpis,120,0.8131788888888889,0.015898614081861967,120,0.8784171546871052,0.012387137779189114,120,5.529943646854802,0.19445930530919864,120
ray_gpis_hit_only,120,0.8208541666666667,0.01275960521148018,120,0.883636804407685,0.009923213725247036,120,5.4660415601810595,0.16861980209931987,120
ray_gpis_novelty_only,120,0.787951111111111,0.01721386241073331,120,0.8602200791414009,0.01353264485526587,120,5.817630806610762,0.2498948096546546,120
ray_gpis_pointwise,120,0.8157325,0.015719763006226177,120,0.8789248500335455,0.012358009015000185,120,5.529891083012474,0.19423878222617758,120
ray_gpis_uncertainty_only,120,0.8112166666666667,0.015899050017139215,120,0.8768535248119631,0.012485702592871456,120,5.559307020370729,0.20401303792128486,120
