planner,object,initial_pose_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
pose_novelty,Cross,7,0.3828125,0.229296875,77.5892998624309,95.76123320695494
pose_novelty,Cross,8,0.375,0.226171875,80.4097427818522,91.82185913743363
pose_novelty,Cross,9,0.37109375,0.220703125,71.27110287923657,93.30332002601772
pose_novelty,Cross,10,0.390625,0.23125,73.1151212790427,99.03187839671583
pose_novelty,Cross,11,0.3671875,0.22578125,70.40174967544559,98.50820426249844
pose_novelty,Cross,12,0.38671875,0.24609375,84.10669409645466,97.99631190748995
pose_novelty,Cross,13,0.375,0.2328125,79.39598409992549,100.96545082050105
pose_novelty,Cross,14,0.37890625,0.23125,74.26880067894723,95.75875804279596
pose_novelty,Cube,0,0.35546875,0.228515625,63.122748561964855,97.33897141180303
pose_novelty,Cube,1,0.37109375,0.2234375,72.60886714708002,97.542041435079
pose_novelty,Cube,2,0.3984375,0.232421875,71.66060863167534,100.69845718806931
pose_novelty,Cube,3,0.40625,0.241015625,75.33106123573084,101.66366495796578
pose_novelty,Cube,4,0.39453125,0.236328125,77.75028457290077,95.96210326726198
pose_novelty,Cube,5,0.3828125,0.232421875,62.04369595583695,87.80460615388992
pose_novelty,Cube,6,0.34765625,0.207421875,66.37329784718776,89.22254455432375
pose_novelty,Cube,7,0.3984375,0.242578125,74.46057341065185,98.42754878657189
pose_novelty,Cube,8,0.3671875,0.221484375,67.31488028808482,95.87301448221648
pose_novelty,Cube,9,0.39453125,0.233984375,70.76806854036258,99.83187722033568
pose_novelty,Cube,10,0.3515625,0.2140625,69.33091581424043,94.79045391268689
pose_novelty,Cube,11,0.375,0.227734375,64.19215694738145,89.479770898405
pose_novelty,Cube,12,0.3203125,0.225,67.34486100045001,77.60216582824292
pose_novelty,Cube,13,0.41015625,0.239453125,68.67858150755606,102.043763881042
pose_novelty,Cube,14,0.37890625,0.23125,74.47336711602819,98.23266724057103
pose_novelty,Cylinder,0,0.390625,0.230078125,73.26486311283865,90.12059462930966
pose_novelty,Cylinder,1,0.33984375,0.212890625,65.39358645445469,98.96648363902217
pose_novelty,Cylinder,2,0.390625,0.234765625,76.9481032626667,97.52683936857419
pose_novelty,Cylinder,3,0.36328125,0.2265625,67.55562318838705,96.85862816177563
pose_novelty,Cylinder,4,0.40234375,0.238671875,63.98518833430624,101.36306834009943
pose_novelty,Cylinder,5,0.40625,0.240625,73.44867210958662,98.12670129066328
pose_novelty,Cylinder,6,0.390625,0.2359375,70.30999344671157,101.04328690568323
pose_novelty,Cylinder,7,0.39453125,0.240625,77.29128666617488,97.50785029692571
pose_novelty,Cylinder,8,0.39453125,0.2375,74.99091980328336,95.58222787368275
pose_novelty,Cylinder,9,0.37890625,0.223828125,73.74226994724906,98.49378282268218
pose_novelty,Cylinder,10,0.37890625,0.232421875,72.66981440273025,97.91409429134191
pose_novelty,Cylinder,11,0.3671875,0.219921875,69.40078528914367,101.09905662459411
pose_novelty,Cylinder,12,0.3984375,0.235546875,78.87208478285096,102.03564719369041
pose_novelty,Cylinder,13,0.38671875,0.232421875,67.06367185205912,100.67824513169661
pose_novelty,Cylinder,14,0.35546875,0.229296875,73.65267718084138,92.69667882649145
pose_novelty,L_Shaped,0,0.3671875,0.222265625,71.39411613640974,96.4197969594107
pose_novelty,L_Shaped,1,0.37109375,0.2265625,64.69259512113385,99.92724869557928
pose_novelty,L_Shaped,2,0.38671875,0.2296875,81.73086327232204,101.789688696476
pose_novelty,L_Shaped,3,0.3984375,0.234765625,71.37816955848646,100.2472623503852
pose_novelty,L_Shaped,4,0.375,0.232421875,65.96777491888943,95.57948063229477
pose_novelty,L_Shaped,5,0.37890625,0.227734375,69.37922197772932,93.73491244788482
