planner,object,initial_pose_seed,planner_seed,step,selected_action,oracle_action,selected_gain_f@5,oracle_gain_f@5,oracle_regret_f@5,oracle_action_accuracy,score_gain_spearman,minus_x_gain_f@5,minus_y_gain_f@5,plus_z_gain_f@5,minus_x_score,minus_y_score,plus_z_score
ray_gpis_uncertainty_only,green_Pepper,8,0,0,minus_x,minus_y,0.07035286518524803,0.28103170916146725,0.21067884397621922,0.0,-0.5,0.07035286518524803,0.28103170916146725,0.11464543095396129,0.0001157449369202368,0.00011498311505420133,0.00011304037616355345
ray_gpis_uncertainty_only,green_Pepper,8,0,1,minus_x,minus_x,0.318013306932803,0.318013306932803,0.0,1.0,1.0,0.318013306932803,0.2531623783433408,0.16588763202435503,0.00010702775762183592,0.00010629015014274046,0.0001047646437655203
ray_gpis_uncertainty_only,green_Pepper,8,0,2,minus_x,minus_x,0.1030755724768535,0.1030755724768535,0.0,1.0,1.0,0.1030755724768535,0.010833076572839606,0.03406748203052867,0.00035082752583548427,0.00013508106349036098,0.0001721402513794601
ray_gpis_uncertainty_only,green_Pepper,8,0,3,minus_x,minus_x,0.10928369704439689,0.10928369704439689,0.0,1.0,0.5,0.10928369704439689,0.0271073890795388,0.06467838044714103,0.00016538257477805018,0.0001218525503645651,0.00011959502444369718
ray_gpis_uncertainty_only,green_Pepper,8,0,4,plus_z,plus_z,-0.03490838199456747,-0.03490838199456747,0.0,1.0,nan,-0.06544310599607672,-0.04990628837952482,-0.03490838199456747,0.0001327713835053146,0.0001327713835053146,0.0001327713835053146
ray_gpis_uncertainty_only,green_Pepper,13,0,0,minus_x,minus_x,0.2617166216057381,0.2617166216057381,0.0,1.0,1.0,0.2617166216057381,0.17209189656558893,0.05615393697143417,0.00012478063581511378,0.00012377480743452907,0.0001223927247337997
ray_gpis_uncertainty_only,green_Pepper,13,0,1,minus_x,minus_x,0.1825906917966521,0.1825906917966521,0.0,1.0,1.0,0.1825906917966521,0.14387374347584814,0.13088367631315,0.00033104809699580073,0.00023040565429255366,0.00018357689259573817
ray_gpis_uncertainty_only,green_Pepper,13,0,2,minus_y,minus_x,0.06749724363502829,0.08161527894308207,0.014118035308053778,0.0,0.8660254037844387,0.08161527894308207,0.06749724363502829,0.022104677638431935,0.00014430488226935267,0.00014430488226935267,0.00012196803436381742
ray_gpis_uncertainty_only,green_Pepper,13,0,3,minus_y,minus_x,-0.04999793703798272,-0.013432529354530542,0.03656540768345218,0.0,0.8660254037844387,-0.013432529354530542,-0.04999793703798272,-0.06656725357696136,0.00012548844097182155,0.00012548844097182155,0.00011449137673480436
ray_gpis_uncertainty_only,green_Pepper,13,0,4,minus_x,minus_y,0.024548375028556668,0.054785721134569254,0.030237346106012586,0.0,-0.5,0.024548375028556668,0.054785721134569254,0.04071517481239628,0.00011410022125346586,0.00011294538126094267,0.00010883638606173918
ray_gpis_uncertainty_only,green_Pepper,4,0,0,minus_x,minus_x,0.23513748297246262,0.23513748297246262,0.0,1.0,0.5,0.23513748297246262,0.05230825555710794,0.05888837582615264,0.0003395901876501739,0.00028308870969340205,0.00021379085956141353
ray_gpis_uncertainty_only,green_Pepper,4,0,1,minus_x,minus_x,0.12454461127519123,0.12454461127519123,0.0,1.0,1.0,0.12454461127519123,0.054657013197292215,0.05912136613801222,0.0002686699735932052,0.0001393427955918014,0.00013938749907538295
ray_gpis_uncertainty_only,green_Pepper,4,0,2,minus_x,minus_x,0.08873718028519473,0.08873718028519473,0.0,1.0,0.5,0.08873718028519473,0.02651906284747174,0.015080127610703986,0.00023159588454291224,0.00011687928781611845,0.00012782792327925563
ray_gpis_uncertainty_only,green_Pepper,4,0,3,plus_z,minus_x,0.005143765427664926,0.02765444071228751,0.022510675284622583,0.0,0.5,0.02765444071228751,0.00212042710473892,0.005143765427664926,0.00011310929403407499,0.00011098215327365324,0.00011349672422511503
ray_gpis_uncertainty_only,green_Pepper,4,0,4,minus_x,minus_x,0.03516281131935062,0.03516281131935062,0.0,1.0,0.5,0.03516281131935062,0.027711081709941743,0.018344386786379063,0.00011391768202884123,0.00011076608643634245,0.00011263618216617033
ray_gpis_uncertainty_only,green_Pepper,1,0,0,minus_x,minus_y,0.25706113980693596,0.329568641895539,0.07250750208860307,0.0,0.5,0.25706113980693596,0.329568641895539,0.23768975068372994,0.0005141274887137115,0.0003617277252487838,0.0002077726530842483
ray_gpis_uncertainty_only,green_Pepper,1,0,1,minus_x,minus_x,0.23962854800344097,0.23962854800344097,0.0,1.0,1.0,0.23962854800344097,0.12123443545952611,0.10395359348642408,0.0002923590946011245,0.0002649819361977279,0.0001257268595509231
ray_gpis_uncertainty_only,green_Pepper,1,0,2,minus_x,minus_x,0.014148652646731485,0.014148652646731485,0.0,1.0,0.5,0.014148652646731485,-0.026333818450376967,-0.03159366688445808,0.00013131852028891444,0.00011418962822062895,0.00012501160381361842
