planner,paired_scenes,f@5_auc,f@5_auc_ci95,final_f@5,final_f@5_ci95,score_gain_correlation,score_gain_correlation_ci95,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_action_accuracy,oracle_action_accuracy_ci95,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,action_repetition_rate,action_repetition_rate_ci95,planning_time_s,planning_time_s_ci95
ray_gpis,120,0.8932486576405256,0.0084251937789598,0.9793231810808875,0.008381285425381345,0.4066217936855889,0.06727458470535341,0.007555444590796248,0.00413876163974938,0.6383333333333333,0.04408296693572484,0.31353848284202446,0.03623276363264673,0.55,0.041249836600983567,0.9901294481770795,0.06266471900852733
ray_gpis_hit_only,120,0.8744136674202422,0.009336343511475121,0.9820951584493572,0.005743006034801791,0.4304017090063074,0.05712466452574923,0.016932739157572096,0.004071864109299871,0.5816666666666667,0.039088894834037005,0.3186679247428375,0.031838090956233446,0.47708333333333336,0.04638983453695446,1.0477399498148345,0.08922038371189052
ray_gpis_novelty_only,120,0.8894619151089815,0.009104596558014771,0.9795385257101754,0.008424009968568279,0.38058012701892213,0.0652649748340527,0.009909326329471651,0.004449242353500995,0.6316666666666666,0.042263465580520215,0.23261394007106687,0.03497038926528447,0.50625,0.03778763868323744,1.0878535289980695,0.16386889814453695
ray_gpis_pointwise,120,0.8935965420014234,0.008408577682836683,0.9813496504080824,0.008249846147034067,0.45955341801261473,0.06580562362742376,0.007353184550304195,0.004138427721848375,0.6683333333333332,0.0433940961617977,0.19671342592431706,0.02799897565440669,0.5583333333333333,0.04211042129567628,1.0639694357686917,0.1050617927544349
ray_gpis_uncertainty_only,120,0.8891543343012194,0.009275962677016037,0.9789738251927596,0.008361675802738734,0.43021713527728583,0.0676411777707916,0.009569126768873034,0.004353287339527021,0.6516666666666666,0.04533453573953255,0.5596568073091527,0.027268592512611992,0.5729166666666666,0.03639754736583725,1.1718820642435461,0.09893046723845783
