planner,paired_scenes,representation_update_s,representation_update_s_ci95,representation_update_s_n,candidate_scoring_s,candidate_scoring_s_ci95,candidate_scoring_s_n,planning_time_s,planning_time_s_ci95,planning_time_s_n
ray_gpis,120,0.990033767157147,0.06266456546168893,120,9.568101993257491e-05,1.7194390705106593e-06,120,0.9901294481770795,0.06266471900852733,120
ray_gpis_hit_only,120,1.0476411419981742,0.08922033327321097,120,9.880781666045853e-05,4.121262794919901e-06,120,1.0477399498148345,0.08922038371189052,120
ray_gpis_novelty_only,120,1.0877623035715807,0.16386696191124217,120,9.122542648886641e-05,3.0409967084933875e-06,120,1.0878535289980695,0.16386889814453695,120
ray_gpis_pointwise,120,1.0638720091435971,0.10506137392897358,120,9.742662509476456e-05,1.9780403665435614e-06,120,1.0639694357686917,0.1050617927544349,120
ray_gpis_uncertainty_only,120,1.1717820506132801,0.09893009378326349,120,0.00010001363026579687,3.0995971589282825e-06,120,1.1718820642435461,0.09893046723845783,120
