planner,object,initial_pose_seed,planner_seeds,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s
ray_gpis,Corner,5,1,0.9482,0.973411354070424,3.7536021240615787,0.07813043352761893,0.04652517378278124,0.78758,0.866553026547147,0.43918552712949477,0.06604335807967904,0.013037727694962548,0.08783710542589895,0.09354317040506654,0.4,1.0,0.005706064979167591,0.6,0.0,0.26276286049439224,0.5,0.8043188451993046,9.087259822990746e-05,0.8044097177975346
ray_gpis,Corner,6,1,0.9942666666666666,0.9971250919301999,3.1268025941567106,0.08157801678825191,0.04983999367403623,0.8807500000000001,0.9272559556672118,0.31265492156908703,0.06623315526911643,0.013028945321819616,0.0625309843138174,0.06448412736274331,0.4,1.0,0.0019531430489259094,0.4,0.0,0.3552336060883497,1.0,0.8092960747948382,9.103199699893594e-05,0.8093871067918371
ray_gpis,Corner,7,1,0.9994666666666666,0.9993194043540007,3.7538020142178037,0.08555954209262387,0.05134233085213861,0.88961,0.9324229434481772,0.3371418753121045,0.07185924502945953,0.014159705966516473,0.0674283750624209,0.06745509603422992,0.8,1.0,2.6720971809024442e-05,0.8,0.0,0.1273410677500572,0.5,1.3017664366023383,8.97447986062616e-05,1.3018561814009444
ray_gpis,Corner,8,1,0.9825333333333334,0.9911897235859842,3.709010577545324,0.07749802194150997,0.04734104305881275,0.8526966666666667,0.9067560405863562,0.4367290302089635,0.06443836502843404,0.012707771883654056,0.08734580604179269,0.08883764125069027,0.3,1.0,0.0014918352088975739,0.6,0.0,0.09405380951018538,0.5,0.7539178208040539,8.4419603808783e-05,0.7540022404078627
ray_gpis,Corner,9,1,0.9975,0.9974916106676984,3.5158351368693275,0.08330169109847485,0.050426488743257544,0.8810466666666666,0.9279555741355301,0.3241914448302191,0.06905562840078665,0.01359977667975768,0.06483828896604382,0.06557482405605479,0.6,1.0,0.0007365350900109702,0.6,0.0,0.16799306906614786,0.5,0.8514268634025939,0.00010230200132355094,0.8515291654039174
ray_gpis,Corner,10,1,0.9981333333333333,0.9990657947417589,3.2196720512915795,0.08029222133344381,0.04891307587771682,0.8655766666666667,0.91712077969795,0.35325362059320464,0.06516750599204257,0.012822631340127722,0.07065072411864093,0.07070164412398468,0.6,1.0,5.092000534374641e-05,0.8,0.0,0.15083578908216982,0.5,0.8379457865987205,0.00010049880074802786,0.8380462853994686
ray_gpis,Corner,11,1,0.9987,0.9993495772251965,3.0504275366620313,0.07991638837049303,0.048367818805063675,0.8750766666666667,0.9220776472297926,0.38094670350317383,0.06605340873692497,0.013014589793388065,0.07618934070063477,0.07619601581977672,0.7,1.0,6.675119141963393e-06,0.8,0.0,0.1691332041084916,0.25,0.7114100416016299,8.917739614844322e-05,0.7114992189977783
ray_gpis,Corner,12,1,0.9921,0.9960343356257216,3.4111745664448665,0.08122724885356031,0.048299922199707426,0.8124533333333332,0.8860358223007397,0.39018355606394917,0.06744290452858259,0.013289203039672053,0.07803671121278984,0.07803671121278984,0.8,1.0,0.0,1.0,0.0,0.29211686741817344,0.5,0.7448099576024105,0.00010076739708893001,0.7449107249994995
ray_gpis,Corner,13,1,0.9954666666666667,0.9977281838834692,3.5375218721954584,0.08078112041144875,0.04814624435563826,0.883,0.9255214050228384,0.40400015688304736,0.06644005634677046,0.013083884879611773,0.08080003137660947,0.08134808720903501,0.3,1.0,0.0005480558324255424,0.6,0.0,0.12365860559195627,0.25,0.7880930516024819,0.00010369420342613012,0.788196745805908
ray_gpis,Corner,14,1,0.9925666666666667,0.9949466457270958,3.445906924102373,0.07858236414090687,0.046505849961910053,0.8500499999999999,0.9045067722093417,0.43697702450040865,0.06685490726797472,0.013202939410008007,0.08739540490008173,0.0902615256411855,0.4,1.0,0.0028661207411037727,0.6,0.0,0.12121319953078508,0.5,0.8221162654022919,9.13995987502858e-05,0.8222076650010421
ray_gpis,Cross,0,1,0.9648666666666667,0.9821192277677875,3.9423785729883223,0.12834448859186373,0.07692838403323135,0.8343700000000001,0.8965243677352653,0.44193772366813056,0.10871535496565553,0.0212642142683506,0.08838754473362612,0.0906080754148143,0.2,1.0,0.002220530681188193,0.6,0.0,0.24474954646730324,0.5,0.7684248527977615,0.00010559940128587186,0.7685304521990475
ray_gpis,Cross,1,1,0.9913666666666666,0.9947398502419338,3.562609659619153,0.1294648013002664,0.07740426812199741,0.8612633333333333,0.9121799446438509,0.424264295109941,0.10925273068770056,0.021354732345378772,0.0848528590219882,0.08806170186714316,0.5,1.0,0.003208842845154947,0.6,0.0,0.226293202105745,0.5,0.7429696080012945,0.00010791519889608026,0.7430775232001906
ray_gpis,Cross,2,1,0.9748666666666667,0.9863261518636269,3.9231810327726904,0.12327373039629123,0.0723458950678795,0.8402833333333334,0.902943479131946,0.3649709440329245,0.10343123027995665,0.02022842636202552,0.0729941888065849,0.0735221219102727,0.6,1.0,0.0005279331036877943,0.8,0.0,0.3820191044099063,0.5,0.7835319772042567,9.745480201672763e-05,0.7836294320062734
ray_gpis,Cross,3,1,0.9927666666666667,0.9963702055768362,3.6704879915226645,0.1326168878041953,0.08001451218425454,0.8479866666666667,0.9046380627454728,0.4129680098502395,0.1113839789558114,0.02174450606954326,0.0825936019700479,0.08505317522436115,0.5,1.0,0.002459573254313252,0.8,0.0,0.19014487726024257,0.25,0.769947088797926,0.0001058033958543092,0.7700528921937803
ray_gpis,Cross,4,1,0.9896,0.9921455973463057,3.759740663246116,0.13425370956358745,0.08048683371863516,0.8742666666666666,0.9209800040915745,0.37215387739598604,0.11339585377731533,0.02214563064628916,0.07443077547919721,0.07684624774847919,0.7,1.0,0.002415472269281982,0.4,0.0,0.3487720659761958,0.5,0.8387715901975753,8.512000204063952e-05,0.8388567101996159
