scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
sparse,ray_gpis,green_Pepper,19,0.86959437282488,0.7998366666666668,0.4638888888888889,0.9722222222222222,72,2,0.0,0.9350101172717904,0.09783333333333333,nan,0.4,0.10653543999651446,0.9417910447761194,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis,green_Pepper,20,0.8886050233618163,0.8289333333333333,0.6333333333333332,1.0,36,1,0.0028257640675840856,0.9519446219416725,0.08034166666666667,nan,0.6,0.2234541691985214,0.9417587476979742,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis,green_Pepper,21,0.9019845911129227,0.8447799999999999,0.6755813953488372,0.9883720930232558,86,2,0.00039129685225841593,0.957252095471852,0.07702500000000001,nan,0.4,0.1108860120002646,0.9415696420871065,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis,green_Pepper,22,0.8854022623671802,0.8181900000000001,0.6125,1.0,112,1,0.0,0.9410263626015873,0.09419999999999998,nan,0.6,0.1140661357960198,0.9416559416559416,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Bowl,15,0.7613576972695104,0.6298333333333334,0.39591836734693875,0.4897959183673469,49,1,0.04348482840474166,0.8136844040050936,0.05630833333333335,nan,1.0,0.26122398219886234,0.9417249417249417,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Bowl,16,0.772167887002119,0.6461533333333334,0.6825174825174825,0.993006993006993,143,1,0.029773828716825573,0.8179797239434325,0.106125,nan,1.0,0.25537229999899863,0.9416206261510128,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Bowl,17,0.7494281364126347,0.6087,0.6504950495049504,0.7425742574257426,101,1,0.08910239762629224,0.7900657826562096,0.02954166666666669,nan,1.0,0.26821507699787617,0.9415829145728644,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Bowl,18,0.6766037892470205,0.5140866666666667,0.8736434108527131,1.0,129,1,0.1712304151900264,0.6989746345674348,0.02186666666666666,nan,1.0,0.25938214420166333,0.9417112299465241,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Bowl,19,0.8192592691012376,0.7055133333333334,0.27254901960784317,0.37254901960784315,51,1,0.07132783114974117,0.8570052868104496,0.008608333333333329,nan,1.0,0.25917599339445585,0.9417512213453589,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Bowl,20,0.8504858576819696,0.7525633333333334,0.4,0.48,125,1,0.032881543701108074,0.8927815906628815,0.03438333333333335,nan,1.0,0.2580751975969179,0.9416666666666668,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Bowl,21,0.8766242685306702,0.80076,0.5543478260869567,0.782608695652174,92,1,0.006544427717186441,0.9288352998396421,0.05649166666666666,nan,1.0,0.25460847819631455,0.9417134831460675,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Bowl,22,0.6912717503081909,0.53941,0.8545454545454545,1.0,66,1,0.0638355216729947,0.7376259055515586,0.07375833333333334,nan,1.0,0.273104968998814,0.9416666666666668,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Corner,15,0.9253609643055153,0.87808,0.7081081081081081,1.0,74,1,0.0025846002677979707,0.9702044492593502,0.048924999999999996,nan,0.8,0.23732227039290593,0.9416480238627889,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Corner,16,0.9112973817596369,0.8629899999999999,0.7138888888888889,1.0,72,1,0.0013860719155912027,0.9693270090425785,0.07980000000000001,nan,0.4,0.23734294619935098,0.9417263325377885,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Corner,17,0.8841265181302246,0.8227733333333334,0.5875,1.0,64,1,0.00014595738316197648,0.9479567021524653,0.10799166666666668,nan,0.6,0.22852601039921866,0.9415643474306504,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Corner,18,0.8660667248767779,0.7856033333333333,0.4288888888888889,1.0,90,3,0.01952378967372373,0.9167485182072128,0.074375,nan,0.8,0.22926253359473775,0.9415898111550286,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Corner,19,0.7925256803136613,0.6790033333333333,0.5777777777777777,0.9777777777777777,45,1,0.016024692707443,0.8499716046608626,0.12248333333333333,nan,1.0,0.12216960239456967,0.9415680473372782,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Corner,20,0.8594703121182515,0.7782333333333333,0.7527272727272727,0.9090909090909091,55,1,0.01074635220907641,0.9164443533251958,0.10366666666666666,nan,0.8,0.2377511968021281,0.941687871077184,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Corner,21,0.9050660377469624,0.8588699999999999,0.5777777777777777,1.0,72,2,4.167569591456699e-06,0.9710430077390153,0.07996666666666666,nan,0.4,0.2302909994032234,0.9415614773258532,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Corner,22,0.902712976737017,0.8491,0.5421052631578946,1.0,38,2,0.0,0.959207408699827,0.06048333333333333,nan,0.6,0.228602621803293,0.9417000445037829,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cross,15,0.8752661429149484,0.8022033333333333,0.5528301886792453,0.7735849056603774,53,1,6.721446528690223e-05,0.9284566631915053,0.08950000000000002,nan,0.6,0.22672976719622967,0.9416778824585016,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cross,16,0.8783360743051484,0.8119,0.6761904761904762,0.9047619047619048,42,1,0.0003122113431410223,0.9391555115339187,0.09890833333333332,nan,0.6,0.22261972179694567,0.9416445623342176,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cross,17,0.8262575891039944,0.72732,0.7721311475409836,1.0,61,1,0.0,0.8844139074619723,0.10654166666666667,nan,1.0,0.11193938680225983,0.9416796267496111,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cross,18,0.9113567168520318,0.8616733333333334,0.571111111111111,1.0,90,3,0.0,0.9667759911977254,0.06560833333333332,nan,0.4,0.2121509152028011,0.9415670650730412,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cross,19,0.8559800399743966,0.7885133333333334,0.7148936170212766,0.9787234042553191,47,1,0.00017685901310979246,0.9321033851898037,0.114625,nan,0.6,0.21595772260043306,0.9415724286483576,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cross,20,0.8536377055102617,0.7768166666666667,0.4984126984126984,0.9841269841269841,63,3,0.0007691159538067704,0.9193749504767893,0.11093333333333333,nan,0.6,0.10555062700877897,0.9417587476979742,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cross,21,0.8732195140732232,0.8003199999999999,0.6925,0.95,80,1,0.000199219122076294,0.9328710178840008,0.09025833333333333,nan,0.6,0.1036773005966097,0.9415670650730412,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cross,22,0.8656976540648624,0.7907566666666666,0.4982142857142858,0.9107142857142857,56,1,0.01406942759680721,0.9249118644831347,0.08949166666666666,nan,0.8,0.22077269080327824,0.9416666666666668,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cube,15,0.8949389732820519,0.8274000000000001,0.46144578313253015,0.927710843373494,83,3,0.016045373204783747,0.939903196144011,0.06681666666666666,nan,0.8,0.1939535614044871,0.9417573559048771,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cube,16,0.9019004268223506,0.8453633333333332,0.5081967213114754,1.0,122,3,0.0007570044944145982,0.9578012305249775,0.08195833333333333,nan,0.4,0.21994591939728708,0.9417077175697864,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cube,17,0.9089490661052384,0.8598800000000001,0.7938775510204081,1.0,49,1,1.695308394816797e-05,0.9682470697647534,0.08010833333333334,nan,0.4,0.2244632536021527,0.9415735567970205,0.0,0.0,5,6,5,0.0,0
