planner,object,initial_pose_seed,planner_seed,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s,gain_consistency_max_abs_error,coverage_recall_max_abs_error,visibility_monotonic_min_delta
ray_gpis_novelty_only,L_Shaped,16,0,0.9957,0.9978453675402115,2.980615943670273,0.1493862478043404,0.09154181806640323,0.8472500000000001,0.8990393192979532,0.5122320409374856,0.128156021107859,0.02500706012090457,0.1024464081874971,0.10300715259214728,0.6,1.0,0.0005607444046501709,0.8,0.0,0.17603427557793544,0.5,0.23972930099989753,4.892240394838154e-05,0.2397782234038459,0.0,0.0,0.017728562190514746
ray_gpis_novelty_only,L_Shaped,15,0,0.9936,0.9967897271268058,2.977409865707159,0.14571588251435846,0.08828999949188454,0.8828333333333334,0.9228666710236031,0.4831155297427392,0.12212366667305184,0.02376833839739559,0.09662310594854784,0.09730215621808629,0.0,0.8,0.0006790502695384504,0.6,0.0,0.07102025595247133,0.75,0.22482370719662867,5.607679777313024e-05,0.2248797839944018,0.0,0.0,0.01958114692243952
ray_gpis_novelty_only,Cylinder,19,0,0.9787,0.989235356547228,3.0385644640773535,0.2507778619780907,0.1529514955063345,0.7543500000000001,0.8373100799372674,0.5653622873027182,0.22568083128249547,0.043673224622370284,0.11307245746054366,0.11307245746054366,0.8732050807568876,1.0,0.0,1.0,0.0,0.21369610465781638,1.0,0.1108654044015566,5.469519819598645e-05,0.11092009959975258,0.0,0.0,0.029132779523030533
ray_gpis_novelty_only,Cylinder,21,0,0.9954666666666667,0.9977281838834692,2.9405206441879272,0.2533758332546456,0.16329111940137297,0.8576766666666668,0.9111445659592965,0.4183508901697246,0.2229683680164432,0.04284859589458033,0.08367017803394491,0.08404182311220054,0.5,1.0,0.00037164507825562245,0.8,0.0,0.013580052643625537,0.5,0.11097464820486494,5.912899796385318e-05,0.11103377720282878,0.0,0.0,0.028512531490539866
ray_gpis_novelty_only,Cylinder,20,0,0.9937,0.9968400461453579,2.881069900467992,0.24704255792134572,0.1423898393468071,0.8278533333333332,0.8871511037821598,0.5280382087075629,0.21937644709777965,0.04232030351760029,0.10560764174151258,0.10627378521368873,0.3,1.0,0.0006661434721761505,0.6,0.0,0.2497988312542916,0.5,0.11094654740008991,5.4734799778088925e-05,0.111001282199868,0.0,0.0,0.029182986722127574
ray_gpis_novelty_only,Cylinder,17,0,0.9944666666666667,0.9972256576528395,2.868031617254019,0.2583336353922417,0.1699506714711855,0.80866,0.8731030141094621,0.510771896490436,0.19333161738207494,0.035550558548522286,0.1021543792980872,0.104832808068679,0.4,1.0,0.0026784287705917897,0.4,0.0,0.19059656815060652,0.25,0.22520693920378107,5.820899968966842e-05,0.22526514820347074,0.0,0.0,0.029965334563373747
ray_gpis_novelty_only,Cylinder,22,0,0.9856333333333334,0.9927646930450402,2.926202490925789,0.2561648856800981,0.14998185233069608,0.8128499999999999,0.8786063226683811,0.5272915472649891,0.22858219382758801,0.04408180908368525,0.10545830945299779,0.10783777913335606,0.6,1.0,0.0023794696803582705,0.8,0.0,0.20610535412203007,0.5,0.23796831060026308,5.6920401402749124e-05,0.2380252310016658,0.0,0.0,0.02942623433134922
ray_gpis_novelty_only,Cylinder,18,0,0.9937,0.9968400461453579,2.986080013215542,0.23041382523141535,0.1402575347522322,0.7924966666666667,0.8709897407203254,0.46865479372912877,0.1868072031112651,0.03535797203606738,0.09373095874582575,0.10115110401178892,0.6,1.0,0.007420145265963174,0.8,0.0,0.22105441033417256,0.25,0.11491736440802924,5.1702599739655854e-05,0.1149690670077689,0.0,0.0,0.028867349387060703
ray_gpis_novelty_only,Cylinder,16,0,0.9987333333333334,0.9993662653013575,2.9117255471646786,0.24244629037420712,0.15628476269411956,0.8059500000000002,0.8787780390585583,0.43384638579768764,0.19629419844695042,0.03700443568384357,0.08676927715953753,0.08790116478909296,0.8,1.0,0.001131887629555428,0.8,0.0,0.24387151004718743,0.5,0.23072853840130847,5.4366604308597745e-05,0.23078290500561707,0.0,0.0,0.03127313162922646
ray_gpis_novelty_only,Cylinder,15,0,0.9990666666666667,0.9995331154538785,2.951094415038824,0.25550481296701655,0.1658650966809331,0.8781266666666667,0.921609934112765,0.4457344266764006,0.19371062007049109,0.035772919229635346,0.08914688533528012,0.08953637963796772,0.3,1.0,0.00038949430268759856,0.4,0.0,0.12492160113008804,0.75,0.1083676934009418,6.0002401005476715e-05,0.10842769580194726,0.0,0.0,0.030585013185773557
