planner,object,initial_pose_seed,planner_seed,step,recall@5,f@5,surface_coverage,visibility_surface_coverage,chamfer_mm
ray_gpis_novelty_only,green_Pepper,19,0,0,0.29896666666666666,0.4603146090482178,0.29896666666666666,0.02392820271246222,17.34856702387333
ray_gpis_novelty_only,green_Pepper,19,0,1,0.5284,0.6914420308819681,0.5284,0.04774170103304945,9.791037067770958
ray_gpis_novelty_only,green_Pepper,19,0,2,0.7349333333333333,0.847217952659084,0.7349333333333333,0.07149158978639525,5.9882705099880695
ray_gpis_novelty_only,green_Pepper,19,0,3,0.8813,0.936905331419763,0.8813,0.09588443731729322,3.872546134516597
ray_gpis_novelty_only,green_Pepper,19,0,4,0.9823,0.9910709781566867,0.9823,0.12129124546983218,3.084415104240179
ray_gpis_novelty_only,green_Pepper,19,0,5,0.9997333333333334,0.9998666488865182,0.9997333333333334,0.14369751303011477,2.787996781989932
ray_gpis_novelty_only,green_Pepper,21,0,0,0.3874,0.5584546633991639,0.3874,0.026123420185650018,12.46932614594698
ray_gpis_novelty_only,green_Pepper,21,0,1,0.6713666666666667,0.8033744839552462,0.6713666666666667,0.04730607855121394,5.689824000000954
ray_gpis_novelty_only,green_Pepper,21,0,2,0.9185666666666666,0.9575551192730685,0.9185666666666666,0.07298756807823539,3.6713839508593082
ray_gpis_novelty_only,green_Pepper,21,0,3,0.9723666666666667,0.9859897584965608,0.9723666666666667,0.09668615561265266,3.2391587737947702
ray_gpis_novelty_only,green_Pepper,21,0,4,0.9781666666666666,0.9889628443845311,0.9781666666666666,0.11475550159478139,3.100682981312275
ray_gpis_novelty_only,green_Pepper,21,0,5,0.9794666666666667,0.9896268355112489,0.9794666666666667,0.13765008569039164,3.016202710568905
ray_gpis_novelty_only,green_Pepper,20,0,0,0.31016666666666665,0.4734766569138786,0.31016666666666665,0.024955593592602177,15.401187352836132
ray_gpis_novelty_only,green_Pepper,20,0,1,0.6625333333333333,0.7970166011709039,0.6625333333333333,0.050265952628941755,6.051703821867704
ray_gpis_novelty_only,green_Pepper,20,0,2,0.8775333333333334,0.9347725739445372,0.8775333333333334,0.07604303626114908,4.11178357899189
ray_gpis_novelty_only,green_Pepper,20,0,3,0.9777333333333333,0.9887413200296636,0.9777333333333333,0.09908761453782051,3.331695683300495
ray_gpis_novelty_only,green_Pepper,20,0,4,0.9826,0.9912236457177444,0.9826,0.12168327234311047,3.140234388411045
ray_gpis_novelty_only,green_Pepper,20,0,5,0.9837,0.9917830317084236,0.9837,0.1426445701465629,3.0143437907099724
ray_gpis_novelty_only,green_Pepper,17,0,0,0.31,0.47328244274809156,0.31,0.021868826817508857,15.855692327022552
ray_gpis_novelty_only,green_Pepper,17,0,1,0.6250666666666667,0.7692812602559895,0.6250666666666667,0.0479362993251562,7.57434731349349
ray_gpis_novelty_only,green_Pepper,17,0,2,0.8064666666666667,0.8928663689707348,0.8064666666666667,0.07157143935078698,4.400697071105242
ray_gpis_novelty_only,green_Pepper,17,0,3,0.9321,0.964856891465245,0.9321,0.09620446966091831,3.5009640268981457
ray_gpis_novelty_only,green_Pepper,17,0,4,0.9757,0.9877005618261882,0.9757,0.11416494573676476,3.173267701640725
ray_gpis_novelty_only,green_Pepper,17,0,5,0.9915666666666667,0.995765477764574,0.9915666666666667,0.13672538556311523,2.9510247986763716
ray_gpis_novelty_only,green_Pepper,22,0,0,0.3873,0.5583507532617314,0.3873,0.026982228175366524,12.1420007199049
ray_gpis_novelty_only,green_Pepper,22,0,1,0.6226666666666667,0.7674609695973706,0.6226666666666667,0.051837884532620115,6.886876188218594
ray_gpis_novelty_only,green_Pepper,22,0,2,0.8542333333333333,0.9213870961942942,0.8542333333333333,0.07398553046780719,4.049872979521751
ray_gpis_novelty_only,green_Pepper,22,0,3,0.9325666666666667,0.9651068527174569,0.9325666666666667,0.09812568612460684,3.494853153824806
ray_gpis_novelty_only,green_Pepper,22,0,4,0.9881,0.994014385594286,0.9881,0.12025615699394515,3.057384630665183
ray_gpis_novelty_only,green_Pepper,22,0,5,0.9994666666666666,0.9997332622032541,0.9994666666666666,0.14298940702540502,2.863936359062791
ray_gpis_novelty_only,green_Pepper,18,0,0,0.3546,0.5235493872729957,0.3546,0.026334074248451404,14.186237007379532
ray_gpis_novelty_only,green_Pepper,18,0,1,0.6421333333333333,0.7820721013316012,0.6421333333333333,0.05280885608477927,6.441911682486534
ray_gpis_novelty_only,green_Pepper,18,0,2,0.8791333333333333,0.9356795685954518,0.8791333333333333,0.07691842960278429,3.931028302758932
ray_gpis_novelty_only,green_Pepper,18,0,3,0.9555,0.9772436716952186,0.9555,0.10245549022518158,3.3130222000181675
ray_gpis_novelty_only,green_Pepper,18,0,4,0.9963333333333333,0.9981632993822007,0.9963333333333333,0.12561855604306688,2.9906579293310642
ray_gpis_novelty_only,green_Pepper,18,0,5,0.9989333333333333,0.9994663820704375,0.9989333333333333,0.149491895002397,2.8333927039057016
ray_gpis_novelty_only,green_Pepper,16,0,0,0.31616666666666665,0.4804356084589084,0.31616666666666665,0.02563259321026537,15.816174447536469
ray_gpis_novelty_only,green_Pepper,16,0,1,0.6649,0.7987266502492643,0.6649,0.053205415239188404,6.775372661650181
ray_gpis_novelty_only,green_Pepper,16,0,2,0.8281,0.9059679448607844,0.8281,0.07723603883447974,4.26066480576992
ray_gpis_novelty_only,green_Pepper,16,0,3,0.9437333333333333,0.9703416728940772,0.9437333333333333,0.10052496190494861,3.4918859601020813
ray_gpis_novelty_only,green_Pepper,16,0,4,0.9822333333333333,0.9904464506154363,0.9822333333333333,0.122810684950245,3.1692388001829386
ray_gpis_novelty_only,green_Pepper,16,0,5,0.9969,0.9979538352938608,0.9969,0.14641210728163473,2.9098365921527147
ray_gpis_novelty_only,green_Pepper,15,0,0,0.29506666666666664,0.45567795737671163,0.29506666666666664,0.023302895275815257,15.436206944286823
ray_gpis_novelty_only,green_Pepper,15,0,1,0.5415666666666666,0.7026185482301553,0.5415666666666666,0.04791543375011668,8.433407172560692
ray_gpis_novelty_only,green_Pepper,15,0,2,0.7836333333333333,0.8786933039301799,0.7836333333333333,0.07280961893417234,4.879801534116268
ray_gpis_novelty_only,green_Pepper,15,0,3,0.9073333333333333,0.9514155889549109,0.9073333333333333,0.09861907576154094,3.7858239375054836
ray_gpis_novelty_only,green_Pepper,15,0,4,0.9084666666666666,0.9520382855346352,0.9084666666666666,0.12231516875567532,3.6549498327076435
ray_gpis_novelty_only,green_Pepper,15,0,5,0.9997,0.9998499774966245,0.9997,0.14520829934679064,2.9540248215198517
ray_gpis_novelty_only,Corner,19,0,0,0.29993333333333333,0.461459562028822,0.29993333333333333,0.012177658291241155,11.90534420311451
ray_gpis_novelty_only,Corner,19,0,1,0.4970333333333333,0.6640244038208901,0.4970333333333333,0.02608641350399073,8.327177725732327
ray_gpis_novelty_only,Corner,19,0,2,0.6797333333333333,0.8093348150500079,0.6797333333333333,0.03865004004721367,5.839882418513298
ray_gpis_novelty_only,Corner,19,0,3,0.7669333333333334,0.8680953818291579,0.7669333333333334,0.05079369339660375,5.150854121893644
ray_gpis_novelty_only,Corner,19,0,4,0.8078666666666666,0.893723725938491,0.8078666666666666,0.06197538253052418,4.144561942666769
ray_gpis_novelty_only,Corner,19,0,5,0.9869666666666667,0.9934405878306968,0.9869666666666667,0.07558971270152873,3.097004722803831
ray_gpis_novelty_only,Corner,21,0,0,0.3096,0.4728161270616982,0.3096,0.012078310135624954,15.576326288282871
ray_gpis_novelty_only,Corner,21,0,1,0.6799666666666667,0.8095001884958036,0.6799666666666667,0.025272185237474588,5.9464783407747746
ray_gpis_novelty_only,Corner,21,0,2,0.9619666666666666,0.9806146893423265,0.9619666666666666,0.040824859185447336,3.617465728893876
ray_gpis_novelty_only,Corner,21,0,3,0.9979333333333333,0.9989655977843772,0.9979333333333333,0.053930163659731675,3.2313172705471516
ray_gpis_novelty_only,Corner,21,0,4,0.9997666666666667,0.999883319720634,0.9997666666666667,0.06581379583360486,3.07247880846262
ray_gpis_novelty_only,Corner,21,0,5,0.9998333333333334,0.9999166597216435,0.9998333333333334,0.07423897633659353,3.0457626562565565
ray_gpis_novelty_only,Corner,20,0,0,0.3636666666666667,0.5333659252016623,0.3636666666666667,0.014363902489877633,13.03655095398426
ray_gpis_novelty_only,Corner,20,0,1,0.5745333333333333,0.729782369379287,0.5745333333333333,0.026872054071371308,7.820564322173595
ray_gpis_novelty_only,Corner,20,0,2,0.8073,0.8933768605101532,0.8073,0.04199014666526199,4.45345975458622
ray_gpis_novelty_only,Corner,20,0,3,0.8490666666666666,0.9183732333429477,0.8490666666666666,0.054515738267819934,4.029200877994299
ray_gpis_novelty_only,Corner,20,0,4,0.9838333333333333,0.9918507939174998,0.9838333333333333,0.06808539208710732,3.250609617680311
ray_gpis_novelty_only,Corner,20,0,5,0.9892,0.9945706816810779,0.9892,0.07924643176338482,3.0951581429690123
ray_gpis_novelty_only,Corner,17,0,0,0.3645,0.5342616342982778,0.3645,0.012852717949813514,13.708931393921375
