planner,paired_scenes,selected_gain_f@5_per_action,selected_gain_f@5_per_action_ci95,selected_gain_f@5_per_action_n,oracle_gain_f@5_per_action,oracle_gain_f@5_per_action_ci95,oracle_gain_f@5_per_action_n,score_gain_correlation,score_gain_correlation_ci95,score_gain_correlation_n,correlation_valid_rate,correlation_valid_rate_ci95,correlation_valid_rate_n,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_regret_f@5_n,oracle_action_accuracy,oracle_action_accuracy_ci95,oracle_action_accuracy_n,zero_unique_gain_action_rate,zero_unique_gain_action_rate_ci95,zero_unique_gain_action_rate_n,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,consecutive_score_map_correlation_n,action_repetition_rate,action_repetition_rate_ci95,action_repetition_rate_n
ray_gpis,64,0.09503780313710586,0.0032382187398118578,64,0.10576773975544057,0.005099509989242747,64,0.4999719543868264,0.10557086049260506,64,0.9906250000000001,0.010439059264767741,64,0.010729936618334716,0.006528591067355934,64,0.6781249999999999,0.06392825025413691,64,0.015625,0.015871062503814922,64,0.3553048736247975,0.0518167898197181,64,0.63671875,0.05970379086146178,64
ray_gpis_novelty_only,64,0.09494764458340714,0.003243467080111605,64,0.10640560658282948,0.005105073011755261,64,0.4428385416666667,0.10630759676857462,64,0.971875,0.01926104481128223,64,0.011457961999422336,0.006521621342177464,64,0.6499999999999999,0.0635592462020891,64,0.015625,0.018113885481094945,64,0.26553165731066763,0.05068711615131453,64,0.60546875,0.05957898530901134,64
