planner,paired_scenes,f@5_auc,f@5_auc_ci95,final_f@5,final_f@5_ci95,score_gain_correlation,score_gain_correlation_ci95,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_action_accuracy,oracle_action_accuracy_ci95,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,action_repetition_rate,action_repetition_rate_ci95,planning_time_s,planning_time_s_ci95
ray_gpis,64,0.8679862710246127,0.01248934040032397,0.9789019308949972,0.0129059150309757,0.4999719543868264,0.10557086049260506,0.010729936618334716,0.006528591067355934,0.6781249999999999,0.06392825025413691,0.3553048736247975,0.0518167898197181,0.63671875,0.05970379086146178,0.24399644059335515,0.02908681581339296
ray_gpis_novelty_only,64,0.8666090551046649,0.012345633893930045,0.9784511381265037,0.012869873133669225,0.4428385416666667,0.10630759676857462,0.011457961999422336,0.006521621342177464,0.6499999999999999,0.0635592462020891,0.26553165731066763,0.05068711615131453,0.60546875,0.05957898530901134,0.23868078735331438,0.02870100243005008
