time_s,mean_unc_q95,mean_unc_q99,mean_unc_max,mean_unc_top,mean_score_q95,mean_score_q99,mean_score_max,mean_score_top,Corner_picked_frame,Corner_unc_q95,Corner_unc_q99,Corner_unc_max,Corner_unc_top,Corner_score_q95,Corner_score_q99,Corner_score_max,Corner_score_top,Cross_picked_frame,Cross_unc_q95,Cross_unc_q99,Cross_unc_max,Cross_unc_top,Cross_score_q95,Cross_score_q99,Cross_score_max,Cross_score_top,Cube_picked_frame,Cube_unc_q95,Cube_unc_q99,Cube_unc_max,Cube_unc_top,Cube_score_q95,Cube_score_q99,Cube_score_max,Cube_score_top,Cylinder_picked_frame,Cylinder_unc_q95,Cylinder_unc_q99,Cylinder_unc_max,Cylinder_unc_top,Cylinder_score_q95,Cylinder_score_q99,Cylinder_score_max,Cylinder_score_top,L-Shaped_picked_frame,L-Shaped_unc_q95,L-Shaped_unc_q99,L-Shaped_unc_max,L-Shaped_unc_top,L-Shaped_score_q95,L-Shaped_score_q99,L-Shaped_score_max,L-Shaped_score_top
10.0,0.9435960876941681,0.9571712493896485,0.9571712493896485,0.9571712493896485,0.6358241942524909,0.6877152149677277,0.7052685469388962,0.6955123692750931,200,1.0025591850280762,1.0170835256576538,1.0170835256576538,1.0170835256576538,0.861039736866951,0.9078978806734085,0.9404329061508179,0.9238389819860459,200,0.8545537531375884,0.8650338649749756,0.8650338649749756,0.8650338649749756,0.3962938964366912,0.49465218126773836,0.5247076153755188,0.5072079271078109,200,1.1237831115722656,1.140349268913269,1.140349268913269,1.140349268913269,1.1051759779453276,1.1347503328323365,1.138708472251892,1.136548900604248,200,1.0159293413162231,1.042100429534912,1.042100429534912,1.042100429534912,0.7758678525686263,0.8605245953798294,0.8817426562309265,0.8692149519920349,200,0.721155047416687,0.7212891578674316,0.7212891578674316,0.7212891578674316,0.04074350744485855,0.04075108468532562,0.04075108468532562,0.04075108468532562
11.0,0.9132672101259232,0.9347131967544555,0.9347131967544555,0.9347131967544555,0.5492448547575622,0.6348426745310426,0.661302445270121,0.6477640599384904,220,0.8549589514732361,0.9006514549255371,0.9006514549255371,0.9006514549255371,0.47034045904874794,0.7069010907411575,0.7695136070251465,0.7387608647346496,220,0.841972291469574,0.8612922430038452,0.8612922430038452,0.8612922430038452,0.36646825820207596,0.45152846425771714,0.49623265862464905,0.4735738173127174,220,1.1347392916679382,1.150660514831543,1.150660514831543,1.150660514831543,1.1231967568397523,1.1449064719676971,1.1486705541610718,1.1469179153442384,220,1.0159293413162231,1.042100429534912,1.042100429534912,1.042100429534912,0.7758678525686263,0.8605245953798294,0.8817426562309265,0.8692149519920349,220,0.7187361747026444,0.7188613414764404,0.7188613414764404,0.7188613414764404,0.010350947128608822,0.010352750308811665,0.010352750308811665,0.010352750308811665
12.0,0.9087732970714569,0.9313452482223511,0.9313452482223511,0.9313452482223511,0.5424176780320704,0.6271444415450096,0.6531441166996956,0.6397292402386665,240,0.8429185152053833,0.8907626867294312,0.8907626867294312,0.8907626867294312,0.4417465820908546,0.6711455607414245,0.7313987016677856,0.7015970319509506,240,0.8361518383026123,0.8609029054641724,0.8609029054641724,0.8609029054641724,0.363681387901306,0.4513243478536606,0.49600833654403687,0.4733734458684921,240,1.1347392916679382,1.150660514831543,1.150660514831543,1.150660514831543,1.1231967568397523,1.1449064719676971,1.1486705541610718,1.1469179153442384,240,1.0153791904449463,1.0396597385406494,1.0396597385406494,1.0396597385406494,0.7731711655855178,0.8580524253845215,0.8793495893478394,0.8664644062519073,240,0.7146776497364045,0.7147403955459595,0.7147403955459595,0.7147403955459595,0.010292497742921115,0.010293401777744293,0.010293401777744293,0.010293401777744293
13.0,0.9436251175403594,0.9651705861091614,0.9651705861091614,0.9651705861091614,0.6241700929775835,0.6915794760212302,0.7081367572769522,0.6999879839643836,260,0.9923307359218597,1.0337110757827759,1.0337110757827759,1.0337110757827759,0.8251143097877502,0.9325835615396499,0.962421715259552,0.9490184009075164,260,0.8544546365737915,0.8802607655525208,0.8802607655525208,0.8802607655525208,0.3867554053664207,0.5032123684883117,0.5329893827438354,0.519563016295433,260,1.1402649879455566,1.1578103303909302,1.1578103303909302,1.1578103303909302,1.1266747176647187,1.1524986660480498,1.1557981967926025,1.1545394778251648,260,1.0165026187896729,1.0394419431686401,1.0394419431686401,1.0394419431686401,0.7720150470733642,0.8593109887838364,0.8791826963424683,0.8665272295475006,260,0.7145726084709167,0.7146288156509399,0.7146288156509399,0.7146288156509399,0.010290984995663166,0.010291795246303082,0.010291795246303082,0.010291795246303082
14.0,0.9285483360290527,0.9418322682380676,0.9418322682380676,0.9418322682380676,0.6023702156171203,0.6559077984467149,0.6711234847083688,0.6615408093109727,280,0.9661247730255127,0.9901925325393677,0.9901925325393677,0.9901925325393677,0.7966179877519607,0.8890757846832276,0.907835066318512,0.8970493406057358,280,0.8062254190444946,0.809360921382904,0.809360921382904,0.809360921382904,0.30668391585350036,0.3688526341319084,0.40289726853370667,0.3798333898186684,280,1.1402649879455566,1.1578103303909302,1.1578103303909302,1.1578103303909302,1.1266747176647187,1.1524986660480498,1.1557981967926025,1.1545394778251648,280,1.0163580179214478,1.0379834175109863,1.0379834175109863,1.0379834175109863,0.7715950518846512,0.8588318449258804,0.8788068294525146,0.8660017758607864,280,0.713768482208252,0.7138141393661499,0.7138141393661499,0.7138141393661499,0.010279404930770397,0.010280062444508076,0.010280062444508076,0.010280062444508076
15.0,0.9212785482406616,0.9348246574401855,0.9348246574401855,0.9348246574401855,0.5949928575381637,0.6501681230142712,0.6643785374239087,0.6563088871911168,300,0.9571892023086548,0.9838473796844482,0.9838473796844482,0.9838473796844482,0.7947698980569837,0.8823675537109374,0.9019501805305481,0.8913232624530792,300,0.7933600544929504,0.7997315526008606,0.7997315526008606,0.7997315526008606,0.3041008830070495,0.36563365161418915,0.3962867856025696,0.3761181429028511,300,1.1402649879455566,1.1578103303909302,1.1578103303909302,1.1578103303909302,1.1266747176647187,1.1524986660480498,1.1557981967926025,1.1545394778251648,300,1.0037841796875,1.0208927392959595,1.0208927392959595,1.0208927392959595,0.7391678154468536,0.840089094042778,0.8576058745384216,0.8493119031190872,300,0.7117943167686462,0.7118412852287292,0.7118412852287292,0.7118412852287292,0.010250973515212536,0.010251649655401707,0.010251649655401707,0.010251649655401707
16.0,0.9145202875137329,0.9233894944190979,0.9233894944190979,0.9233894944190979,0.580848688147962,0.6335214326456189,0.6470097320154309,0.6395077501609921,320,0.9567559957504272,0.9834344387054443,0.9834344387054443,0.9834344387054443,0.7943983346223829,0.8819695425033569,0.9015716314315796,0.8909315526485443,320,0.790381133556366,0.7957072257995605,0.7957072257995605,0.7957072257995605,0.2770674780011177,0.34700490593910216,0.3706538677215576,0.35783865451812746,320,1.146367073059082,1.1546876430511475,1.1546876430511475,1.1546876430511475,1.1340920686721803,1.1497014009952544,1.152978539466858,1.1515766084194183,320,0.9673029184341431,0.9712768793106079,0.9712768793106079,0.9712768793106079,0.6884345859289169,0.7786796641349792,0.7995929718017578,0.786940285563469,320,0.7117943167686462,0.7118412852287292,0.7118412852287292,0.7118412852287292,0.010250973515212536,0.010251649655401707,0.010251649655401707,0.010251649655401707
17.0,0.9127314859628676,0.9248001575469971,0.9248001575469971,0.9248001575469971,0.5789019882306456,0.6336533613875508,0.6467539327219128,0.6393916662409901,340,0.9546151757240295,0.9826472997665405,0.9826472997665405,0.9826472997665405,0.7862972021102905,0.8760098606348038,0.892511785030365,0.8827311813831329,340,0.7865498334169386,0.7957637906074524,0.7957637906074524,0.7957637906074524,0.2776056557893753,0.3443339356780052,0.36999911069869995,0.3568240091204643,340,1.143395185470581,1.1624715328216553,1.1624715328216553,1.1624715328216553,1.131921523809433,1.1589916968345642,1.1614141464233398,1.160211205482483,340,0.9673029184341431,0.9712768793106079,0.9712768793106079,0.9712768793106079,0.6884345859289169,0.7786796641349792,0.7995929718017578,0.786940285563469,340,0.7117943167686462,0.7118412852287292,0.7118412852287292,0.7118412852287292,0.010250973515212536,0.010251649655401707,0.010251649655401707,0.010251649655401707
18.0,0.8932350450754166,0.9101174116134644,0.9101174116134644,0.9101174116134644,0.5240234844386576,0.6053064890801907,0.6282195292413235,0.616647012680769,360,0.8513838052749634,0.8996327519416809,0.8996327519416809,0.8996327519416809,0.48672581613063803,0.7018204951286315,0.7620381712913513,0.7321011602878571,360,0.7894347518682479,0.7998026609420776,0.7998026609420776,0.7998026609420776,0.2731559813022614,0.3443873459100723,0.3696884512901306,0.3566581904888153,360,1.1438844859600068,1.1640677452087402,1.1640677452087402,1.1640677452087402,1.1274978756904601,1.1581117188930512,1.1627944707870483,1.1610242486000062,360,0.9703397750854492,0.9759213328361511,0.9759213328361511,0.9759213328361511,0.6937189429998397,0.7831924253702164,0.8075560927391052,0.7944310039281846,360,0.7111324071884155,0.7111625671386719,0.7111625671386719,0.7111625671386719,0.03901880607008934,0.03902046009898186,0.03902046009898186,0.03902046009898186
19.0,0.8878423535823823,0.9024203181266784,0.9024203181266784,0.9024203181266784,0.5040934005379677,0.591008527815342,0.6169082045555114,0.6038814318180084,380,0.8299128413200378,0.8670934438705444,0.8670934438705444,0.8670934438705444,0.39115269780158995,0.6318722349405288,0.7037379741668701,0.6688271015882492,380,0.787161013484001,0.7970641851425171,0.7970641851425171,0.7970641851425171,0.26798637211322784,0.34175281077623365,0.370339035987854,0.3550113558769226,380,1.1438844859600068,1.1640677452087402,1.1640677452087402,1.1640677452087402,1.1274978756904601,1.1581117188930512,1.1627944707870483,1.1610242486000062,380,0.9703397750854492,0.9759213328361511,0.9759213328361511,0.9759213328361511,0.6937189429998397,0.7831924253702164,0.8075560927391052,0.7944310039281846,380,0.7079136520624161,0.7079548835754395,0.7079548835754395,0.7079548835754395,0.04011111408472061,0.04011344909667969,0.04011344909667969,0.04011344909667969
20.0,0.867905998826027,0.884894597530365,0.884894597530365,0.884894597530365,0.475743735730648,0.5670541051626206,0.5943261101841927,0.5812543269991874,400,0.8249052256345749,0.8656857013702393,0.8656857013702393,0.8656857013702393,0.3800571829080582,0.6185140967369079,0.6933339834213257,0.6603232175111771,400,0.787161013484001,0.7970641851425171,0.7970641851425171,0.7970641851425171,0.26798637211322784,0.34175281077623365,0.370339035987854,0.3550113558769226,400,1.0791197538375854,1.092097282409668,1.092097282409668,1.092097282409668,1.0480438649654389,1.082568244934082,1.088438630104065,1.0853905260562897,400,0.9404364585876465,0.9616755247116089,0.9616755247116089,0.9616755247116089,0.6425204932689665,0.7523221850395202,0.7794057130813599,0.7654333472251892,400,0.7079075425863266,0.7079502940177917,0.7079502940177917,0.7079502940177917,0.040110765397548674,0.040113188326358795,0.040113188326358795,0.040113188326358795
21.0,0.8424332106113435,0.8650689601898194,0.8650689601898194,0.8650689601898194,0.4241994381323456,0.5298778265714645,0.5630011916160583,0.5464568212628365,420,0.8262333869934082,0.8647376894950867,0.8647376894950867,0.8647376894950867,0.3740670800209045,0.6194940650463104,0.693996787071228,0.6589855015277862,420,0.7795237898826599,0.7906711101531982,0.7906711101531982,0.7906711101531982,0.2361114971339702,0.3215185397863388,0.3570115566253662,0.3374521121382713,420,1.000422716140747,1.0362361669540405,1.0362361669540405,1.0362361669540405,0.9121878951787947,1.008336991071701,1.0177946090698242,1.0135882675647736,420,0.8980854749679565,0.925755500793457,0.925755500793457,0.925755500793457,0.5585203409194947,0.6599266839027405,0.7060901522636414,0.6821453720331192,420,0.7079006850719451,0.7079443335533142,0.7079443335533142,0.7079443335533142,0.04011037740856409,0.040112853050231934,0.040112853050231934,0.040112853050231934
22.0,0.8445370548963547,0.8660178422927857,0.8660178422927857,0.8660178422927857,0.4250287301838398,0.5320125991702079,0.5624368831515312,0.5470980158448219,440,0.8237711191177368,0.8613973259925842,0.8613973259925842,0.8613973259925842,0.3738411769270897,0.6169053053855895,0.6910091638565063,0.6562669098377227,440,0.7805860042572021,0.7934512495994568,0.7934512495994568,0.7934512495994568,0.23388912826776487,0.3211918896436691,0.35636669397354126,0.3361259877681732,440,0.992346379160881,1.0278165340423584,1.0278165340423584,1.0278165340423584,0.911078381538391,1.002413467168808,1.0122456550598145,1.007460004091263,440,0.9180805087089539,0.9394793510437012,0.9394793510437012,0.9394793510437012,0.566224554181099,0.6794394582509994,0.7124500274658203,0.6955243021249771,440,0.7079012632369995,0.7079447507858276,0.7079447507858276,0.7079447507858276,0.0401104100048542,0.040112875401973724,0.040112875401973724,0.040112875401973724
23.0,0.8389962470531463,0.8607569694519043,0.8607569694519043,0.8607569694519043,0.41243298850953564,0.5224091002345086,0.5569738730788231,0.5406691148877144,460,0.8109604030847548,0.8465957641601562,0.8465957641601562,0.8465957641601562,0.35859280377626385,0.5935580855607986,0.6684377193450928,0.634062746167183,460,0.7607786059379578,0.770290195941925,0.770290195941925,0.770290195941925,0.19552235305309287,0.2932132840156555,0.34311148524284363,0.31923186779022217,460,1.0021713256835938,1.0474025011062622,1.0474025011062622,1.0474025011062622,0.9145057797431945,1.0237822127342224,1.0333888530731201,1.0290587246418,460,0.9131913334131241,0.931573748588562,0.931573748588562,0.931573748588562,0.5534348249435425,0.6613802951574326,0.6998196840286255,0.6808806121349334,460,0.7078795671463013,0.707922637462616,0.707922637462616,0.707922637462616,0.04010918103158474,0.04011162370443344,0.04011162370443344,0.04011162370443344
24.0,0.8375782436132431,0.8594333171844483,0.8594333171844483,0.8594333171844483,0.4104678768292069,0.5183499287068843,0.5525993682444096,0.5358202631771565,480,0.8119633197784424,0.8480172157287598,0.8480172157287598,0.8480172157287598,0.3620664790272711,0.593809300661087,0.6706740856170654,0.6358822613954545,480,0.7608224153518677,0.7707449793815613,0.7707449793815613,0.7707449793815613,0.1944604709744453,0.2933862820267677,0.3433118164539337,0.31940819025039674,480,1.0021713256835938,1.0474025011062622,1.0474025011062622,1.0474025011062622,0.9145057797431945,1.0237822127342224,1.0333888530731201,1.0290587246418,480,0.9047385036945342,0.922755777835846,0.922755777835846,0.922755777835846,0.5439678788185119,0.6434304136037826,0.6782806515693665,0.6574107050895691,480,0.7081956535577774,0.708246111869812,0.708246111869812,0.708246111869812,0.03733877558261156,0.03734143450856209,0.03734143450856209,0.03734143450856209
25.0,0.8375921994447708,0.8611770510673523,0.8611770510673523,0.8611770510673523,0.40733725048601627,0.5193549003750085,0.554846054688096,0.5374508423358202,500,0.8094562858343123,0.846531867980957,0.846531867980957,0.846531867980957,0.36219119280576695,0.5934044587612152,0.6711183786392212,0.635985118150711,500,0.7670203447341919,0.7847422361373901,0.7847422361373901,0.7847422361373901,0.19850869923830025,0.31676092445850373,0.3724273145198822,0.34529396444559096,500,1.0011436939239502,1.0458669662475586,1.0458669662475586,1.0458669662475586,0.9165725022554397,1.0234408104419708,1.0321834087371826,1.028054666519165,500,0.9042144000530242,0.9225795269012451,0.9225795269012451,0.9225795269012451,0.5393956512212753,0.6431490135192871,0.6784818768501282,0.6579011678695679,500,0.7061262726783752,0.7061646580696106,0.7061646580696106,0.7061646580696106,0.020018206909298897,0.020019294694066048,0.020019294694066048,0.020019294694066048
26.0,0.8222339010238647,0.8439033508300782,0.8439033508300782,0.8439033508300782,0.37895164988934993,0.49164613875746727,0.527579765766859,0.5108184318244458,520,0.810960876941681,0.8500245809555054,0.8500245809555054,0.8500245809555054,0.3654667422175407,0.5962438875436782,0.6733021140098572,0.6380602955818176,520,0.7665635347366333,0.7848094701766968,0.7848094701766968,0.7848094701766968,0.19819270819425583,0.3166915547847748,0.37210142612457275,0.34482304751873016,520,0.9482581615447998,0.9875684380531311,0.9875684380531311,0.9875684380531311,0.8304415971040725,0.9409689599275589,0.9545233845710754,0.9484535604715347,520,0.880050003528595,0.8917477130889893,0.8917477130889893,0.8917477130889893,0.4806613728404045,0.584329622387886,0.6179752349853516,0.6027585864067078,520,0.7053369283676147,0.7053665518760681,0.7053665518760681,0.7053665518760681,0.019995829090476036,0.01999666914343834,0.01999666914343834,0.01999666914343834
27.0,0.8141347074508667,0.8340552806854248,0.8340552806854248,0.8340552806854248,0.36017644984647623,0.4717452964782714,0.5075735092163086,0.4906778362393379,540,0.8120920836925506,0.8483933806419373,0.8483933806419373,0.8483933806419373,0.3642283126711845,0.5941545236110687,0.6724267601966858,0.6372059941291809,540,0.7657914757728577,0.7819817662239075,0.7819817662239075,0.7819817662239075,0.19489426165819163,0.3110351252555847,0.36593738198280334,0.33841062933206556,540,0.9323144257068634,0.9675309658050537,0.9675309658050537,0.9675309658050537,0.7929592221975326,0.9191843104362488,0.9351356029510498,0.9288600027561188,540,0.8554131984710693,0.867283284664154,0.867283284664154,0.867283284664154,0.42881240695714934,0.5143637776374816,0.5443790555000305,0.5289238095283508,540,0.7050623536109925,0.7050870060920715,0.7050870060920715,0.7050870060920715,0.0199880457483232,0.01998874545097351,0.01998874545097351,0.01998874545097351
28.0,0.8139737194776535,0.8365010499954224,0.8365010499954224,0.8365010499954224,0.3580932448804378,0.4766921568512917,0.5117112532258034,0.49444886505603786,560,0.8151623606681824,0.8640756607055664,0.8640756607055664,0.8640756607055664,0.3784627482295036,0.6234073013067245,0.6967287063598633,0.6608946412801743,560,0.7656496167182922,0.7815476059913635,0.7815476059913635,0.7815476059913635,0.18955742344260215,0.3104687762260437,0.3657175600528717,0.33818508237600325,560,0.9286578029394149,0.9645913243293762,0.9645913243293762,0.9645913243293762,0.7736477762460708,0.9152344411611557,0.9317444562911987,0.9242543041706085,560,0.8554131984710693,0.867283284664154,0.867283284664154,0.867283284664154,0.42881240695714934,0.5143637776374816,0.5443790555000305,0.5289238095283508,560,0.7049856185913086,0.7050073742866516,0.7050073742866516,0.7050073742866516,0.019985869526863098,0.019986487925052643,0.019986487925052643,0.019986487925052643
29.0,0.8122876703739166,0.8354680895805359,0.8354680895805359,0.8354680895805359,0.3494394633360206,0.471729161247611,0.5078691136091947,0.49073872677981856,580,0.8149875998497009,0.8641213774681091,0.8641213774681091,0.8641213774681091,0.3784898713231086,0.6234402650594711,0.696721613407135,0.6610026657581329,580,0.7605956196784973,0.779201090335846,0.779201090335846,0.779201090335846,0.15148407146334636,0.29286881297826767,0.34972822666168213,0.32309375107288363,580,0.9253238707780838,0.9616560935974121,0.9616560935974121,0.9616560935974121,0.7683879613876342,0.9079556632041931,0.928476870059967,0.9206460356712342,580,0.855526864528656,0.8673346042633057,0.8673346042633057,0.8673346042633057,0.4288490101695059,0.5143940126895904,0.5444318056106567,0.5289641290903091,580,0.7050043970346451,0.7050272822380066,0.7050272822380066,0.7050272822380066,0.019986402336508037,0.01998705230653286,0.01998705230653286,0.01998705230653286
30.0,0.8645436763763428,0.8820372819900513,0.8820372819900513,0.8820372819900513,0.45490963459014894,0.5568835252523422,0.6011298894882202,0.5788408041000366,-1,nan,nan,nan,nan,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,600,0.8645436763763428,0.8820372819900513,0.8820372819900513,0.8820372819900513,0.45490963459014894,0.5568835252523422,0.6011298894882202,0.5788408041000366,-1,nan,nan,nan,nan,nan,nan,nan,nan
