time_s,mean_unc_q95,mean_unc_q99,mean_unc_max,mean_unc_top,mean_score_q95,mean_score_q99,mean_score_max,mean_score_top,Corner_picked_frame,Corner_unc_q95,Corner_unc_q99,Corner_unc_max,Corner_unc_top,Corner_score_q95,Corner_score_q99,Corner_score_max,Corner_score_top,Cross_picked_frame,Cross_unc_q95,Cross_unc_q99,Cross_unc_max,Cross_unc_top,Cross_score_q95,Cross_score_q99,Cross_score_max,Cross_score_top,Cube_picked_frame,Cube_unc_q95,Cube_unc_q99,Cube_unc_max,Cube_unc_top,Cube_score_q95,Cube_score_q99,Cube_score_max,Cube_score_top,L_Shaped_picked_frame,L_Shaped_unc_q95,L_Shaped_unc_q99,L_Shaped_unc_max,L_Shaped_unc_top,L_Shaped_score_q95,L_Shaped_score_q99,L_Shaped_score_max,L_Shaped_score_top
10.0,1.132536232471466,1.1659658253192902,1.1659658253192902,1.1659658253192902,1.077051754295826,1.1417948654294012,1.157859891653061,1.1502765193581581,200,1.2090282440185547,1.234095573425293,1.234095573425293,1.234095573425293,1.1732312321662903,1.2161874496936798,1.2288451194763184,1.223256766796112,200,1.1641452312469482,1.2093086242675781,1.2093086242675781,1.2093086242675781,1.0716043293476105,1.1620161306858063,1.1913927793502808,1.1773679852485657,200,1.1237831115722656,1.140349268913269,1.140349268913269,1.140349268913269,1.1051759779453276,1.1347503328323365,1.138708472251892,1.136548900604248,200,1.0331883430480957,1.0801098346710205,1.0801098346710205,1.0801098346710205,0.9581954777240753,1.054225548505783,1.0724931955337524,1.0639324247837068
11.0,1.1313277304172515,1.1620689630508423,1.1620689630508423,1.1620689630508423,1.0819370716810226,1.13730584025383,1.1532650291919708,1.1454974323511122,220,1.179057991504669,1.215164303779602,1.215164303779602,1.215164303779602,1.1357860922813416,1.1932538414001466,1.209266185760498,1.201805990934372,220,1.164141297340393,1.209248423576355,1.209248423576355,1.209248423576355,1.0716007471084594,1.1619599056243897,1.1913334131240845,1.1772698700428008,220,1.1347392916679382,1.150660514831543,1.150660514831543,1.150660514831543,1.1231967568397523,1.1449064719676971,1.1486705541610718,1.1469179153442384,220,1.0473723411560059,1.0732026100158691,1.0732026100158691,1.0732026100158691,0.9971646904945373,1.0491031420230865,1.063789963722229,1.0559959530830383
12.0,1.1362159818410873,1.1715519726276398,1.1715519726276398,1.1715519726276398,1.0814237385988235,1.148963271677494,1.164144366979599,1.1570044934749601,240,1.179057991504669,1.215164303779602,1.215164303779602,1.215164303779602,1.1357860922813416,1.1932538414001466,1.209266185760498,1.201805990934372,240,1.164141297340393,1.209248423576355,1.209248423576355,1.209248423576355,1.0716007471084594,1.1619599056243897,1.1913334131240845,1.1772698700428008,240,1.1347392916679382,1.150660514831543,1.150660514831543,1.150660514831543,1.1231967568397523,1.1449064719676971,1.1486705541610718,1.1469179153442384,240,1.0669253468513489,1.111134648323059,1.111134648323059,1.111134648323059,0.9951113581657409,1.095732867717743,1.1073073148727417,1.1020241975784302
13.0,1.1243415057659147,1.1544488966464996,1.1544488966464996,1.1544488966464996,1.061127030849457,1.1236103919148444,1.141557365655899,1.1326224982738493,260,1.179057991504669,1.215164303779602,1.215164303779602,1.215164303779602,1.1357860922813416,1.1932538414001466,1.209266185760498,1.201805990934372,260,1.13994562625885,1.170459270477295,1.170459270477295,1.170459270477295,1.0316748976707457,1.1071673047542572,1.1459429264068604,1.1257623374462127,260,1.1402649879455566,1.1578103303909302,1.1578103303909302,1.1578103303909302,1.1266747176647187,1.1524986660480498,1.1557981967926025,1.1545394778251648,260,1.0380974173545834,1.0743616819381714,1.0743616819381714,1.0743616819381714,0.950372415781021,1.0415217554569245,1.0552221536636353,1.0483821868896483
14.0,1.1125021278858185,1.1438988745212555,1.1438988745212555,1.1438988745212555,1.0492028221488,1.1122610303759575,1.1288427114486694,1.120450320839882,280,1.14129638671875,1.1830263137817383,1.1830263137817383,1.1830263137817383,1.0920853912830353,1.162783432006836,1.1780678033828735,1.1707537353038788,280,1.1417516469955444,1.1749584674835205,1.1749584674835205,1.1749584674835205,1.0291277647018433,1.1127292692661286,1.1446781158447266,1.128361427783966,280,1.1402649879455566,1.1578103303909302,1.1578103303909302,1.1578103303909302,1.1266747176647187,1.1524986660480498,1.1557981967926025,1.1545394778251648,280,1.0266954898834229,1.059800386428833,1.059800386428833,1.059800386428833,0.9489234149456024,1.0210327541828155,1.036826729774475,1.028146642446518
15.0,1.0955045223236084,1.1217160820960999,1.1217160820960999,1.1217160820960999,1.0221577025949955,1.0808006864786148,1.1004330813884735,1.090120682120323,300,1.110060214996338,1.1502366065979004,1.1502366065979004,1.1502366065979004,1.0559797286987305,1.1160629177093506,1.1406019926071167,1.1270013988018035,300,1.1049973964691162,1.1190170049667358,1.1190170049667358,1.1190170049667358,0.9570529490709304,1.0336084079742431,1.0685054063796997,1.0507952094078064,300,1.1402649879455566,1.1578103303909302,1.1578103303909302,1.1578103303909302,1.1266747176647187,1.1524986660480498,1.1557981967926025,1.1545394778251648,300,1.0266954898834229,1.059800386428833,1.059800386428833,1.059800386428833,0.9489234149456024,1.0210327541828155,1.036826729774475,1.028146642446518
16.0,1.097070038318634,1.1205844581127167,1.1205844581127167,1.1205844581127167,1.0234482683241366,1.0801848730444907,1.0987320244312286,1.0891568511724472,320,1.110220193862915,1.1488327980041504,1.1488327980041504,1.1488327980041504,1.0537246406078338,1.11639692902565,1.1366174221038818,1.1261089444160461,320,1.1049973964691162,1.1190170049667358,1.1190170049667358,1.1190170049667358,0.9570529490709304,1.0336084079742431,1.0685054063796997,1.0507952094078064,320,1.146367073059082,1.1546876430511475,1.1546876430511475,1.1546876430511475,1.1340920686721803,1.1497014009952544,1.152978539466858,1.1515766084194183,320,1.0266954898834229,1.059800386428833,1.059800386428833,1.059800386428833,0.9489234149456024,1.0210327541828155,1.036826729774475,1.028146642446518
17.0,1.1004526317119598,1.1244930028915405,1.1244930028915405,1.1244930028915405,1.0213498629629612,1.0817402777075766,1.102528691291809,1.0923795476555824,340,1.1006109714508057,1.1367720365524292,1.1367720365524292,1.1367720365524292,1.0409388542175293,1.0912552225589751,1.1220191717147827,1.1064265549182892,340,1.1049973964691162,1.1190170049667358,1.1190170049667358,1.1190170049667358,0.9570529490709304,1.0336084079742431,1.0685054063796997,1.0507952094078064,340,1.143395185470581,1.1624715328216553,1.1624715328216553,1.1624715328216553,1.131921523809433,1.1589916968345642,1.1614141464233398,1.160211205482483,340,1.0528069734573364,1.0797114372253418,1.0797114372253418,1.0797114372253418,0.955486124753952,1.0431057834625244,1.058176040649414,1.0520852208137512
18.0,1.0793090626597404,1.105729728937149,1.105729728937149,1.105729728937149,0.981833053380251,1.05571992918849,1.0772475600242615,1.067223684489727,360,1.0169544219970703,1.0610920190811157,1.0610920190811157,1.0610920190811157,0.8904012024402619,0.9894526427984237,1.020523190498352,1.0061418890953064,360,1.1035903692245483,1.1180477142333984,1.1180477142333984,1.1180477142333984,0.9539470106363295,1.0322095715999602,1.0674965381622314,1.0496433794498443,360,1.1438844859600068,1.1640677452087402,1.1640677452087402,1.1640677452087402,1.1274978756904601,1.1581117188930512,1.1627944707870483,1.1610242486000062,360,1.0528069734573364,1.0797114372253418,1.0797114372253418,1.0797114372253418,0.955486124753952,1.0431057834625244,1.058176040649414,1.0520852208137512
19.0,1.0717823967337607,1.1060610115528107,1.1060610115528107,1.1060610115528107,0.9694844499230385,1.0536900144815444,1.074446201324463,1.064803034067154,380,0.9979581832885742,1.0273054838180542,1.0273054838180542,1.0273054838180542,0.8220596015453339,0.9364306390285492,0.962094783782959,0.949624902009964,380,1.102415680885315,1.1178414821624756,1.1178414821624756,1.1178414821624756,0.9516629636287689,1.0271227550506592,1.0672996044158936,1.0477600276470185,380,1.1438844859600068,1.1640677452087402,1.1640677452087402,1.1640677452087402,1.1274978756904601,1.1581117188930512,1.1627944707870483,1.1610242486000062,380,1.0428712368011475,1.1150293350219727,1.1150293350219727,1.1150293350219727,0.9767173588275909,1.0930949449539185,1.1055959463119507,1.1008029580116272
20.0,1.0281998544931412,1.0570397973060608,1.0570397973060608,1.0570397973060608,0.8982970722019672,0.9790200479328632,0.9983607530593872,0.9881321609020233,400,0.8917564749717712,0.9036962985992432,0.9036962985992432,0.9036962985992432,0.6169738411903382,0.7135506445169448,0.7322982549667358,0.7191127240657806,400,1.1000571250915527,1.1173323392868042,1.1173323392868042,1.1173323392868042,0.9512578278779984,1.0263898825645446,1.06691312789917,1.0469940304756165,400,1.0791197538375854,1.092097282409668,1.092097282409668,1.092097282409668,1.0480438649654389,1.082568244934082,1.088438630104065,1.0853905260562897,400,1.0418660640716553,1.1150332689285278,1.1150332689285278,1.1150332689285278,0.9769127547740936,1.0935714197158812,1.1057929992675781,1.1010313630104065
21.0,1.005384899675846,1.0360780507326126,1.0360780507326126,1.0360780507326126,0.8608724825084209,0.9558658690750599,0.9743647128343582,0.9650810144841672,420,0.8819529414176941,0.8956494927406311,0.8956494927406311,0.8956494927406311,0.6033854275941848,0.7054770594835281,0.7226969599723816,0.7141951590776443,420,1.084031581878662,1.1333327293395996,1.1333327293395996,1.1333327293395996,0.9346857577562332,1.046624287366867,1.0870407819747925,1.0656601309776306,420,1.000422716140747,1.0362361669540405,1.0362361669540405,1.0362361669540405,0.9121878951787947,1.008336991071701,1.0177946090698242,1.0135882675647736,420,1.055132359266281,1.0790938138961792,1.0790938138961792,1.0790938138961792,0.9932308495044708,1.0630251383781433,1.0699265003204346,1.06688050031662
22.0,0.9565316669642925,0.9839383065700531,0.9839383065700531,0.9839383065700531,0.7496055424213408,0.8521776886284351,0.874520480632782,0.8638204567134381,440,0.8839597702026367,0.8986907005310059,0.8986907005310059,0.8986907005310059,0.5804392397403716,0.7043399995565415,0.7320883870124817,0.717632457613945,440,0.8982419967651367,0.9173825979232788,0.9173825979232788,0.9173825979232788,0.5169859319925308,0.6501811051368713,0.6797450184822083,0.6662082135677337,440,0.992346379160881,1.0278165340423584,1.0278165340423584,1.0278165340423584,0.911078381538391,1.002413467168808,1.0122456550598145,1.007460004091263,440,1.0515785217285156,1.0918633937835693,1.0918633937835693,1.0918633937835693,0.9899186164140701,1.0517761826515197,1.0740028619766235,1.0639811515808106
23.0,0.9625213988125325,0.9944256246089935,0.9944256246089935,0.9944256246089935,0.7605741165578365,0.883031723946333,0.9114718288183212,0.8974549070000648,460,0.873446038365364,0.8986770510673523,0.8986770510673523,0.8986770510673523,0.5567221999168396,0.7384119921922683,0.7865867018699646,0.7617505699396133,460,0.9105551242828369,0.9355183243751526,0.9355183243751526,0.9355183243751526,0.5684890061616897,0.7123106276988983,0.7485451698303223,0.7305743962526321,460,1.0021713256835938,1.0474025011062622,1.0474025011062622,1.0474025011062622,0.9145057797431945,1.0237822127342224,1.0333888530731201,1.0290587246418,460,1.063913106918335,1.096104621887207,1.096104621887207,1.096104621887207,1.0025794804096222,1.0576220631599427,1.077366590499878,1.068435937166214
24.0,0.9562939301133155,0.9908244758844376,0.9908244758844376,0.9908244758844376,0.7481563217937945,0.873301654011011,0.9024800807237625,0.8881670355796814,480,0.8488923609256744,0.8834827542304993,0.8834827542304993,0.8834827542304993,0.5079940199851989,0.6998882663249969,0.7497251629829407,0.7242038875818253,480,0.9101989269256592,0.9363080263137817,0.9363080263137817,0.9363080263137817,0.5675460070371627,0.7119140738248825,0.7494397163391113,0.7309695929288864,480,1.0021713256835938,1.0474025011062622,1.0474025011062622,1.0474025011062622,0.9145057797431945,1.0237822127342224,1.0333888530731201,1.0290587246418,480,1.063913106918335,1.096104621887207,1.096104621887207,1.096104621887207,1.0025794804096222,1.0576220631599427,1.077366590499878,1.068435937166214
25.0,0.9779541492462158,1.0171072085698445,1.0171072085698445,1.0171072085698445,0.8145175764958063,0.9389224610726039,0.9658376177151998,0.9535170962413151,500,0.8699688911437988,0.9095308780670166,0.9095308780670166,0.9095308780670166,0.5280857264995574,0.7361301523447037,0.788140594959259,0.7642573982477188,-1,nan,nan,nan,nan,nan,nan,nan,nan,500,1.0011436939239502,1.0458669662475586,1.0458669662475586,1.0458669662475586,0.9165725022554397,1.0234408104419708,1.0321834087371826,1.028054666519165,500,1.0627498626708984,1.0959237813949585,1.0959237813949585,1.0959237813949585,0.9988945007324218,1.057196420431137,1.0771888494491577,1.0682392239570617
26.0,0.9423730373382568,0.988960325717926,0.988960325717926,0.988960325717926,0.751233497262001,0.8881814004977544,0.918642520904541,0.90364850461483,520,0.8446940183639526,0.8830379247665405,0.8830379247665405,0.8830379247665405,0.4501314193010329,0.6670693290233611,0.7258879542350769,0.6956341385841369,-1,nan,nan,nan,nan,nan,nan,nan,nan,520,0.9482581615447998,0.9875684380531311,0.9875684380531311,0.9875684380531311,0.8304415971040725,0.9409689599275589,0.9545233845710754,0.9484535604715347,520,1.034166932106018,1.0962746143341064,1.0962746143341064,1.0962746143341064,0.9731274753808975,1.056505912542343,1.0755162239074707,1.0668578147888184
27.0,0.9215620915095011,0.9670759042104086,0.9670759042104086,0.9670759042104086,0.7126596987247465,0.863954526980718,0.8973634243011475,0.881735630830129,540,0.8409620523452759,0.8761032819747925,0.8761032819747925,0.8761032819747925,0.4486411660909651,0.662547926902771,0.7222609519958496,0.692013680934906,-1,nan,nan,nan,nan,nan,nan,nan,nan,540,0.9323144257068634,0.9675309658050537,0.9675309658050537,0.9675309658050537,0.7929592221975326,0.9191843104362488,0.9351356029510498,0.9288600027561188,540,0.9914097964763642,1.0575934648513794,1.0575934648513794,1.0575934648513794,0.8963787078857419,1.010131343603134,1.034693717956543,1.0243332087993622
28.0,0.95535599142313,0.9818718135356903,0.9818718135356903,0.9818718135356903,0.8258332028985023,0.9390364569425582,0.9549014568328857,0.9474546700716018,-1,nan,nan,nan,nan,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,560,0.9286578029394149,0.9645913243293762,0.9645913243293762,0.9645913243293762,0.7736477762460708,0.9152344411611557,0.9317444562911987,0.9242543041706085,560,0.9820541799068451,0.9991523027420044,0.9991523027420044,0.9991523027420044,0.8780186295509338,0.9628384727239608,0.9780584573745728,0.9706550359725952
29.0,0.9603151217103004,0.9996399283409119,0.9996399283409119,0.9996399283409119,0.8319196492433547,0.9548302704095841,0.9742101728916168,0.9655332744121552,-1,nan,nan,nan,nan,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,580,0.9253238707780838,0.9616560935974121,0.9616560935974121,0.9616560935974121,0.7683879613876342,0.9079556632041931,0.928476870059967,0.9206460356712342,580,0.9953063726425171,1.0376237630844116,1.0376237630844116,1.0376237630844116,0.8954513370990753,1.001704877614975,1.0199434757232666,1.0104205131530761
30.0,nan,nan,nan,nan,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan
