object_name,method,reconstruction_seed,trial_seed,placement_success,regrasp_success,conditional_regrasp_success,sequential_success,placement_margin_m,placement_tilt_deg,placement_tilt_limit_deg,predicted_grasp_width_m,actual_grasp_width_m,contact_error_m,antipodal_margin,failure_reason
Big_Cylinder,aurora_real,0,16,True,False,False,False,0.02778069902737777,3.162814529583791,37.69829033649347,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,17,True,False,False,False,0.027780699027377766,1.304540344639593,37.69829033649347,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,18,True,False,False,False,0.0277806990273777,3.5705357734041128,37.6982903364934,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,19,True,False,False,False,0.027780699027377707,1.604542623324378,37.698290336493415,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,20,True,False,False,False,0.027780699027377714,2.600050368691674,37.69829033649342,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,21,True,False,False,False,0.027780699027377776,4.134437125094249,37.69829033649348,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,22,True,False,False,False,0.027780699027377728,3.8026877825174874,37.698290336493436,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,23,True,False,False,False,0.02778069902737777,5.341567188029428,37.69829033649347,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,24,True,False,False,False,0.027780699027377818,4.609680659300531,37.69829033649352,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,25,True,False,False,False,0.02778069902737773,2.015855064907303,37.698290336493436,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,26,True,False,False,False,0.027780699027377752,2.518330404111333,37.69829033649346,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,27,True,False,False,False,0.027780699027377724,2.6466838573170395,37.69829033649343,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,28,True,False,False,False,0.02778069902737773,3.3694944057653315,37.698290336493436,0.07496483981607666,nan,inf,-1.0,no_gt_contact
Big_Cylinder,aurora_real,0,29,True,False,False,False,0.027780699027377766,4.399275601557509,37.69829033649347,0.07496483981607666,nan,inf,-1.0,no_gt_contact
cube_obj_01,aurora_real,0,0,True,True,True,True,0.03524435477281593,5.356529987558396,44.96905941658217,0.07581101935698273,0.07060806554341335,0.0038118684282385296,0.9911921465600249,success
cube_obj_01,aurora_real,0,1,True,True,True,True,0.03524435477281592,6.5550519185488065,44.96905941658216,0.07581101935698273,0.07069443871941121,0.0030418329995261597,0.9974200756059302,success
cube_obj_01,aurora_real,0,2,True,True,True,True,0.03524435477281594,3.097800656689588,44.96905941658218,0.07581101935698273,0.07067064830612538,0.002809930307876471,0.999567540639079,success
cube_obj_01,aurora_real,0,3,True,True,True,True,0.035244354772815914,1.1591849953711442,44.96905941658216,0.07581101935698273,0.07078615836361506,0.0025662385897547895,0.9738850577032037,success
cube_obj_01,aurora_real,0,4,True,True,True,True,0.03524435477281589,3.7266023903895995,44.96905941658214,0.07581101935698273,0.07080754826398189,0.0031651650451729333,0.9529442501429612,success
cube_obj_01,aurora_real,0,5,True,True,True,True,0.03524435477281591,3.708587241231295,44.969059416582155,0.07581101935698273,0.07075766854233811,0.004186783973606515,0.9923910741119787,success
cube_obj_01,aurora_real,0,6,True,True,True,True,0.03524435477281593,5.005588511142475,44.96905941658217,0.07581101935698273,0.07071889792184749,0.0025499946241227638,0.9823881821876022,success
cube_obj_01,aurora_real,0,7,True,True,True,True,0.035244354772815935,0.8247031988536317,44.969059416582176,0.07581101935698273,0.07074967757606965,0.006095758804923453,0.9977020924114205,success
cube_obj_01,aurora_real,0,8,True,True,True,True,0.03524435477281586,6.338324132515143,44.96905941658211,0.07581101935698273,0.07061446239903364,0.004034646109933119,0.9136188206127773,success
cube_obj_01,aurora_real,0,9,True,True,True,True,0.03524435477281591,0.8342992223775622,44.969059416582155,0.07581101935698273,0.07109343032551978,0.006377384369971977,0.9805037734990893,success
cube_obj_01,aurora_real,0,10,True,True,True,True,0.035244354772815914,2.247355646508071,44.96905941658216,0.07581101935698273,0.07074415689349786,0.003969500839477158,0.9988785859001691,success
cube_obj_01,aurora_real,0,11,True,True,True,True,0.03524435477281593,0.797604052768104,44.96905941658217,0.07581101935698273,0.07074349776181998,0.0028960825320096984,0.9988499429561473,success
cube_obj_01,aurora_real,0,12,True,True,True,True,0.0352443547728159,2.0546544212674993,44.96905941658215,0.07581101935698273,0.07085602592031068,0.0047577767123470165,0.9328545421918845,success
cube_obj_01,aurora_real,0,13,True,True,True,True,0.035244354772815914,3.4594681937860274,44.96905941658216,0.07581101935698273,0.07072020686408918,0.004242618704103605,0.9868002413857203,success
cube_obj_01,aurora_real,0,14,True,True,True,True,0.03524435477281592,4.973486478319724,44.96905941658216,0.07581101935698273,0.07072449258695775,0.0034356939289120624,0.9918282780656444,success
cube_obj_01,aurora_real,0,15,True,True,True,True,0.03524435477281594,1.8703127729553797,44.96905941658218,0.07581101935698273,0.07081963572422445,0.006376729051639122,0.9770574443739172,success
cube_obj_01,aurora_real,0,16,True,True,True,True,0.03524435477281593,3.162814529583791,44.96905941658217,0.07581101935698273,0.07076285441870084,0.004675050186311663,0.8308717536152748,success
cube_obj_01,aurora_real,0,17,True,True,True,True,0.03524435477281591,1.304540344639593,44.969059416582155,0.07581101935698273,0.07083875750548806,0.005752867790791032,0.9719005736057793,success
cube_obj_01,aurora_real,0,18,True,True,True,True,0.03524435477281592,3.5705357734041128,44.96905941658216,0.07581101935698273,0.07061566786529998,0.003645137970801778,0.9994036059963367,success
cube_obj_01,aurora_real,0,19,True,True,True,True,0.03524435477281591,1.604542623324378,44.969059416582155,0.07581101935698273,0.07092108053296091,0.004940586086434103,0.9736250855064492,success
cube_obj_01,aurora_real,0,20,True,True,True,True,0.03524435477281592,2.600050368691674,44.96905941658216,0.07581101935698273,0.07076415468614536,0.003927062115234298,0.9863624823178985,success
cube_obj_01,aurora_real,0,21,True,True,True,True,0.035244354772815914,4.134437125094249,44.96905941658216,0.07581101935698273,0.07063737055948993,0.0026767231042288996,0.9785317966887599,success
cube_obj_01,aurora_real,0,22,True,True,True,True,0.03524435477281589,3.8026877825174874,44.96905941658214,0.07581101935698273,0.07095370783526962,0.003015716808410517,0.986725345074371,success
cube_obj_01,aurora_real,0,23,True,True,True,True,0.03524435477281591,5.341567188029428,44.969059416582155,0.07581101935698273,0.07078018773741346,0.004583175442848916,0.9986361227447228,success
cube_obj_01,aurora_real,0,24,True,True,True,True,0.035244354772815935,4.609680659300531,44.969059416582176,0.07581101935698273,0.07065630866611561,0.0031409470641072337,0.9960061383614777,success
cube_obj_01,aurora_real,0,25,True,True,True,True,0.035244354772815914,2.015855064907303,44.96905941658216,0.07581101935698273,0.07073714014115365,0.004707025514896993,0.9401313673194845,success
cube_obj_01,aurora_real,0,26,True,True,True,True,0.03524435477281593,2.518330404111333,44.96905941658217,0.07581101935698273,0.07066794188114481,0.004508719495441566,0.9772855707169084,success
cube_obj_01,aurora_real,0,27,True,True,True,True,0.03524435477281589,2.6466838573170395,44.96905941658214,0.07581101935698273,0.07065781309217525,0.002787856894648943,0.9905989961022819,success
cube_obj_01,aurora_real,0,28,True,True,True,True,0.035244354772815935,3.3694944057653315,44.969059416582176,0.07581101935698273,0.07100564166934552,0.0027912068196257497,0.9732339054794904,success
cube_obj_01,aurora_real,0,29,True,True,True,True,0.03524435477281591,4.399275601557509,44.969059416582155,0.07581101935698273,0.0707443310906078,0.004208353860665536,0.9988356468066004,success
cube_obj_02,aurora_real,0,0,False,False,True,False,-0.005132015332593766,5.356529987558396,0.0,0.07462269571130468,0.07120895430153694,0.002274724155659065,0.990906694496417,placement_unstable
cube_obj_02,aurora_real,0,1,False,False,True,False,-0.005132015332593832,6.5550519185488065,0.0,0.07462269571130468,0.07106137140274682,0.0021613123169758135,0.9836554313622454,placement_unstable
cube_obj_02,aurora_real,0,2,False,False,True,False,-0.0051320153325938155,3.097800656689588,0.0,0.07462269571130468,0.0711824808761706,0.001901931386454327,0.9405287577180138,placement_unstable
cube_obj_02,aurora_real,0,3,False,False,True,False,-0.005132015332593835,1.1591849953711442,0.0,0.07462269571130468,0.07090638264252809,0.0034822936975505005,0.9890800111139145,placement_unstable
cube_obj_02,aurora_real,0,4,False,False,True,False,-0.005132015332593855,3.7266023903895995,0.0,0.07462269571130468,0.07104118091962613,0.0019528820296283065,0.9974230244860501,placement_unstable
cube_obj_02,aurora_real,0,5,False,False,False,False,-0.005132015332593768,3.708587241231295,0.0,0.07462269571130468,0.07131425688463675,0.0021772203689156178,0.53731946151146,placement_unstable
cube_obj_02,aurora_real,0,6,False,False,True,False,-0.005132015332593778,5.005588511142475,0.0,0.07462269571130468,0.07170980623123749,0.0021873317954306357,0.9405314924492475,placement_unstable
cube_obj_02,aurora_real,0,7,False,False,True,False,-0.00513201533259379,0.8247031988536317,0.0,0.07462269571130468,0.07115295108473174,0.004045103641296976,0.9230802029428345,placement_unstable
cube_obj_02,aurora_real,0,8,False,False,True,False,-0.005132015332593795,6.338324132515143,0.0,0.07462269571130468,0.07092882187574308,0.002472994304179159,0.9758372832339581,placement_unstable
cube_obj_02,aurora_real,0,9,False,False,True,False,-0.005132015332593829,0.8342992223775622,0.0,0.07462269571130468,0.07104180814357183,0.004816511994468225,0.9733968961220064,placement_unstable
cube_obj_02,aurora_real,0,10,False,False,True,False,-0.0051320153325937696,2.247355646508071,0.0,0.07462269571130468,0.07163670565563021,0.0020967751782507236,0.8122059188578757,placement_unstable
cube_obj_02,aurora_real,0,11,False,False,True,False,-0.005132015332593819,0.797604052768104,0.0,0.07462269571130468,0.07109027576290164,0.0024220696829875114,0.8764459641757225,placement_unstable
cube_obj_02,aurora_real,0,12,False,False,False,False,-0.005132015332593834,2.0546544212674993,0.0,0.07462269571130468,0.07120968017509258,0.0024755566973204916,0.6216909599164867,placement_unstable
cube_obj_02,aurora_real,0,13,False,False,True,False,-0.005132015332593817,3.4594681937860274,0.0,0.07462269571130468,0.07111903683132102,0.004754145199650633,0.981638735136943,placement_unstable
cube_obj_02,aurora_real,0,14,False,False,False,False,-0.005132015332593791,4.973486478319724,0.0,0.07462269571130468,0.07136304771327841,0.0016685223146335412,0.5481121672307429,placement_unstable
cube_obj_02,aurora_real,0,15,False,False,True,False,-0.005132015332593812,1.8703127729553797,0.0,0.07462269571130468,0.07146636671791085,0.0036361191656956167,0.9464007295650517,placement_unstable
cube_obj_02,aurora_real,0,16,False,False,True,False,-0.005132015332593771,3.162814529583791,0.0,0.07462269571130468,0.07163350875653943,0.0019244323731803677,0.9784581880625999,placement_unstable
cube_obj_02,aurora_real,0,17,False,False,True,False,-0.005132015332593793,1.304540344639593,0.0,0.07462269571130468,0.07091662798246016,0.003860667312069339,0.9628509349234243,placement_unstable
cube_obj_02,aurora_real,0,18,False,False,True,False,-0.005132015332593804,3.5705357734041128,0.0,0.07462269571130468,0.07186559492205627,0.0016590200506147886,0.9816828850697086,placement_unstable
cube_obj_02,aurora_real,0,19,False,False,True,False,-0.0051320153325938485,1.604542623324378,0.0,0.07462269571130468,0.07098640914170845,0.0028123636608128467,0.9795370237926858,placement_unstable
cube_obj_02,aurora_real,0,20,False,False,True,False,-0.005132015332593839,2.600050368691674,0.0,0.07462269571130468,0.07102143620453702,0.005082699913296036,0.9148891401617424,placement_unstable
cube_obj_02,aurora_real,0,21,False,False,True,False,-0.005132015332593776,4.134437125094249,0.0,0.07462269571130468,0.07126235192087386,0.0026730362655614016,0.9151153723556155,placement_unstable
cube_obj_02,aurora_real,0,22,False,False,True,False,-0.005132015332593867,3.8026877825174874,0.0,0.07462269571130468,0.070983937877607,0.001908160035241805,0.9992700063853373,placement_unstable
cube_obj_02,aurora_real,0,23,False,False,True,False,-0.005132015332593883,5.341567188029428,0.0,0.07462269571130468,0.07093652858604886,0.0034854597470914124,0.9819723943117714,placement_unstable
cube_obj_02,aurora_real,0,24,False,False,False,False,-0.00513201533259385,4.609680659300531,0.0,0.07462269571130468,0.07137084908600613,0.002624435223087852,0.5842844436314429,placement_unstable
cube_obj_02,aurora_real,0,25,False,False,True,False,-0.005132015332593801,2.015855064907303,0.0,0.07462269571130468,0.07098769724184553,0.0033096717143590478,0.9988736529169093,placement_unstable
cube_obj_02,aurora_real,0,26,False,False,True,False,-0.00513201533259381,2.518330404111333,0.0,0.07462269571130468,0.07173904425402412,0.0024836404135081115,0.9650249541172048,placement_unstable
cube_obj_02,aurora_real,0,27,False,False,True,False,-0.005132015332593841,2.6466838573170395,0.0,0.07462269571130468,0.07172919063087056,0.0020744788566690784,0.8058584958382833,placement_unstable
