frame_id,mesh_vs_gt_accuracy_mean,mesh_vs_gt_chamfer_l1,mesh_vs_gt_chamfer_l2,mesh_vs_gt_completeness_mean,mesh_vs_gt_fscore@0.000500,mesh_vs_gt_fscore@0.001000,mesh_vs_gt_fscore@0.005000,mesh_vs_gt_precision@0.000500,mesh_vs_gt_precision@0.001000,mesh_vs_gt_precision@0.005000,mesh_vs_gt_recall@0.000500,mesh_vs_gt_recall@0.001000,mesh_vs_gt_recall@0.005000,nksr_vs_mesh_accuracy_mean,nksr_vs_mesh_chamfer_l1,nksr_vs_mesh_chamfer_l2,nksr_vs_mesh_completeness_mean,nksr_vs_mesh_fscore@0.000500,nksr_vs_mesh_fscore@0.001000,nksr_vs_mesh_fscore@0.005000,nksr_vs_mesh_precision@0.000500,nksr_vs_mesh_precision@0.001000,nksr_vs_mesh_precision@0.005000,nksr_vs_mesh_recall@0.000500,nksr_vs_mesh_recall@0.001000,nksr_vs_mesh_recall@0.005000,offline_pcd_vs_gt_accuracy_mean,offline_pcd_vs_gt_chamfer_l1,offline_pcd_vs_gt_chamfer_l2,offline_pcd_vs_gt_completeness_mean,offline_pcd_vs_gt_fscore@0.000500,offline_pcd_vs_gt_fscore@0.001000,offline_pcd_vs_gt_fscore@0.005000,offline_pcd_vs_gt_normal_mean_abs_cos,offline_pcd_vs_gt_normal_mean_angle_deg,offline_pcd_vs_gt_precision@0.000500,offline_pcd_vs_gt_precision@0.001000,offline_pcd_vs_gt_precision@0.005000,offline_pcd_vs_gt_recall@0.000500,offline_pcd_vs_gt_recall@0.001000,offline_pcd_vs_gt_recall@0.005000,online_pcd_vs_gt_accuracy_mean,online_pcd_vs_gt_chamfer_l1,online_pcd_vs_gt_chamfer_l2,online_pcd_vs_gt_completeness_mean,online_pcd_vs_gt_fscore@0.000500,online_pcd_vs_gt_fscore@0.001000,online_pcd_vs_gt_fscore@0.005000,online_pcd_vs_gt_normal_mean_abs_cos,online_pcd_vs_gt_normal_mean_angle_deg,online_pcd_vs_gt_precision@0.000500,online_pcd_vs_gt_precision@0.001000,online_pcd_vs_gt_precision@0.005000,online_pcd_vs_gt_recall@0.000500,online_pcd_vs_gt_recall@0.001000,online_pcd_vs_gt_recall@0.005000,time_s
220,0.00355693087905988,0.007749711545644546,6.58267908137518e-05,0.004192780666584666,0.1054044152184124,0.2102580113100848,0.7738072936164719,0.117,0.2325,0.8002,0.0959,0.1919,0.7491,0.0033778473515841474,0.004792874533702678,4.283657168056622e-05,0.0014150271821185313,0.3890823099691416,0.6190238160955798,0.8264766811992357,0.341,0.5365,0.74245,0.45295,0.73155,0.93195,0.004032617899739662,0.007590880801847971,4.5430987486533086e-05,0.0035582629021083095,0.0033036009250082586,0.044928972580112324,0.7758450505207715,nan,nan,0.0027427317608337905,0.03730115194733955,0.7317608337904553,0.004152823920265781,0.05647840531561462,0.8255813953488372,0.004082520365590418,0.007503819562525058,4.184907610643623e-05,0.0034212991969346396,0.005438477226376615,0.04758667573079538,0.7607599181414474,nan,nan,0.004602991944764097,0.04027617951668585,0.7266973532796318,0.006644518272425249,0.05813953488372093,0.7981727574750831,11.0
240,0.003930165254639803,0.008851532287669458,8.49392581867433e-05,0.004921367033029655,0.08922528543581176,0.18787918647649232,0.7098059772296016,0.0968,0.2057,0.74565,0.08275,0.1729,0.67725,0.0033422490734575276,0.005175482599448004,4.37321961883383e-05,0.0018332335259904759,0.33571524301513384,0.5574746987951807,0.7989216111900206,0.29155,0.484,0.71645,0.39565,0.65725,0.90285,0.004304208431114491,0.008294589231421526,5.7803332263114106e-05,0.003990380800307034,0.010030090270812439,0.058174523570712136,0.7259612587982084,nan,nan,0.008393956351426972,0.04868494683827644,0.6983771684387241,0.012458471760797342,0.07225913621262459,0.7558139534883721,0.004125009495992972,0.007550348157771574,4.2238798643518625e-05,0.0034253386617786015,0.002685464921114468,0.0476670023497818,0.7595622540904302,nan,nan,0.0022535211267605635,0.04,0.7211267605633803,0.0033222591362126247,0.058970099667774084,0.8023255813953488,12.0
260,0.0035917702929196766,0.007866670822910822,6.016537253797076e-05,0.004274900529991146,0.09634290115532736,0.1873250463576159,0.7547211011599855,0.1074,0.20515,0.7929,0.08735,0.17235,0.72005,0.003629378949056054,0.0050080076120612394,4.802422334934527e-05,0.0013786286630051855,0.3867661314695882,0.6031888992085286,0.8268700164105625,0.33315,0.51985,0.74185,0.46095,0.71835,0.9339,0.004145835892537568,0.007611697369964851,4.331148711188542e-05,0.0034658614774272832,0.007234462347911871,0.05195659322591253,0.7521466575356898,nan,nan,0.005988023952095809,0.04300489929232444,0.7065868263473054,0.009136212624584718,0.06561461794019934,0.8039867109634552,0.004159316620766939,0.007567063035207143,4.230951756739713e-05,0.003407746414440204,0.0033003300330033004,0.0462046204620462,0.7565169574473438,nan,nan,0.002738225629791895,0.038335158817086525,0.7130339539978094,0.004152823920265781,0.05813953488372093,0.8056478405315615,13.0
280,0.0037815980960506047,0.007959899112129597,5.5322033629649104e-05,0.004178301016078992,0.08023168685927307,0.1588806780725161,0.7294580740132142,0.0849,0.1672,0.7547,0.07605,0.15135,0.70585,0.0036023744916681352,0.0052698791262831045,5.2226118825236425e-05,0.0016675046346149693,0.4358471769204814,0.6510631109270276,0.7987464129024284,0.38235,0.57145,0.7174,0.50675,0.75645,0.9009,0.004527399840977703,0.008184414269036794,4.752118194716874e-05,0.0036570144280590913,0.0018007202881152459,0.013205282112845138,0.7365136456821376,nan,nan,0.0014097744360902255,0.010338345864661654,0.662124060150376,0.0024916943521594683,0.018272425249169437,0.829734219269103,0.004185915318970319,0.0075488851050039205,4.212516944978916e-05,0.003362969786033601,0.004548408057179987,0.04548408057179987,0.7550527339585664,nan,nan,0.003735325506937033,0.03735325506937033,0.7059765208110993,0.005813953488372093,0.05813953488372093,0.8114617940199336,14.0
300,0.0038842686388367697,0.008643988924521078,8.128501294166229e-05,0.004759720285684308,0.09459795436664044,0.18306839041559497,0.7361603335480154,0.10365,0.2019,0.76925,0.087,0.16745,0.7058,0.0035529012788371715,0.005204951649409136,4.7282722990837086e-05,0.0016520503705719648,0.357268131268336,0.5978842354477917,0.8015878311105648,0.3085,0.518,0.7149,0.42435,0.7069,0.9122,0.004639945795363372,0.008657193323453122,5.670858958639002e-05,0.004017247528089751,0.001215436037678517,0.012154360376785172,0.7159235633786756,nan,nan,0.0009583133684714902,0.009583133684714902,0.6468615237182559,0.0016611295681063123,0.016611295681063124,0.8014950166112956,0.004191382580873441,0.007561459542463728,4.2228704806696746e-05,0.003370076961590287,0.004548408057179987,0.04418453541260558,0.7540281230055358,nan,nan,0.003735325506937033,0.03628601921024546,0.7054429028815368,0.005813953488372093,0.05647840531561462,0.8098006644518272,15.0
320,0.003809169845023386,0.008130179009263232,5.922547284687748e-05,0.004321009164239846,0.0781343193384224,0.16754278931750743,0.726989982160011,0.08465,0.1812,0.764,0.07255,0.1558,0.6934,0.0035965195534279895,0.004912747811285757,4.917942152466422e-05,0.0013162282578577675,0.427305757246584,0.6545155636934344,0.8218263127905233,0.37125,0.5705,0.73445,0.5033,0.76755,0.9328,0.004546911567526578,0.00796032524358382,4.6293745400955165e-05,0.003413413676057243,0.0018143332325370426,0.023586332022981556,0.7453440489537602,nan,nan,0.0014265335235378032,0.018544935805991442,0.6737993342843557,0.0024916943521594683,0.03239202657807309,0.8338870431893688,0.00419099298586833,0.007560191887245592,4.222028964659249e-05,0.003369198901377262,0.004548408057179987,0.04418453541260558,0.7540281230055358,nan,nan,0.003735325506937033,0.03628601921024546,0.7054429028815368,0.005813953488372093,0.05647840531561462,0.8098006644518272,16.0
340,0.0041705984618170605,0.009066655532424098,7.24030650082947e-05,0.004896057070607037,0.07541909150757077,0.14208012585212373,0.6740832044403331,0.0823,0.15465,0.7079,0.0696,0.1314,0.64335,0.0036621791123524986,0.005213424794302198,4.804318195283898e-05,0.0015512456819496991,0.3781221212121212,0.5938728025921823,0.7962402071708234,0.32665,0.51185,0.7018,0.44885,0.7072,0.92005,0.0047153915566671475,0.008448307768051324,5.3687001439313014e-05,0.003732916211384177,0.0036843721215842795,0.022720294749769727,0.7142884692728498,nan,nan,0.0029225523623964927,0.01802240623477837,0.6410131514856308,0.0049833887043189366,0.030730897009966777,0.8064784053156147,0.0041908822216282894,0.007559964371546032,4.221926430167904e-05,0.003369082149917743,0.004548408057179987,0.044834307992202733,0.7540281230055358,nan,nan,0.003735325506937033,0.0368196371398079,0.7054429028815368,0.005813953488372093,0.057308970099667775,0.8098006644518272,17.0
360,0.0037881539772410774,0.008224260376859041,6.782151752514794e-05,0.004436106399617964,0.09711959079283886,0.18188210526315787,0.7404193169942351,0.1056,0.19635,0.77085,0.0899,0.1694,0.7123,0.003639052879919949,0.005187485055187351,4.859923049235629e-05,0.0015484321752674021,0.4139350362810454,0.6365956389996932,0.7929081096144914,0.3592,0.55225,0.6993,0.48835,0.75135,0.91545,0.004244180241657543,0.0077905692934930205,4.45700154066792e-05,0.0035463890518354774,0.0018820577164366376,0.01631116687578419,0.7721847213215063,nan,nan,0.0015120967741935483,0.01310483870967742,0.7147177419354839,0.0024916943521594683,0.02159468438538206,0.8397009966777409,0.004201534823077187,0.007550638806056699,4.221047346135804e-05,0.003349103982979512,0.005778491171749598,0.046227929373996786,0.7523143126651566,nan,nan,0.004709576138147566,0.03767660910518053,0.7012035583464155,0.007475083056478406,0.059800664451827246,0.8114617940199336,18.0
380,0.0032438643967992674,0.0067695696987089575,3.679675535834688e-05,0.00352570530190969,0.08167218320610685,0.16903792035398232,0.7911634480580992,0.08595,0.17835,0.8133,0.0778,0.16065,0.7702,0.0032633800626416134,0.004173874792472409,5.17693015696853e-05,0.0009104947298307959,0.49596753602952176,0.7564603813074332,0.8760681405157529,0.4495,0.6862,0.80395,0.55315,0.84275,0.9624,0.004329035715154359,0.007350144576434944,4.003748573581298e-05,0.0030211088612805857,0.009606724707295107,0.06424497148003602,0.7453939912038094,nan,nan,0.007522331922896097,0.05030559473436765,0.6629055007052186,0.013289036544850499,0.0888704318936877,0.8513289036544851,0.004339098286726957,0.007782188624608197,4.206498839754189e-05,0.0034430903378812406,0.0019029495718363462,0.018395179194418014,0.7563228689506872,nan,nan,0.0015392508978963571,0.014879425346331451,0.7013853258081068,0.0024916943521594683,0.02408637873754153,0.8205980066445183,19.0
400,0.00336350351644798,0.006903380327912391,3.741675355229387e-05,0.003539876811464411,0.08755733029092982,0.17105538191908864,0.7677777882674653,0.0905,0.1757,0.77945,0.0848,0.16665,0.75645,0.0034857227654507853,0.004566630849801601,5.723510779853928e-05,0.0010809080843508158,0.5018683720242495,0.7293422024878825,0.8549847647757907,0.4551,0.65965,0.7821,0.55935,0.8155,0.94285,0.004501345437671732,0.007590735361946772,4.194193781441371e-05,0.0030893899242750407,0.004605641911341394,0.03454231433506045,0.7455186867832176,nan,nan,0.003524229074889868,0.02643171806167401,0.6581497797356828,0.006644518272425249,0.04983388704318937,0.8596345514950167,0.004321903225416801,0.007642966931261789,4.077646846439513e-05,0.003321063705844988,0.0012353304508956147,0.02285361334156887,0.7633028204910373,nan,nan,0.0009832841691248771,0.018190757128810225,0.7025565388397247,0.0016611295681063123,0.030730897009966777,0.8355481727574751,20.0
420,0.004106546565578216,0.008538638660489139,6.044977590041541e-05,0.004432092094910922,0.06378624462680733,0.1267924528301887,0.6927402278955718,0.06745,0.1344,0.713,0.0605,0.12,0.6736,0.0034983785188471054,0.0046934046115558615,5.6889275555183526e-05,0.0011950260927087563,0.49015849322656996,0.7014085689139237,0.8561594391819473,0.44065,0.63145,0.78605,0.5522,0.7888,0.94,0.004565470309906881,0.007833954537082199,4.569959186759406e-05,0.003268484227175318,0.006376811594202898,0.03420289855072464,0.7177113452089694,nan,nan,0.004897595725734639,0.02626892252894034,0.6308993766696349,0.009136212624584718,0.049003322259136214,0.8322259136212624,0.004361593493256357,0.007646219848123047,4.069857335525933e-05,0.00328462635486669,0.0012183978068839476,0.02071276271702711,0.7566514584508125,nan,nan,0.000962000962000962,0.016354016354016353,0.6902356902356902,0.0016611295681063123,0.02823920265780731,0.8372093023255814,21.0
440,0.003809563591755338,0.007938319272655592,4.817003274647986e-05,0.004128755680900253,0.06268027102431248,0.13302702702702704,0.6972110908113918,0.0644,0.138,0.7194,0.06105,0.1284,0.67635,0.0032297337068121538,0.004194972459498918,5.267538089817488e-05,0.0009652387526867646,0.47070171996633703,0.7314122031371751,0.8854398630444543,0.42855,0.6686,0.8217,0.52205,0.80725,0.9599,0.00470446966821197,0.007747035835256483,4.410295007469257e-05,0.0030425661670445124,0.0061435353253281215,0.02736665735827981,0.7408439639584976,nan,nan,0.004627681952040387,0.020614219604543543,0.6390408077408498,0.009136212624584718,0.040697674418604654,0.8812292358803987,0.004466876024372671,0.007677181883611142,4.095607066059148e-05,0.0032103058592384704,0.0005931198102016607,0.019572953736654804,0.7485413292569695,nan,nan,0.00046125461254612545,0.01522140221402214,0.6720479704797048,0.0008305647840531562,0.027408637873754152,0.8446843853820598,22.0
460,0.0035059748160774953,0.007192846626147491,3.99893968661174e-05,0.003686871810069995,0.07008364153627311,0.15607102908277404,0.7402643792614594,0.0742,0.16415,0.75755,0.0664,0.14875,0.72375,0.0023276726952814702,0.0029447087561818774,3.262897668719107e-05,0.0006170360609004071,0.5526128061959654,0.814028813300327,0.9247437402401594,0.5173,0.76085,0.8691,0.5931,0.8752,0.988,0.004650365654645043,0.007538416231485448,4.1145626512860986e-05,0.002888050576840405,0.006114508060033352,0.027793218454697052,0.7494288034736334,nan,nan,0.004594820384294068,0.020885547201336674,0.647451963241437,0.009136212624584718,0.04152823920265781,0.8895348837209303,0.004462173591261468,0.007645613864024311,4.049964305967981e-05,0.0031834402727628436,0.001768867924528302,0.019457547169811323,0.7490676222642502,nan,nan,0.0013711151736745886,0.015082266910420476,0.6718464351005484,0.0024916943521594683,0.027408637873754152,0.8463455149501661,23.0
480,0.003673867167644872,0.00754039110023989,4.2763047448360254e-05,0.0038665239325950183,0.06797319852941175,0.14303918588399722,0.7139699716515592,0.06935,0.14605,0.73025,0.06665,0.14015,0.6984,0.002789908297388284,0.003478065624233558,4.520542600005853e-05,0.000688157326845274,0.5715080985915493,0.7932708995868286,0.9094327998030043,0.52965,0.73285,0.8511,0.62055,0.86455,0.97635,0.004827747497660099,0.007860376787785946,4.2749225154168354e-05,0.0030326292901258468,0.0010626992561105207,0.01168969181721573,0.7432897322654946,nan,nan,0.00078125,0.00859375,0.630859375,0.0016611295681063123,0.018272425249169437,0.904485049833887,0.004519500352340833,0.007626420620098046,4.055984598301482e-05,0.0031069202677572135,0.0017406440382941688,0.019147084421235857,0.7471371279533151,nan,nan,0.0013374944271065537,0.014712438698172091,0.6611680784663397,0.0024916943521594683,0.027408637873754152,0.8588039867109635,24.0
500,0.0038009093275095454,0.007812681363483707,4.804463935734885e-05,0.004011772035974162,0.09030969613259668,0.16427519344560765,0.7123342218792746,0.09465,0.17385,0.7305,0.08635,0.1557,0.69505,0.0007761731016832391,0.001334946963112082,3.0729832091072856e-06,0.000558773861428843,0.5747502238060058,0.8527165406925645,0.9853423435993709,0.5579,0.8301,0.97515,0.59265,0.8766,0.99575,0.005041870820203779,0.008136851697745497,4.7202014856109195e-05,0.0030949808775417188,0.003721424774056353,0.0150518101099227,0.7068140132711087,nan,nan,0.002736512900703675,0.0109460516028147,0.5934323690383112,0.005813953488372093,0.02408637873754153,0.8737541528239202,0.0045341974267936016,0.007629574132253771,4.0590799092797564e-05,0.00309537670546017,0.0017311021350259665,0.021350259665320254,0.745933889355383,nan,nan,0.001326259946949602,0.016357206012378427,0.6578249336870027,0.0024916943521594683,0.030730897009966777,0.8612956810631229,25.0
520,0.0034533716263493203,0.0069652629078692,3.7486033596470475e-05,0.0035118912815198795,0.08651584415584415,0.16826817507418398,0.7572477487291214,0.0897,0.17475,0.76615,0.08355,0.16225,0.74855,0.00043070589988136775,0.0008386455855947323,5.856431091796697e-07,0.0004079396857133645,0.6610729115455886,0.9571551791684078,1.0,0.6599,0.95065,1.0,0.66225,0.96375,1.0,0.004483984590926606,0.007073761859974003,3.737749441370343e-05,0.0025897772690473973,0.009680021511158914,0.06399569776821727,0.7514435535183962,nan,nan,0.007157057654075547,0.04731610337972167,0.6385685884691849,0.014950166112956811,0.09883720930232558,0.9127906976744186,0.004567473921075279,0.007625253908917775,4.0480756959292426e-05,0.003057779987842496,0.0017157563625965111,0.020017157563625966,0.744575984617978,nan,nan,0.0013083296990841692,0.015263846489315308,0.6528565198430004,0.0024916943521594683,0.029069767441860465,0.8662790697674418,26.0
