frame_id,mesh_vs_gt_accuracy_mean,mesh_vs_gt_chamfer_l1,mesh_vs_gt_chamfer_l2,mesh_vs_gt_completeness_mean,mesh_vs_gt_fscore@0.000500,mesh_vs_gt_fscore@0.001000,mesh_vs_gt_fscore@0.005000,mesh_vs_gt_precision@0.000500,mesh_vs_gt_precision@0.001000,mesh_vs_gt_precision@0.005000,mesh_vs_gt_recall@0.000500,mesh_vs_gt_recall@0.001000,mesh_vs_gt_recall@0.005000,nksr_vs_mesh_accuracy_mean,nksr_vs_mesh_chamfer_l1,nksr_vs_mesh_chamfer_l2,nksr_vs_mesh_completeness_mean,nksr_vs_mesh_fscore@0.000500,nksr_vs_mesh_fscore@0.001000,nksr_vs_mesh_fscore@0.005000,nksr_vs_mesh_precision@0.000500,nksr_vs_mesh_precision@0.001000,nksr_vs_mesh_precision@0.005000,nksr_vs_mesh_recall@0.000500,nksr_vs_mesh_recall@0.001000,nksr_vs_mesh_recall@0.005000,offline_pcd_vs_gt_accuracy_mean,offline_pcd_vs_gt_chamfer_l1,offline_pcd_vs_gt_chamfer_l2,offline_pcd_vs_gt_completeness_mean,offline_pcd_vs_gt_fscore@0.000500,offline_pcd_vs_gt_fscore@0.001000,offline_pcd_vs_gt_fscore@0.005000,offline_pcd_vs_gt_normal_mean_abs_cos,offline_pcd_vs_gt_normal_mean_angle_deg,offline_pcd_vs_gt_precision@0.000500,offline_pcd_vs_gt_precision@0.001000,offline_pcd_vs_gt_precision@0.005000,offline_pcd_vs_gt_recall@0.000500,offline_pcd_vs_gt_recall@0.001000,offline_pcd_vs_gt_recall@0.005000,online_pcd_vs_gt_accuracy_mean,online_pcd_vs_gt_chamfer_l1,online_pcd_vs_gt_chamfer_l2,online_pcd_vs_gt_completeness_mean,online_pcd_vs_gt_fscore@0.000500,online_pcd_vs_gt_fscore@0.001000,online_pcd_vs_gt_fscore@0.005000,online_pcd_vs_gt_normal_mean_abs_cos,online_pcd_vs_gt_normal_mean_angle_deg,online_pcd_vs_gt_precision@0.000500,online_pcd_vs_gt_precision@0.001000,online_pcd_vs_gt_precision@0.005000,online_pcd_vs_gt_recall@0.000500,online_pcd_vs_gt_recall@0.001000,online_pcd_vs_gt_recall@0.005000,time_s
220,0.0039157112418195415,0.0073753957658112615,7.474078092510901e-05,0.0034596845239917196,0.15079396951623592,0.2990053146151918,0.8048690991522528,0.1549,0.3063,0.7922,0.1469,0.29205,0.81795,0.002768643361399416,0.0053395442882768545,4.089750506368334e-05,0.0025709009268774386,0.3183878794992175,0.5122384006218724,0.7958256984291223,0.30065,0.4799,0.76275,0.33835,0.54925,0.8319,0.0038117289873483154,0.006919949111960102,3.571805510394694e-05,0.0031082201246117862,0.004454342984409799,0.04037438062029731,0.799565249900811,nan,nan,0.0036429872495446266,0.03278688524590164,0.7164541590771099,0.0057306590257879654,0.05253104106972302,0.9044890162368673,0.0037113300991595674,0.006938949813586337,3.7251155124448266e-05,0.0032276197144267696,0.007692307692307693,0.04692307692307693,0.8177640157426277,nan,nan,0.00643915003219575,0.039278815196394076,0.7501609787508049,0.009551098376313277,0.05826170009551098,0.8987583572110793,11.0
240,0.004149709490711825,0.007757385476313024,7.949757766134198e-05,0.003607675985601199,0.11508748913987836,0.25327501478998227,0.7940866811471023,0.1163,0.2619,0.7858,0.1139,0.2452,0.80255,0.002593455139922886,0.005202108221397378,4.029209639786419e-05,0.002608653081474492,0.2865296434458229,0.48665726473893944,0.8228083259952024,0.2664,0.45305,0.8027,0.30995,0.52565,0.84395,0.003772457258481706,0.0070245678680450115,3.523521660977514e-05,0.0032521106095633055,0.002280501710376283,0.02325668629731048,0.8259191267099948,nan,nan,0.001893939393939394,0.019570707070707072,0.7626262626262627,0.0028653295128939827,0.02865329512893983,0.9006685768863419,0.0037173219302143647,0.006947517561975588,3.7213983490378856e-05,0.0032301956317612227,0.006893910379165071,0.04442742244350823,0.8169210140689729,nan,nan,0.005754475703324808,0.0370843989769821,0.7480818414322251,0.008595988538681949,0.055396370582617004,0.8997134670487106,12.0
260,0.003042975183180016,0.006329070474546616,3.7362861933340076e-05,0.0032860952913666,0.11771649331352155,0.2354497347198642,0.8164092838115067,0.1204,0.24155,0.8238,0.11515,0.22965,0.80915,0.0030890928533323075,0.0048512977814115805,4.1954275507209404e-05,0.0017622049280792726,0.3461360488220267,0.5669955414841481,0.8336430960472188,0.3057,0.5027,0.77385,0.3989,0.65015,0.90345,0.004333730148232748,0.007625069234377989,3.863186142440658e-05,0.0032913390861452414,0.0007034822370735138,0.014069644741470277,0.765891804098889,nan,nan,0.0005567928730512249,0.011135857461024499,0.6776169265033407,0.0009551098376313276,0.019102196752626553,0.8806112702960841,0.0040006077339589585,0.00699502293224964,3.4242951579626824e-05,0.002994415198290682,0.002902757619738752,0.03193033381712627,0.7904375447806379,nan,nan,0.0023405500292568754,0.025746050321825628,0.6957284961966061,0.0038204393505253103,0.04202483285577841,0.9149952244508118,13.0
280,0.0026968508788201852,0.005590140249992974,2.9391901247026637e-05,0.0028932893711727885,0.11869442574673958,0.26876208178438665,0.8346364153712522,0.12315,0.277,0.84035,0.11455,0.261,0.829,0.0024597433051566837,0.003356286027838444,3.212001469679929e-05,0.0008965427226817606,0.4598073116651344,0.7303087752740145,0.9093830148387451,0.4285,0.6793,0.8545,0.49605,0.7896,0.9718,0.00444520273668696,0.007497317092891149,3.7649039252841345e-05,0.0030521143562041884,0.0020060180541624875,0.021397525911066532,0.7568707796150373,nan,nan,0.0015432098765432098,0.01646090534979424,0.6496913580246914,0.0028653295128939827,0.030563514804202482,0.9063992359121299,0.004628913328079984,0.007553193367947122,4.196913116536442e-05,0.0029242800398671374,0.0034013605442176874,0.027891156462585037,0.7552456455664625,nan,nan,0.002641310089804543,0.021658742736397254,0.6397253037506603,0.004775549188156638,0.039159503342884434,0.9216809933142311,14.0
300,0.0030592275510126065,0.006125952362798323,3.9950527542075625e-05,0.003066724811785716,0.15509579777813556,0.29502542731426634,0.829873847822158,0.16055,0.30665,0.822,0.15,0.28425,0.8379,0.003810670014435801,0.004925784302176394,5.1155965163499694e-05,0.0011151142877405932,0.38256283174521966,0.6183069007839099,0.8378854252440889,0.33375,0.54035,0.7482,0.4481,0.72255,0.952,0.004679269597788326,0.007600425558954077,4.3990077952676903e-05,0.002921155961165751,0.002070393374741201,0.03682331371224549,0.7741402890230522,nan,nan,0.0016207455429497568,0.02863317125877904,0.668827660723933,0.0028653295128939827,0.05157593123209169,0.9188156638013372,0.004797278919648043,0.007719476250527656,4.482726633797286e-05,0.0029221973308796133,0.002682763246143528,0.027498323272971158,0.7447484885566937,nan,nan,0.0020671834625322996,0.02118863049095607,0.6248062015503876,0.0038204393505253103,0.039159503342884434,0.9216809933142311,15.0
320,0.002898419005756874,0.005662608063076703,3.6370891357325846e-05,0.0027641890573198297,0.1723219176095155,0.3248687543279218,0.8219324787104622,0.17015,0.32065,0.81455,0.17455,0.3292,0.82945,0.0017288589854552747,0.0026173244811588574,1.7147844825263942e-05,0.0008884654957035827,0.46103784953215426,0.7163002470596422,0.9416332687972417,0.4388,0.67915,0.91205,0.48565,0.75775,0.9732,0.005210259951706913,0.008173923443884847,4.9225206040886525e-05,0.002963663492177934,0.0018433179723502304,0.02580645161290323,0.7008192672483085,nan,nan,0.001358695652173913,0.019021739130434784,0.5697463768115942,0.0028653295128939827,0.04011461318051576,0.9102196752626552,0.004794319311792462,0.007713446968825432,4.477296624666689e-05,0.00291912765703297,0.0033311125916055963,0.02731512325116589,0.7452433171589071,nan,nan,0.0025575447570332483,0.020971867007672635,0.6250639386189258,0.004775549188156638,0.039159503342884434,0.9226361031518625,16.0
340,0.0032478493075872245,0.00621226397690452,4.6566050105601445e-05,0.0029644146693172954,0.1807830613938053,0.34074981658107123,0.818294911734164,0.18255,0.341,0.8041,0.17905,0.3405,0.833,0.0028756612775797745,0.0039599573079795855,4.541901606064567e-05,0.0010842960303998111,0.4502061630218688,0.7112195678732242,0.8990101687401291,0.4191,0.65635,0.848,0.4863,0.7761,0.95655,0.00524209941975217,0.008110719242347623,5.134674974370291e-05,0.0028686198225954546,0.0025023459493274942,0.02627463246793869,0.7115838084327736,nan,nan,0.0018604651162790699,0.01953488372093023,0.5837209302325581,0.0038204393505253103,0.04011461318051576,0.9111747851002865,0.004916297641955044,0.007790605671632797,4.674914591305456e-05,0.0028743080296777528,0.005913272010512484,0.03416557161629435,0.733460336041286,nan,nan,0.004506760140210316,0.026039058587881823,0.6099148723084626,0.008595988538681949,0.049665711556829036,0.9197707736389685,17.0
360,0.0033645197403758074,0.006288374552768625,4.713194606395108e-05,0.0029238548123928176,0.1604738744352703,0.31789383453916326,0.8268453971419075,0.16005,0.3165,0.80465,0.1609,0.3193,0.8503,0.0015137315519081053,0.0022961249961978587,1.3361363627526091e-05,0.0007823934442897531,0.4551049860128353,0.7181056258252831,0.9586593955184992,0.4383,0.68835,0.9311,0.47325,0.75055,0.9879,0.005265143476867503,0.008172651746384851,5.1057446066644724e-05,0.002907508269517348,0.0024427480916030535,0.0183206106870229,0.7202379535990483,nan,nan,0.0017953321364452424,0.013464991023339317,0.5906642728904847,0.0038204393505253103,0.02865329512893983,0.9226361031518625,0.005143485288215336,0.008116266379506982,5.038742992058187e-05,0.0029727810912916455,0.004558775643112993,0.022142624552263106,0.7304843773835719,nan,nan,0.003458498023715415,0.016798418972332016,0.6062252964426877,0.0066857688634192934,0.03247373447946514,0.9188156638013372,18.0
380,0.003632330996236115,0.006772742800715029,5.27900910562285e-05,0.0031404118044789145,0.13809818971759594,0.2862018342213294,0.8039746776448656,0.1376,0.28365,0.78175,0.1386,0.2888,0.8275,0.0010739040460916087,0.0017177744117585995,6.959705199375775e-06,0.0006438703656669908,0.5364524064420034,0.80822005377341,0.9717162255998766,0.51845,0.78465,0.9534,0.55575,0.83325,0.99075,0.005384897314378478,0.00821279866650186,5.1476907500544174e-05,0.002827901352123382,0.001770433756270286,0.015343759221009149,0.7296273859208379,nan,nan,0.0012809564474807857,0.011101622544833475,0.5913748932536294,0.0028653295128939827,0.024832855778414518,0.9522445081184336,0.005231734646623793,0.008102555520035193,5.08517568995943e-05,0.0028708208734114,0.00448,0.0224,0.7288563411367197,nan,nan,0.003368623676612127,0.016843118383060636,0.5991337824831569,0.0066857688634192934,0.033428844317096466,0.9302769818529131,19.0
400,0.0034730581960004956,0.006284033764808066,5.12722743851215e-05,0.0028109755688075708,0.19465272004105721,0.37170367982809566,0.8089741921545631,0.18865,0.3574,0.78085,0.20105,0.3872,0.8392,0.001705207986023592,0.00245125666099853,1.8198232369774976e-05,0.0007460486749749377,0.5148383405141115,0.7641858638914263,0.9438056175614917,0.4878,0.72605,0.9083,0.54505,0.80655,0.9822,0.005409062551122655,0.007909011418902219,5.271400273172214e-05,0.002499948867779563,0.0034672060098237503,0.05374169315226813,0.7040367283148027,nan,nan,0.0024855012427506215,0.03852526926263463,0.5642087821043911,0.0057306590257879654,0.08882521489971347,0.936007640878701,0.005609777900168475,0.008396339846593433,5.5301003898206795e-05,0.0027865619464249587,0.0017426662794074936,0.019750217833284928,0.6892065269840861,nan,nan,0.0012520868113522537,0.014190317195325543,0.5450751252086812,0.0028653295128939827,0.03247373447946514,0.9369627507163324,20.0
420,0.003772243694435778,0.006881634992645047,5.6498937283189674e-05,0.0031093912982092693,0.1624962957270212,0.31386878231130205,0.758531316620608,0.15765,0.30235,0.72765,0.16765,0.3263,0.79215,0.0012202693285987129,0.001898906547851574,9.675125375404799e-06,0.000678637219252861,0.5176187466833905,0.7988241397631027,0.9651303914461761,0.5005,0.77025,0.94325,0.53595,0.8296,0.98805,0.0055381071187343405,0.008042855671488817,5.446972875480887e-05,0.002504748552754478,0.00275178866263071,0.03632361034672537,0.703938615245809,nan,nan,0.001932740626207963,0.02551217626594511,0.5593351372245845,0.004775549188156638,0.06303724928366762,0.9493791786055397,0.005684532341564998,0.008449015817200848,5.6081925401238414e-05,0.0027644834756358505,0.002250351617440225,0.018565400843881856,0.6818514420400336,nan,nan,0.001594896331738437,0.013157894736842105,0.534688995215311,0.0038204393505253103,0.03151862464183381,0.9407831900668577,21.0
440,0.004380956689174914,0.008188490100833222,6.111792809654851e-05,0.0038075334116583074,0.0950807762916339,0.18212042657916322,0.6947019464195934,0.0905,0.1713,0.6644,0.10015,0.1944,0.7279,0.0012394632581482616,0.0019430572865061953,9.310377089969504e-06,0.0007035940283579336,0.5130540807392996,0.7713020516471425,0.9660731241755683,0.49195,0.7415,0.94455,0.53605,0.8036,0.9886,0.005718641736253054,0.008354784682823186,5.5516807176564224e-05,0.002636142946570132,0.001556420233463035,0.01245136186770428,0.6748400028701111,nan,nan,0.0010683760683760685,0.008547008547008548,0.5249287749287749,0.0028653295128939827,0.022922636103151862,0.944603629417383,0.005701874304372397,0.008429472614789876,5.6132330054857296e-05,0.0027275983104174794,0.0033305578684429643,0.018318068276436304,0.6864402818426222,nan,nan,0.002347417840375587,0.012910798122065728,0.5375586854460094,0.0057306590257879654,0.03151862464183381,0.9493791786055397,22.0
460,0.004177403535727063,0.007760601498974911,6.263720680856753e-05,0.003583197963247848,0.13663672873311428,0.2792037536866565,0.7011179899640556,0.1304,0.26765,0.6716,0.1435,0.2918,0.73335,0.0011665415563781843,0.0017781563808098118,8.974956740272856e-06,0.0006116148244316275,0.5484967689087101,0.8238342677900352,0.969834101976142,0.5277,0.79525,0.9485,0.571,0.85455,0.99215,0.005633741469651259,0.008429115250592858,5.4369016058545384e-05,0.0027953737809415995,0.0005329070077271516,0.01705302424726885,0.6823808394593313,nan,nan,0.0003695491500369549,0.011825572801182557,0.5365853658536586,0.0009551098376313276,0.030563514804202482,0.9369627507163324,0.005673781262534996,0.008275397112686435,5.366615515802754e-05,0.00260161585015144,0.0010635469290082426,0.01701675086413188,0.6925383061724718,nan,nan,0.0007369196757553427,0.011790714812085483,0.5346352247605011,0.0019102196752626551,0.030563514804202482,0.9828080229226361,23.0
480,0.004187124481225122,0.007851540838362014,6.106252632524938e-05,0.003664416357136892,0.12148947044334976,0.24239833384757792,0.7125826388645523,0.11565,0.23025,0.6896,0.12795,0.2559,0.73715,0.0006061514365981719,0.0011203288775695445,1.3134569427830422e-06,0.0005141774409713726,0.5682743351940573,0.864401514932493,0.9978957886561779,0.5519,0.848,0.99585,0.58565,0.88145,0.99995,0.005631338055045928,0.008106770407690927,5.2366247931065475e-05,0.0024754323526449988,0.0035452013167890603,0.022284122562674095,0.680027373284284,nan,nan,0.002412129565816678,0.015161957270847692,0.5248104755341144,0.0066857688634192934,0.04202483285577841,0.9656160458452722,0.005708216018605232,0.0083829029915912,5.394407362051858e-05,0.0026746869729859677,0.0015768725361366624,0.01314060446780552,0.6914195319164551,nan,nan,0.0010877447425670776,0.009064539521392313,0.5319071791153009,0.0028653295128939827,0.02387774594078319,0.9875835721107927,24.0
500,0.0043537888922779155,0.008143139781469955,6.540060271480889e-05,0.0037893508891920407,0.0934939903846154,0.20843236420196218,0.6992238902369398,0.09045,0.19855,0.66955,0.09675,0.21935,0.73165,0.0008272256201941278,0.0013472895868042187,4.394711803028168e-06,0.000520063966610091,0.5855597645252112,0.8728360113340393,0.9823186030534351,0.5691,0.84985,0.96915,0.603,0.8971,0.99585,0.0057552943675232195,0.008478088560605506,5.4761564794222146e-05,0.0027227941930822864,0.0015412278448497304,0.014005576294265309,0.671163745846437,nan,nan,0.0010541110330288123,0.009486999297259312,0.5179198875614898,0.0028653295128939827,0.026743075453677174,0.9531996179560649,0.0057758085410208,0.008509121084780524,5.482756533861869e-05,0.0027333125437597246,0.0005238344683080147,0.010476689366160292,0.6918894775437003,nan,nan,0.00036088054853843375,0.007217610970768676,0.5330205701912667,0.0009551098376313276,0.019102196752626553,0.9856733524355301,25.0
520,0.004425507981958117,0.008101145949980161,7.325624214760156e-05,0.003675637968022044,0.10338499999999999,0.22902284811505774,0.7260927143446001,0.10005,0.21955,0.69255,0.10695,0.23935,0.76305,0.000610316077316757,0.0011546496768378104,1.2131307930059424e-06,0.0005443335995210534,0.5442385544381687,0.8474606410899118,0.9998749843730466,0.53435,0.83145,0.99975,0.5545,0.8641,1.0,0.0061848132652908205,0.008750486621643894,6.439402873868711e-05,0.0025656733563530747,0.0024624476729869496,0.014898593444618885,0.6706556615892124,nan,nan,0.0016589250165892503,0.009953550099535502,0.5069674850696748,0.004775549188156638,0.029608404966571154,0.9904489016236867,0.00578053966327518,0.00826062890390089,5.540588755246128e-05,0.0024800892406257103,0.004129032258064516,0.02838709677419355,0.6856588126276154,nan,nan,0.002828854314002829,0.019448373408769447,0.5240452616690241,0.007640878701050621,0.05253104106972302,0.9914040114613181,26.0
