frame_id,mesh_vs_gt_accuracy_mean,mesh_vs_gt_chamfer_l1,mesh_vs_gt_chamfer_l2,mesh_vs_gt_completeness_mean,mesh_vs_gt_fscore@0.000500,mesh_vs_gt_fscore@0.001000,mesh_vs_gt_fscore@0.005000,mesh_vs_gt_precision@0.000500,mesh_vs_gt_precision@0.001000,mesh_vs_gt_precision@0.005000,mesh_vs_gt_recall@0.000500,mesh_vs_gt_recall@0.001000,mesh_vs_gt_recall@0.005000,nksr_vs_mesh_accuracy_mean,nksr_vs_mesh_chamfer_l1,nksr_vs_mesh_chamfer_l2,nksr_vs_mesh_completeness_mean,nksr_vs_mesh_fscore@0.000500,nksr_vs_mesh_fscore@0.001000,nksr_vs_mesh_fscore@0.005000,nksr_vs_mesh_precision@0.000500,nksr_vs_mesh_precision@0.001000,nksr_vs_mesh_precision@0.005000,nksr_vs_mesh_recall@0.000500,nksr_vs_mesh_recall@0.001000,nksr_vs_mesh_recall@0.005000,offline_pcd_vs_gt_accuracy_mean,offline_pcd_vs_gt_chamfer_l1,offline_pcd_vs_gt_chamfer_l2,offline_pcd_vs_gt_completeness_mean,offline_pcd_vs_gt_fscore@0.000500,offline_pcd_vs_gt_fscore@0.001000,offline_pcd_vs_gt_fscore@0.005000,offline_pcd_vs_gt_normal_mean_abs_cos,offline_pcd_vs_gt_normal_mean_angle_deg,offline_pcd_vs_gt_precision@0.000500,offline_pcd_vs_gt_precision@0.001000,offline_pcd_vs_gt_precision@0.005000,offline_pcd_vs_gt_recall@0.000500,offline_pcd_vs_gt_recall@0.001000,offline_pcd_vs_gt_recall@0.005000,online_pcd_vs_gt_accuracy_mean,online_pcd_vs_gt_chamfer_l1,online_pcd_vs_gt_chamfer_l2,online_pcd_vs_gt_completeness_mean,online_pcd_vs_gt_fscore@0.000500,online_pcd_vs_gt_fscore@0.001000,online_pcd_vs_gt_fscore@0.005000,online_pcd_vs_gt_normal_mean_abs_cos,online_pcd_vs_gt_normal_mean_angle_deg,online_pcd_vs_gt_precision@0.000500,online_pcd_vs_gt_precision@0.001000,online_pcd_vs_gt_precision@0.005000,online_pcd_vs_gt_recall@0.000500,online_pcd_vs_gt_recall@0.001000,online_pcd_vs_gt_recall@0.005000,time_s
20,0.00728857499619742,0.04005663923111892,0.0016126900221125882,0.0327680642349215,0.015069795918367344,0.04116298060564818,0.1921184644621817,0.0397,0.1222,0.54095,0.0093,0.02475,0.1168,0.035027069975329686,0.041467722942737026,0.0017670230784238086,0.00644065296740734,0.012549918166939443,0.026442109600329628,0.1424681038872857,0.0071,0.0151,0.0829,0.054,0.10625,0.5062,0.005616298410402227,0.046565496628023104,0.0020851528699494287,0.04094919821762088,0.0,0.0,0.016574585635359115,nan,nan,0.0,0.0,0.4444444444444444,0.0,0.0,0.00844475721323012,0.004360547698868593,0.04024635504169692,0.0017000891424195114,0.03588580734282833,0.0,0.0,0.05675436003547148,nan,nan,0.0,0.0,0.7111111111111111,0.0,0.0,0.029556650246305417,1.0
40,0.006694375086887554,0.03327964073573197,0.0011086117718028248,0.026585265648844416,0.031944309927360776,0.07562035175879396,0.23571103243985259,0.0835,0.1917,0.5414,0.01975,0.0471,0.15065,0.0047689450594970585,0.01343591080667767,0.00015031307399061345,0.008666965747180611,0.06596636394214599,0.1367921230670103,0.42902804141501294,0.09925,0.20865,0.5902,0.0494,0.10175,0.337,0.0023706945233517595,0.043489106853902296,0.0022460943392863223,0.04111841233055054,0.0012730744748567792,0.010184595798854234,0.16822279889777686,nan,nan,0.006666666666666667,0.05333333333333334,0.96,0.0007037297677691766,0.005629838142153413,0.09218859957776214,0.0027528993382689706,0.0339739630964938,0.0014425538517584364,0.03122106375822483,0.002380952380952381,0.02160386595496036,0.24832623250152164,nan,nan,0.007722007722007722,0.07335907335907337,0.918918918918919,0.0014074595355383533,0.012667135819845179,0.14356087262491204,2.0
60,0.0038890379234966547,0.028652915675754276,0.0010547849864706662,0.02476387775225762,0.058646920415224915,0.11115205137352835,0.35811871042026483,0.1036,0.2039,0.71665,0.0409,0.0764,0.2387,0.0020344350779651537,0.006845878093555266,5.7796351907980594e-05,0.004811443015590112,0.12042405837112996,0.2395282777115614,0.8014285300219673,0.15515,0.30705,0.94075,0.0984,0.19635,0.69805,0.0030883812383451347,0.02653025359852275,0.000956850561882976,0.023441872360177612,0.004030226700251889,0.02720403022670025,0.4169296341427623,nan,nan,0.0070921985815602835,0.047872340425531915,0.874113475177305,0.0028149190710767065,0.019000703729767768,0.27375087966220973,0.0034682042625263057,0.02432671006637522,0.0007894765866263449,0.020858505803848914,0.0009900990099009901,0.009900990099009901,0.4251744880081458,nan,nan,0.001669449081803005,0.01669449081803005,0.8247078464106845,0.0007037297677691766,0.007037297677691766,0.28641801548205487,3.0
80,0.00540185273501906,0.02315679928865224,0.000678534045139569,0.01775494655363318,0.08203057827926656,0.1541258426966292,0.4390711441465357,0.1128,0.213,0.59325,0.06445,0.12075,0.3485,0.0023111048854522983,0.006313282100308629,4.998688874776072e-05,0.0040021772148563315,0.17149742020113687,0.3158186694090657,0.8071608733087332,0.1737,0.3241,0.8819,0.16935,0.30795,0.7441,0.003261965492454518,0.019009673396702474,0.0005258820916606256,0.015747707904247957,0.000851063829787234,0.018723404255319147,0.5712516092549396,nan,nan,0.001076426264800861,0.023681377825618945,0.8858988159311088,0.0007037297677691766,0.015482054890921885,0.4215341308937368,0.0033873459282428666,0.018440807013393835,0.0004743214485398534,0.015053461085150968,0.0026109660574412537,0.027305633163131893,0.5478627031543926,nan,nan,0.0034207525655644243,0.036488027366020526,0.8449258836944128,0.00211118930330753,0.021815622800844477,0.40534834623504573,4.0
100,0.003913967825565662,0.019078336026885138,0.0005188907711241852,0.015164368201319476,0.07483562960589554,0.14617526617526616,0.5321363569225422,0.0938,0.184,0.7334,0.06225,0.12125,0.41755,0.002260890842255674,0.006664982712356422,5.036006407895861e-05,0.004404091870100748,0.14442070116861433,0.2893998330550918,0.7629076704453702,0.178,0.3545,0.86705,0.1215,0.2445,0.6811,0.003439228944712446,0.016431788932117334,0.0003927364502326389,0.012992559987404888,0.003952569169960475,0.02766798418972332,0.6050853886978669,nan,nan,0.004508566275924256,0.031559963931469794,0.8205590622182146,0.003518648838845883,0.024630541871921183,0.4792399718508093,0.00364071202603517,0.015049456469149671,0.0002957486659569989,0.011408744443114502,0.00234649980445835,0.023464998044583497,0.5928838500050447,nan,nan,0.002640845070422535,0.02640845070422535,0.7904929577464789,0.00211118930330753,0.0211118930330753,0.47431386347642507,5.0
120,0.004942409858837342,0.01511726473715581,0.0002844358092078089,0.010174854878318469,0.08760455192034139,0.173477252606026,0.5656372837030903,0.09275,0.1918,0.64105,0.083,0.15835,0.5061,0.0023882711953247425,0.006831668300197615,5.323017306964964e-05,0.0044433971048728725,0.1541994279358017,0.30135903438185807,0.7547778750367443,0.1795,0.3513,0.8557,0.13515,0.26385,0.67515,0.0037114839519133414,0.0114278143613105,0.00014562435678398177,0.007716330409397159,0.0057000356252226575,0.02565016031350196,0.6686758057995515,nan,nan,0.005772005772005772,0.025974025974025976,0.7857142857142857,0.005629838142153413,0.025334271639690358,0.5819845179451091,0.003762839534333697,0.012600249392089757,0.00019954549280263415,0.00883740985775606,0.002175489485134155,0.02248005801305294,0.6639328861400426,nan,nan,0.002243829468960359,0.02318623784592371,0.7816005983545251,0.00211118930330753,0.021815622800844477,0.5770584095707249,6.0
140,0.00613250993561712,0.015488975414466094,0.00027067893016805635,0.009356465478848974,0.07968908242612753,0.16701801426872767,0.5233012855787477,0.0878,0.1823,0.57115,0.07295,0.1541,0.48285,0.0025433701643018717,0.006365268170173332,5.1940723909694566e-05,0.0038218980058714607,0.18127941015089163,0.3486753929694198,0.7840104224993637,0.19555,0.3706,0.8233,0.16895,0.3292,0.7483,0.003803505530167989,0.010872336065874972,0.00012550136533759663,0.007068830535706982,0.0034734282737061478,0.022229940951719346,0.6797542454435812,nan,nan,0.003429355281207133,0.02194787379972565,0.7695473251028807,0.003518648838845883,0.022519352568613652,0.6087262491203378,0.003920346444982161,0.01045048354644631,0.00011077443959807529,0.006530137101464149,0.0034071550255536623,0.024175212732278704,0.6886847323420511,nan,nan,0.0033025099075297227,0.023117569352708058,0.749669749009247,0.003518648838845883,0.025334271639690358,0.6368754398311048,7.0
160,0.0048727360615346245,0.010877424998705549,0.00014496721164504182,0.006004688937170925,0.0969947327852004,0.19398020005129518,0.6884344838826513,0.10275,0.2087,0.72565,0.09185,0.1812,0.65485,0.0028415937068775503,0.005667217157723885,4.064199441210785e-05,0.0028256234508463344,0.20960313315926893,0.38512855667441265,0.8118547004338863,0.1958,0.3583,0.7909,0.2255,0.4163,0.83395,0.004192923516866349,0.008411687856539047,5.422896416101759e-05,0.004218764339672699,0.0017626321974148064,0.02585193889541716,0.7121920861852739,nan,nan,0.0015128593040847202,0.022188603126575897,0.6843166918809884,0.00211118930330753,0.03096410978184377,0.7424349049964813,0.003995513849866317,0.009187308151679004,7.765702879631567e-05,0.005191794301812687,0.0031685678073510772,0.023447401774397972,0.7178137092589458,nan,nan,0.002881844380403458,0.02132564841498559,0.7279538904899135,0.003518648838845883,0.026038001407459536,0.7079521463757917,8.0
180,0.004407330298447687,0.00808462848122682,8.191002968400339e-05,0.003677298182779134,0.09456494845360826,0.20520799853907962,0.7646746828821761,0.09555,0.21075,0.7603,0.0936,0.19995,0.7691,0.002933199843554943,0.005654902022827712,4.6032278283636405e-05,0.0027217021792727684,0.24280832313341494,0.44848223058198716,0.8041953292187451,0.2214,0.4126,0.76715,0.2688,0.4912,0.845,0.004149510914803817,0.007931369456771123,4.9387673398502053e-05,0.0037818585419673056,0.0033869602032176125,0.028789161727349705,0.7460826604400647,nan,nan,0.002827521206409048,0.02403393025447691,0.6946277097078228,0.00422237860661506,0.03589021815622801,0.8057705840957072,0.004236942991151189,0.008141821572424823,5.043435630193259e-05,0.0039048785812736343,0.003510825043885313,0.022235225277940317,0.7405114309232741,nan,nan,0.0030045067601402104,0.01902854281422133,0.6955433149724587,0.00422237860661506,0.02674173117522871,0.7916959887403238,9.0
200,0.005222900706952346,0.009906575747899144,8.529190029874168e-05,0.004683675040946798,0.04588383233532934,0.09948970366649924,0.6370508181925204,0.0473,0.102,0.63315,0.04455,0.0971,0.641,0.0030601941910781074,0.006073797109627159,5.250295081289011e-05,0.003013602918549051,0.2258384210526316,0.421668808896693,0.7948988890980982,0.2058,0.37885,0.7593,0.2502,0.4754,0.834,0.004390629457024577,0.008249300147482687,5.116424349140857e-05,0.00385867069045811,0.0038282745419742957,0.02843861088323763,0.7445339668118529,nan,nan,0.0031305903398926656,0.023255813953488372,0.6771019677996423,0.0049261083743842365,0.036593947923997186,0.8268824771287826,0.0043715515494297695,0.008187262622984134,4.980009994505548e-05,0.0038157110735543647,0.002814522938361948,0.019701660568533636,0.7423310449527056,nan,nan,0.0023452157598499064,0.016416510318949345,0.6791744840525328,0.003518648838845883,0.024630541871921183,0.8184377199155525,10.0
