frame_id,mesh_vs_gt_accuracy_mean,mesh_vs_gt_chamfer_l1,mesh_vs_gt_chamfer_l2,mesh_vs_gt_completeness_mean,mesh_vs_gt_fscore@0.000500,mesh_vs_gt_fscore@0.001000,mesh_vs_gt_fscore@0.005000,mesh_vs_gt_precision@0.000500,mesh_vs_gt_precision@0.001000,mesh_vs_gt_precision@0.005000,mesh_vs_gt_recall@0.000500,mesh_vs_gt_recall@0.001000,mesh_vs_gt_recall@0.005000,nksr_vs_mesh_accuracy_mean,nksr_vs_mesh_chamfer_l1,nksr_vs_mesh_chamfer_l2,nksr_vs_mesh_completeness_mean,nksr_vs_mesh_fscore@0.000500,nksr_vs_mesh_fscore@0.001000,nksr_vs_mesh_fscore@0.005000,nksr_vs_mesh_precision@0.000500,nksr_vs_mesh_precision@0.001000,nksr_vs_mesh_precision@0.005000,nksr_vs_mesh_recall@0.000500,nksr_vs_mesh_recall@0.001000,nksr_vs_mesh_recall@0.005000,offline_pcd_vs_gt_accuracy_mean,offline_pcd_vs_gt_chamfer_l1,offline_pcd_vs_gt_chamfer_l2,offline_pcd_vs_gt_completeness_mean,offline_pcd_vs_gt_fscore@0.000500,offline_pcd_vs_gt_fscore@0.001000,offline_pcd_vs_gt_fscore@0.005000,offline_pcd_vs_gt_normal_mean_abs_cos,offline_pcd_vs_gt_normal_mean_angle_deg,offline_pcd_vs_gt_precision@0.000500,offline_pcd_vs_gt_precision@0.001000,offline_pcd_vs_gt_precision@0.005000,offline_pcd_vs_gt_recall@0.000500,offline_pcd_vs_gt_recall@0.001000,offline_pcd_vs_gt_recall@0.005000,online_pcd_vs_gt_accuracy_mean,online_pcd_vs_gt_chamfer_l1,online_pcd_vs_gt_chamfer_l2,online_pcd_vs_gt_completeness_mean,online_pcd_vs_gt_fscore@0.000500,online_pcd_vs_gt_fscore@0.001000,online_pcd_vs_gt_fscore@0.005000,online_pcd_vs_gt_normal_mean_abs_cos,online_pcd_vs_gt_normal_mean_angle_deg,online_pcd_vs_gt_precision@0.000500,online_pcd_vs_gt_precision@0.001000,online_pcd_vs_gt_precision@0.005000,online_pcd_vs_gt_recall@0.000500,online_pcd_vs_gt_recall@0.001000,online_pcd_vs_gt_recall@0.005000,time_s
240,0.002799709905674645,0.005470798023304978,3.1074495341838504e-05,0.0026710881176303337,0.1561646446862996,0.2939071270624256,0.8611173808279625,0.15855,0.2975,0.85585,0.15385,0.2904,0.86645,0.0026798375113737697,0.0053959748483841325,4.880376749774547e-05,0.0027161373370103627,0.2812140174556995,0.4913853025791147,0.8331985932813437,0.2577,0.45115,0.81765,0.30945,0.5395,0.84935,0.004272745621541825,0.008389597761789526,6.141409067790348e-05,0.0041168521402477004,0.002486016159105034,0.026724673710379118,0.763170509640411,nan,nan,0.0019940179461615153,0.02143569292123629,0.7123629112662014,0.0033003300330033004,0.03547854785478548,0.8217821782178217,0.003832315781973558,0.00794738999886721,5.587443973493466e-05,0.004115074216893652,0.0026560424966799467,0.02656042496679947,0.7970604958905526,nan,nan,0.0022222222222222222,0.022222222222222223,0.7694444444444445,0.0033003300330033004,0.033003300330033,0.8267326732673267,12.0
260,0.002696714681492812,0.005424569784981655,2.941361819964612e-05,0.002727855103488843,0.1363840417735434,0.27337288104599067,0.8574938309037902,0.13945,0.2772,0.8598,0.13345,0.26965,0.8552,0.0029355362463776196,0.006038121077350661,5.7153923161796654e-05,0.003102584830973042,0.22143067928730514,0.4171533542542483,0.8080321290601724,0.19825,0.37595,0.78205,0.25075,0.4685,0.8358,0.00408628768700564,0.008266398061228052,6.244750041443476e-05,0.004180110374222412,0.0018039687312086591,0.019018769531624454,0.7827540604330138,nan,nan,0.0014191106906338694,0.015137180700094607,0.7303689687795648,0.0024752475247524753,0.02557755775577558,0.8432343234323433,0.003819906106033725,0.007936746410414638,5.7569606451952476e-05,0.004116840304380914,0.007897334649555774,0.02500822639025995,0.7975352496133977,nan,nan,0.006568144499178982,0.02079912424740011,0.7739463601532567,0.009900990099009901,0.03135313531353135,0.8226072607260726,13.0
280,0.003436972032279276,0.006641454925483965,5.19743539228112e-05,0.003204482893204689,0.1318116821543713,0.2790967663919742,0.802422471805097,0.13315,0.28005,0.79775,0.1305,0.27815,0.80715,0.0031179960960950096,0.0059427331815463495,5.3148168801991726e-05,0.00282473708545134,0.23921734504132233,0.43657194631632595,0.796451568510931,0.21605,0.39495,0.7514,0.26795,0.488,0.84725,0.004046104925111968,0.008206177969158386,6.254847528454872e-05,0.004160073044046418,0.003704847175054029,0.02778635381290522,0.774540798558834,nan,nan,0.0029600394671928957,0.02220029600394672,0.7311297483966452,0.0049504950495049506,0.03712871287128713,0.8234323432343235,0.0038210629632553384,0.00794023346606679,5.752757316407194e-05,0.0041191705028114515,0.00718954248366013,0.02483660130718954,0.7983237838520452,nan,nan,0.005952380952380952,0.020562770562770564,0.7754329004329005,0.009075907590759076,0.03135313531353135,0.8226072607260726,14.0
300,0.002737988526341011,0.005343404558591605,3.3114164558559415e-05,0.0026054160322505934,0.17115883981926833,0.33304658315205166,0.860752040194,0.17945,0.342,0.8529,0.1636,0.32455,0.86875,0.0026763519577801304,0.005495167018792533,4.9127049713416766e-05,0.0028188150610124027,0.2751762985556652,0.4695511686670878,0.8282473527016019,0.24745,0.4245,0.80985,0.3099,0.5253,0.8475,0.003923229848299213,0.00798922328688911,5.9377688263130486e-05,0.004065993438589897,0.0024562480810561864,0.028860914952410197,0.7991542999859319,nan,nan,0.0019559902200488996,0.022982885085574573,0.7574572127139364,0.0033003300330033004,0.038778877887788776,0.8457095709570958,0.0038210629632553384,0.00794023346606679,5.752757316407194e-05,0.0041191705028114515,0.00718954248366013,0.02483660130718954,0.7983237838520452,nan,nan,0.005952380952380952,0.020562770562770564,0.7754329004329005,0.009075907590759076,0.03135313531353135,0.8226072607260726,15.0
320,0.003607078303229542,0.006726857988959955,6.390926023622904e-05,0.0031197796857304126,0.1590541797611565,0.3050938969443762,0.8448164925880997,0.1618,0.31015,0.83535,0.1564,0.3002,0.8545,0.0029863048935588337,0.005574755901575825,4.736260204102537e-05,0.002588451008016991,0.273381432312833,0.4798683347005743,0.8084427712329612,0.24595,0.4262,0.76835,0.3077,0.549,0.85295,0.0038652257810809438,0.007882386906678997,5.414791034387523e-05,0.004017161125598053,0.002444240757714635,0.021387106630003053,0.7884886289936687,nan,nan,0.0019408054342552159,0.016982047549733138,0.7462396894711305,0.0033003300330033004,0.028877887788778877,0.8358085808580858,0.0038626988072999304,0.007960295261310696,5.7602066729464885e-05,0.004097596454010766,0.0044742729306487695,0.02173218280600831,0.7955703340722593,nan,nan,0.0036515388628064684,0.01773604590505999,0.7652582159624414,0.005775577557755775,0.028052805280528052,0.8283828382838284,16.0
340,0.002965519549966594,0.005869002100368302,4.06799547540864e-05,0.002903482550401708,0.14306171438547488,0.2916904341868631,0.8598702311382469,0.14765,0.3002,0.8619,0.13875,0.28365,0.85785,0.0028213344643636547,0.006076641944836617,5.7923835312936626e-05,0.003255307480472962,0.2583490304709142,0.4463654146152569,0.8036942069094188,0.232,0.4018,0.78895,0.29145,0.50205,0.819,0.003648742481051131,0.007948261634313758,6.21332041826221e-05,0.0042995191532626265,0.002517306482064191,0.017226450348630542,0.8156967338551003,nan,nan,0.002034587995930824,0.013733468972533061,0.8041709053916581,0.0033003300330033004,0.0231023102310231,0.8275577557755776,0.0038626988072999304,0.007960295261310696,5.7602066729464885e-05,0.004097596454010766,0.0044742729306487695,0.02173218280600831,0.7955703340722593,nan,nan,0.0036515388628064684,0.01773604590505999,0.7652582159624414,0.005775577557755775,0.028052805280528052,0.8283828382838284,17.0
360,0.00306499939316015,0.006069579477022117,4.0389116742751583e-05,0.0030045800838619675,0.13716019682886824,0.27798037223520944,0.8142970005833053,0.1386,0.28245,0.8191,0.13575,0.27365,0.80955,0.0028308120059774506,0.0053042306614959015,4.7233051144597604e-05,0.0024734186555184505,0.29540146960587843,0.4968087861732331,0.8274768451519537,0.2648,0.45125,0.7914,0.334,0.5526,0.867,0.004172180879217123,0.008287445978965557,5.7401774063768054e-05,0.004115265099748434,0.0018633540372670807,0.011801242236024844,0.7820179617483995,nan,nan,0.00149402390438247,0.009462151394422311,0.7315737051792829,0.0024752475247524753,0.015676567656765675,0.8399339933993399,0.0038630808381489943,0.007948557687598539,5.7340484176975866e-05,0.004085476849449546,0.0038375439718580104,0.021106491845219063,0.7961004677461055,nan,nan,0.003133159268929504,0.01723237597911227,0.7655352480417754,0.0049504950495049506,0.027227722772277228,0.8292079207920792,18.0
380,0.003141446512334934,0.005964312120749407,4.164786454870726e-05,0.0028228656084144732,0.13736589668970534,0.27377104254153733,0.8488430998939804,0.14085,0.2785,0.84195,0.13405,0.2692,0.85585,0.003014388077567066,0.005670722345535282,5.272889920608497e-05,0.002656334267968216,0.2752235405065565,0.49344748067851046,0.8160588091378942,0.24885,0.44975,0.78345,0.30785,0.54655,0.8515,0.004221065551191432,0.008283705158737983,6.154724681857286e-05,0.004062639607546551,0.0011844832691738228,0.020728457210541906,0.7707238540226122,nan,nan,0.0009237875288683603,0.016166281755196306,0.7187066974595843,0.0016501650165016502,0.028877887788778877,0.8308580858085809,0.003865566434604304,0.007952561401112786,5.7363350024149353e-05,0.004086994966508483,0.0038326413286489946,0.021079527307569464,0.7951391213276181,nan,nan,0.003126628452318916,0.017196456487754037,0.764460656591975,0.0049504950495049506,0.027227722772277228,0.8283828382838284,19.0
400,0.003588739682497025,0.0069111581472814645,5.3738735450439684e-05,0.0033224184647844394,0.13756117967332127,0.2646788713786921,0.8084286968891088,0.14285,0.273,0.8126,0.13265,0.25685,0.8043,0.003031993625961085,0.0054938301789252035,4.838930545014643e-05,0.0024618365529641187,0.2498450535416053,0.4647189487070792,0.8282596971794949,0.22015,0.414,0.78715,0.2888,0.5296,0.8739,0.004459876120132501,0.00850504887571979,6.0944950455911354e-05,0.004045172755587288,0.0034822983168891473,0.015670342426001158,0.7517352986200712,nan,nan,0.0026857654431512983,0.012085944494180842,0.6808415398388541,0.0049504950495049506,0.022277227722772276,0.8391089108910891,0.0038996107030690786,0.007984302341807541,5.7610355563612555e-05,0.004084691638738463,0.0038034865293185417,0.021553090332805072,0.7893438436169433,nan,nan,0.003088008234688626,0.017498713329902212,0.7545033453422543,0.0049504950495049506,0.028052805280528052,0.8275577557755776,20.0
420,0.0038237675565267423,0.007245650787876746,6.425294034633482e-05,0.003421883231350003,0.1047185008355216,0.21834998855049234,0.8135211271933868,0.10555,0.2183,0.81175,0.1039,0.2184,0.8153,0.0030179509841819756,0.005491022732230196,4.709036416547295e-05,0.00247307174804822,0.2770891310172367,0.49387894868711174,0.8123174578819774,0.25175,0.44885,0.77085,0.3081,0.54895,0.8585,0.004269369673741635,0.008168763435788116,5.723498972526003e-05,0.003899393762046481,0.002331002331002331,0.02368367847962337,0.7634188797488602,nan,nan,0.0018018018018018018,0.018468468468468467,0.7031531531531532,0.0033003300330033004,0.033003300330033,0.834983498349835,0.003912692450675229,0.007968371613183912,5.671514095532814e-05,0.004055679162508683,0.0037926675094816682,0.03247691591760758,0.7862174381747679,nan,nan,0.0030737704918032786,0.02612704918032787,0.7494877049180327,0.0049504950495049506,0.0429042904290429,0.8267326732673267,21.0
440,0.00406857516030217,0.007938555911781886,7.8048353161229e-05,0.0038699807514797173,0.12544280589876447,0.23822731564040703,0.7773571506673099,0.1264,0.24315,0.77365,0.1245,0.2335,0.7811,0.0029835681478132944,0.005660197765462277,4.569785553213424e-05,0.002676629617648983,0.23481091386554623,0.4413294051815791,0.8071931853269931,0.21045,0.39745,0.76505,0.26555,0.4961,0.85425,0.004194866310153443,0.008540814605799465,6.585690622303212e-05,0.004345948295646022,0.0017980221756068325,0.0185795624812706,0.7611794099498151,nan,nan,0.001411764705882353,0.014588235294117647,0.712,0.0024752475247524753,0.02557755775577558,0.8176567656765676,0.0039271985314126,0.007991567881346095,5.6977895658229115e-05,0.004064369349933495,0.006317119393556538,0.03814208447533791,0.786911488212504,nan,nan,0.00511770726714432,0.030706243602865915,0.7487205731832139,0.00825082508250825,0.05033003300330033,0.8292079207920792,22.0
460,0.0031918854742043604,0.006172564419993275,4.715500165903168e-05,0.002980678945788914,0.16260651505838966,0.30224995038862246,0.8427737533742694,0.1666,0.30785,0.84175,0.1588,0.29685,0.8438,0.002916816671489521,0.0055581084670154966,4.915019168338981e-05,0.002641291795525976,0.2736698950766747,0.4849681072571225,0.8067525792302463,0.24105,0.4323,0.7635,0.3165,0.55225,0.8552,0.0038020024249216028,0.007855037359625783,5.4380024816387136e-05,0.004053034934704181,0.002415458937198068,0.019323671497584544,0.8156494658073447,nan,nan,0.0019047619047619048,0.015238095238095238,0.7785714285714286,0.0033003300330033004,0.026402640264026403,0.8564356435643564,0.0039271985314126,0.007991567881346095,5.6977895658229115e-05,0.004064369349933495,0.006317119393556538,0.03814208447533791,0.786911488212504,nan,nan,0.00511770726714432,0.030706243602865915,0.7487205731832139,0.00825082508250825,0.05033003300330033,0.8292079207920792,23.0
480,0.003838643554242849,0.0073387848838212585,6.698473848431726e-05,0.003500141329578409,0.11876926962744686,0.23619792548687552,0.8347409404013177,0.11795,0.2369,0.832,0.1196,0.2355,0.8375,0.002989090189823518,0.005059859788740765,4.1537589065728906e-05,0.002070769598917248,0.3198001542495758,0.5343470620842572,0.8175857147202873,0.2866,0.4803,0.7628,0.3617,0.6021,0.88085,0.004037560433249946,0.007666903900339912,5.0983581620240884e-05,0.003629343467089966,0.004602991944764097,0.02819332566168009,0.794176426463422,nan,nan,0.0035335689045936395,0.021643109540636044,0.7385159010600707,0.006600660066006601,0.040429042904290426,0.8589108910891089,0.004007299258340308,0.008090211999610143,5.709115752541366e-05,0.004082912741269835,0.006184291898577612,0.036487322201607914,0.7809805505512231,nan,nan,0.004945598417408506,0.029179030662710187,0.7393669634025717,0.00825082508250825,0.04867986798679868,0.8275577557755776,24.0
500,0.003434155868024013,0.00675748504036241,5.9823950571924295e-05,0.003323329172338397,0.1438749131341209,0.28574191234362695,0.8187694849012244,0.1458,0.28885,0.8209,0.142,0.2827,0.81665,0.002798122121049028,0.005230145593732851,4.678262753416697e-05,0.002432023472683823,0.27891228193832596,0.51120470997008,0.8420990481556162,0.2467,0.4585,0.81405,0.3208,0.5776,0.87215,0.004169122834862979,0.008330238286540883,6.18095060421627e-05,0.004161115451677904,0.0023952095808383233,0.03053892215568862,0.7731186192610839,nan,nan,0.0018796992481203006,0.023966165413533833,0.731203007518797,0.0033003300330033004,0.04207920792079208,0.8201320132013201,0.004029948076581288,0.007953790399225315,5.408624129466674e-05,0.003923842322644026,0.005502904310608377,0.03790889636196882,0.7831217951280726,nan,nan,0.004371053909664886,0.03011170471102477,0.7328800388538125,0.007425742574257425,0.05115511551155116,0.8407590759075908,25.0
520,0.0039258153945102995,0.007365753287609789,5.935608143531145e-05,0.00343993789309949,0.11442499453790693,0.22177026265359034,0.7755953596287701,0.1144,0.2228,0.7632,0.11445,0.22075,0.7884,0.003008892171987133,0.005631610818599154,5.035426297193045e-05,0.0026227186466120213,0.26039166904966166,0.46971899081600343,0.8174313121757705,0.24005,0.4305,0.78065,0.2845,0.5168,0.85785,0.004329041831937412,0.008305633018685001,5.563123027166043e-05,0.00397659118674759,0.002287021154945683,0.02058319039451115,0.7643603227824147,nan,nan,0.0017497812773403325,0.015748031496062992,0.6972878390201225,0.0033003300330033004,0.0297029702970297,0.8457095709570958,0.004044282644638413,0.0077160655385000885,4.81535215735802e-05,0.003671782893861676,0.0011926058437686344,0.023467822005596172,0.7887729367644555,nan,nan,0.0009337068160597573,0.018207282913165267,0.7292250233426704,0.0016501650165016502,0.033003300330033,0.8589108910891089,26.0
540,0.004130431979395082,0.007454850231408438,6.307235927404759e-05,0.0033244182520133564,0.11054726368159204,0.21949888408107493,0.7759187292799896,0.11,0.2162,0.7517,0.1111,0.2229,0.80175,0.0029504613849786667,0.0051328020763779965,4.2526300117766934e-05,0.0021823406913993298,0.29185297755188483,0.5258145522914219,0.8256642635214625,0.26405,0.4751,0.778,0.3262,0.58865,0.87955,0.004434434033280749,0.007961359903595689,5.388349520028223e-05,0.0035269258703149392,0.0032085561497326204,0.028342245989304814,0.7416295943363492,nan,nan,0.0023734177215189874,0.020965189873417722,0.6511075949367089,0.0049504950495049506,0.04372937293729373,0.8613861386138614,0.004032522195336018,0.0076892479198275064,4.7842397309404445e-05,0.003656725724491488,0.0011894142134998512,0.021620042363596527,0.7910233808271437,nan,nan,0.0009298000929800093,0.016736401673640166,0.7312877731287774,0.0016501650165016502,0.03052805280528053,0.8613861386138614,27.0
