planner,object,initial_pose_seed,planner_seeds,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s
ray_gpis,Bowl,15,1,0.7618,0.8647973663298899,3.7359651178121567,0.38956235174362214,0.2762464671143407,0.6475766666666667,0.7763449935695274,0.39810855183498817,0.3295044128140691,0.059997978418474415,0.07962171036699764,0.11065556416013438,0.0,1.0,0.031033853793136744,0.4,0.0,0.7837357304303042,0.75,0.27088701479660815,4.7910999273881313e-05,0.270934925795882
ray_gpis,Bowl,16,1,0.9085666666666666,0.952093193845294,2.7982851024717093,0.36833465405352134,0.2585074086807949,0.6817933333333333,0.8029089565859607,0.316256620623822,0.27723511603105483,0.0484583076351542,0.06325132412476439,0.11127162617390966,-0.1,1.0,0.04802030204914527,0.2,0.0,0.8007032859349964,0.25,0.26284922380000353,5.0153801566921175e-05,0.26289937760157045
ray_gpis,Bowl,17,1,0.6771666666666667,0.8075126701778794,4.512535408139229,0.29959810527598835,0.22955312911207687,0.6196666666666667,0.7612887881329783,0.24846946548996662,0.2127364040416142,0.03785288211787087,0.049693893097993325,0.14211464482054395,-0.8,1.0,0.09242075172255063,0.0,0.0,0.7767237926298923,0.75,0.2681945957971038,5.437699728645384e-05,0.2682489727943903
ray_gpis,Bowl,18,1,0.5454666666666667,0.7058925028038996,5.457187071442604,0.2593570047475156,0.19911321142938704,0.5124733333333333,0.6770906605061812,0.0689712433191434,0.15610464978955957,0.027400984106417493,0.013794248663828678,0.20515241175331117,-0.9,1.0,0.19135816308948247,0.0,0.0,0.8071065318150605,1.0,0.2660158403974492,6.878659769427031e-05,0.26608462699514346
ray_gpis,Bowl,19,1,0.7807333333333333,0.8768672082662573,3.639690577983856,0.35887323404126753,0.28491867958906336,0.7339766666666667,0.8400364130031468,0.32547774932229445,0.2706994529544357,0.04759427797567041,0.0650955498644589,0.11864759856740062,-0.3,1.0,0.053552048702941724,0.2,0.0,0.8066709344243532,0.75,0.2695998263981892,4.765699559357017e-05,0.26964748339378275
ray_gpis,Bowl,20,1,0.8485,0.9180416553962673,3.1715903896838427,0.3837031978175001,0.3004141339385716,0.7832800000000001,0.8722744700067515,0.3049721470631265,0.2953445099222696,0.05166209007671929,0.0609944294126253,0.08885894221811037,-0.2,1.0,0.027864512805485075,0.2,0.0,0.790851899885988,0.5,0.3960931962035829,5.340760399121791e-05,0.39614660380757416
ray_gpis,Bowl,21,1,0.9438666666666666,0.9711228479319569,2.55666789598763,0.450779173394393,0.327095065555758,0.8448333333333334,0.9081827067127086,0.3377409237337061,0.3750999696612624,0.06593461526491654,0.06754818474674122,0.0720968396538357,0.1,1.0,0.004548654907094485,0.6,0.0,0.7964735565918973,0.75,0.2712728951970348,6.116839940659702e-05,0.2713340635964414
ray_gpis,Bowl,22,1,0.9196666666666666,0.9581524570237888,2.681732177734375,0.46550506788267204,0.2897481744978516,0.6467833333333333,0.765880182451727,0.4221741245444681,0.4040056496140295,0.0724634292676177,0.08443482490889362,0.12800745975702343,-0.6,1.0,0.04357263484812981,0.2,0.0,0.7806588321126113,0.25,0.2695648234017426,5.619860021397471e-05,0.2696210220019566
ray_gpis,Corner,15,1,0.9985333333333334,0.999266128494229,2.467555459588766,0.08434551041674744,0.051858312894495495,0.9044366666666666,0.9430957576456966,0.3169338566154545,0.0694954451612628,0.013677271333405816,0.0633867713230909,0.06557610133904127,0.7,1.0,0.0021893300159503636,0.8,0.0,0.19948876316090636,0.75,0.24952244959713427,4.925619869027287e-05,0.24957170579582452
ray_gpis,Corner,16,1,0.9999,0.999949997499875,2.424655482172966,0.08170692797811621,0.049938327738936895,0.8843166666666666,0.9272664496397033,0.3614203855189356,0.06698782488168041,0.013186206383825883,0.07228407710378712,0.07241104833129364,0.5267949192431123,1.0,0.00012697122750651157,0.8,0.0,0.11658203449636735,0.25,0.2560731803998351,5.4672599071636795e-05,0.2561278529989067
