planner,object,initial_pose_seed,planner_seed,step,recall@5,f@5,surface_coverage,visibility_surface_coverage,chamfer_mm
ray_gpis,green_Pepper,19,0,0,0.3571,0.5262692506079139,0.3571,0.02392820271246222,16.015324741601944
ray_gpis,green_Pepper,19,0,1,0.644,0.7834549878345498,0.644,0.04930751563173948,5.668017081916332
ray_gpis,green_Pepper,19,0,2,0.8754666666666666,0.9335987487558651,0.8754666666666666,0.0689532695984925,3.256769385188818
ray_gpis,green_Pepper,19,0,3,0.9722333333333333,0.9859212060777122,0.9722333333333333,0.09390709463845097,2.4795893114060163
ray_gpis,green_Pepper,19,0,4,0.9865666666666667,0.993237914660134,0.9865666666666667,0.11832378124649212,2.271633129566908
ray_gpis,green_Pepper,19,0,5,1.0,1.0,1.0,0.14203771146170133,2.008319366723299
ray_gpis,green_Pepper,21,0,0,0.48623333333333335,0.6543162805301994,0.48623333333333335,0.026123420185650018,10.881448164582253
ray_gpis,green_Pepper,21,0,1,0.7492,0.8566201692202149,0.7492,0.04730607855121394,4.572693724185228
ray_gpis,green_Pepper,21,0,2,0.9501,0.9744115686375058,0.9501,0.07298756807823539,2.7519268915057182
ray_gpis,green_Pepper,21,0,3,0.9657,0.982550745281579,0.9657,0.09631312890961308,2.555426210165024
ray_gpis,green_Pepper,21,0,4,0.9832333333333333,0.9915457922248181,0.9832333333333333,0.12024814879884428,2.3306868970394135
ray_gpis,green_Pepper,21,0,5,0.9853666666666666,0.9926294051476636,0.9853666666666666,0.14258696575270088,2.21720221452415
ray_gpis,green_Pepper,20,0,0,0.3611666666666667,0.5306722174605119,0.3611666666666667,0.024955593592602177,12.949011288583279
ray_gpis,green_Pepper,20,0,1,0.6911,0.817337827449589,0.6911,0.050265952628941755,4.914171528071165
ray_gpis,green_Pepper,20,0,2,0.9048,0.9500209995800084,0.9048,0.07604303626114908,2.9456596821546555
ray_gpis,green_Pepper,20,0,3,0.9795,0.9896438494569336,0.9795,0.09908761453782051,2.37291119992733
ray_gpis,green_Pepper,20,0,4,0.9878,0.9938625616259181,0.9878,0.12054619048453756,2.230301033705473
ray_gpis,green_Pepper,20,0,5,0.9934333333333333,0.9967058508770462,0.9934333333333333,0.14497644032792462,2.0896648056805134
ray_gpis,green_Pepper,17,0,0,0.3765,0.5470395931710861,0.3765,0.021868826817508857,14.123590663075447
ray_gpis,green_Pepper,17,0,1,0.6505666666666666,0.7882949290142779,0.6505666666666666,0.0479362993251562,6.6374544985592365
ray_gpis,green_Pepper,17,0,2,0.8190333333333333,0.9005149255098862,0.8190333333333333,0.07157143935078698,3.5782221239060163
ray_gpis,green_Pepper,17,0,3,0.9415333333333333,0.9698863441266353,0.9415333333333333,0.09620446966091831,2.6127174496650696
ray_gpis,green_Pepper,17,0,4,0.9755333333333334,0.9876151587756893,0.9755333333333334,0.11416494573676476,2.3749645333737135
ray_gpis,green_Pepper,17,0,5,0.9899333333333333,0.9949412040604375,0.9899333333333333,0.13672538556311523,2.115983050316572
ray_gpis,green_Pepper,22,0,0,0.45876666666666666,0.6289788177227339,0.45876666666666666,0.026982228175366524,11.220051907002926
ray_gpis,green_Pepper,22,0,1,0.6432,0.7828627069133398,0.6432,0.051837884532620115,6.127428729087114
ray_gpis,green_Pepper,22,0,2,0.8802,0.9362833741091374,0.8802,0.07398553046780719,3.1299875117838383
ray_gpis,green_Pepper,22,0,3,0.9589,0.9790188371024555,0.9589,0.09812568612460684,2.46405228972435
ray_gpis,green_Pepper,22,0,4,0.9996,0.9997999599919984,0.9996,0.12025615699394515,2.1002949215471745
ray_gpis,green_Pepper,22,0,5,0.9996,0.9997999599919984,0.9996,0.14298940702540502,1.9940633792430162
ray_gpis,green_Pepper,18,0,0,0.4143,0.5858728699710104,0.4143,0.026334074248451404,12.827595695853233
ray_gpis,green_Pepper,18,0,1,0.6826666666666666,0.8114104595879557,0.6826666666666666,0.05280885608477927,5.395784042775631
ray_gpis,green_Pepper,18,0,2,0.9108666666666667,0.9533544988312459,0.9108666666666667,0.07691842960278429,2.9394240118563175
ray_gpis,green_Pepper,18,0,3,0.9543,0.9766156680141228,0.9543,0.10245549022518158,2.488014753907919
ray_gpis,green_Pepper,18,0,4,0.9971333333333333,0.9985646092732917,0.9971333333333333,0.12561855604306688,2.1712009329348803
ray_gpis,green_Pepper,18,0,5,1.0,1.0,1.0,0.1489814953498824,1.998914871364832
ray_gpis,green_Pepper,16,0,0,0.3668666666666667,0.5367994927571575,0.3668666666666667,0.02563259321026537,14.096474274992943
ray_gpis,green_Pepper,16,0,1,0.7020666666666666,0.8249578943245466,0.7020666666666666,0.053205415239188404,5.515768192708492
ray_gpis,green_Pepper,16,0,2,0.862,0.9258861439312567,0.862,0.07723603883447974,3.159943735226989
ray_gpis,green_Pepper,16,0,3,0.9647,0.982032880337965,0.9647,0.10052496190494861,2.4244189262390137
ray_gpis,green_Pepper,16,0,4,0.9932666666666666,0.996621960600689,0.9932666666666666,0.122810684950245,2.15108972042799
ray_gpis,green_Pepper,16,0,5,0.999,0.9994997498749374,0.999,0.14641210728163473,1.9976061303168535
ray_gpis,green_Pepper,15,0,0,0.37753333333333333,0.5481295068479892,0.37753333333333333,0.023302895275815257,13.414089567959309
ray_gpis,green_Pepper,15,0,1,0.5981666666666666,0.7485660652831369,0.5981666666666666,0.04791543375011668,7.043976336717606
ray_gpis,green_Pepper,15,0,2,0.8366,0.9110312534030274,0.8366,0.07280961893417234,3.5533986520022154
ray_gpis,green_Pepper,15,0,3,0.9062,0.9507921519252963,0.9062,0.09861907576154094,2.8576557524502277
ray_gpis,green_Pepper,15,0,4,0.9615666666666667,0.9804068176797458,0.9615666666666667,0.11923282484293192,2.3664170876145363
ray_gpis,green_Pepper,15,0,5,0.9908,0.9953787422141852,0.9908,0.1427734883949338,2.1209362894296646
ray_gpis,Corner,19,0,0,0.3681,0.5381185585848987,0.3681,0.012177658291241155,9.782389737665653
ray_gpis,Corner,19,0,1,0.5218333333333334,0.68579564122221,0.5218333333333334,0.02608641350399073,7.1725547313690186
ray_gpis,Corner,19,0,2,0.6914,0.8175475937093533,0.6914,0.03865004004721367,5.2011888474226
ray_gpis,Corner,19,0,3,0.7808,0.8769092542677448,0.7808,0.05079369339660375,4.500528331845999
ray_gpis,Corner,19,0,4,0.8171666666666667,0.8993854902320463,0.8171666666666667,0.06197538253052418,3.621500451117754
ray_gpis,Corner,19,0,5,0.992,0.9959839357429718,0.992,0.07558971270152873,2.6285988278687
ray_gpis,Corner,21,0,0,0.3692666666666667,0.5393641365207654,0.3692666666666667,0.012078310135624954,12.236653827130795
ray_gpis,Corner,21,0,1,0.7425,0.8522238163558106,0.7425,0.025272185237474588,5.024759564548731
ray_gpis,Corner,21,0,2,0.9982666666666666,0.9991325815706946,0.9982666666666666,0.040824859185447336,2.847084077075124
ray_gpis,Corner,21,0,3,0.9996333333333334,0.9998166330493924,0.9996333333333334,0.053930163659731675,2.672092989087105
ray_gpis,Corner,21,0,4,1.0,1.0,1.0,0.06581379583360486,2.5611366145312786
ray_gpis,Corner,21,0,5,1.0,1.0,1.0,0.07788299660366999,2.4475110694766045
ray_gpis,Corner,20,0,0,0.4391,0.6102425126815371,0.4391,0.014363902489877633,9.882083162665367
ray_gpis,Corner,20,0,1,0.6047333333333333,0.7536870092642599,0.6047333333333333,0.026872054071371308,6.3354154117405415
ray_gpis,Corner,20,0,2,0.8266666666666667,0.9051094890510949,0.8266666666666667,0.04199014666526199,3.8112583570182323
