planner,object,initial_pose_seed,planner_seed,step,selected_action,oracle_action,selected_gain_f@5,oracle_gain_f@5,oracle_regret_f@5,oracle_action_accuracy,score_gain_spearman,minus_x_gain_f@5,minus_y_gain_f@5,plus_z_gain_f@5,minus_x_score,minus_y_score,plus_z_score
ray_gpis,L_Shaped,22,0,2,minus_y,minus_y,0.037487895974546936,0.037487895974546936,0.0,1.0,1.0,0.03742122486313948,0.037487895974546936,0.0011110693603899602,2.610103001643438e-05,2.8483442292781547e-05,2.2853937480249442e-05
ray_gpis,L_Shaped,22,0,3,minus_x,minus_x,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.0,2.310452691745013e-05,2.25000039790757e-05,2.297366336279083e-05
ray_gpis,L_Shaped,22,0,4,minus_x,minus_x,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.0,2.2446412913268432e-05,2.233740087831393e-05,2.2054562577977777e-05
ray_gpis,L_Shaped,18,0,0,minus_x,minus_x,0.16731106891244918,0.16731106891244918,0.0,1.0,1.0,0.16731106891244918,0.11284332853762491,0.04530633692668473,0.0005842799437232316,0.00028274566284380853,9.897595009533688e-05
ray_gpis,L_Shaped,18,0,1,minus_x,minus_x,0.14368045506652538,0.14368045506652538,0.0,1.0,0.5,0.14368045506652538,0.061909070096830665,0.022355941417851688,5.470919859362766e-05,4.8933048674371094e-05,4.946219269186258e-05
ray_gpis,L_Shaped,18,0,2,minus_x,minus_x,0.025832701403422198,0.025832701403422198,0.0,1.0,1.0,0.025832701403422198,0.02241798756158586,0.014863625088155086,2.677030352060683e-05,2.323285661987029e-05,2.2730078853783198e-05
ray_gpis,L_Shaped,18,0,3,minus_x,minus_x,0.01311274933465767,0.01311274933465767,0.0,1.0,1.0,0.01311274933465767,0.0008154522086318838,0.0007461027500700324,2.8811806259909645e-05,2.3073056581779383e-05,2.2457916202256456e-05
ray_gpis,L_Shaped,18,0,4,minus_x,minus_y,0.0,0.007590515214616733,0.007590515214616733,0.0,-0.5,0.0,0.007590515214616733,0.003692042813458918,2.4083508833427913e-05,2.361565930186771e-05,2.1867075702175498e-05
ray_gpis,L_Shaped,16,0,0,minus_x,minus_x,0.2705995042055732,0.2705995042055732,0.0,1.0,1.0,0.2705995042055732,0.25562281526762864,0.01594579413783359,0.0016826578648760915,0.0012855457607656717,0.0002587262715678662
ray_gpis,L_Shaped,16,0,1,minus_x,minus_x,0.16672772160495164,0.16672772160495164,0.0,1.0,1.0,0.16672772160495164,0.07395316709657673,0.008100995247422027,0.0003312643966637552,0.00010924877278739586,2.3255286578205414e-05
ray_gpis,L_Shaped,16,0,2,minus_x,minus_x,0.01621824889358836,0.01621824889358836,0.0,1.0,0.5,0.01621824889358836,0.012347445599446338,0.002124870007190416,2.3370459530269727e-05,2.2889253159519285e-05,2.2945954697206616e-05
ray_gpis,L_Shaped,16,0,3,minus_x,minus_y,0.001974361076454323,0.0028086119782539942,0.0008342509017996713,0.0,0.5,0.001974361076454323,0.0028086119782539942,0.0007036308163207439,2.257142841699533e-05,2.2517442630487494e-05,2.237482840428129e-05
ray_gpis,L_Shaped,16,0,4,plus_z,minus_y,0.00020034711986161025,0.0008342509017996713,0.0006339037819380611,0.0,-0.5,0.00013357365831734302,0.0008342509017996713,0.00020034711986161025,2.2232794435694814e-05,2.194286571466364e-05,2.2622076357947662e-05
ray_gpis,L_Shaped,15,0,0,minus_x,minus_x,0.3061380296605586,0.3061380296605586,0.0,1.0,0.8660254037844387,0.3061380296605586,0.13160160026541334,0.11569199867585167,1.59806168085197e-05,1.59806168085197e-05,1.5752955732750706e-05
ray_gpis,L_Shaped,15,0,1,minus_x,minus_x,0.09165563205726601,0.09165563205726601,0.0,1.0,1.0,0.09165563205726601,0.006430076298190479,0.00544576368982963,0.00016753362433519214,2.4159462554962374e-05,2.3218486603582278e-05
ray_gpis,L_Shaped,15,0,2,minus_x,minus_y,0.00040072098922538935,0.0005509086659991613,0.00015018767677377198,0.0,-0.5,0.00040072098922538935,0.0005509086659991613,0.0,2.304462577740196e-05,2.296164893778041e-05,2.3032238459563814e-05
