sequence,keyframes,condition,trial,target_rotation_rms_deg,target_translation_rms_mm,actual_rotation_rms_deg,actual_rotation_p95_deg,actual_translation_rms_mm,actual_translation_p95_mm,clean_points,reconstruction_points,chamfer_l1_mm,pred_to_ref_mean_mm,ref_to_pred_mean_mm,precision_2mm,recall_2mm,fscore_2mm,precision_5mm,recall_5mm,fscore_5mm,precision_10mm,recall_10mm,fscore_10mm
capture_001,164,10deg_10mm,15,10.0,10.0,9.999999999999998,18.653602704112533,10.0,17.44165303003017,45532,70894,2.0943061682259114,2.4712681241644994,1.7173442122873235,0.6353833333333333,0.8659624000702802,0.732966516713803,0.87575,0.9565580251251867,0.9143721241368779,0.9726,0.9822762013528946,0.9774141531567637
capture_001,164,10deg_10mm,16,10.0,10.0,10.0,17.138160442226525,10.0,15.848374943394663,45532,76422,2.2214643022058116,2.721974537849231,1.7209540665623924,0.5805166666666667,0.8510498111218484,0.6902209672902628,0.8483666666666667,0.9583150311868576,0.8999953113937736,0.9685166666666667,0.9806290081700781,0.9745352032849699
capture_001,164,10deg_10mm,17,10.0,10.0,9.999999999999998,16.61194149259237,10.0,15.975780855967795,45532,79044,2.15764951575227,2.6640421846557127,1.6512568468488276,0.5875333333333334,0.8717165949222525,0.7019531703508838,0.858,0.9674075375560046,0.9094250463481347,0.9738166666666667,0.9832864798383555,0.9785286625128122
capture_001,164,10deg_10mm,18,10.0,10.0,10.0,16.40045035065563,10.0,17.167269517808528,45532,76768,2.229222778364636,2.637087387527355,1.821358169201917,0.5952166666666666,0.8617455855222701,0.7041024352671631,0.8700333333333333,0.9577000790652728,0.9117642501586427,0.9752,0.9797065799877009,0.9774480955606757
capture_001,164,10deg_10mm,19,10.0,10.0,10.0,17.36596991278075,10.0,15.446901709762336,45532,73567,2.028208663925451,2.4053832290944457,1.6510340987564556,0.6274666666666666,0.8716726697707107,0.7296793983476519,0.8897166666666667,0.9609066151278222,0.9239423701191886,0.9752166666666666,0.98067293332162,0.9779371894301805
capture_002,125,clean,0,0.0,0.0,0.0,0.0,0.0,0.0,45870,45870,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
capture_002,125,1deg_1mm,0,1.0,1.0,1.0,1.5619166060364968,1.0,1.6233499184606928,45870,46543,0.8537605342449045,0.8606964172802265,0.8468246512095823,0.9617128246997401,0.9660562459123611,0.9638796422646283,0.9973143114968953,0.9972313058643993,0.9972728069534532,1.0,1.0,1.0
capture_002,125,1deg_1mm,1,1.0,1.0,0.9999999999999998,1.4842291493211917,1.0,1.650120087471178,45870,46295,0.8249581757280554,0.828115933113729,0.8218004183423819,0.9709039853115887,0.9713320252888599,0.9711179581333966,0.997343125607517,0.9974275125354262,0.9973853172865161,0.9996327897181121,0.9995421844342708,0.9995874850230152
capture_002,125,1deg_1mm,2,1.0,1.0,1.0,1.6153626510633594,1.0,1.5627432376596329,45870,47012,0.8732035431329971,0.8843506709163971,0.8620564153495971,0.9679656257976686,0.9703509919337258,0.9691568411045608,0.9932995830851697,0.9933071724438631,0.9933033777500198,0.9992980515613035,0.9993241770220187,0.9993111141209085
capture_002,125,1deg_1mm,3,1.0,1.0,0.9999999999999999,1.6105226276700726,1.0,1.6700681632829697,45870,47515,0.9109945686033362,0.9213441448375268,0.9006449923691454,0.9568346837840682,0.9555046871593634,0.9561692229777022,0.9966957802799116,0.9964682799215173,0.996582017117234,1.0,1.0,1.0
capture_002,125,1deg_1mm,4,1.0,1.0,1.0,1.6690608296298075,1.0,1.498962444494538,45870,46850,0.886809920845655,0.8948057182350002,0.8788141234563098,0.9629028815368197,0.9632875517767604,0.963095178246467,0.996008537886873,0.9961194680619141,0.9960639998858611,0.9999786552828175,0.9999345977763244,0.9999566260442839
capture_002,125,1deg_1mm,5,1.0,1.0,1.0,1.6389282816293174,0.9999999999999999,1.584403754571751,45870,46440,0.8775420786115109,0.8840406600448599,0.8710434971781619,0.9630490956072352,0.9656638325703074,0.964354691702304,0.9970068906115418,0.9971223021582734,0.9970645930451477,1.0,1.0,1.0
capture_002,125,1deg_1mm,6,1.0,1.0,0.9999999999999999,1.4461273075819072,1.0000000000000002,1.4841414904471537,45870,46089,0.8592915511424764,0.8623751204631083,0.8562079818218444,0.9731823211612315,0.9742751253542621,0.9737284166474519,0.9957473583718458,0.9959668628733377,0.9958570985269242,1.0,1.0,1.0
capture_002,125,1deg_1mm,7,1.0,1.0,1.0,1.6199054553976147,1.0,1.5328456979102962,45870,47364,0.9159124140105566,0.9283000255641678,0.9035248024569453,0.9586394730174816,0.9630477436232832,0.9608385521256058,0.9988810066717339,0.9988881621975148,0.9988845844218096,1.0,1.0,1.0
capture_002,125,1deg_1mm,8,1.0,1.0,0.9999999999999998,1.6355245972610952,1.0,1.6407458738740468,45870,46469,0.8474234993336416,0.8540366113102533,0.84081038735703,0.9740902537175321,0.9775452365380423,0.97581468694752,0.9936086423206869,0.9937213865271419,0.9936650112258406,0.9998708816630442,0.9998255940701983,0.9998482373538019
capture_002,125,1deg_1mm,9,1.0,1.0,1.0,1.4617372888496294,0.9999999999999999,1.5597660170117549,45870,46783,0.8619815319504452,0.8707857191447794,0.8531773447561111,0.9756535493662227,0.9788532810115544,0.9772507960415818,0.9974135904067717,0.9972313058643993,0.9973224398063699,1.0,1.0,1.0
capture_002,125,1deg_1mm,10,1.0,1.0,0.9999999999999999,1.5139950679763527,0.9999999999999998,1.5620270689190654,45870,46900,0.9234468643392836,0.9324640277890404,0.914429700889527,0.9633049040511728,0.9671026814911707,0.9652000570022099,0.9972921108742004,0.9972749073468498,0.9972835090363332,0.9999360341151385,0.9999345977763244,0.9999353159452157
capture_002,125,1deg_1mm,11,1.0,1.0,1.0,1.7250622981265649,0.9999999999999999,1.6171474467017573,45870,46954,0.8619489639360052,0.8728025923488986,0.8510953355231119,0.9702900711334498,0.975670372792675,0.9729727840816722,0.9963155428717468,0.9961412688031394,0.9962283982158348,1.0,1.0,1.0
capture_002,125,1deg_1mm,12,1.0,1.0,1.0,1.6927083095773743,1.0,1.5477983727691569,45870,46874,0.8922833211598542,0.9013744290264892,0.8831922132932192,0.9675299739727781,0.9706562023108786,0.9690905668918727,0.9968425993087853,0.9968170917811205,0.9968298453817771,0.9999359986346376,0.9999345977763244,0.9999352982049903
capture_002,125,1deg_1mm,13,1.0,1.0,0.9999999999999998,1.6004485949557103,1.0000000000000002,1.6499443414681327,45870,47351,0.8891761469798419,0.904052188340329,0.874300105619355,0.9594095161665013,0.9668410725964682,0.9631109587516103,0.9978881121834808,0.9979071288423806,0.9978976204223319,1.0,1.0,1.0
capture_002,125,1deg_1mm,14,1.0,1.0,1.0,1.5550491345675905,1.0,1.6294554782824726,45870,47267,0.884688817311628,0.8980386981773771,0.8713389364458789,0.9691751116000592,0.9742751253542621,0.9717184267338377,0.9965515052785241,0.9964900806627426,0.9965207920240943,0.9999788435906658,0.9999781992587748,0.9999785214246165
capture_002,125,1deg_1mm,15,1.0,1.0,0.9999999999999998,1.5258584294730384,1.0000000000000002,1.820700962554541,45870,47016,0.89602777206203,0.9039915622866291,0.8880639818374308,0.9599923430321593,0.9600828428166558,0.9600375907916235,0.9966181725370087,0.9965990843688686,0.9966086283615392,1.0,1.0,1.0
capture_002,125,1deg_1mm,16,1.0,1.0,0.9999999999999999,1.4987040324757774,1.0,1.462204727851541,45870,46891,0.8919317753679867,0.9008889918413853,0.8829745588945883,0.9641295771043484,0.9671244822323959,0.9656247074838096,0.9942206393551001,0.994266405057772,0.9942435216797794,1.0,1.0,1.0
capture_002,125,1deg_1mm,17,1.0,1.0,1.0,1.568179066797001,0.9999999999999999,1.6650642911497235,45870,47025,0.8712977249796211,0.8796518386283722,0.86294361133087,0.968910154173312,0.9688031393067364,0.9688566437849478,0.9962147793726741,0.9961630695443645,0.9961889237874854,0.9999574694311536,1.0,0.9999787342633548
capture_002,125,1deg_1mm,18,1.0,1.0,1.0,1.576112780045222,1.0,1.7522946521038443,45870,47702,0.8592689326022125,0.8780351823378717,0.8405026828665534,0.9615949016812713,0.9709396119468062,0.9662446637867652,0.9955767053792294,0.9952910398953564,0.9954338521425189,0.9996226573309295,0.9996075866579464,0.9996151219376347
capture_002,125,1deg_1mm,19,1.0,1.0,1.0,1.5990909573996857,0.9999999999999999,1.5607126644108624,45870,47582,0.8939328025157501,0.9079295911171974,0.8799360139143028,0.9641250893194906,0.9668846740789186,0.9655029098531298,0.9958177462065487,0.9957706562023109,0.9957942006477213,1.0,1.0,1.0
capture_002,125,2deg_2mm,0,2.0,2.0,2.0000000000000004,3.319132734868176,2.0,3.3315982134779807,45870,49847,1.2208429799768188,1.2681440791902159,1.1735418807634217,0.8504222922141754,0.887464573795509,0.8685486631692484,0.9866792384697174,0.9865489426640506,0.9866140862650508,0.9963688887997272,0.9960758665794637,0.996222356142694
capture_002,125,2deg_2mm,1,2.0,2.0,2.0000000000000004,3.1310529099902946,2.0,3.165363442036112,45870,49848,1.15284617678032,1.1948232337599385,1.1108691198007015,0.8853514684641309,0.917942010028341,0.9013522382645276,0.9877226769378912,0.986919555264879,0.987320952779541,0.9952856684320334,0.9951602354480052,0.995222947987781
capture_002,125,2deg_2mm,2,2.0,2.0,2.0,3.0427467931338525,2.0,3.3518916447577625,45870,50131,1.1383892115089926,1.1786914997269902,1.0980869232909949,0.8823482475913108,0.9124046217571398,0.8971247605737336,0.9904051385370329,0.9898190538478309,0.9901120094610243,0.9975264806207735,0.9974711140178766,0.9974987965510382
capture_002,125,2deg_2mm,3,2.0,2.0,2.0,3.2792884028715834,2.0000000000000004,3.1058573496795607,45870,48557,1.1880539857249965,1.2117093921497553,1.1643985793002376,0.8717589636921557,0.8901460649662088,0.8808565711631877,0.9886731058343802,0.9881403967734903,0.9884066795270724,0.99588112939432,0.9957706562023109,0.995825889734445
capture_002,125,2deg_2mm,4,2.0,2.0,1.9999999999999998,3.0357515135507516,1.9999999999999996,3.2753047593997286,45870,50582,1.1458374222281416,1.1913730655434864,1.100301778912797,0.8752125261950892,0.9099411379986919,0.8922390246291086,0.9879996836819422,0.9870503597122302,0.9875247935469179,0.9972717567514136,0.9968388925223458,0.9970552776556751
capture_002,125,2deg_2mm,5,2.0,2.0,2.0000000000000004,3.2426045767938545,2.0,3.1181484089336684,45870,50796,1.198337412008276,1.2465945343825269,1.1500802896340245,0.8530789825970548,0.891236102027469,0.8717401963361648,0.9880896133553824,0.9865053411816002,0.9872968417157885,0.9965942200173242,0.9964900806627426,0.9965421476193745
capture_002,125,2deg_2mm,6,2.0,2.0,2.0,3.558214896270887,1.9999999999999998,3.233340945253372,45870,49067,1.1099029247286365,1.1436098488829394,1.0761960005743336,0.8964680946460961,0.9261172879877916,0.9110515298673378,0.986976990645444,0.9862219315456725,0.9865993166310956,0.9969633358469032,0.996969696969697,0.9969665163981533
capture_002,125,2deg_2mm,7,2.0,2.0,1.9999999999999998,3.0351554023620615,2.0,3.0128093863133953,45870,49786,1.1127271948601325,1.1555379117653928,1.0699164779548722,0.8908126782629655,0.9252234575975583,0.9076920552174552,0.9896958984453461,0.9890124264224983,0.9893540443937846,0.9976097698148074,0.9974275125354262,0.9975186328500303
capture_002,125,2deg_2mm,8,2.0,2.0,1.9999999999999998,3.0506386176178677,1.9999999999999998,2.8917740805491365,45870,49360,1.1659493541302224,1.1992344307372123,1.1326642775232325,0.8784440842787682,0.9054719860475257,0.8917532868887823,0.9875405186385737,0.9866143448877261,0.9870772145061777,0.9960899513776337,0.9959450621321125,0.9960175014856651
capture_002,125,2deg_2mm,9,2.0,2.0,2.0,2.8946589812865833,2.0,3.158171558030908,45870,48772,1.2256925018822729,1.2568746080834845,1.1945103956810614,0.8573771836299516,0.8762371920645302,0.8667045987354005,0.9832895923890757,0.9836058425986484,0.9834476920694817,0.9956122365291561,0.9951820361892304,0.9953970898771597
capture_002,125,2deg_2mm,10,2.0,2.0,1.9999999999999998,2.982589384834522,1.9999999999999998,3.118503237057071,45870,49495,1.1577812851923464,1.1989291305682748,1.1166334398164177,0.8752803313466007,0.9078046653586221,0.8912458685495228,0.9892312354783311,0.9886200130804448,0.9889255298352734,0.9968077583594303,0.9965118814039677,0.9966597979225584
capture_002,125,2deg_2mm,11,2.0,2.0,1.9999999999999998,2.9570601939492476,2.0,3.0547104335091944,45870,49714,1.1592374531996474,1.1994374675923865,1.1190374388069086,0.8750452588807982,0.909199912797035,0.8917956855892607,0.9876694693647665,0.9866797471114018,0.9871743601689659,0.9968419358731947,0.9964464791802922,0.9966441682986029
capture_002,125,2deg_2mm,12,2.0,2.0,2.0,3.0331016038159913,2.0,2.986824047965101,45870,50332,1.1382275951978935,1.1793111357786152,1.0971440546171718,0.8812485098943018,0.9115979943318073,0.8961663725632852,0.9892513708972424,0.9883148027032919,0.9887828650226109,0.9985297623778113,0.9984739481142358,0.998501854466047
capture_002,125,2deg_2mm,13,2.0,2.0,2.0,3.0694582416150338,1.9999999999999998,2.7482567779956537,45870,48486,1.2092188592676976,1.236115817404525,1.1823219011308703,0.8782947654993194,0.9015042511445389,0.8897481765651188,0.9852534752299633,0.9845214737301068,0.9848873384680008,0.9934207812564452,0.9931545672552867,0.9932876564186632
capture_002,125,2deg_2mm,14,2.0,2.0,1.9999999999999998,3.6049617464532036,2.0000000000000004,3.2337268984078746,45870,49440,1.2011695233767214,1.2294976224180159,1.1728414243354275,0.8462378640776699,0.8694353608022672,0.8576797865810334,0.9890978964401295,0.9872029649008066,0.9881495222142687,0.9988268608414239,0.9987137562677131,0.9987703053524698
capture_002,125,2deg_2mm,15,2.0,2.0,2.0,3.0888681217291425,2.0,3.1234873023394583,45870,48785,1.2111002854294537,1.2448948658020382,1.177305705056869,0.8486010044070923,0.8784390669282756,0.863262279640538,0.9860612893307369,0.9872683671244822,0.9866644590453,0.9981756687506406,0.9978853281011555,0.9980304773098867
capture_002,125,2deg_2mm,16,2.0,2.0,2.0000000000000004,3.066744311298401,2.0,3.201993502127295,45870,48618,1.177774628567979,1.2125775669709573,1.1429716901650009,0.8743469496894154,0.9017440592980162,0.8878341972996847,0.9869389937883088,0.986810551558753,0.9868747684943262,0.9973672302439426,0.9971005014170482,0.9972338479950935
capture_002,125,2deg_2mm,17,2.0,2.0,2.0,3.2191045530092954,2.0,3.3430452021426373,45870,51378,1.1719993949968421,1.2338580867323983,1.1101407032612862,0.8622951457822414,0.9123828210159145,0.8866321579193995,0.9891393203316594,0.9889034227163723,0.9890213574576654,0.9966717271984118,0.9963156747329409,0.9964936691608195
capture_002,125,2deg_2mm,18,2.0,2.0,2.0,3.125785487474685,2.0,3.5380353342212274,45870,49488,1.1728023148785627,1.2115941949254248,1.1340104348317002,0.8701907533139347,0.9018094615216917,0.8857180130082423,0.9882193663110249,0.987464573795509,0.987841825872376,0.9978176527643065,0.9974929147591018,0.9976552573360505
capture_002,125,2deg_2mm,19,2.0,2.0,2.0,3.088263521856356,2.0,3.0324482749792336,45870,50314,1.1464139812993566,1.180716448339672,1.1121115142590414,0.8796955121834877,0.9033791148899063,0.8913800253815521,0.9910362920857018,0.9900152605188577,0.9905255131830644,0.9975951027547005,0.9973621103117506,0.9974785929275508
capture_002,125,5deg_5mm,0,5.0,5.0,5.000000000000001,7.270073979073229,5.0,9.088939565810366,45870,58782,1.745572020603435,1.9346289448180283,1.5565150963888421,0.6947024599367153,0.8248964464791803,0.7542221676294136,0.9361028886393794,0.9609984739481142,0.9483873294085795,0.985999115375455,0.9856551122738173,0.9858270838147764
capture_002,125,5deg_5mm,1,5.0,5.0,5.0,7.093959888914894,5.0,8.588468462134642,45870,65129,1.7321290674565644,1.9739420363915887,1.49031609852154,0.6778833333333333,0.8595160235448005,0.7579703796378608,0.9341,0.9678875081752779,0.9506936480922559,0.9893333333333333,0.9859603226509701,0.9876439481162839
capture_002,125,5deg_5mm,2,5.0,5.0,4.999999999999999,10.072839479455936,4.999999999999999,8.275622319477115,45870,60689,1.6215949860346097,1.8023967812627468,1.4407931908064726,0.7192666666666667,0.8644647918029214,0.7852097726866252,0.9625833333333333,0.9755831698277742,0.969039654771764,0.9888666666666667,0.9853717026378896,0.9871160911115607
capture_002,125,5deg_5mm,3,5.0,5.0,5.0,7.564760178452754,4.999999999999999,8.418635796704777,45870,61921,1.7295217889452728,1.9216196063134874,1.5374239715770581,0.7045666666666667,0.8538696315674733,0.7720663087263432,0.9424833333333333,0.9636363636363636,0.9529424763461228,0.9868,0.9831044255504687,0.9849487462947455
capture_002,125,5deg_5mm,4,5.0,5.0,5.0,8.008476937443335,5.0,8.058631991425958,45870,63701,1.7282778666232725,1.9522636190416682,1.5042921142048766,0.6815333333333333,0.845301940265969,0.7546347127080982,0.9405166666666667,0.9695661652496185,0.9548205162793904,0.9902333333333333,0.9877479834314367,0.98898909695102
capture_002,125,5deg_5mm,5,5.0,5.0,4.999999999999999,7.718085711464796,5.0,7.481699971598614,45870,62286,1.7175439190066144,1.912170544546691,1.5229172934665376,0.6967666666666666,0.8491606714628297,0.7654523416805282,0.9455666666666667,0.9666666666666667,0.9560002556638253,0.9895,0.9862655330281229,0.987880118989237
capture_002,125,5deg_5mm,6,5.0,5.0,5.0,8.763995354910891,5.0,8.116283399611305,45870,61964,1.7075679102423056,1.9309948077282846,1.4841410127563266,0.6862166666666667,0.8450185306300414,0.7573830596164788,0.9390166666666667,0.9681709178112056,0.953370958793837,0.9908,0.9887072160453455,0.9897525017512115
capture_002,125,5deg_5mm,7,5.0,5.0,5.0,8.371153672990236,5.0,7.8026898134155,45870,64657,1.72136225877455,1.9456729435351783,1.4970515740139223,0.6738666666666666,0.8538260300850229,0.7532469089235254,0.9452833333333334,0.9704599956398517,0.9577062288785677,0.99005,0.9858077174623937,0.9879243045163437
capture_002,125,5deg_5mm,8,5.0,5.0,5.0,8.615193081893501,5.0,7.387540605624717,45870,63850,1.6558125465870088,1.859547241183275,1.4520778519907425,0.6958,0.8653150207107042,0.7713540430049871,0.9515166666666667,0.9730978853281012,0.962186278003674,0.9902,0.9866797471114018,0.9884367392779538
capture_002,125,5deg_5mm,9,5.0,5.0,5.0,8.198152703283444,5.0,7.775591804296539,45870,59720,1.6156751672422873,1.7726958525497305,1.4586544819348441,0.7182350971198929,0.8505559189012426,0.7788151599278451,0.9628600133958473,0.9723566601264443,0.9675850354170741,0.9903549899531146,0.9875081752779594,0.9889295338505019
capture_002,125,5deg_5mm,10,5.0,5.0,5.0,7.579209034714069,5.0,7.517073931323254,45870,63592,1.6969395640844924,1.9246340109616318,1.4692451172073528,0.6842666666666667,0.8586003924133421,0.7615842532352658,0.9448666666666666,0.9734466971877044,0.9589437818452765,0.9903166666666666,0.9872683671244822,0.9887901675326037
capture_002,125,5deg_5mm,11,5.0,5.0,5.0,8.058241887447341,5.0,8.115854500062524,45870,60766,1.5985457570570694,1.8175075785131325,1.3795839356010065,0.7097166666666667,0.8679747111401788,0.7809082655920916,0.9496,0.9744277305428385,0.961853676259036,0.9912666666666666,0.9881621975147155,0.9897119976185841
capture_002,125,5deg_5mm,12,5.0,5.0,5.0,7.9964233196560475,5.0,7.924969519030859,45870,63626,1.6456967732598893,1.8355580843399704,1.4558354621798084,0.6966333333333333,0.860758665794637,0.7700478477914654,0.9594833333333334,0.9750599520383693,0.9672089325226524,0.9898666666666667,0.9860693263570961,0.9879643476605325
capture_002,125,5deg_5mm,13,5.0,5.0,4.999999999999999,7.747139673539289,5.0,8.191570510988239,45870,61236,1.6143663058806905,1.8019865908556791,1.4267460209057021,0.72715,0.8676040985393504,0.79119197226797,0.94715,0.9717244386309134,0.9592798606519957,0.9899,0.9856987137562677,0.9877948896738431
capture_002,125,5deg_5mm,14,5.0,5.0,5.0,8.335651043254902,4.999999999999999,8.31489335660034,45870,64358,1.7234585968122735,1.9539377818067944,1.4929794118177528,0.6746166666666666,0.8469805973403096,0.7510360866506425,0.9382,0.9699149771092217,0.9537939195912346,0.9912333333333333,0.9875735775016351,0.98940007110225
capture_002,125,5deg_5mm,15,5.0,5.0,5.0,8.904922229111092,5.0,8.048584116559427,45870,64317,1.6394814012972194,1.8616610703886833,1.4173017322057553,0.6986666666666667,0.8729234793982995,0.7761343364659494,0.94935,0.9749945498146937,0.9620014003788583,0.9898833333333333,0.9851754959668628,0.9875238037456682
capture_002,125,5deg_5mm,16,5.0,5.0,5.0,7.918657590811318,5.0,9.417235917717743,45870,60966,1.597415036156585,1.7825463405685829,1.4122837317445873,0.72465,0.8765206017004579,0.7933828579511512,0.9590833333333333,0.9749727490734685,0.9669627707247267,0.9884,0.9851754959668628,0.986785113823684
capture_002,125,5deg_5mm,17,5.0,5.0,5.0,7.743038230125564,5.000000000000001,8.01227110635211,45870,58892,1.61035518963909,1.8020384464726489,1.4186719328055308,0.7077022345989269,0.8479616306954436,0.7715090056215463,0.9520138558717652,0.9737083060824068,0.9627388802829152,0.9906948312164641,0.9882275997383911,0.9894596774608103
capture_002,125,5deg_5mm,18,5.0,5.0,5.0,8.722054483837374,5.000000000000001,8.014380433656763,45870,62267,1.6946341231723294,1.9202033030129844,1.4690649433316747,0.6889666666666666,0.8475910180946152,0.7600911625052035,0.9339,0.9695443645083933,0.9513884397122824,0.9904833333333334,0.9875299760191847,0.9890044498580751
capture_002,125,5deg_5mm,19,5.0,5.0,5.0,7.81963637617523,5.0,7.709342534482721,45870,63074,1.6893884192814521,1.9087147270279596,1.4700621115349446,0.68925,0.8528231959886636,0.7623612022622921,0.9458666666666666,0.9724656638325703,0.9589817585545471,0.9886666666666667,0.9860257248746458,0.987344429780779
capture_002,125,10deg_10mm,0,10.0,10.0,10.000000000000002,15.105720563315218,10.000000000000002,14.358152026613444,45870,83402,2.588040379022783,3.180534241398489,1.9955465166470772,0.51865,0.7933943754087639,0.6272562125462496,0.7978333333333333,0.9530194026596904,0.8685489431800535,0.9534666666666667,0.9771528231959886,0.9651644459705335
capture_002,125,10deg_10mm,1,10.0,10.0,9.999999999999998,15.402312332089384,10.000000000000002,16.40254749610228,45870,83938,2.6566456217844974,3.3123955599371104,2.0008956836318843,0.4959,0.7767822105951603,0.6053456157825937,0.7897,0.9490952692391541,0.8620917567208697,0.9502833333333334,0.9814693699585786,0.9656246194033316
capture_002,125,10deg_10mm,2,10.0,10.0,10.0,14.671955696577102,10.000000000000002,15.159848400186208,45870,80432,2.4396503744379205,2.9690135451832242,1.9102872036926166,0.5476333333333333,0.820427294528014,0.6568324895986416,0.8207666666666666,0.9671462829736212,0.887964294922772,0.9672,0.9794855025070852,0.9733039844440972
capture_002,125,10deg_10mm,3,10.0,10.0,10.0,16.218678339733003,10.000000000000002,15.714240230195928,45870,85994,2.591405795049558,3.200356280115282,1.9824553099838347,0.5169333333333334,0.8096795291039895,0.6310059999606914,0.8018333333333333,0.9550686723348594,0.871768481827473,0.9558,0.9796381076956616,0.9675722510706584
capture_002,125,10deg_10mm,4,10.0,10.0,10.0,16.75534704063722,10.0,15.267952799452063,45870,84372,2.7954295435522183,3.5119173114961524,2.0789417756082837,0.4973166666666667,0.7715936341835622,0.6048124503619744,0.7672,0.952539786352736,0.8498826739825474,0.9394,0.9781774580335731,0.9583966480488846
capture_002,125,10deg_10mm,5,10.0,10.0,10.0,15.848433749002748,10.0,15.053551290414552,45870,78396,2.3968623388060926,2.872448372732325,1.9212763048798607,0.5605833333333333,0.8175713974275125,0.6651167521006595,0.8411,0.9625463265751035,0.8977344431151791,0.9687166666666667,0.9801177240026161,0.9743838461416571
capture_002,125,10deg_10mm,6,10.0,10.0,10.0,15.970228510741098,10.0,15.122117780008034,45870,84690,2.4872014297975285,3.039738420586685,1.934664439008372,0.5348,0.8173097885328101,0.6465410998638597,0.81855,0.9617614998909962,0.8843956529899135,0.9627833333333333,0.978809679529104,0.9707303638949906
capture_002,125,10deg_10mm,7,10.0,10.0,10.000000000000002,15.457927574303941,9.999999999999998,15.570168028710206,45870,76977,2.5348777836882874,3.0767119949819906,1.9930435723945843,0.5406166666666666,0.7986047525615871,0.6447612517470029,0.8184666666666667,0.9573359494222804,0.8824714597273415,0.9602833333333334,0.979572705471986,0.969832115410286
capture_002,125,10deg_10mm,8,10.0,10.0,10.0,14.558712347414847,10.000000000000002,16.73188951132576,45870,79695,2.5952984467073525,3.141175520490269,2.0494213729244364,0.5290166666666667,0.791236102027469,0.6340862828182721,0.8099666666666666,0.953738827120122,0.8759928019665706,0.9587,0.9777414432090691,0.9681271023110735
capture_002,125,10deg_10mm,9,10.0,10.0,9.999999999999998,15.256126036121463,10.0,16.13652206099704,45870,80958,2.4276482837128848,2.930352632550979,1.9249439348747905,0.5557,0.823784608676695,0.6636929533860816,0.8325833333333333,0.9548724656638325,0.8895446822423755,0.9629833333333333,0.9771746239372139,0.9700270775186018
capture_002,125,10deg_10mm,10,10.0,10.0,10.0,16.00772815227505,10.0,16.556449172263154,45870,79839,2.555420708686538,3.07497796615737,2.035863451215706,0.5325666666666666,0.8002834096359276,0.6395381977855403,0.8106333333333333,0.9507085240898191,0.8751010108155207,0.9626833333333333,0.9785262698931764,0.9705401515521738
capture_002,125,10deg_10mm,11,10.0,10.0,10.0,15.058710508273736,9.999999999999998,15.367427484066457,45870,82798,2.656137253701013,3.303061254717717,2.0092132526843076,0.5090166666666667,0.7890342271637235,0.6188225347800073,0.7885666666666666,0.9533682145192937,0.8631716410863618,0.9508666666666666,0.9767604098539351,0.9636396234132812
capture_002,125,10deg_10mm,12,10.0,10.0,10.0,15.186501396947216,10.0,15.773948696919298,45870,82338,2.4269599753275037,3.0138641066537852,1.8400558440012227,0.5405,0.8240244168301722,0.6528064896505849,0.8217166666666667,0.9698931763679965,0.8896773937766718,0.9628166666666667,0.980858949204273,0.9717540686642383
capture_002,125,10deg_10mm,13,10.0,10.0,9.999999999999998,15.748022744829345,10.0,14.906828160216577,45870,81506,2.5523494907935755,3.0513034922633335,2.053395489323818,0.5322,0.7935469805973403,0.6371135808789362,0.8140666666666667,0.9436232831916285,0.8740702656902545,0.9634666666666667,0.975016350555919,0.9692071015010018
capture_002,125,10deg_10mm,14,10.0,10.0,10.000000000000002,15.949107025466013,9.999999999999998,16.991669750657973,45870,75375,2.364900447398916,2.8177214902011456,1.9120794045966862,0.55995,0.8014606496620885,0.659283649484711,0.8461,0.9546326575103553,0.8970956217745685,0.97085,0.9810551558752998,0.9759259001028879
capture_002,125,10deg_10mm,15,10.0,10.0,10.0,15.760098178928155,10.000000000000002,17.902530111130748,45870,81686,2.5034589316685123,3.0786831503918504,1.9282347129451745,0.5474333333333333,0.8166775670372792,0.6554841291280779,0.8192833333333334,0.9602790494876826,0.8841956069528382,0.9533166666666667,0.9798997165903641,0.9664254240528406
capture_002,125,10deg_10mm,16,10.0,10.0,9.999999999999998,18.058107925220128,10.0,18.097609725060536,45870,85237,2.5534167169196254,3.2198097751957393,1.8870236586435112,0.5168333333333334,0.8129278395465446,0.6319152847009157,0.7974,0.9703727926749509,0.8754238871480173,0.9522166666666667,0.981621975147155,0.9666957572268455
capture_002,125,10deg_10mm,17,10.0,10.0,10.0,17.831967955212978,10.0,15.882276835167804,45870,80630,2.5587541603746793,3.169697038752546,1.9478112819968123,0.5214,0.800327011118378,0.6314322096573216,0.79465,0.959777632439503,0.8694428673100033,0.9579333333333333,0.9807281447569217,0.9691967281737842
capture_002,125,10deg_10mm,18,10.0,10.0,10.0,16.22844449731363,9.999999999999998,14.471193061050187,45870,81935,2.5708533320048086,3.223239850835125,1.9184668131744929,0.5433,0.8202310878569872,0.6536434027816473,0.8001,0.9601264442991062,0.8728390265601293,0.9448,0.9797471114017876,0.9619562601179243
