planner,paired_scenes,f@5_auc,f@5_auc_ci95,final_f@5,final_f@5_ci95,score_gain_correlation,score_gain_correlation_ci95,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_action_accuracy,oracle_action_accuracy_ci95,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,action_repetition_rate,action_repetition_rate_ci95,planning_time_s,planning_time_s_ci95
ray_gpis,120,0.8987404380606235,0.009062928467947753,0.9813984806353592,0.009967780206965756,0.47221981234618776,0.06671178013942555,0.008764817627084313,0.005090840537247553,0.6799999999999999,0.041076647628453776,0.3345747477288473,0.03801362045291707,0.5229166666666667,0.03122588612117017,0.26069701247994087,0.0250313610102336
ray_gpis_hit_only,120,0.8790535100732141,0.009859655861075805,0.9848532915645402,0.006859661335771018,0.4950029339813175,0.053640156505854276,0.01849853591822616,0.004685892435267328,0.6066666666666667,0.03766946718723182,0.3295253008626669,0.03193889918127769,0.46875,0.03506427920934049,0.2907753327299239,0.026416194671491103
ray_gpis_novelty_only,120,0.894882753381635,0.00961905841508026,0.9808564926086414,0.009985745128297559,0.39898851070669333,0.06605060030736991,0.011229610352240361,0.005332378629767304,0.6516666666666667,0.04110174526771689,0.24904633005525312,0.038331867407476496,0.5104166666666666,0.03400947220035038,0.27445744011142476,0.025111419766024354
ray_gpis_pointwise,120,0.8990703444355811,0.009013484884323382,0.9822499885575302,0.00979725690409821,0.4623042144509915,0.06690925802797623,0.008636224125496505,0.005102857328165095,0.6783333333333333,0.04480929233695353,0.21345464884607282,0.031873424317999076,0.55625,0.0373400346314048,0.2631198216852257,0.024681810102431517
ray_gpis_uncertainty_only,120,0.8953331207456833,0.009587751729629003,0.9798943709692037,0.010070242004657717,0.4341522331115905,0.06982472891767219,0.010527570382643939,0.005140517888081178,0.6483333333333333,0.04545306276845026,0.6083963663998844,0.023336503109096556,0.5479166666666667,0.03988029986087697,0.2603045826515881,0.02479467324904227
