planner,object,initial_pose_seed,planner_seed,step,selected_action,oracle_action,selected_gain_f@5,oracle_gain_f@5,oracle_regret_f@5,oracle_action_accuracy,score_gain_spearman,minus_x_gain_f@5,minus_y_gain_f@5,plus_z_gain_f@5,minus_x_score,minus_y_score,plus_z_score
ray_gpis_uncertainty_only,green_Pepper,8,0,0,minus_x,minus_x,0.24595915251529865,0.24595915251529865,0.0,1.0,1.0,0.24595915251529865,0.19222763022955702,0.0604237866859767,0.0008993616211228073,0.0006455706316046417,0.00021414848743006587
ray_gpis_uncertainty_only,green_Pepper,8,0,1,minus_x,minus_x,0.18125278131676092,0.18125278131676092,0.0,1.0,1.0,0.18125278131676092,0.09362614983715012,0.01518787299847768,0.0002838244545273483,0.00020313094137236476,0.00012323091505095363
ray_gpis_uncertainty_only,green_Pepper,8,0,2,minus_x,plus_z,0.007342409656594606,0.008756090607005218,0.0014136809504106118,0.0,-1.0,0.007342409656594606,0.008420692734026236,0.008756090607005218,0.000115456226922106,0.00011506879673106596,0.00011502036795718595
ray_gpis_uncertainty_only,green_Pepper,8,0,3,minus_y,plus_z,0.005053640030823092,0.006453497447004408,0.001399857416181316,0.0,0.0,0.001396033880116554,0.005053640030823092,0.006453497447004408,0.00011434609041316435,0.00011523270950419828,0.00011434609041316435
ray_gpis_uncertainty_only,green_Pepper,8,0,4,minus_x,minus_x,0.01731241856814658,0.01731241856814658,0.0,1.0,1.0,0.01731241856814658,0.0002452512835555698,0.0,0.0001141747270594351,0.0001126883362303488,0.00011257657752139494
ray_gpis_uncertainty_only,green_Pepper,13,0,0,minus_x,minus_x,0.2563968006543159,0.2563968006543159,0.0,1.0,1.0,0.2563968006543159,0.17600151726716917,0.032126321940558866,0.0010356587590649724,0.0006653295713476837,0.00048238615272566676
ray_gpis_uncertainty_only,green_Pepper,13,0,1,minus_x,minus_x,0.16135045286490557,0.16135045286490557,0.0,1.0,1.0,0.16135045286490557,0.06505696061060429,0.04129560113709396,0.000155057932715863,0.00012832897482439876,0.00011995637760264799
ray_gpis_uncertainty_only,green_Pepper,13,0,2,minus_y,minus_y,0.02606558042271301,0.02606558042271301,0.0,1.0,0.5,0.004643654823073384,0.02606558042271301,0.010826299867540135,0.0001165216599474661,0.00011747905955417082,0.00011632794485194609
ray_gpis_uncertainty_only,green_Pepper,13,0,3,minus_x,minus_x,0.012641035573108583,0.012641035573108583,0.0,1.0,0.5,0.012641035573108583,0.0,0.001072752057296622,0.00011830979929072782,0.00011575052485568449,0.00011535936937434599
ray_gpis_uncertainty_only,green_Pepper,13,0,4,minus_x,minus_x,0.015108193614969512,0.015108193614969512,0.0,1.0,1.0,0.015108193614969512,0.0,0.0004978040045797716,0.00011768395052058622,0.00011395866022212431,0.00011484527931315824
ray_gpis_uncertainty_only,green_Pepper,4,0,0,minus_x,minus_x,0.19871211689014134,0.19871211689014134,0.0,1.0,1.0,0.19871211689014134,0.11485467370523084,0.023435798268098273,0.0007721727597527206,0.000510454352479428,0.0002927837776951492
ray_gpis_uncertainty_only,green_Pepper,4,0,1,minus_x,minus_x,0.1704058337960639,0.1704058337960639,0.0,1.0,0.5,0.1704058337960639,0.0696148677922449,0.015337985150300826,0.00020038167713209987,0.0001238977420143783,0.00012633035657927394
ray_gpis_uncertainty_only,green_Pepper,4,0,2,minus_x,minus_y,0.0026722740212280494,0.006224665769327564,0.003552391748099515,0.0,-0.5,0.0026722740212280494,0.006224665769327564,0.0020607711710578513,0.00011449882731540129,0.00011357123003108427,0.00011398101196391508
ray_gpis_uncertainty_only,green_Pepper,4,0,3,plus_z,minus_y,0.002387939050284338,0.004831864100166228,0.00244392504988189,0.0,-0.5,0.0009497560245949055,0.004831864100166228,0.002387939050284338,0.00011400336370570585,0.00011258402810199186,0.00011424178228480741
ray_gpis_uncertainty_only,green_Pepper,4,0,4,minus_x,minus_x,0.0021748330704348673,0.0021748330704348673,0.0,1.0,0.5,0.0021748330704348673,0.000978995813611383,0.000624751758265929,0.0001138133739004843,0.00011225992784602568,0.00011243129119975492
ray_gpis_uncertainty_only,green_Pepper,1,0,0,minus_x,minus_x,0.2094328001248965,0.2094328001248965,0.0,1.0,1.0,0.2094328001248965,0.14113771140752884,0.03225967150572984,0.0007286893087439239,0.0006250051665119827,0.00023273396072909236
