planner,paired_scenes,final_visibility_coverage,final_visibility_coverage_ci95,final_visibility_coverage_n,visibility_coverage_auc,visibility_coverage_auc_ci95,visibility_coverage_auc_n,recall@5_auc,recall@5_auc_ci95,recall@5_auc_n,f@5_auc,f@5_auc_ci95,f@5_auc_n,cumulative_active_gain_f@5,cumulative_active_gain_f@5_ci95,cumulative_active_gain_f@5_n,unseen_surface_discovery_ratio,unseen_surface_discovery_ratio_ci95,unseen_surface_discovery_ratio_n,unique_visibility_gain_per_action,unique_visibility_gain_per_action_ci95,unique_visibility_gain_per_action_n
ray_gpis,120,0.2843031398113285,0.05125285020472168,120,0.21350147631848954,0.04732682805824127,120,0.8397336666666667,0.013601273007590823,120,0.8987404380606235,0.009062928467947753,120,0.3955775931452068,0.013152207646530214,120,0.2570907984634825,0.052161471468575644,120,0.03883430011410508,0.0054254498650382855,120
ray_gpis_hit_only,120,0.288687433897021,0.051627670674633405,120,0.20799818712179738,0.04515625637279835,120,0.8094245833333333,0.014866832742010595,120,0.8790535100732141,0.009859655861075805,120,0.3990324040743876,0.01098019132637853,120,0.26212286521237815,0.05236076420304157,120,0.03971115893124358,0.005523529861461481,120
ray_gpis_novelty_only,120,0.283747166855027,0.05126690062112705,120,0.21315552651269729,0.04723081470949749,120,0.8341312500000001,0.01432507525184381,120,0.894882753381635,0.00961905841508026,120,0.3950356051184889,0.013065161402077714,120,0.2565008133789791,0.052163968565881846,120,0.03872310552284479,0.005424512410232158,120
ray_gpis_pointwise,120,0.28475174086853977,0.051271430451609624,120,0.21349963181002743,0.0471638878341248,120,0.84039075,0.01349826380747614,120,0.8990703444355811,0.009013484884323382,120,0.3964291010673778,0.013685210385011014,120,0.2575842446349954,0.05217817432809273,120,0.038924020325547336,0.005433305216920269,120
ray_gpis_uncertainty_only,120,0.2838449229641151,0.05122968636493956,120,0.21247127943845587,0.04700900325908482,120,0.8344058333333334,0.014514148739056197,120,0.8953331207456833,0.009587751729629003,120,0.3940734834790513,0.013239455393194717,120,0.2565986138708281,0.0521254719214941,120,0.038742656744662415,0.005413142482219196,120
