planner,object,scenes,f@5_auc,recall@5_auc,final_f@5,visibility_coverage_auc,score_gain_correlation,oracle_regret_f@5,consecutive_score_map_correlation
ray_gpis_hit_only,green_Pepper,15,0.8925004768807819,0.8295955555555555,0.997528952061288,0.0859294128128575,0.6048803387171259,0.01245260290929805,0.33457023903786975
ray_gpis_novelty_only,Bowl,15,0.8054524622920012,0.6958384444444444,0.8760172927164495,0.27902939560703055,-0.19333333333333333,0.05850290148832949,0.7649535719130104
ray_gpis_novelty_only,Corner,15,0.91424741747928,0.8629104444444444,0.9977243023505624,0.048017252879909884,0.3917863279495409,0.004945043968171528,0.19536843385214006
ray_gpis_novelty_only,Cross,15,0.9026439042736796,0.8458882222222223,0.992260657265703,0.07688672046801397,0.44500000000000006,0.005955559631925495,0.17048167833876812
ray_gpis_novelty_only,Cube,15,0.9195738306334731,0.8724246666666666,0.9966643086745763,0.08931564139358761,0.4906538414090222,0.0009024180868696224,0.13518116589008272
ray_gpis_novelty_only,Cylinder,15,0.9144604315685629,0.8648724444444442,0.999112750039499,0.1557801808521857,0.5288354503153699,0.0008797545279705245,0.17822455443706128
ray_gpis_novelty_only,L_Shaped,15,0.88833088921285,0.825537111111111,0.9917735767393159,0.08707321821649948,0.584085460595822,0.015169094267719676,0.2236593804563481
ray_gpis_novelty_only,Thin_Irregular,15,0.9020782520726811,0.8454311111111111,0.9970992935489016,0.8826366915855501,0.48488033871712577,0.0023115787407957337,0.18735333622472897
ray_gpis_novelty_only,green_Pepper,15,0.9122748395205522,0.8601475555555554,0.9961997595341228,0.08650511109880102,0.46,0.0011705321061408055,0.13714851932988512
ray_gpis_pointwise,Bowl,15,0.808647617977581,0.7010488888888887,0.8829687491292602,0.2816627681098486,-0.17333333333333334,0.0570663183582381,0.6467224146212404
ray_gpis_pointwise,Corner,15,0.9195265513152828,0.8719571111111112,0.9985118564069981,0.04836796688347731,0.53,0.0017342037268220005,0.12100034354645618
ray_gpis_pointwise,Cross,15,0.906822922164833,0.8508640000000001,0.9907431161825438,0.07638046731706531,0.4633333333333333,0.0027460617999603668,0.1647255608091419
ray_gpis_pointwise,Cube,15,0.920000329348505,0.8732604444444445,0.9963713074388283,0.08902375495764886,0.5521025609393481,0.0006494247031544124,0.1039061907272968
ray_gpis_pointwise,Cylinder,15,0.9147558615100247,0.8654597777777778,0.9980888848018712,0.1562366328677645,0.5989551115982441,0.0004554914966017447,0.14279091844599703
ray_gpis_pointwise,L_Shaped,15,0.9117743728348309,0.8597868888888891,0.9992351516284864,0.0885244851246864,0.5980940107675851,0.0021072759397848025,0.14315363180033208
ray_gpis_pointwise,Thin_Irregular,15,0.8982672347444893,0.8396604444444445,0.9948805969181775,0.8815555384373346,0.5079743494847109,0.003536666971645433,0.20817041420380417
ray_gpis_pointwise,green_Pepper,15,0.9127678655891022,0.8610884444444445,0.9972002459540757,0.08624544078239402,0.6213076828180442,0.00079435000776519,0.17716771661431413
ray_gpis_uncertainty_only,Bowl,15,0.7886594538346446,0.6700617777777779,0.8673581772700253,0.2762600479712725,-0.17032692070451108,0.06740661624380147,0.8600374559263353
ray_gpis_uncertainty_only,Corner,15,0.9198765080461017,0.8723146666666666,0.996325621904219,0.04815114823674172,0.42883545031536996,0.0009218003161385338,0.5570038140260836
