planner,object,initial_pose_seed,planner_seed,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s,gain_consistency_max_abs_error,coverage_recall_max_abs_error,visibility_monotonic_min_delta
ray_gpis_uncertainty_only,green_Pepper,8,0,0.9840666666666666,0.9919693558684184,2.1420848252677143,0.14437181588300985,0.08531171448316216,0.8268366666666667,0.8902076766606548,0.45692040208762386,0.12213375914506659,0.023807974767295757,0.09138408041752477,0.09194678809084315,0.4,1.0,0.0005627076733183856,0.6,0.0,0.6008841766508897,0.5,0.12291423559945543,8.826300036162138e-05,0.12300249859981705,0.0,0.0,0.02125461946240384
ray_gpis_uncertainty_only,green_Pepper,13,0,1.0,1.0,2.046569549873654,0.13821346364210255,0.07969210126060193,0.8279033333333334,0.8904762947090917,0.4715620631300126,0.11595913241672921,0.022608008916526003,0.09431241262600251,0.09431241262600251,0.8,1.0,0.0,1.0,0.0,0.5381407798121732,0.5,0.12336691899981815,7.797559956088663e-05,0.12344489459937905,0.0,0.0,0.019523479602556865
ray_gpis_uncertainty_only,green_Pepper,4,0,0.9907,0.9953282764856584,2.1013719772853765,0.14265592160428467,0.08561725484590979,0.8711233333333332,0.9193702705486206,0.3763529968281525,0.11978724031025745,0.02333501304470139,0.07527059936563049,0.07646986272522678,0.2,1.0,0.001199263359596281,0.6,0.0,0.6159239154548253,0.5,0.1178877009981079,7.42672011256218e-05,0.11796196819923352,0.0,0.0,0.020670727341808595
ray_gpis_uncertainty_only,green_Pepper,1,0,0.9904666666666667,0.9952105033995378,2.124383311603425,0.1443421044540022,0.08716357412585898,0.8707366666666667,0.9193037202752393,0.3802840277191204,0.12141185785773358,0.023648626655845783,0.07605680554382407,0.07710399650070812,0.4732050807568878,1.0,0.0010471909568840366,0.6,0.0,0.5777742940656879,0.5,0.1164692766018561,7.373420085059479e-05,0.11654301080270671,0.0,0.0,0.022013672489917993
ray_gpis_uncertainty_only,green_Pepper,12,0,1.0,1.0,2.0058887084045716,0.14680303948184492,0.08870701507045835,0.8759933333333333,0.9213327361378134,0.3899828568780985,0.12372276634478553,0.024092806280484328,0.0779965713756197,0.0779965713756197,0.6,1.0,0.0,1.0,0.0,0.4766355589008303,0.5,0.22978524779900908,6.44965999526903e-05,0.22984974439896178,0.0,0.0,0.021566843380825443
ray_gpis_uncertainty_only,green_Pepper,7,0,0.9898,0.994873856669012,2.1397649657753575,0.14410210126626294,0.0875113179106117,0.8650399999999999,0.9145755612494796,0.38814898206377324,0.11961349524977787,0.023257271367086316,0.07762979641275465,0.0791497267868668,0.3267949192431122,1.0,0.001519930374112155,0.6,0.0,0.6757111730357603,0.25,0.23114237680129007,7.615939975949004e-05,0.23121853620104957,0.0,0.0,0.021045795129070774
ray_gpis_uncertainty_only,green_Pepper,14,0,0.9888,0.9943684633950122,2.0817213134542834,0.1485133399187989,0.09058379110039753,0.8746633333333333,0.9216757852887497,0.391504334858512,0.1248991758299908,0.02430576663557399,0.0783008669717024,0.08002080792478332,0.5,1.0,0.0017199409530809229,0.6,0.0,0.6600512864376019,0.25,0.2502330154005904,6.661039951723069e-05,0.2502996258001076,0.0,0.0,0.021258555766992843
ray_gpis_uncertainty_only,green_Pepper,2,0,0.9641333333333333,0.9817391894643948,2.3859512250742294,0.13265528140054916,0.08233929184213043,0.8439633333333333,0.9031080639652874,0.40796752862149377,0.11070428950426704,0.02159434251050317,0.08159350572429876,0.08409729433029775,-0.17320508075688776,1.0,0.002503788605999002,0.4,0.0,0.6050324756854749,0.75,0.11560618959920248,7.109959988156333e-05,0.11567728919908404,0.0,0.0,0.01805498366719338
ray_gpis_uncertainty_only,green_Pepper,6,0,0.9823333333333333,0.9910879435009248,2.2161793783992323,0.138096099489008,0.0860898777822429,0.8730466666666666,0.919352420769006,0.4254651847153642,0.11590348322176544,0.022598814128504962,0.08509303694307284,0.08806930216140127,0.1,1.0,0.002976265218328433,0.4,0.0,0.5591522652770305,0.75,0.11451617299899226,6.960799946682527e-05,0.11458578099845909,0.0,0.0,0.0164884824255717
ray_gpis_uncertainty_only,green_Pepper,3,0,0.9747,0.9871879272800932,2.3017140711435706,0.14278420347279477,0.0888172938565481,0.8590533333333333,0.9125472023627926,0.37334941509342345,0.1184528147333447,0.023036684962432104,0.07466988301868469,0.07707795703718472,-0.1464101615137755,1.0,0.0024080740185000284,0.4,0.0,0.6698841524484151,0.75,0.11946137220074889,6.681760132778435e-05,0.11952818980207666,0.0,0.0,0.020341039977809894
