planner,paired_scenes,final_recall@5,final_recall@5_ci95,final_recall@5_n,final_f@5,final_f@5_ci95,final_f@5_n,final_chamfer_mm,final_chamfer_mm_ci95,final_chamfer_mm_n
ray_gpis,64,0.9456572916666666,0.019145998282331607,64,0.9422586739398706,0.010723103240558514,64,3.570330773072783,0.13214469135047552,64
ray_gpis_uncertainty_only,64,0.9523401041666666,0.01929651360479925,64,0.9459180838136683,0.010792946385134566,64,3.5287277241877746,0.13266832726366382,64
