scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
ghost,ray_gpis_uncertainty_only,Corner,18,0.8444615195546776,0.79387,nan,nan,0,6,0.009069848478361009,0.8903360878761055,0.09154999999999999,0.24867724867724866,0.6,0.24100099439674522,1.0,2.499999999998885,1.3333333333319435,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Corner,19,0.7578049190875241,0.67965,nan,nan,0,6,0.01467776115072128,0.8087668090122602,0.13691666666666666,0.35978835978835977,1.0,0.2603558772010729,1.0,2.4999999999983524,1.3333333333325437,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Corner,20,0.8519255603826288,0.7847800000000001,nan,nan,0,6,0.004195798647071675,0.9008218220686575,0.09643333333333334,0.14772727272727273,0.4,0.23924192560079974,1.0,2.499999999998154,1.333333333332282,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Corner,21,0.8280890490283138,0.7902100000000001,nan,nan,0,6,0.002041022934877512,0.8867841861022775,0.11719166666666667,0.33695652173913043,0.4,0.24024965300341136,1.0,2.4999999999988183,1.3333333333323345,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Corner,22,0.7970861331369022,0.7402366666666667,nan,nan,0,6,0.015511386946923694,0.8474601178128707,0.11386666666666667,0.3723404255319149,0.4,0.23674331399670337,1.0,2.499999999998417,1.3333333333321888,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cross,15,0.8490675489280921,0.7993266666666667,nan,nan,0,6,0.0002130019452941112,0.8963808320721309,0.09708333333333335,0.22797927461139897,0.6,0.22707091660122386,1.0,2.499999999995239,1.3333333333328472,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cross,16,0.7903188873136398,0.7553400000000001,nan,nan,0,6,0.0024562562579636127,0.842595513044849,0.122725,0.5027322404371585,0.6,0.2337210139987292,1.0,2.4999999999984897,1.333333333332345,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cross,17,0.7934661868857183,0.7101033333333334,nan,nan,0,6,0.0,0.8421370287021239,0.11915,0.2303370786516854,0.8,0.22697390339744744,1.0,2.4999999999976894,1.3333333333316901,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cross,18,0.8279167589479307,0.8019433333333333,nan,nan,0,6,0.0018081377656367081,0.8780276690749367,0.10869999999999999,0.4072164948453608,0.2,0.22902484120277222,1.0,2.499999999998582,1.3333333333320294,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cross,19,0.7808638078544463,0.7232266666666667,nan,nan,0,6,0.00713927217012289,0.8328968803582963,0.10636666666666666,0.3901098901098901,0.6,0.22087242419656833,1.0,2.499999999998641,1.333333333332554,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cross,20,0.7987133992162146,0.7503399999999999,nan,nan,0,6,0.006944066291505291,0.8552396645649234,0.133375,0.4405594405594406,0.4,0.22634590320813003,1.0,2.4999999999974682,1.3333333333325896,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cross,21,0.8147568897025405,0.77749,nan,nan,0,6,0.004937085174301692,0.8634928762264764,0.10870833333333332,0.4539877300613497,0.6,0.23134105319913942,1.0,2.499999999998064,1.3333333333323467,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cross,22,0.8247435070098931,0.7831933333333334,nan,nan,0,6,0.00486775597682218,0.8787527171593476,0.10933333333333334,0.34285714285714286,1.0,0.22550873460422735,1.0,2.4999999999982863,1.333333333329666,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cube,15,0.819573842094871,0.8152366666666667,nan,nan,0,6,0.02178568606489442,0.8584335336547546,0.09414999999999998,0.6047904191616766,0.6,0.3259083964017918,1.0,2.499999999998091,1.3333333333327058,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cube,16,0.8709705319420331,0.8624333333333334,nan,nan,0,6,0.003969686057995636,0.9136619034145732,0.08821666666666667,0.41509433962264153,0.4,0.22482756320096087,1.0,2.4999999999980815,1.3333333333325552,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cube,17,0.8374460481793864,0.8155733333333334,nan,nan,0,6,0.0009783187320757114,0.8915240673638934,0.11307499999999998,0.38219895287958117,0.4,0.23128679080109577,1.0,2.499999999997463,1.3333333333303048,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cube,18,0.8642124578988252,0.8169566666666667,nan,nan,0,6,0.0007572401276588758,0.9145449769952672,0.10584166666666667,0.2138364779874214,0.6,0.24557768120139373,1.0,2.4999999999991025,1.3333333333324395,5,6,5,0.0,1
