planner,paired_scenes,final_visibility_coverage,final_visibility_coverage_ci95,final_visibility_coverage_n,visibility_coverage_auc,visibility_coverage_auc_ci95,visibility_coverage_auc_n,recall@5_auc,recall@5_auc_ci95,recall@5_auc_n,f@5_auc,f@5_auc_ci95,f@5_auc_n,cumulative_active_gain_f@5,cumulative_active_gain_f@5_ci95,cumulative_active_gain_f@5_n,unseen_surface_discovery_ratio,unseen_surface_discovery_ratio_ci95,unseen_surface_discovery_ratio_n,unique_visibility_gain_per_action,unique_visibility_gain_per_action_ci95,unique_visibility_gain_per_action_n
ray_gpis,64,0.281987965148999,0.07006868193292504,64,0.21033255107174084,0.06413956901199165,64,0.7671195312500001,0.015010287701142733,64,0.8166995346764295,0.010235783206525382,64,0.36429372165741425,0.01653855026085041,64,0.2539187487413695,0.07137940721864101,64,0.03822290312112478,0.007345634990639029,64
ray_gpis_uncertainty_only,64,0.27944712166324337,0.06881452878221857,64,0.20963804579992873,0.06371327340726399,64,0.7704775000000001,0.015671690234808834,64,0.8189201429787217,0.010843265048757891,64,0.36795313153121184,0.01575863541425127,64,0.24937724318946852,0.06918315889558348,64,0.03771473442397366,0.0071445117647631635,64
