planner,paired_scenes,f@5_auc,f@5_auc_ci95,final_f@5,final_f@5_ci95,score_gain_correlation,score_gain_correlation_ci95,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_action_accuracy,oracle_action_accuracy_ci95,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,action_repetition_rate,action_repetition_rate_ci95,planning_time_s,planning_time_s_ci95
ray_gpis,64,0.8166995346764295,0.010235783206525382,0.9422586739398706,0.010723103240558514,0.3890625,0.08764486272341097,0.012363977852787224,0.0051355481348503065,0.575,0.054870554742755956,0.39522971535830365,0.05041046496416286,0.58984375,0.061120740343795006,0.29505720492493315,0.028337451883275567
ray_gpis_uncertainty_only,64,0.8189201429787217,0.010843265048757891,0.9459180838136683,0.010792946385134566,0.4106139686562879,0.09732725240417188,0.01094994100985267,0.005123723653665143,0.621875,0.06422563578250252,0.6623592262839328,0.038598348334131116,0.625,0.061734197258173786,0.29432614763718445,0.02941500596032777
