planner,paired_scenes,representation_update_s,representation_update_s_ci95,representation_update_s_n,candidate_scoring_s,candidate_scoring_s_ci95,candidate_scoring_s_n,planning_time_s,planning_time_s_ci95,planning_time_s_n
ray_gpis,64,0.295002608425375,0.028337469954713815,64,5.4596499558101636e-05,1.4730896723417729e-06,64,0.29505720492493315,0.028337451883275567,64
ray_gpis_uncertainty_only,64,0.2942727604217452,0.029414950951977794,64,5.338721543921565e-05,1.2798198633634336e-06,64,0.29432614763718445,0.02941500596032777,64
