planner,paired_scenes,final_recall@5,final_recall@5_ci95,final_recall@5_n,final_f@5,final_f@5_ci95,final_f@5_n,final_chamfer_mm,final_chamfer_mm_ci95,final_chamfer_mm_n,final_visibility_coverage,final_visibility_coverage_ci95,final_visibility_coverage_n,visibility_coverage_auc,visibility_coverage_auc_ci95,visibility_coverage_auc_n,recall@5_auc,recall@5_auc_ci95,recall@5_auc_n,f@5_auc,f@5_auc_ci95,f@5_auc_n,cumulative_active_gain_f@5,cumulative_active_gain_f@5_ci95,cumulative_active_gain_f@5_n,unseen_surface_discovery_ratio,unseen_surface_discovery_ratio_ci95,unseen_surface_discovery_ratio_n,unique_visibility_gain_per_action,unique_visibility_gain_per_action_ci95,unique_visibility_gain_per_action_n,selected_gain_f@5_per_action,selected_gain_f@5_per_action_ci95,selected_gain_f@5_per_action_n,oracle_gain_f@5_per_action,oracle_gain_f@5_per_action_ci95,oracle_gain_f@5_per_action_n,score_gain_correlation,score_gain_correlation_ci95,score_gain_correlation_n,correlation_valid_rate,correlation_valid_rate_ci95,correlation_valid_rate_n,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_regret_f@5_n,oracle_action_accuracy,oracle_action_accuracy_ci95,oracle_action_accuracy_n,zero_unique_gain_action_rate,zero_unique_gain_action_rate_ci95,zero_unique_gain_action_rate_n,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,consecutive_score_map_correlation_n,action_repetition_rate,action_repetition_rate_ci95,action_repetition_rate_n,representation_update_s,representation_update_s_ci95,representation_update_s_n,candidate_scoring_s,candidate_scoring_s_ci95,candidate_scoring_s_n,planning_time_s,planning_time_s_ci95,planning_time_s_n
ray_gpis,64,0.9456572916666666,0.019145998282331607,64,0.9422586739398706,0.010723103240558514,64,3.570330773072783,0.13214469135047552,64,0.281987965148999,0.07006868193292504,64,0.21033255107174084,0.06413956901199165,64,0.7671195312500001,0.015010287701142733,64,0.8166995346764295,0.010235783206525382,64,0.36429372165741425,0.01653855026085041,64,0.2539187487413695,0.07137940721864101,64,0.03822290312112478,0.007345634990639029,64,0.07285874433148284,0.003307710052170082,64,0.08522272218427007,0.004118896006681524,64,0.3890625,0.08764486272341097,64,1.0,0.0,64,0.012363977852787224,0.0051355481348503065,64,0.575,0.054870554742755956,64,0.021875000000000002,0.01771499874557025,64,0.39522971535830365,0.05041046496416286,64,0.58984375,0.061120740343795006,64,0.295002608425375,0.028337469954713815,64,5.4596499558101636e-05,1.4730896723417729e-06,64,0.29505720492493315,0.028337451883275567,64
ray_gpis_uncertainty_only,64,0.9523401041666666,0.01929651360479925,64,0.9459180838136683,0.010792946385134566,64,3.5287277241877746,0.13266832726366382,64,0.27944712166324337,0.06881452878221857,64,0.20963804579992873,0.06371327340726399,64,0.7704775000000001,0.015671690234808834,64,0.8189201429787217,0.010843265048757891,64,0.36795313153121184,0.01575863541425127,64,0.24937724318946852,0.06918315889558348,64,0.03771473442397366,0.0071445117647631635,64,0.07359062630624236,0.0031517270828502536,64,0.08454056731609502,0.00420948143958809,64,0.4106139686562879,0.09732725240417188,64,0.9906250000000001,0.010439059264767743,64,0.01094994100985267,0.005123723653665143,64,0.621875,0.06422563578250252,64,0.034375,0.023996563700756084,64,0.6623592262839328,0.038598348334131116,64,0.625,0.061734197258173786,64,0.2942727604217452,0.029414950951977794,64,5.338721543921565e-05,1.2798198633634336e-06,64,0.29432614763718445,0.02941500596032777,64
