planner,object,initial_pose_seed,planner_seeds,f@5_auc,recall@5_auc,surface_coverage_auc,final_f@5,final_recall@5,final_chamfer_m,score_gain_correlation,oracle_regret,oracle_action_accuracy,planning_time_s
pb_nbv_d70,green_Pepper,8,1,0.7021268215074905,0.5471799999999999,0.5471799999999999,0.7668276641660672,0.6218333333333333,0.007384010879289365,-0.5,0.113600306393256,0.0,0.32920342359866483
pb_nbv_d70,green_Pepper,13,1,0.8560520567659979,0.7701033333333334,0.7701033333333334,0.9895247398026205,0.9792666666666666,0.002215203187978184,0.25,0.026059344826941343,0.6,0.3513148825993994
pb_nbv_d70,green_Pepper,4,1,0.7161138031601727,0.5632233333333334,0.5632233333333334,0.8307968119726405,0.7105666666666667,0.005382061881328748,-0.3,0.11147846977424822,0.2,0.3159259811975062
pb_nbv_d70,green_Pepper,1,1,0.9196040180060118,0.8713333333333333,0.8713333333333333,0.9982134807072612,0.9964333333333333,0.002078447770831954,0.3415063509461097,0.0004465954953393414,0.8,0.3607373490012833
pb_nbv_d70,green_Pepper,12,1,0.8334541804610197,0.7260333333333333,0.7260333333333333,0.9032281651007202,0.8235333333333333,0.003919733109895407,0.25,0.05331079009552071,0.2,0.3408496397983981
pb_nbv_d70,green_Pepper,7,1,0.6531918954731448,0.4852833333333333,0.4852833333333333,0.6732414921610685,0.5074333333333333,0.010965275696489554,-0.8,0.18427885861464974,0.0,0.3136484615970403
pb_nbv_d70,green_Pepper,14,1,0.8373786050755978,0.7270833333333332,0.7270833333333332,0.8803045571604524,0.7862,0.004103022127269674,-0.5,0.056289108969916034,0.2,0.331372252998699
pb_nbv_d70,green_Pepper,2,1,0.8656811050532942,0.7855566666666666,0.7855566666666666,1.0,1.0,0.002008434610253476,0.3333333333333333,0.026723417095078396,0.6,0.36262186880194347
pb_nbv_d70,green_Pepper,6,1,0.6225491114134523,0.45307333333333333,0.45307333333333333,0.7177843313245287,0.5598,0.008174075471694455,-0.5,0.20758073111911854,0.0,0.32754703859827716
pb_nbv_d70,green_Pepper,3,1,0.9142691426897006,0.86241,0.86241,0.9890820865345734,0.9784,0.002276315709797876,0.25,0.003311808303428032,0.6,0.3683791607967578
pb_nbv_d70,green_Pepper,9,1,0.6517013633303834,0.48414999999999997,0.48414999999999997,0.6889257931998951,0.5254666666666666,0.009572994249426443,-0.9,0.18117511983371634,0.0,0.29962542060093256
pb_nbv_d70,green_Pepper,10,1,0.6623888351629557,0.49571333333333334,0.49571333333333334,0.6897846879503865,0.5264666666666666,0.00998204345168491,-0.9,0.19256738048291142,0.0,0.3136128026017104
pb_nbv_d70,green_Pepper,5,1,0.6633871269799948,0.5032433333333334,0.5032433333333334,0.8708220415537489,0.7712,0.00428236836858317,-0.4,0.13653236504387078,0.2,0.34103652439807774
pb_nbv_d70,green_Pepper,11,1,0.7536920145621113,0.6167233333333334,0.6167233333333334,0.9500209995800084,0.9048,0.0027872322408940713,-0.2,0.09602331235521597,0.2,0.3493726005995995
pb_nbv_d70,green_Pepper,0,1,0.6607146395591309,0.49914333333333333,0.49914333333333333,0.8841361353914823,0.7923333333333333,0.004026284501427801,-0.5,0.16618213590136882,0.2,0.33376151859702075
pb_nbv_d70,Corner,8,1,0.7963737819859977,0.6915666666666667,0.6915666666666667,0.9945875295339912,0.9892333333333333,0.0025390957508611067,0.1,0.06738939758446558,0.6,0.3953170335997129
pb_nbv_d70,Corner,13,1,0.721410912211397,0.5704133333333333,0.5704133333333333,0.8250039166536113,0.7021333333333334,0.005483439627366256,-0.6,0.12860720900936634,0.0,0.3604619106015889
pb_nbv_d70,Corner,4,1,0.9021773173147046,0.8332200000000001,0.8332200000000001,0.9997666122095156,0.9995333333333334,0.0025602951158694575,0.125,0.036999464350562936,0.6,0.3896339923987398
pb_nbv_d70,Corner,1,1,0.7244434138920457,0.57325,0.57325,0.9144790403994717,0.8424333333333334,0.0037835378443766632,-0.5,0.12253770604427854,0.2,0.3691237050006748
pb_nbv_d70,Corner,12,1,0.8359880914036077,0.7309133333333333,0.7309133333333333,0.9172997455654401,0.8472333333333333,0.003960457009427036,-0.125,0.04038260103213383,0.0,0.3761766125971917
pb_nbv_d70,Corner,7,1,0.7657111937211991,0.62371,0.62371,0.8465974625144175,0.734,0.004326988586560038,-0.3,0.12484546238070493,0.0,0.32132222680083944
pb_nbv_d70,Corner,14,1,0.7972730476634342,0.6989666666666666,0.6989666666666666,1.0,1.0,0.002446500106618496,0.0,0.05202312713765993,0.4,0.3846527774017886
pb_nbv_d70,Corner,2,1,0.6924268777741815,0.5417066666666667,0.5417066666666667,0.8692259851868605,0.7687,0.004383358371046903,-0.5,0.1491731737515648,0.2,0.33529761740210234
pb_nbv_d70,Corner,6,1,0.7259672117162713,0.5700733333333333,0.5700733333333333,0.7419537458327218,0.5897666666666667,0.006473050610849103,-0.9,0.13914248599534504,0.0,0.3666369812024641
pb_nbv_d70,Corner,3,1,0.7703845277145711,0.6334766666666667,0.6334766666666667,0.8317302075625997,0.7119333333333333,0.005730251270430169,-0.4,0.10130065757297665,0.0,0.35437160860165023
pb_nbv_d70,Corner,9,1,0.7335155005286674,0.5813133333333332,0.5813133333333332,0.7887841411470214,0.6512333333333333,0.006673478438683225,-0.9,0.1185153183943882,0.0,0.353836518402386
pb_nbv_d70,Corner,10,1,0.7444544214700088,0.59927,0.59927,0.877623554940327,0.7819333333333334,0.004548965097767009,-0.2,0.11780228820951506,0.2,0.32178899399732475
pb_nbv_d70,Corner,5,1,0.7852330990104626,0.6795800000000001,0.6795800000000001,0.9886390452752588,0.9775333333333334,0.002710673344983856,-0.3,0.05549707494261373,0.4,0.38859624519827773
pb_nbv_d70,Corner,11,1,0.7631020478426315,0.6257566666666666,0.6257566666666666,0.8587297662298138,0.7524333333333333,0.005008884536603472,-0.6,0.11648287777438242,0.2,0.32621774779836415
pb_nbv_d70,Corner,0,1,0.627227283662873,0.4580633333333333,0.4580633333333333,0.6687965921192758,0.5024,0.010682799699029442,-0.7,0.1983370150795833,0.0,0.33158660280314506
pb_nbv_d70,L_Shaped,8,1,0.8793393677908071,0.80144,0.80144,0.9499658738909014,0.9047,0.002737786631193881,0.125,0.01558442608602868,0.4,0.3669185088030645
pb_nbv_d70,L_Shaped,13,1,0.8190905304575737,0.7096300000000001,0.7096300000000001,0.98287845397525,0.9663333333333334,0.0023086084739680902,0.25,0.04569346120884103,0.4,0.375138163601514
pb_nbv_d70,L_Shaped,4,1,0.7864601432054121,0.6538233333333333,0.6538233333333333,0.8778754441743033,0.7823333333333333,0.004376173243064698,-0.25,0.0949238765159566,0.0,0.33933757259801495
pb_nbv_d70,L_Shaped,1,1,0.7008833206509727,0.54024,0.54024,0.7291904943448977,0.5738,0.008660582503816424,-0.9,0.16067750367685174,0.0,0.31880087400204504
pb_nbv_d70,L_Shaped,12,1,0.8964890116621879,0.8307133333333333,0.8307133333333333,0.9938288167426885,0.9877333333333334,0.0021692771262657555,-0.25,0.011313531211688788,0.4,0.3505544337982428
pb_nbv_d70,L_Shaped,7,1,0.570466689350099,0.39930666666666664,0.39930666666666664,0.5959657415640942,0.42446666666666666,0.01366164025732694,-0.8,0.2501001639869016,0.0,0.30531415459845446
pb_nbv_d70,L_Shaped,14,1,0.908740925518478,0.84285,0.84285,0.998882084994911,0.9977666666666667,0.002106874691041671,0.0,0.03036915653883885,0.4,0.38542565980023935
pb_nbv_d70,L_Shaped,2,1,0.7898629296349278,0.6675833333333333,0.6675833333333333,0.9087536147536511,0.8327666666666667,0.003767202242727171,-0.25,0.04577146516888355,0.4,0.3706345103986678
pb_nbv_d70,L_Shaped,6,1,0.9257889090314094,0.8841300000000001,0.8841300000000001,0.9999666655555185,0.9999333333333333,0.0020550639875939426,0.42679491924311225,6.666888896300626e-06,0.8,0.40562817419995556
pb_nbv_d70,L_Shaped,3,1,0.8665834308913263,0.7910633333333333,0.7910633333333333,1.0,1.0,0.0019671269784682075,0.7165063509461097,0.030038203179181867,0.8,0.3682721869990928
pb_nbv_d70,L_Shaped,9,1,0.8046147918892768,0.6862433333333333,0.6862433333333333,0.9014811695563815,0.8206333333333333,0.003912657614571331,-0.2,0.07170740948994606,0.4,0.38350581640115705
pb_nbv_d70,L_Shaped,10,1,0.5935365600183342,0.4240366666666667,0.4240366666666667,0.7425864995703837,0.5905666666666667,0.008306742035096433,-0.7,0.2044576176501319,0.0,0.28677431440301004
pb_nbv_d70,L_Shaped,5,1,0.7331796569065807,0.59119,0.59119,0.8878385141522549,0.7983,0.0040003553530307615,-0.375,0.09988189304844028,0.2,0.37796683800115716
pb_nbv_d70,L_Shaped,11,1,0.6533848701523313,0.4854033333333333,0.4854033333333333,0.6690623544286951,0.5027,0.011351384530328464,-1.0,0.20473891056201293,0.0,0.33776103539858016
pb_nbv_d70,L_Shaped,0,1,0.8670781785312744,0.7844800000000001,0.7844800000000001,0.9845138359989846,0.9695,0.002293544280768447,0.2,0.027396735330072565,0.6,0.38061182759993245
pb_nbv_d70,Cylinder,8,1,0.7910386043945092,0.6862133333333332,0.6862133333333332,0.9814971991172976,0.9636666666666667,0.0022690671546137546,-0.125,0.06318246240066719,0.4,0.3547594528019545
pb_nbv_d70,Cylinder,13,1,0.7244748694417924,0.5900166666666667,0.5900166666666667,0.9622967831200276,0.9273333333333333,0.0026388187933622173,-0.1,0.10445811782102317,0.4,0.3387347121999483
pb_nbv_d70,Cylinder,4,1,0.86085622152359,0.7717366666666665,0.7717366666666665,0.9640883977900552,0.9306666666666666,0.002596663369971284,-0.1,0.032698491058605984,0.2,0.3536613566015149
pb_nbv_d70,Cylinder,1,1,0.7065372055773257,0.5489133333333334,0.5489133333333334,0.7673343605546996,0.6225,0.007181367926829962,-0.7,0.13634240957680638,0.0,0.3536946178021026
pb_nbv_d70,Cylinder,12,1,0.7143085493044448,0.5691533333333334,0.5691533333333334,0.9171043369971303,0.8469,0.003321094244543714,-0.3,0.12916708460397056,0.2,0.3590060558010009
pb_nbv_d70,Cylinder,7,1,0.6945307593472075,0.53657,0.53657,0.870354332191136,0.7704666666666666,0.00441257220071755,-0.4,0.13498420552761825,0.0,0.3574912958007189
