planner,paired_scenes,selected_gain_f@5_per_action,selected_gain_f@5_per_action_ci95,selected_gain_f@5_per_action_n,oracle_gain_f@5_per_action,oracle_gain_f@5_per_action_ci95,oracle_gain_f@5_per_action_n,score_gain_correlation,score_gain_correlation_ci95,score_gain_correlation_n,correlation_valid_rate,correlation_valid_rate_ci95,correlation_valid_rate_n,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_regret_f@5_n,oracle_action_accuracy,oracle_action_accuracy_ci95,oracle_action_accuracy_n,zero_unique_gain_action_rate,zero_unique_gain_action_rate_ci95,zero_unique_gain_action_rate_n,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,consecutive_score_map_correlation_n,action_repetition_rate,action_repetition_rate_ci95,action_repetition_rate_n
er_gpis,64,0.11224284567491469,0.0027052330467911066,64,0.12264143424300242,0.0034564548645567095,64,0.421875,0.06272461029062763,64,1.0,0.0,64,0.010398588568087726,0.002979989325563391,64,0.6468749999999999,0.04514807812447096,64,0.025,0.020474916903914953,64,0.5936467182880502,0.024411338452824023,64,0.58203125,0.06643124529588844,64
pose_novelty,64,0.1129125272190904,0.0026319569950339246,64,0.11854339319802008,0.002634824975988302,64,0.4203125,0.049034926788350454,64,1.0,0.0,64,0.0056308659789296904,0.001237666900102723,64,0.703125,0.035988641147821444,64,0.021875,0.01771499874557025,64,-0.03401247024383387,0.028886257118344295,64,0.70703125,0.03545467476474169,64
ray_gpis,64,0.11186893546733552,0.003544450960461891,64,0.12098667978045365,0.003541277999816628,64,0.4894811706131736,0.09167458019265534,64,1.0,0.0,64,0.009117744313118122,0.005074193855606708,64,0.7249999999999999,0.057581825836514305,64,0.021875,0.01771499874557025,64,0.42143753459270583,0.04326153563103805,64,0.67578125,0.06609424251195535,64
ray_gpis_hit_only,64,0.11261399817668821,0.0026706772941827535,64,0.12771105228437185,0.0039569404245706,64,0.4551061706131736,0.06408927609440426,64,1.0,0.0,64,0.015097054107683628,0.004167161120231712,64,0.6499999999999999,0.050153098940477585,64,0.018750000000000003,0.01683601463793878,64,0.3536909065833412,0.037135359499213205,64,0.5234375,0.06242365128365476,64
