planner,paired_scenes,final_pose_coverage,final_pose_coverage_ci95,pose_coverage_auc,pose_coverage_auc_ci95,mean_incremental_pose_novelty_deg,mean_incremental_pose_novelty_deg_ci95,mean_pairwise_view_distance_deg,mean_pairwise_view_distance_deg_ci95
er_gpis,64,0.34027099609375,0.01082638716532854,0.21404418945312498,0.0048451019813533155,65.17003773697857,2.3286153821902063,94.11836585533953,2.351721135508341
pose_novelty,64,0.382568359375,0.0038047927190882264,0.22817382812499998,0.0017296888183539717,73.97413594881695,1.2511603360188515,97.72239103595638,0.9816800972720023
ray_gpis,64,0.3416748046875,0.012814952026448058,0.214892578125,0.005737615729231135,66.05917769092244,3.174347166066834,94.05327446417093,3.906252795949289
ray_gpis_hit_only,64,0.34979248046875,0.009244117139108578,0.217767333984375,0.003460469801056753,64.90959138576171,2.278245261149402,94.75975322702001,2.1582196334723753
