planner,paired_scenes,f@5_auc,f@5_auc_ci95,final_f@5,final_f@5_ci95,score_gain_correlation,score_gain_correlation_ci95,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_action_accuracy,oracle_action_accuracy_ci95,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,action_repetition_rate,action_repetition_rate_ci95,planning_time_s,planning_time_s_ci95
er_gpis,64,0.7792793403897265,0.009159340826176459,0.9483598441118373,0.007119959500678102,0.421875,0.06272461029062763,0.010398588568087726,0.002979989325563391,0.6468749999999999,0.04514807812447096,0.5936467182880502,0.024411338452824023,0.58203125,0.06643124529588844,0.09598639500245554,0.003208968973978362
pose_novelty,64,0.7874181377496919,0.007338550127313777,0.9517082518327159,0.005765520276296731,0.4203125,0.049034926788350454,0.0056308659789296904,0.001237666900102723,0.703125,0.035988641147821444,-0.03401247024383387,0.028886257118344295,0.70703125,0.03545467476474169,0.00023175571850515554,5.8871472289138475e-06
ray_gpis,64,0.7821116583371872,0.010758899798921575,0.9464902930739414,0.01315233217615412,0.4894811706131736,0.09167458019265534,0.009117744313118122,0.005074193855606708,0.7249999999999999,0.057581825836514305,0.42143753459270583,0.04326153563103805,0.67578125,0.06609424251195535,0.12964749386546828,0.013921502103712848
ray_gpis_hit_only,64,0.7695959555813731,0.011397198204678364,0.9502156066207049,0.008337675504078596,0.4551061706131736,0.06408927609440426,0.015097054107683628,0.004167161120231712,0.6499999999999999,0.050153098940477585,0.3536909065833412,0.037135359499213205,0.5234375,0.06242365128365476,0.12978279548551655,0.012755426879969221
