scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
hole,er_gpis,green_Pepper,20,0.793060214406611,0.68662,0.5878025254296737,0.8971413539109084,22808,1,0.01860932432076945,0.8633160752046192,0.11352499999999999,nan,0.0,0.08865574540395756,0.6498824761056292,0.0,0.0,5,6,5,0.0,0
hole,er_gpis,green_Pepper,21,0.8105646460087235,0.7022299999999999,0.574760748464505,0.8094557920297101,21003,1,0.005269771875952511,0.8685930414317784,0.08336666666666667,nan,0.0,0.08676641579950228,0.6499172012251627,0.0,0.0,5,6,5,0.0,0
hole,er_gpis,green_Pepper,22,0.7910979968475703,0.6839433333333333,0.5822855632406714,0.8525926252257808,22699,1,0.022976024292070046,0.8595498400751006,0.103625,nan,0.0,0.09273858759843279,0.6498324107585892,0.0,0.0,5,6,5,0.0,0
hole,pose_novelty,Bowl,15,0.7011889601703698,0.57838,0.49265572981428746,0.911154787212707,24931,2,0.0,0.7776442733341543,0.14784166666666668,nan,0.0,0.00021844880538992583,0.6498200704405085,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Bowl,16,0.7779117709878036,0.6584933333333334,0.5074186258954757,0.8535987307082071,20799,2,0.0035841793254276777,0.8346203717367813,0.10893333333333333,nan,0.0,0.00022121519141364842,0.6503229898503227,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Bowl,17,0.7676000065510352,0.6465266666666667,0.5382853659598554,0.832760047023991,22967,1,0.0049843080719876864,0.8314944590976704,0.0992,nan,0.0,0.00021859340195078402,0.6499428081411255,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Bowl,18,0.7641240251617354,0.6372933333333333,0.5073035997283224,0.6905139234774734,22085,1,0.027673549255331192,0.8228375013263871,0.07511666666666666,nan,0.0,0.00021612380223814398,0.6500646696663471,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Bowl,19,0.7637708171242774,0.6383533333333333,0.5230194319880418,0.8254638178141211,22746,1,0.0018270055366187143,0.8231390376831771,0.09290000000000001,nan,0.0,0.000237433600705117,0.6501181642641378,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Bowl,20,0.795373736145873,0.6832833333333334,0.5583945337919495,0.8342009854048527,21514,1,0.016227168556183696,0.8551877921802263,0.09398333333333334,nan,0.0,0.0003564679995179176,0.6500767311461711,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Bowl,21,0.8015205488377217,0.6902599999999999,0.5765686944634313,0.7467760309865573,21945,1,0.004127439628024143,0.861931690110944,0.07013333333333333,nan,0.0,0.0002204706019256264,0.6502419592419181,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Bowl,22,0.7581192586532078,0.6379833333333333,0.5233369923161362,0.7898133918770581,22775,2,0.010319358840432669,0.8256885600230327,0.10608333333333335,nan,0.0,0.00022341899457387627,0.6500303279268712,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Corner,15,0.8592432773439789,0.7792433333333333,0.678774797497211,0.9241402725905806,20617,1,0.004049068699122055,0.9209045252285525,0.08738333333333331,nan,0.0,0.0002147605991922319,0.6498980869164831,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Corner,16,0.8309408160888483,0.7433466666666666,0.6421593232942926,0.9366517940137572,21516,1,0.001959064739207289,0.9013361814791769,0.11610833333333334,nan,0.0,0.00023029960284475236,0.6502297852774556,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Corner,17,0.7547595561506052,0.64242,0.5445227581521739,0.8980129076086957,23552,2,0.016214489251552583,0.8334429212787277,0.14071666666666668,nan,0.0,0.00022569219872821123,0.6497586958576625,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Corner,18,0.7531644642684879,0.6293633333333333,0.5234194848056234,0.8575286100038575,23331,1,0.01744431282007669,0.8173539196510958,0.10758333333333334,nan,0.0,0.0002113065973389894,0.6498762820050503,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Corner,19,0.7371399720924539,0.6211266666666667,0.5230898334242436,0.9209919019846431,23833,2,0.0,0.8106056925667666,0.14054166666666668,nan,0.0,0.00023011819866951554,0.6502532503511387,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Corner,20,0.7769130407671441,0.6629366666666666,0.5420840503577574,0.8146454125532108,22082,2,0.0022509255967854136,0.8440924320650132,0.10906666666666667,nan,0.0,0.00022428059892263264,0.6497866707703701,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Corner,21,0.7892694111290345,0.6826133333333333,0.5971398349904803,0.8880896974825471,23635,1,0.01689042869465146,0.8627198466613686,0.110075,nan,0.0,0.00021900240099057556,0.6497598169830294,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Corner,22,0.8142176701498978,0.7180033333333334,0.6208533142114462,0.9284721910993591,22313,1,0.0,0.8812786392856655,0.10675833333333332,nan,0.0,0.00021670619607903064,0.649917363475486,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cross,15,0.7700919781872979,0.6589633333333333,0.539761583445794,0.92204228520018,22230,2,0.00030449561635045863,0.8376932330110407,0.13146666666666668,nan,0.0,0.00027792859764304013,0.6501318317951436,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cross,16,0.7941299886538291,0.69178,0.5921810881171954,0.8909676565326744,22663,1,0.009058860303511163,0.8646512885450619,0.11410833333333333,nan,0.0,0.00027887280157301575,0.6499750707506182,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cross,17,0.765438807533213,0.6597933333333333,0.5833183636809014,0.8769494570098799,24494,1,0.003639609140172778,0.8478692782608847,0.12735,nan,0.0,0.00022573980095330626,0.6501326488584432,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cross,18,0.827613617533482,0.73548,0.6374286105907616,0.8830812811257824,21887,1,0.0009832219687394839,0.8954068753763594,0.097825,nan,0.0,0.0002292440040037036,0.6500225000892145,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cross,19,0.7989798868934248,0.69893,0.6213591011989603,0.8810681646683994,23854,1,0.003267305307598528,0.8748583450124533,0.10575,nan,0.0,0.00021813699859194458,0.6500188685081406,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cross,20,0.7743252570028392,0.6645266666666667,0.5538522918698466,0.8717084847947513,22558,2,0.002062729397185853,0.8460131265272369,0.12435833333333332,nan,0.0,0.0002445170073769987,0.6497850906299663,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cross,21,0.8028532351247932,0.7017466666666665,0.6090456213948611,0.8829750043698654,22884,1,0.0018579504793147517,0.8748137527877213,0.10816666666666666,nan,0.0,0.00027743019454646857,0.6498600689458603,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cross,22,0.7993807504163504,0.7029333333333334,0.6193079880392994,0.9361811191798377,23410,1,0.0009795908288537658,0.8759072023720383,0.12355833333333334,nan,0.0,0.00021646419481839984,0.6502791575883462,0.0,0.0,0,6,5,0.0,0
