planner,object,initial_pose_seed,mean_action_so3_error_deg,mean_nominal_target_view_error_deg,stall_action_rate,slip_action_rate,persistent_misalignment_action_rate,episode_stall_or_slip_rate,fault_action_gain_f@5,fault_action_regret_f@5,post_fault_next_gain_f@5,post_fault_next_regret_f@5,fault_actions,post_fault_decisions
pose_novelty,Cube,2,59.2289356359467,58.49331554986709,0.2,0.2,0.4,1.0,0.10137334067134343,0.029585678242219776,0.19732807561258428,0.006421799113236537,2,2
pose_novelty,Cube,3,44.97072718177729,40.70823494498018,0.2,0.0,0.0,1.0,0.0252936023084247,0.024494216235594557,0.15274768412431305,0.0,1,1
pose_novelty,Cube,4,28.031142859507025,23.740391732458583,0.2,0.0,0.0,1.0,0.02656621769716061,0.0,nan,nan,1,0
pose_novelty,Cube,5,74.30289966815218,71.5030956144231,0.4,0.2,0.8,1.0,0.03988381433967336,0.0,0.14701885521205327,0.01416656094251978,2,2
pose_novelty,Cube,6,38.86810697372672,33.97991476541256,0.2,0.2,0.4,1.0,0.07022262365816251,0.010527914590212684,0.10163770238825132,0.014089798674709608,2,2
pose_novelty,Cube,7,72.65873339569303,63.8438337832625,0.4,0.2,0.4,1.0,0.1295047022473869,0.012888247577061529,0.09237297623036655,0.0,2,2
pose_novelty,Cube,8,59.61617766799871,51.75664344212872,0.4,0.6,0.8,1.0,0.08379817979691083,0.005674634484673563,0.09777930756917173,0.002756247005777257,4,3
pose_novelty,Cube,9,51.38348102725212,45.98099843437697,0.4,0.4,0.8,1.0,0.08279530416552949,0.013311953879857286,0.1297979704111104,0.0,3,2
pose_novelty,Cube,10,70.1209726543272,67.28876064737094,0.4,0.2,0.4,1.0,0.05978548831426237,0.009059589656914021,0.06918650079686196,0.0,3,3
pose_novelty,Cube,11,69.31479470806093,67.06998701814894,0.6,0.0,0.0,1.0,0.0362765409305546,0.015840363892719738,0.07832560990494768,0.0,3,3
pose_novelty,Cube,12,46.672957124480966,46.06396353785173,0.4,0.2,0.4,1.0,0.013798351862207237,0.01845439559278378,0.033090144497722185,0.0499623509977174,2,1
pose_novelty,Cube,13,57.040916030868765,42.449967470193926,0.2,0.4,0.6,1.0,0.04813416938355497,0.0,0.08666213838861225,0.0,3,2
pose_novelty,Cube,14,42.473044354669874,36.163570904596675,0.2,0.2,0.2,1.0,0.05595381218038012,0.024785816815801942,0.06403851833739763,0.0015857425517135648,2,2
pose_novelty,Cylinder,0,43.46497446745711,35.730207204383454,0.0,0.4,0.8,1.0,0.10138228589497342,0.02940673301349503,-0.00545620261401808,0.00888025521213981,2,2
pose_novelty,Cylinder,1,54.384061927911105,52.10430613858664,0.2,0.2,0.0,1.0,0.010270983030499836,0.03220824772921538,0.08031342920070228,0.0,2,1
pose_novelty,Cylinder,2,45.99478510793651,39.908382883740366,0.2,0.0,0.0,1.0,0.05084182155877914,0.031648246028873395,0.039656419261320575,0.02729233112002971,1,1
pose_novelty,Cylinder,3,54.27211918666694,51.502855655778944,0.2,0.2,0.8,1.0,0.1936040557415566,0.0,0.29789894207022605,0.0,1,1
pose_novelty,Cylinder,4,47.31234431191642,44.463159246195296,0.2,0.0,0.0,1.0,0.03322552031824527,0.015478789341370536,0.1841690818845899,0.0,1,1
pose_novelty,Cylinder,5,59.885849067423536,50.37233960763051,0.2,0.2,0.4,1.0,0.049455026074541664,0.015206974168869125,0.10948351525496547,0.0,2,2
pose_novelty,Cylinder,6,53.21223986019991,48.35579108812004,0.4,0.2,0.6,1.0,0.05013007357155397,0.0,0.14746288804105456,0.0,2,1
pose_novelty,Cylinder,7,65.05847070126728,63.14631786884231,0.0,0.6,0.6,1.0,0.05760445796017638,0.014154251512513816,0.11388565087321273,0.003984537624204032,3,2
pose_novelty,Cylinder,8,61.0107104827425,52.06354166556027,0.2,0.0,0.0,1.0,0.10951026726183766,0.0,0.18790480519481345,0.0,1,1
pose_novelty,Cylinder,9,58.73922372532477,57.286494878134725,0.4,0.2,0.6,1.0,0.036034223397028,0.0010149486203034352,0.09652695963251001,0.0010149486203034352,2,2
pose_novelty,Cylinder,10,55.980202449557396,42.75854027948443,0.2,0.2,0.4,1.0,0.10541523902241334,0.01176758756060936,0.1359406841760311,0.0,2,2
pose_novelty,Cylinder,11,62.00318688392689,60.51105531477437,0.4,0.2,0.6,1.0,0.07826198889938629,0.015729521265592794,0.10243477081437774,0.0026633894802107205,2,2
pose_novelty,Cylinder,12,74.59873400058284,71.82142759155548,0.6,0.2,0.2,1.0,0.07396947559263399,0.0,0.08344191763594104,0.0,4,3
pose_novelty,Cylinder,13,57.05748875912623,52.98224556821432,0.6,0.2,0.6,1.0,0.0959453837399149,0.009248513507424358,0.1002364482667432,0.009248513507424358,3,3
pose_novelty,Cylinder,14,48.85089898214535,44.22658657685617,0.4,0.0,0.0,1.0,0.039202542328051815,0.0,0.18392008909641894,0.0,2,2
pose_novelty,L_Shaped,0,42.054307785057645,41.83726843119906,0.2,0.2,0.0,1.0,0.03584120041279845,0.0692178785142766,0.15780860758928156,0.0,2,1
