planner,paired_scenes,final_visibility_coverage,final_visibility_coverage_ci95,final_visibility_coverage_n,visibility_coverage_auc,visibility_coverage_auc_ci95,visibility_coverage_auc_n,recall@5_auc,recall@5_auc_ci95,recall@5_auc_n,f@5_auc,f@5_auc_ci95,f@5_auc_n,cumulative_active_gain_f@5,cumulative_active_gain_f@5_ci95,cumulative_active_gain_f@5_n,unseen_surface_discovery_ratio,unseen_surface_discovery_ratio_ci95,unseen_surface_discovery_ratio_n,unique_visibility_gain_per_action,unique_visibility_gain_per_action_ci95,unique_visibility_gain_per_action_n
pose_novelty,120,0.29113502992590645,0.05042231043880456,120,0.2020784485321103,0.0417670657714336,120,0.5154596944444445,0.01440274292176766,120,0.6434292159723446,0.014257936777617341,120,0.4918664816153747,0.01699988737861884,120,0.262254555720273,0.049940736695210305,120,0.04020067813702067,0.005378009222119387,120
ray_gpis,120,0.2846238184888321,0.050312849775632336,120,0.19861301194951828,0.04162904172750282,120,0.5066378055555556,0.015662257122876475,120,0.6357773273442274,0.015178043686900032,120,0.4827637123640957,0.0170658423368604,120,0.255905175407059,0.0503458357326293,120,0.03889843584960582,0.005254066768226919,120
