planner,object,initial_pose_seed,planner_seeds,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s
pose_novelty,Corner,6,1,0.9095666666666666,0.9509087802878146,4.601097179332467,0.08384016308246452,0.050268865800980354,0.6631066666666667,0.7826708878173838,0.4355795545436233,0.06853309717608137,0.013481374580662137,0.08711591090872466,0.08711591090872466,0.9,1.0,0.0,1.0,0.0,0.17545467165093015,0.75,1.9808599608950318e-05,0.0001938398025231436,0.0002136484021320939
pose_novelty,Corner,7,1,0.7883666666666667,0.8816611060371661,4.665144470329225,0.0818144209218422,0.048056227602892104,0.5046733333333334,0.6468733832892151,0.4781275935448158,0.06805801383846435,0.013410681732360142,0.09562551870896316,0.10780176667851657,0.0,1.0,0.0121762479695534,0.6,0.0,0.41124417543934955,1.0,2.2205000277608633e-05,0.0003276562027167529,0.00034986120299436153
pose_novelty,Corner,8,1,0.871,0.9194023169631615,4.733064901602272,0.08310791054558242,0.04842362011189626,0.5411766666666666,0.6784872314358893,0.5499700262872912,0.07012767158740774,0.01382974960446855,0.10999400525745824,0.10999400525745824,0.7,1.0,0.0,1.0,0.0,0.48655105387293063,0.75,2.0055199274793268e-05,0.00028902500635012983,0.0003090802056249231
pose_novelty,Corner,9,1,0.8519,0.9160526351828755,5.01179618818053,0.07908956309099476,0.04888268421090155,0.5844333333333334,0.7145550479258954,0.44905041233609866,0.06477804130049208,0.012757351078261665,0.08981008246721973,0.09960595614384042,0.3,1.0,0.009795873676620692,0.6,0.0,0.2985833174870582,0.75,2.0529201719909906e-05,0.0002927486028056592,0.0003132778045255691
pose_novelty,Corner,10,1,0.7017,0.8242156893895402,6.054664391871033,0.07899626773121995,0.04608299444458643,0.45866666666666667,0.6150463338496441,0.3899368344536042,0.0638502402624409,0.012563440619682948,0.07798736689072085,0.08482218865788314,0.3,1.0,0.006834821767162302,0.8,0.0,0.5011161405216995,1.0,2.408180444035679e-05,0.00021332780306693166,0.00023740960750728846
pose_novelty,Corner,11,1,0.655,0.7915407854984895,7.681255940672103,0.07856717788479455,0.04571378997950812,0.4692733333333334,0.6276118727710982,0.3276390957903482,0.06468386957973596,0.012744747696248369,0.06552781915806964,0.08589495089172927,0.4,1.0,0.020367131733659626,0.4,0.0,0.4638013899717051,1.0,2.754259912762791e-05,0.0003224393993150443,0.0003499819984426722
pose_novelty,Corner,12,1,0.6820333333333334,0.8109629218604466,6.298612209195379,0.0795506717140104,0.0473789013508133,0.5138900000000001,0.6706584590887921,0.42230678264033705,0.06574117370815773,0.012953887611762072,0.08446135652806741,0.08934870368240119,0.4,1.0,0.004887347154333787,0.6,0.0,0.4885659298175904,1.0,2.588579664006829e-05,0.00039205199864227324,0.00041793779528234156
pose_novelty,Corner,13,1,0.8523333333333334,0.8550982368189511,6.28686651395931,0.07849907833057698,0.047716685304042085,0.6258766666666666,0.6948966746782548,0.4195130153238921,0.06412241130733595,0.01262747646343742,0.08390260306477842,0.09104777122162036,0.4,1.0,0.007145168156841941,0.6,0.0,0.31331173519494937,0.75,2.2171199088916182e-05,0.00019076540193054825,0.00021293660101946444
pose_novelty,Corner,14,1,0.7336666666666667,0.81022012797318,6.966528541537426,0.07726574524613229,0.0458629386544522,0.49883000000000005,0.6337358785391751,0.4550020573023831,0.06552153094344663,0.012939615631053092,0.09100041146047662,0.09825198397225174,0.8,1.0,0.007251572511775129,0.6,0.0,0.40906098380458233,1.0,2.039639512076974e-05,0.00030058620031923053,0.0003209825954400003
pose_novelty,Cross,0,1,0.7436666666666667,0.8421263317962965,5.3664206996944595,0.1306089657747208,0.07622432649136596,0.47719000000000006,0.6212624706983142,0.4817841898565812,0.11103082674974446,0.021717109704922015,0.09635683797131625,0.10467072935267865,0.5,1.0,0.008313891381362414,0.8,0.0,0.49323364448291146,1.0,2.2355595137923957e-05,0.00025679200189188123,0.0002791475970298052
