planner,object,initial_pose_seed,planner_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
pose_novelty,Cylinder,4,0,0.32421875,0.19140625,54.35612827031609,99.63973962114643
pose_novelty,Cylinder,5,0,0.37890625,0.212890625,62.48670916631156,100.93583544036167
pose_novelty,Cylinder,6,0,0.3203125,0.20859375,50.99114559825992,99.91996947497373
pose_novelty,Cylinder,7,0,0.37109375,0.228125,62.25346331310074,95.8929187297522
pose_novelty,Cylinder,8,0,0.38671875,0.228125,63.98213937339094,102.0827386408541
pose_novelty,Cylinder,9,0,0.3125,0.1703125,55.968336290699526,88.06889929441195
pose_novelty,Cylinder,10,0,0.3671875,0.208203125,61.22039572071667,96.09679908270742
pose_novelty,Cylinder,11,0,0.30859375,0.184375,49.60588987865605,95.71340067996157
pose_novelty,Cylinder,12,0,0.26953125,0.168359375,43.096332574997625,88.43470916408215
pose_novelty,Cylinder,13,0,0.2890625,0.16875,56.051657086099894,97.94328585431957
pose_novelty,Cylinder,14,0,0.296875,0.158984375,58.18705601698633,97.7968921210251
pose_novelty,L_Shaped,0,0,0.32421875,0.196875,58.045510625009896,103.42086388050087
pose_novelty,L_Shaped,1,0,0.3359375,0.19453125,47.30345720760458,93.82500967882042
pose_novelty,L_Shaped,2,0,0.3203125,0.19140625,40.05518791544463,79.05167623962483
pose_novelty,L_Shaped,3,0,0.30078125,0.15625,40.6517500059509,73.53450237024997
pose_novelty,L_Shaped,4,0,0.296875,0.205859375,50.24298841527827,92.4783019074444
pose_novelty,L_Shaped,5,0,0.3359375,0.2140625,45.206417271095184,87.32894862683527
pose_novelty,L_Shaped,6,0,0.3515625,0.18984375,58.378589971877076,99.7272561641539
pose_novelty,L_Shaped,7,0,0.38671875,0.229296875,60.54730066616569,102.7890291697029
pose_novelty,L_Shaped,8,0,0.33203125,0.215234375,56.269807337578285,87.38729874996382
pose_novelty,L_Shaped,9,0,0.3515625,0.203125,52.07907412705363,92.65871008613746
pose_novelty,L_Shaped,10,0,0.359375,0.20625,56.98019877631175,87.85426690495441
pose_novelty,L_Shaped,11,0,0.3671875,0.231640625,66.62668438418896,100.37470198259332
pose_novelty,L_Shaped,12,0,0.3125,0.190625,47.34570527313558,97.29461596799612
pose_novelty,L_Shaped,13,0,0.2265625,0.14921875,24.155046567428883,53.172983569315384
pose_novelty,L_Shaped,14,0,0.3671875,0.228125,57.55934631551677,91.58534425700168
pose_novelty,Thin_Irregular,0,0,0.33984375,0.17890625,54.803914129321036,91.16944673447166
pose_novelty,Thin_Irregular,1,0,0.3984375,0.230859375,70.65229272778981,100.94812775545712
pose_novelty,Thin_Irregular,2,0,0.375,0.230859375,56.2109154102659,95.92766645727802
pose_novelty,Thin_Irregular,3,0,0.29296875,0.191796875,49.88828700052271,97.55466254273747
pose_novelty,Thin_Irregular,4,0,0.35546875,0.208203125,59.71020932935253,100.9395273482631
pose_novelty,Thin_Irregular,5,0,0.34375,0.187890625,42.84307960744685,85.59298087851539
