planner,paired_scenes,selected_gain_f@5_per_action,selected_gain_f@5_per_action_ci95,selected_gain_f@5_per_action_n,oracle_gain_f@5_per_action,oracle_gain_f@5_per_action_ci95,oracle_gain_f@5_per_action_n,score_gain_correlation,score_gain_correlation_ci95,score_gain_correlation_n,correlation_valid_rate,correlation_valid_rate_ci95,correlation_valid_rate_n,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_regret_f@5_n,oracle_action_accuracy,oracle_action_accuracy_ci95,oracle_action_accuracy_n,zero_unique_gain_action_rate,zero_unique_gain_action_rate_ci95,zero_unique_gain_action_rate_n,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,consecutive_score_map_correlation_n,action_repetition_rate,action_repetition_rate_ci95,action_repetition_rate_n
pose_novelty,120,0.09837329632307494,0.003399977475723768,120,0.10655074568391673,0.0037145549377366064,120,0.4308333333333333,0.04858902818672873,120,1.0,0.0,120,0.008177449360841797,0.0014009334203985222,120,0.6783333333333333,0.0354205840970724,120,0.018333333333333333,0.01227034258647828,120,0.35586649879138416,0.028041002236439214,120,0.8729166666666667,0.024599878114900765,120
ray_gpis,120,0.09655274247281916,0.0034131684673720806,120,0.10731011787896919,0.003842713149060269,120,0.4160566243270259,0.04971286374113968,120,1.0,0.0,120,0.010757375406150033,0.0020620540984208056,120,0.6433333333333333,0.03968652328837781,120,0.015000000000000001,0.010540640304991708,120,0.7029044596217645,0.024461696652065417,120,0.8083333333333333,0.03964243781374946,120
