planner,object,initial_pose_seed,mean_action_so3_error_deg,mean_nominal_target_view_error_deg,stall_action_rate,slip_action_rate,persistent_misalignment_action_rate,episode_stall_or_slip_rate,fault_action_gain_f@5,fault_action_regret_f@5,post_fault_next_gain_f@5,post_fault_next_regret_f@5,fault_actions,post_fault_decisions
ray_gpis,Cylinder,11,62.00318688392689,60.51105531477437,0.4,0.2,0.6,1.0,0.07826198889938629,0.015729521265592794,0.10243477081437774,0.0026633894802107205,2,2
ray_gpis,Cylinder,12,74.59873400058284,71.82142759155548,0.6,0.2,0.2,1.0,0.07396947559263399,0.0,0.08344191763594104,0.0,4,3
ray_gpis,Cylinder,13,57.05748875912623,52.98224556821432,0.6,0.2,0.6,1.0,0.0959453837399149,0.009248513507424358,0.1002364482667432,0.009248513507424358,3,3
ray_gpis,Cylinder,14,48.85089898214535,44.22658657685617,0.4,0.0,0.0,1.0,0.039202542328051815,0.0,0.18392008909641894,0.0,2,2
ray_gpis,L_Shaped,0,44.775773082156334,38.47677678376503,0.2,0.2,0.0,1.0,0.08786063616025805,0.03541579337406506,0.15780860758928156,0.0,2,1
ray_gpis,L_Shaped,1,64.40979245631958,61.34137422634084,0.4,0.0,0.0,1.0,0.0037080906031572713,0.03328599692321807,0.14888461156890825,0.0,2,2
ray_gpis,L_Shaped,2,75.24255618490523,54.45916896269231,0.2,0.2,0.6,1.0,0.056928190800882766,0.0010603801009886338,0.09582729556004577,0.0,2,2
ray_gpis,L_Shaped,3,75.15491102218895,68.90856905071271,0.4,0.2,0.8,1.0,0.05033343914493496,0.010956505422252072,0.09709982984648441,0.017338884326330628,2,2
ray_gpis,L_Shaped,4,50.4713566960357,31.415045390379,0.4,0.2,0.0,1.0,0.02044028433748657,0.007100724539996717,0.02833129122972644,0.04336812617603569,2,1
ray_gpis,L_Shaped,5,61.76856089379105,61.29641037012618,0.4,0.0,0.0,1.0,0.023497859756120454,0.0199367169933701,0.09310117240347998,0.000409061531932875,2,1
ray_gpis,L_Shaped,6,44.02500414947309,43.676836574804405,0.2,0.0,0.0,1.0,0.08721958993581358,0.0018873230980283595,0.08125982194454329,0.02337613748169598,1,1
ray_gpis,L_Shaped,7,47.508962505936424,43.05351277884113,0.0,0.4,0.6,1.0,0.13830287153796456,0.024994915019222852,0.04256099079400966,0.024994915019222852,2,2
ray_gpis,L_Shaped,8,45.84431258405801,44.93209220910934,0.2,0.0,0.0,1.0,0.05431330788243183,0.0,0.10298927897624544,0.0,1,1
ray_gpis,L_Shaped,9,62.32282210542602,56.86081913187136,0.0,0.4,0.6,1.0,0.14032966409487002,0.0,0.0256558087169248,0.010077860007447426,2,2
ray_gpis,L_Shaped,10,65.25005678874832,57.11093336181862,0.2,0.2,0.6,1.0,0.07570829444839733,0.0,0.14835602568786954,0.0,1,1
ray_gpis,L_Shaped,11,41.3352392229945,35.674423253339654,0.0,0.4,0.8,1.0,0.19359816113593795,0.0,0.05003408105390572,0.0,2,2
ray_gpis,L_Shaped,12,46.62280351025481,44.991576731882574,0.2,0.0,0.0,1.0,0.001515228810114122,0.04501113557449543,0.10532404056022282,0.0,1,1
ray_gpis,L_Shaped,13,84.72864644218893,81.94740765185273,0.8,0.0,0.0,1.0,0.060534068145964764,0.011152712153694372,0.05964677140088337,0.010400777489929439,4,3
ray_gpis,L_Shaped,14,34.42430089109139,31.865622941996484,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis,Thin_Irregular,0,54.263819552745645,53.93702019091336,0.2,0.0,0.0,1.0,0.09757242154241014,0.022225078043534185,0.051113302994421905,0.0,1,1
ray_gpis,Thin_Irregular,1,50.900886021438346,44.799129660030175,0.0,0.2,0.4,1.0,0.051275960588026304,0.0,0.07805191001399747,0.0,1,1
ray_gpis,Thin_Irregular,2,46.614896422449945,46.27498638061256,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis,Thin_Irregular,3,61.80166122238709,43.906380363939796,0.4,0.2,0.4,1.0,0.1082936173308388,0.027271911246807373,0.1408647065798613,0.0,3,2
ray_gpis,Thin_Irregular,4,44.191230160357634,43.69841321851923,0.4,0.2,0.0,1.0,0.03448332763729519,0.002658232673651284,0.14317211896183757,0.0,3,2
ray_gpis,Thin_Irregular,5,60.91507375518222,59.9430161810335,0.4,0.2,0.0,1.0,0.1486559729565267,0.02070557663465744,0.12603685820435914,0.0,3,2
ray_gpis,Thin_Irregular,6,53.11200704736956,48.45339800729738,0.4,0.4,0.8,1.0,0.16342363979768273,0.010660998305750605,0.13443134385681474,0.0,3,3
ray_gpis,Thin_Irregular,7,72.74758824111743,70.23216877604152,0.4,0.0,0.0,1.0,0.0463353457625241,0.010631923472702143,0.09443592571947224,0.006006453481906537,2,2
ray_gpis,Thin_Irregular,8,79.2874295635822,76.96821687930186,0.6,0.4,0.6,1.0,0.09116619207945022,0.01160845881597991,0.13505858171425122,0.0038400877554369828,4,3
ray_gpis,Thin_Irregular,9,28.45457188722594,25.077967312443064,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis,Thin_Irregular,10,80.64746439328482,75.23561438707434,0.6,0.0,0.0,1.0,0.0594984257715532,0.016421767274383603,0.07541556755991767,0.012806478173765456,3,3
ray_gpis,Thin_Irregular,11,77.20892713678805,70.33961212519114,0.4,0.2,0.0,1.0,0.06048809427504398,0.0,0.08625561216327998,0.0,3,2
ray_gpis,Thin_Irregular,12,50.70358148624367,35.590487370368976,0.2,0.4,0.8,1.0,0.07240988875942427,0.0,0.07747754357476717,0.004126609956589422,3,3
ray_gpis,Thin_Irregular,13,71.64835405502896,63.255682145813196,0.2,0.0,0.0,1.0,0.04421498174246996,0.0,0.024513679228505225,0.0,1,1
ray_gpis,Thin_Irregular,14,42.76119693798287,40.6901127838142,0.2,0.4,0.8,1.0,0.09522616451536835,0.0013001142781124224,0.10463965338250181,0.0,3,2
ray_gpis,green_Pepper,0,30.935134110279524,17.642020895140586,0.2,0.2,0.6,1.0,0.11187372750300323,0.0,0.024831568791029823,0.03472366653666209,2,2
ray_gpis,green_Pepper,1,67.60012609420602,66.55903824433743,0.6,0.2,0.8,1.0,0.04364429130109134,0.017897747948450077,0.13790483136327655,0.0,3,3
ray_gpis,green_Pepper,2,52.73845981338254,52.438551049738386,0.0,0.2,0.6,1.0,0.03447754336393305,0.04399149497763766,0.15741216508427947,0.0,1,1
ray_gpis,green_Pepper,3,48.069879806241524,44.09147896845928,0.0,0.4,0.6,1.0,0.13461209545488428,0.0,0.10737013633971043,0.0,2,2
ray_gpis,green_Pepper,4,54.626502239930474,53.852472683846486,0.4,0.2,0.0,1.0,0.010914345083783972,0.004007621634561975,0.011096730320243386,0.00801524326912395,2,1
ray_gpis,green_Pepper,5,36.40777332884088,29.2024647812758,0.0,0.2,0.8,1.0,0.20224855392283947,0.0,0.15779979070295536,0.0,1,1
ray_gpis,green_Pepper,6,51.68520266122829,44.28618278605184,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis,green_Pepper,7,43.34587255610379,32.7409732671239,0.4,0.4,0.4,1.0,0.08320476255449971,0.01196068980095318,0.034021189553771425,0.01794103470142977,3,2
ray_gpis,green_Pepper,8,33.6856233755816,25.04436894900808,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis,green_Pepper,9,65.38737051721134,64.28909987500543,0.6,0.2,0.0,1.0,0.10621667355076113,0.013386917592322245,0.07146151321767273,0.015729862913913577,4,3
ray_gpis,green_Pepper,10,82.38768739266757,76.16084432553579,0.6,0.2,0.0,1.0,0.05182981307730515,0.017353987440432234,0.11857335742133383,0.008704610757405215,4,3
ray_gpis,green_Pepper,11,40.59593742234449,37.053611574955255,0.2,0.6,0.6,1.0,0.07798183085752892,0.004413907181171887,0.057984207099960605,0.0,3,2
ray_gpis,green_Pepper,12,51.44730597972286,47.65452202706265,0.2,0.2,0.8,1.0,0.1458362190667576,0.0,0.0966272501521469,0.0,2,2
ray_gpis,green_Pepper,13,63.444178041953,60.27366259725305,0.2,0.0,0.0,1.0,0.03473093752466272,0.0,0.17132532029889902,0.0,1,1
ray_gpis,green_Pepper,14,56.85131699626197,49.83646477752274,0.2,0.0,0.0,1.0,0.043857971221168635,0.0,0.1212436926806496,0.0,1,1
ray_gpis_hit_only,Bowl,0,83.25030547097155,79.87236342843217,0.6,0.0,0.0,1.0,0.031805703656645666,0.007465889461740631,0.09622838846260633,0.01466198129248882,3,3
ray_gpis_hit_only,Bowl,1,40.874706229598594,19.30164800178049,0.0,0.2,0.0,1.0,0.028021614210242185,0.03485414558724387,nan,nan,1,0
ray_gpis_hit_only,Bowl,2,52.01964517119279,44.16047570636291,0.0,0.4,0.4,1.0,0.08484348635109767,0.0271987396572152,0.04396507276461392,0.04339348403414911,2,1
ray_gpis_hit_only,Bowl,3,35.46731046008814,30.344141063266687,0.0,0.4,0.8,1.0,0.168146113464835,0.0030701252518303135,0.10981940917198235,0.007241962452102235,2,2
ray_gpis_hit_only,Bowl,4,53.933031408548786,43.115594316250686,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis_hit_only,Bowl,5,44.202807374216015,40.09176549413306,0.2,0.2,0.4,1.0,0.05268855823747576,0.01816717467486173,0.039403330420720084,0.003579390777979863,1,1
ray_gpis_hit_only,Bowl,6,42.82104960853146,30.87532919326091,0.2,0.0,0.0,1.0,0.05673222666974309,0.0,nan,nan,1,0
ray_gpis_hit_only,Bowl,7,41.73348524792841,34.830492333825035,0.2,0.2,0.4,1.0,0.02942559121583188,0.010657014024023637,0.07529083688666804,0.024406630701118814,1,1
ray_gpis_hit_only,Bowl,8,73.55650828612515,67.80966289651121,0.4,0.2,0.4,1.0,0.046243046619817846,0.01706968598996117,0.0770401899448894,0.03261342392388583,2,2
ray_gpis_hit_only,Bowl,9,75.32755971656638,42.8737348329405,0.6,0.2,0.4,1.0,0.04909740649042723,0.05581210093635388,0.03671640994528874,0.05148282426439249,3,2
ray_gpis_hit_only,Bowl,10,53.701813905410575,43.15907215628341,0.6,0.0,0.0,1.0,0.10409755237845275,0.031268280262582014,0.14275378798022265,0.0,3,3
ray_gpis_hit_only,Bowl,11,47.617760044908906,38.45870314225298,0.0,0.2,0.4,1.0,0.09508417273157166,0.08025627391642487,-0.03114641107554872,0.017586142690026674,1,1
ray_gpis_hit_only,Bowl,12,62.236155471652864,51.718887218172405,0.4,0.2,0.0,1.0,0.03799606813837564,0.022100533688325614,0.11097062794085022,0.0,3,2
ray_gpis_hit_only,Bowl,13,54.27311140332985,35.17634541384451,0.4,0.8,0.8,1.0,0.0621964926057611,0.03790910504121127,0.06384554441496709,0.0018516749149310636,4,3
ray_gpis_hit_only,Bowl,14,55.46471503806274,37.66449358459643,0.6,0.0,0.0,1.0,0.029424663842755217,0.005007253606019946,0.018189174218965265,0.03440806966317156,3,2
ray_gpis_hit_only,Corner,0,74.76838709246807,70.27575134652484,0.2,0.4,0.8,1.0,0.09794771992978552,0.004035938399285344,0.18569419165183437,0.0,2,1
ray_gpis_hit_only,Corner,1,65.36004295433554,60.1256193138676,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis_hit_only,Corner,2,54.80225037494315,53.09696743001666,0.2,0.2,0.2,1.0,0.09002048409903463,0.0,-0.005639188199890621,0.0017073509543050758,1,1
ray_gpis_hit_only,Corner,3,69.53880602797942,65.77939594429897,0.4,0.0,0.0,1.0,0.01967215367890429,0.0020276420278687035,0.13400653676454544,0.0,2,1
ray_gpis_hit_only,Corner,4,50.700133247975906,36.51529100552507,0.2,0.2,0.2,1.0,0.030428349434607704,0.03187417265588932,0.031852070217205763,0.009371878279947177,2,2
ray_gpis_hit_only,Corner,5,42.21191023122532,37.743982903598955,0.2,0.2,0.4,1.0,0.05018430505322202,0.008365314333857288,0.034209608882285636,0.04495607688717662,2,1
ray_gpis_hit_only,Corner,6,46.0556241008389,41.50880691943549,0.2,0.2,0.8,1.0,0.11596425074719846,0.0,0.09356917654618113,0.0,2,2
ray_gpis_hit_only,Corner,7,63.86546372065634,57.58658061548906,0.4,0.4,0.6,1.0,0.08359417337909891,0.031036807173847242,0.10974030560525395,0.02644314656892251,4,3
ray_gpis_hit_only,Corner,8,60.771782225373805,50.42452839055576,0.2,0.6,0.4,1.0,0.08743108059283308,0.0,0.09772106203590536,0.0,4,3
ray_gpis_hit_only,Corner,9,54.38717299674744,39.83844967500797,0.2,0.0,0.0,1.0,0.026095102049485508,0.018346400494314463,nan,nan,1,0
ray_gpis_hit_only,Corner,10,75.06877097575796,74.66666533758081,0.6,0.2,0.4,1.0,0.0647436737682973,0.008543527208952878,0.10201006298951894,0.0,4,3
ray_gpis_hit_only,Corner,11,59.15514123520158,54.33128782243332,0.4,0.2,0.4,1.0,0.07071676577238943,0.018047516598834412,0.08745918541035491,0.009785380379797223,3,3
ray_gpis_hit_only,Corner,12,69.34838488207546,67.94684048659616,0.4,0.2,0.0,1.0,0.02455154496896113,0.025949795709273804,0.06640560425107656,0.025024146644477885,3,2
ray_gpis_hit_only,Corner,13,44.468157999049865,40.782986184504146,0.2,0.2,0.8,1.0,0.097804602327251,0.010165216957925771,0.009958257680449112,0.01217591014182351,2,2
ray_gpis_hit_only,Corner,14,63.33451274283395,56.44860398925482,0.2,0.0,0.0,1.0,0.11666413934381203,0.02425957565114134,0.05740226086902023,0.0,1,1
ray_gpis_hit_only,Cross,0,62.82146995444633,58.38751016455668,0.2,0.0,0.0,1.0,0.013553462158067797,0.041569456906812075,0.22662220431310492,0.0,1,1
ray_gpis_hit_only,Cross,1,48.04610465204814,37.36213952410845,0.0,0.2,0.8,1.0,0.16277240221627193,0.0,0.12349349817896604,0.0,1,1
ray_gpis_hit_only,Cross,2,69.88660422693968,63.91236698024452,0.4,0.2,0.6,1.0,0.015300065680949937,0.0,0.07576334648948024,0.0,2,2
ray_gpis_hit_only,Cross,3,55.56872012676301,50.89605673963872,0.0,0.2,0.8,1.0,0.28888962628512477,0.0,0.06504301703520432,0.0,1,1
ray_gpis_hit_only,Cross,4,49.80485876436258,42.405116968372944,0.2,0.2,0.8,1.0,0.19670333157123604,0.03528030963556231,0.11653676458221707,0.0,2,2
ray_gpis_hit_only,Cross,5,33.66768031103764,32.66996693765393,0.4,0.2,0.6,1.0,0.057801742140527544,0.001935938688238344,0.08901315795242515,0.002903908032357516,3,2
ray_gpis_hit_only,Cross,6,61.295247227318306,56.32013933060093,0.4,0.0,0.0,1.0,0.02203896516552667,0.008092597671999602,0.020527346369088373,0.010111539609950593,2,1
ray_gpis_hit_only,Cross,7,60.281591302698644,50.06103375562616,0.0,0.4,0.8,1.0,0.12932641104947987,0.049273422735001626,0.10164609823894322,0.04446292227842419,2,2
ray_gpis_hit_only,Cross,8,52.411786957525194,46.82294767390849,0.2,0.2,0.8,1.0,0.19098096589572933,0.026607258048467863,0.223374909558268,0.0,1,1
ray_gpis_hit_only,Cross,9,28.9320141419364,24.228284807653026,0.0,0.4,0.6,1.0,0.0748108868978633,0.05896996919717126,0.12844572135238302,0.0,2,1
ray_gpis_hit_only,Cross,10,65.06650115541726,59.025637205732004,0.2,0.2,0.2,1.0,0.06526179705960825,0.020504043292506074,0.09894275594495563,0.0,2,2
ray_gpis_hit_only,Cross,11,67.50076979539706,64.32767831814766,0.4,0.2,0.4,1.0,0.17899506597041784,0.02393009811733607,0.09410313766081976,0.0024917495856064398,2,2
ray_gpis_hit_only,Cross,12,42.982235872178975,22.18413440215577,0.2,0.2,0.2,1.0,0.027076599297344517,0.0069038989340181045,-0.004915560331472668,0.0,1,1
ray_gpis_hit_only,Cross,13,62.004616198546884,61.882823003716204,0.2,0.2,0.2,1.0,0.120587941397381,0.0,0.0942513421833423,0.0,2,2
ray_gpis_hit_only,Cross,14,53.13606460435282,50.62097120155774,0.4,0.0,0.0,1.0,0.03100480731129529,0.027191475986085567,0.09769938504035147,0.0,2,2
ray_gpis_hit_only,Cube,0,58.04629139118806,47.854457347528616,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis_hit_only,Cube,1,68.44622200365208,66.84814752096563,0.6,0.4,0.6,1.0,0.05557244719613169,0.00725224117301701,0.05650769459676527,0.010525169840939846,4,4
ray_gpis_hit_only,Cube,2,62.99748282874856,56.095780137589955,0.2,0.2,0.4,1.0,0.10137334067134343,0.029585678242219776,0.19732807561258428,0.006421799113236537,2,2
ray_gpis_hit_only,Cube,3,44.97072718177729,40.70823494498018,0.2,0.0,0.0,1.0,0.0252936023084247,0.024494216235594557,0.15274768412431305,0.0,1,1
ray_gpis_hit_only,Cube,4,39.762262869364726,39.30911430046651,0.2,0.0,0.0,1.0,0.03529169414181532,0.028845808919482296,nan,nan,1,0
ray_gpis_hit_only,Cube,5,74.30289966815218,71.5030956144231,0.4,0.2,0.8,1.0,0.03988381433967336,0.0,0.14701885521205327,0.01416656094251978,2,2
ray_gpis_hit_only,Cube,6,51.26589607167998,40.14083312342923,0.2,0.2,0.4,1.0,0.07022262365816251,0.010527914590212684,0.11452191859851185,0.0012055824644490731,2,2
ray_gpis_hit_only,Cube,7,70.91739412038636,61.59602546657952,0.4,0.2,0.4,1.0,0.12189443137067169,0.042004581530462576,0.11617067368872602,0.02979115050945802,2,2
ray_gpis_hit_only,Cube,8,63.848437234267124,57.07417216433155,0.4,0.6,0.8,1.0,0.08740562902725145,0.0020671852543329428,0.09777930756917173,0.002756247005777257,4,3
ray_gpis_hit_only,Cube,9,61.14889450174303,55.737439826334665,0.4,0.4,0.8,1.0,0.08141719819397482,0.014690059851411955,0.1297979704111104,0.0,3,2
ray_gpis_hit_only,Cube,10,65.59141339370629,59.46694344140582,0.4,0.2,0.4,1.0,0.05978548831426237,0.009059589656914021,0.06918650079686196,0.0,3,3
ray_gpis_hit_only,Cube,11,54.52248934822212,53.232527331005016,0.6,0.0,0.0,1.0,0.030508069249268355,0.021608835574005985,0.061074399871856734,0.018262255574211978,3,3
ray_gpis_hit_only,Cube,12,61.11675661479319,56.15770856151323,0.4,0.2,0.4,1.0,0.013116899857148978,0.018293115096522372,0.08305249549543958,0.0,2,1
ray_gpis_hit_only,Cube,13,63.21487332131644,48.78867092411497,0.2,0.4,0.6,1.0,0.05228961120848959,0.0008785694843385095,0.09393456537562245,0.0002785899768995015,3,2
ray_gpis_hit_only,Cube,14,42.00815540345203,32.83712035596142,0.2,0.2,0.2,1.0,0.03509379558032724,0.04564583341585482,0.10652748310776736,0.0,2,2
ray_gpis_hit_only,Cylinder,0,59.840591112073994,50.144895858135484,0.0,0.4,0.8,1.0,0.10595590360233245,0.024833115306135994,0.007574139064921714,0.007506470104167662,2,2
ray_gpis_hit_only,Cylinder,1,55.99349539287691,53.44365908978559,0.2,0.2,0.0,1.0,0.027832708838981757,0.08101797129224131,0.097105437384024,0.0,2,1
ray_gpis_hit_only,Cylinder,2,41.008458759175376,39.82941295372364,0.2,0.0,0.0,1.0,0.08802174572012667,0.0,0.0934182984636528,0.0,1,1
ray_gpis_hit_only,Cylinder,3,61.18502869843407,58.40253122907649,0.2,0.2,0.8,1.0,0.1936040557415566,0.0,0.29789894207022605,0.0,1,1
ray_gpis_hit_only,Cylinder,4,52.64685293823612,49.9820551100871,0.2,0.0,0.0,1.0,0.03322552031824527,0.015478789341370536,0.1841690818845899,0.0,1,1
ray_gpis_hit_only,Cylinder,5,59.885849067423536,50.37233960763051,0.2,0.2,0.4,1.0,0.049455026074541664,0.015206974168869125,0.10948351525496547,0.0,2,2
ray_gpis_hit_only,Cylinder,6,51.90388557245153,36.4455151847511,0.4,0.2,0.6,1.0,0.028672009563836753,0.021265963796786247,0.19113597998088627,0.0,2,1
ray_gpis_hit_only,Cylinder,7,53.04619653730056,50.143395806025936,0.0,0.6,0.6,1.0,0.05344267611634588,0.03031221269448801,0.09442545526465715,0.016601914202048096,3,2
ray_gpis_hit_only,Cylinder,8,55.905730333560015,46.70936273872639,0.2,0.0,0.0,1.0,0.10951026726183766,0.0,0.18790480519481345,0.0,1,1
ray_gpis_hit_only,Cylinder,9,42.45362513710951,40.82844186661667,0.4,0.2,0.6,1.0,0.0366933706425594,0.00035580137477203566,0.019877720264712517,0.07056814487622892,2,2
ray_gpis_hit_only,Cylinder,10,60.16064448015631,48.363583537954334,0.2,0.2,0.4,1.0,0.11100867660569591,0.0,0.133398150579719,0.0,2,2
ray_gpis_hit_only,Cylinder,11,62.00318688392689,60.51105531477437,0.4,0.2,0.6,1.0,0.07826198889938629,0.015729521265592794,0.10243477081437774,0.0026633894802107205,2,2
ray_gpis_hit_only,Cylinder,12,71.19309698758468,57.196296020791166,0.6,0.2,0.2,1.0,0.056049514925639934,0.017919960666994056,0.059548636746615626,0.023893280889325408,4,3
ray_gpis_hit_only,Cylinder,13,48.15491086065144,42.98538794177069,0.6,0.2,0.6,1.0,0.09878316798237625,0.006410729264963,0.11282772727303662,0.006410729264963,3,3
ray_gpis_hit_only,Cylinder,14,47.46151867213979,44.881920848731866,0.4,0.0,0.0,1.0,0.023969707509296057,0.019216685344218,0.16485916685353713,0.07710894774394866,2,2
ray_gpis_hit_only,L_Shaped,0,44.775773082156334,38.47677678376503,0.2,0.2,0.0,1.0,0.08786063616025805,0.03541579337406506,0.15780860758928156,0.0,2,1
ray_gpis_hit_only,L_Shaped,1,64.40979245631958,61.34137422634084,0.4,0.0,0.0,1.0,0.0037080906031572713,0.03328599692321807,0.14888461156890825,0.0,2,2
ray_gpis_hit_only,L_Shaped,2,75.24255618490523,54.45916896269231,0.2,0.2,0.6,1.0,0.056928190800882766,0.0010603801009886338,0.09582729556004577,0.0,2,2
ray_gpis_hit_only,L_Shaped,3,66.94679805513626,59.74239539504663,0.4,0.2,0.8,1.0,0.05033343914493496,0.010956505422252072,0.09709982984648441,0.017338884326330628,2,2
ray_gpis_hit_only,L_Shaped,4,50.4713566960357,31.415045390379,0.4,0.2,0.0,1.0,0.02044028433748657,0.007100724539996717,0.02833129122972644,0.04336812617603569,2,1
ray_gpis_hit_only,L_Shaped,5,39.7645620156876,39.33866404325506,0.4,0.0,0.0,1.0,0.09028454399867766,0.0012719259871065147,0.008073611262923719,0.11381942349397911,2,1
ray_gpis_hit_only,L_Shaped,6,33.38805381235861,33.05937310528172,0.2,0.0,0.0,1.0,0.08721958993581358,0.0018873230980283595,0.08125982194454329,0.02337613748169598,1,1
ray_gpis_hit_only,L_Shaped,7,42.12932506092576,39.208748345687994,0.0,0.4,0.6,1.0,0.12002921612714906,0.08916895586455603,0.09593591158720843,0.05906894021363063,2,2
ray_gpis_hit_only,L_Shaped,8,45.84431258405801,44.93209220910934,0.2,0.0,0.0,1.0,0.05431330788243183,0.0,0.10298927897624544,0.0,1,1
ray_gpis_hit_only,L_Shaped,9,62.32282210542602,56.86081913187136,0.0,0.4,0.6,1.0,0.14032966409487002,0.0,0.0256558087169248,0.010077860007447426,2,2
ray_gpis_hit_only,L_Shaped,10,48.66723797568629,45.82058425836468,0.2,0.2,0.6,1.0,0.07321976730276702,0.0024885271456303037,0.04830592521138877,0.10410576803308902,1,1
ray_gpis_hit_only,L_Shaped,11,35.62579615453853,28.718852318051376,0.0,0.4,0.8,1.0,0.13514551612691159,0.0,0.03291961026036522,0.027747803897519296,2,2
ray_gpis_hit_only,L_Shaped,12,32.577656828880855,27.51045926450479,0.2,0.0,0.0,1.0,0.06368442455696777,0.015405927525412477,0.01737680616997972,0.08350054799973394,1,1
ray_gpis_hit_only,L_Shaped,13,84.72864644218893,81.94740765185273,0.8,0.0,0.0,1.0,0.060534068145964764,0.011152712153694372,0.05964677140088337,0.010400777489929439,4,3
ray_gpis_hit_only,L_Shaped,14,39.85117447270611,36.31518958043533,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis_hit_only,Thin_Irregular,0,44.67140017419613,44.37630209201741,0.2,0.0,0.0,1.0,0.08922994119819921,0.03056755838774511,0.058485374496661136,0.0,1,1
ray_gpis_hit_only,Thin_Irregular,1,50.900886021438346,44.799129660030175,0.0,0.2,0.4,1.0,0.051275960588026304,0.0,0.07805191001399747,0.0,1,1
ray_gpis_hit_only,Thin_Irregular,2,46.614896422449945,46.27498638061256,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis_hit_only,Thin_Irregular,3,51.493104440570484,46.592963857057995,0.4,0.2,0.4,1.0,0.09989981898464688,0.007125806448453398,0.09419514962748149,0.01006838075101052,3,2
ray_gpis_hit_only,Thin_Irregular,4,35.98569318536976,35.28917749112906,0.4,0.2,0.0,1.0,0.028086908356079115,0.02592533857465625,0.10138616685648194,0.04290610066794387,3,2
ray_gpis_hit_only,Thin_Irregular,5,69.61556403633503,68.814018591918,0.4,0.2,0.0,1.0,0.1333319565914665,0.03602959299971764,0.12603685820435914,0.0,3,2
ray_gpis_hit_only,Thin_Irregular,6,49.735635111540574,38.631854069736036,0.4,0.4,0.8,1.0,0.14802885202125254,0.029322788508948556,0.09427435349262676,0.045761330203962926,3,3
ray_gpis_hit_only,Thin_Irregular,7,62.02619246381401,61.88165704980255,0.4,0.0,0.0,1.0,0.0463353457625241,0.010631923472702143,0.09443592571947224,0.006006453481906537,2,2
ray_gpis_hit_only,Thin_Irregular,8,65.17515126880532,63.09091033033521,0.6,0.4,0.6,1.0,0.11097221737183958,0.007005712139109499,0.10495958678591692,0.009979109223621477,4,3
ray_gpis_hit_only,Thin_Irregular,9,28.45457188722594,25.077967312443064,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis_hit_only,Thin_Irregular,10,55.33899368878421,52.87959251471558,0.6,0.0,0.0,1.0,0.02629280231888766,0.02626655027821719,0.05465128856153708,0.010108655371247277,3,3
ray_gpis_hit_only,Thin_Irregular,11,77.20892713678805,70.33961212519114,0.4,0.2,0.0,1.0,0.06048809427504398,0.0,0.08625561216327998,0.0,3,2
ray_gpis_hit_only,Thin_Irregular,12,48.770720748910534,33.9756976611626,0.2,0.4,0.8,1.0,0.05405104621814224,0.03463235921154425,0.11892346045070201,0.0,3,3
ray_gpis_hit_only,Thin_Irregular,13,64.16041199155674,51.688400766414716,0.2,0.0,0.0,1.0,0.04421498174246996,0.0,0.024513679228505225,0.0,1,1
ray_gpis_hit_only,Thin_Irregular,14,53.1456481820638,51.85751757617233,0.2,0.4,0.8,1.0,0.09411740806091708,0.03723410030219643,0.08342019984206106,0.014343467220611028,3,2
ray_gpis_hit_only,green_Pepper,0,36.344412357142595,33.02720386058801,0.2,0.2,0.6,1.0,0.10309728121261658,0.008776446290386652,0.01065050726901845,0.047384416493293724,2,2
ray_gpis_hit_only,green_Pepper,1,67.60012609420602,66.55903824433743,0.6,0.2,0.8,1.0,0.04364429130109134,0.017897747948450077,0.13790483136327655,0.0,3,3
ray_gpis_hit_only,green_Pepper,2,52.73845981338254,52.438551049738386,0.0,0.2,0.6,1.0,0.03447754336393305,0.04399149497763766,0.15741216508427947,0.0,1,1
ray_gpis_hit_only,green_Pepper,3,48.069879806241524,44.09147896845928,0.0,0.4,0.6,1.0,0.13461209545488428,0.0,0.10737013633971043,0.0,2,2
ray_gpis_hit_only,green_Pepper,4,54.626502239930474,53.852472683846486,0.4,0.2,0.0,1.0,0.010914345083783972,0.004007621634561975,0.011096730320243386,0.00801524326912395,2,1
ray_gpis_hit_only,green_Pepper,5,36.14656659911593,33.0030015978963,0.0,0.2,0.8,1.0,0.20224855392283947,0.0,0.15779979070295536,0.0,1,1
ray_gpis_hit_only,green_Pepper,6,36.100672714064245,35.97240487702823,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis_hit_only,green_Pepper,7,36.97302591236398,36.094384423259825,0.4,0.4,0.4,1.0,0.0819041361425471,0.01326131621290579,0.03207024993584251,0.019891974319358685,3,2
