planner,paired_scenes,final_recall@5,final_recall@5_ci95,final_recall@5_n,final_f@5,final_f@5_ci95,final_f@5_n,final_chamfer_mm,final_chamfer_mm_ci95,final_chamfer_mm_n
ray_gpis,120,0.7509419444444444,0.017047369875663618,120,0.8319841289447548,0.012675997027347894,120,6.300502070410359,0.23438998140326037,120
ray_gpis_hit_only,120,0.7181733333333332,0.020149627342864095,120,0.809089313998668,0.014719840753925134,120,6.872057544071426,0.34605725366759327,120
ray_gpis_novelty_only,120,0.7164208333333332,0.02322575224569788,120,0.8081456208918353,0.018092172014820506,120,6.919539837418734,0.4503230168560873,120
ray_gpis_pointwise,120,0.7538230555555556,0.016759497764791572,120,0.8338259695558694,0.012360172959874257,120,6.247124375741839,0.2257626514924237,120
ray_gpis_uncertainty_only,120,0.7456316666666666,0.018315360330969362,120,0.8272361428681877,0.013880237230998134,120,6.386432248526673,0.2575927400785926,120
