planner,object,initial_pose_seed,planner_seed,step,recall@5,f@5,surface_coverage,visibility_surface_coverage,chamfer_mm
ray_gpis_uncertainty_only,green_Pepper,8,0,0,0.17653333333333332,0.30009066183136895,0.17653333333333332,0.025331942046531053,24.660143910978903
ray_gpis_uncertainty_only,green_Pepper,8,0,1,0.20856666666666668,0.29911924274436447,0.20856666666666668,0.049746227054374155,27.502677994641747
ray_gpis_uncertainty_only,green_Pepper,8,0,2,0.4012,0.5012129617399727,0.4012,0.0753927850135384,18.012081529026737
ray_gpis_uncertainty_only,green_Pepper,8,0,3,0.6034333333333334,0.6683385233083283,0.6034333333333334,0.10069455470832973,11.313292205335511
ray_gpis_uncertainty_only,green_Pepper,8,0,4,0.6091333333333333,0.621223258270021,0.6091333333333333,0.12585721501071162,11.868276224728382
ray_gpis_uncertainty_only,green_Pepper,8,0,5,0.7749333333333334,0.7273799209639918,0.7749333333333334,0.14858284547872644,9.16832344775999
ray_gpis_uncertainty_only,green_Pepper,13,0,0,0.24973333333333333,0.3996585938333511,0.24973333333333333,0.025173419059472523,21.987050723367314
ray_gpis_uncertainty_only,green_Pepper,13,0,1,0.38903333333333334,0.5601497444265796,0.38903333333333334,0.051244515649817045,15.560831558971197
ray_gpis_uncertainty_only,green_Pepper,13,0,2,0.42336666666666667,0.5948806819512423,0.42336666666666667,0.07485915127810623,13.8089333852315
ray_gpis_uncertainty_only,green_Pepper,13,0,3,0.6224666666666666,0.7662060022501413,0.6224666666666666,0.098515246888556,7.437933130462223
ray_gpis_uncertainty_only,green_Pepper,13,0,4,0.7192333333333333,0.8356000727525134,0.7192333333333333,0.12084770544906119,5.753715145173672
ray_gpis_uncertainty_only,green_Pepper,13,0,5,0.7789,0.8736722029737816,0.7789,0.14301878993471756,5.489342294638464
ray_gpis_uncertainty_only,green_Pepper,4,0,0,0.26153333333333334,0.41462770173862495,0.26153333333333334,0.025980856380777725,19.402332364458942
ray_gpis_uncertainty_only,green_Pepper,4,0,1,0.4241,0.5927684548830429,0.4241,0.051001357425053837,13.343502845523403
ray_gpis_uncertainty_only,green_Pepper,4,0,2,0.5377666666666666,0.6965214353938444,0.5377666666666666,0.07475464765125174,10.325070172719515
ray_gpis_uncertainty_only,green_Pepper,4,0,3,0.7902333333333333,0.879631461233458,0.7902333333333333,0.10153853902094938,5.252978175054925
ray_gpis_uncertainty_only,green_Pepper,4,0,4,0.8067,0.8903634210807826,0.8067,0.12531571496500138,4.984495038103281
ray_gpis_uncertainty_only,green_Pepper,4,0,5,0.8247,0.901460151401026,0.8247,0.14755989897778016,4.867424911243495
ray_gpis_uncertainty_only,green_Pepper,1,0,0,0.25533333333333336,0.4067976633032395,0.25533333333333336,0.026098971174773278,18.578227511008286
ray_gpis_uncertainty_only,green_Pepper,1,0,1,0.26653333333333334,0.4196928751285598,0.26653333333333334,0.04927147505143261,18.364398493245886
ray_gpis_uncertainty_only,green_Pepper,1,0,2,0.4565,0.625264756644805,0.4565,0.07382515787281377,12.367175845055499
ray_gpis_uncertainty_only,green_Pepper,1,0,3,0.4586,0.6264419733776833,0.4586,0.09646805326895415,12.526723783444238
ray_gpis_uncertainty_only,green_Pepper,1,0,4,0.5953,0.7433024187227587,0.5953,0.11890104639562955,8.458785765203018
ray_gpis_uncertainty_only,green_Pepper,1,0,5,0.7209333333333333,0.8345845859512677,0.7209333333333333,0.14187197243990926,5.94212093371093
ray_gpis_uncertainty_only,green_Pepper,12,0,0,0.22476666666666667,0.3670358979941758,0.22476666666666667,0.026339008079423288,22.10629933507831
ray_gpis_uncertainty_only,green_Pepper,12,0,1,0.4429,0.6139025573497817,0.4429,0.05164083170070452,13.078188736636305
ray_gpis_uncertainty_only,green_Pepper,12,0,2,0.4911,0.658708336127691,0.4911,0.07598082084084819,11.637399029935885
ray_gpis_uncertainty_only,green_Pepper,12,0,3,0.6766666666666666,0.8071570576540755,0.6766666666666666,0.10175293820126165,7.261451337612561
ray_gpis_uncertainty_only,green_Pepper,12,0,4,0.8397,0.9128662281893787,0.8397,0.12894242492414032,5.14288531670983
ray_gpis_uncertainty_only,green_Pepper,12,0,5,0.8532,0.9207856680336715,0.8532,0.15249360742657336,4.982021888965202
ray_gpis_uncertainty_only,green_Pepper,7,0,0,0.27216666666666667,0.42787894667889426,0.27216666666666667,0.027815744430831364,18.105985173062248
ray_gpis_uncertainty_only,green_Pepper,7,0,1,0.4423,0.611800599622593,0.4423,0.05390247838570824,12.979135809683736
ray_gpis_uncertainty_only,green_Pepper,7,0,2,0.5005,0.6413292095531458,0.5005,0.07846846924012896,10.307997519262148
ray_gpis_uncertainty_only,green_Pepper,7,0,3,0.7502,0.822901118109102,0.7502,0.10413777676567199,6.368674760975423
ray_gpis_uncertainty_only,green_Pepper,7,0,4,0.8126,0.8661299040453636,0.8126,0.1285320670528674,5.782226787311252
